Frecuencia (Hz),PSD
-8994140.625000,-79.230820624853067
-8989257.812500,-79.276718762733807
-8984375.000000,-79.216742171865860
-8979492.187500,-79.211857836303224
-8974609.375000,-79.204694753685942
-8969726.562500,-79.148319791263802
-8964843.750000,-79.149583569552789
-8959960.937500,-79.130886167217000
-8955078.125000,-79.160226600147553
-8950195.312500,-79.170063638178220
-8945312.500000,-79.173022408485849
-8940429.687500,-79.174158355060641
-8935546.875000,-79.222326092837946
-8930664.062500,-79.228305662671261
-8925781.250000,-79.118168370672294
-8920898.437500,-79.179418528824584
-8916015.625000,-79.198510076752115
-8911132.812500,-79.179610025481423
-8906250.000000,-79.175250608198638
-8901367.187500,-79.153773685551457
-8896484.375000,-79.177106677514530
-8891601.562500,-79.193131322141127
-8886718.750000,-79.229298368149784
-8881835.937500,-79.172015125705755
-8876953.125000,-79.094088571498574
-8872070.312500,-79.153310365283687
-8867187.500000,-79.195465478035800
-8862304.687500,-79.199300087468231
-8857421.875000,-79.176887519818010
-8852539.062500,-79.079309851832321
-8847656.250000,-79.111438083616306
-8842773.437500,-79.211648304568484
-8837890.625000,-79.207572731005953
-8833007.812500,-79.217019718766608
-8828125.000000,-79.230544222867351
-8823242.187500,-79.130462552943385
-8818359.375000,-79.154095268542733
-8813476.562500,-79.188121050949221
-8808593.750000,-79.190022632920900
-8803710.937500,-79.185985267224282
-8798828.125000,-79.182515245534745
-8793945.312500,-79.148211867919699
-8789062.500000,-79.159333214437865
-8784179.687500,-79.109185590967527
-8779296.875000,-79.166665224785703
-8774414.062500,-79.195949628820287
-8769531.250000,-79.129742559639752
-8764648.437500,-79.151908808914058
-8759765.625000,-79.215693141589099
-8754882.812500,-79.186859415553499
-8750000.000000,-79.185959309102770
-8745117.187500,-79.207957535563253
-8740234.375000,-79.217550904895134
-8735351.562500,-79.164647042137346
-8730468.750000,-79.139640517133202
-8725585.937500,-79.207859479993857
-8720703.125000,-79.202815585005936
-8715820.312500,-79.134765735706125
-8710937.500000,-79.151130983790324
-8706054.687500,-79.195206269402249
-8701171.875000,-79.213142467125394
-8696289.062500,-79.259145568610577
-8691406.250000,-79.211697800455497
-8686523.437500,-79.199903356201531
-8681640.625000,-79.293417276990638
-8676757.812500,-79.259768287234508
-8671875.000000,-79.162417936942916
-8666992.187500,-79.224915208428200
-8662109.375000,-79.191591088619631
-8657226.562500,-79.098527601022525
-8652343.750000,-79.171555855360140
-8647460.937500,-79.205702520498960
-8642578.125000,-79.193930040072274
-8637695.312500,-79.224866015775262
-8632812.500000,-79.212129514690020
-8627929.687500,-79.135110058670122
-8623046.875000,-79.157826796818114
-8618164.062500,-79.146781253931493
-8613281.250000,-79.118751400081550
-8608398.437500,-79.159030101682305
-8603515.625000,-79.185355366833619
-8598632.812500,-79.242496546449544
-8593750.000000,-79.134766214297187
-8588867.187500,-79.160576240748398
-8583984.375000,-79.189280575718726
-8579101.562500,-79.230236645682211
-8574218.750000,-79.201606208296994
-8569335.937500,-79.174207252677263
-8564453.125000,-79.200769443920834
-8559570.312500,-79.143465860649599
-8554687.500000,-79.092230119704880
-8549804.687500,-79.088463755549100
-8544921.875000,-79.166820883957143
-8540039.062500,-79.219572289584278
-8535156.250000,-79.180910065199427
-8530273.437500,-79.138583122374015
-8525390.625000,-79.141345854987705
-8520507.812500,-79.171375923602568
-8515625.000000,-79.130641787541435
-8510742.187500,-79.119946495485252
-8505859.375000,-79.159351781451022
-8500976.562500,-79.164946860793577
-8496093.750000,-79.171600409921027
-8491210.937500,-79.165107151555588
-8486328.125000,-79.199970454464591
-8481445.312500,-79.236546958972767
-8476562.500000,-79.239600747028334
-8471679.687500,-79.185773401150414
-8466796.875000,-79.165820297719279
-8461914.062500,-79.161249164121926
-8457031.250000,-79.114044311180265
-8452148.437500,-79.177319324845172
-8447265.625000,-79.209617308940565
-8442382.812500,-79.283354676888692
-8437500.000000,-79.258724260952235
-8432617.187500,-79.158547880253835
-8427734.375000,-79.148332768124433
-8422851.562500,-79.204358695221003
-8417968.750000,-79.178476041839815
-8413085.937500,-79.124236844309991
-8408203.125000,-79.084896267746174
-8403320.312500,-79.140862882407333
-8398437.500000,-79.307949939142134
-8393554.687500,-79.223595004215383
-8388671.875000,-79.238277906518519
-8383789.062500,-79.212446503066900
-8378906.250000,-79.156451876029834
-8374023.437500,-79.151333300857090
-8369140.625000,-79.128591343807045
-8364257.812500,-79.161940282010448
-8359375.000000,-79.071180260369843
-8354492.187500,-79.145942958937340
-8349609.375000,-79.181037241491353
-8344726.562500,-79.151436047047028
-8339843.750000,-79.197975208744452
-8334960.937500,-79.201150692016540
-8330078.125000,-79.189518555990205
-8325195.312500,-79.152215750255536
-8320312.500000,-79.186310559206547
-8315429.687500,-79.175788385368520
-8310546.875000,-79.158430355767692
-8305664.062500,-79.173635053962983
-8300781.250000,-79.126676427942783
-8295898.437500,-79.089320892644807
-8291015.625000,-79.127872279612149
-8286132.812500,-79.170098019248130
-8281250.000000,-79.180234459880893
-8276367.187500,-79.145386576772381
-8271484.375000,-79.163146731599880
-8266601.562500,-79.181541954792962
-8261718.750000,-79.236543933713946
-8256835.937500,-79.143374927307136
-8251953.125000,-79.149893527230176
-8247070.312500,-79.244492852587271
-8242187.500000,-79.198226344890941
-8237304.687500,-79.123912169029481
-8232421.875000,-79.078793749188833
-8227539.062500,-79.125322080380400
-8222656.250000,-79.203436439787779
-8217773.437500,-79.182148796153911
-8212890.625000,-79.166666546595494
-8208007.812500,-79.119856885583204
-8203125.000000,-79.185881919471427
-8198242.187500,-79.172942478602494
-8193359.375000,-79.131020217329620
-8188476.562500,-79.095189537606984
-8183593.750000,-79.201299021689081
-8178710.937500,-79.163802906184841
-8173828.125000,-79.142144892850965
-8168945.312500,-79.123785527044546
-8164062.500000,-79.172015088042940
-8159179.687500,-79.217632647602215
-8154296.875000,-79.146280796310222
-8149414.062500,-79.201671185175130
-8144531.250000,-79.222703564213234
-8139648.437500,-79.107974446621924
-8134765.625000,-79.068397602449181
-8129882.812500,-79.078233918122450
-8125000.000000,-79.050202116727746
-8120117.187500,-79.110006858330252
-8115234.375000,-79.054636715400065
-8110351.562500,-79.087733323787546
-8105468.750000,-79.060177556856630
-8100585.937500,-79.156032010586813
-8095703.125000,-79.096013939385941
-8090820.312500,-79.142520234419266
-8085937.500000,-79.216101193239879
-8081054.687500,-79.181763110653819
-8076171.875000,-79.231679421973723
-8071289.062500,-79.164402946373158
-8066406.250000,-79.194636895141443
-8061523.437500,-79.143811627401902
-8056640.625000,-79.162998678521703
-8051757.812500,-79.147949434661641
-8046875.000000,-79.118954948908126
-8041992.187500,-79.054664262712762
-8037109.375000,-79.135853853512430
-8032226.562500,-79.115922567979084
-8027343.750000,-79.133527641307040
-8022460.937500,-79.095393706146041
-8017578.125000,-79.073794473388418
-8012695.312500,-79.019725162791687
-8007812.500000,-78.846167480287889
-8002929.687500,-78.525015809528639
-7998046.875000,-78.359723066964435
-7993164.062500,-78.532897348003189
-7988281.250000,-78.779834972942993
-7983398.437500,-78.965233930178599
-7978515.625000,-79.110557959748803
-7973632.812500,-79.166128039105132
-7968750.000000,-79.095795751004673
-7963867.187500,-79.110655440358300
-7958984.375000,-79.114564512059630
-7954101.562500,-79.169689026813359
-7949218.750000,-79.066790576284390
-7944335.937500,-79.082756821919020
-7939453.125000,-79.102940621182597
-7934570.312500,-79.104793111624076
-7929687.500000,-79.143643871521888
-7924804.687500,-79.137347794749559
-7919921.875000,-79.113205040683525
-7915039.062500,-79.146375549069347
-7910156.250000,-79.136989893186140
-7905273.437500,-79.132586155023375
-7900390.625000,-79.130254104404443
-7895507.812500,-79.197899996628735
-7890625.000000,-79.127073125610366
-7885742.187500,-79.089011166999114
-7880859.375000,-79.223540519333582
-7875976.562500,-79.211536558634549
-7871093.750000,-79.181949358634085
-7866210.937500,-79.200291447761771
-7861328.125000,-79.147777716907456
-7856445.312500,-79.062656015480968
-7851562.500000,-79.172074665876536
-7846679.687500,-79.161001439552876
-7841796.875000,-79.100342835735518
-7836914.062500,-79.071815076762221
-7832031.250000,-79.095922367715247
-7827148.437500,-79.087851897805393
-7822265.625000,-79.152728837855165
-7817382.812500,-79.124283731390832
-7812500.000000,-79.046453067872392
-7807617.187500,-79.074476773352742
-7802734.375000,-79.089998498098396
-7797851.562500,-79.085193538520272
-7792968.750000,-79.046556560722678
-7788085.937500,-79.097318421751780
-7783203.125000,-79.079732489621875
-7778320.312500,-79.076823964222385
-7773437.500000,-79.092287407973643
-7768554.687500,-79.150535741835100
-7763671.875000,-79.143145179598974
-7758789.062500,-79.143189087088700
-7753906.250000,-79.154483999461888
-7749023.437500,-79.095407126367562
-7744140.625000,-79.116955942043120
-7739257.812500,-79.118396983361308
-7734375.000000,-79.067941061594837
-7729492.187500,-79.037789418376221
-7724609.375000,-79.074521126355791
-7719726.562500,-79.016765542568734
-7714843.750000,-79.085940442811221
-7709960.937500,-79.186594466685150
-7705078.125000,-79.111360838751139
-7700195.312500,-79.056424629080126
-7695312.500000,-79.067386847596680
-7690429.687500,-79.116055157635145
-7685546.875000,-79.124381525591986
-7680664.062500,-79.011894712685972
-7675781.250000,-79.059362062881078
-7670898.437500,-79.090667029383454
-7666015.625000,-79.148359668136067
-7661132.812500,-79.141676914799291
-7656250.000000,-79.125395271595266
-7651367.187500,-79.132454707834484
-7646484.375000,-79.164461289672573
-7641601.562500,-79.145941617175936
-7636718.750000,-79.114523674925437
-7631835.937500,-79.156362477785052
-7626953.125000,-79.222469325107511
-7622070.312500,-79.198350463167003
-7617187.500000,-79.140324588903511
-7612304.687500,-79.137601268403301
-7607421.875000,-79.142600791380289
-7602539.062500,-79.124415420748420
-7597656.250000,-79.126909519289768
-7592773.437500,-79.091170038112338
-7587890.625000,-79.081788209327058
-7583007.812500,-79.092411680346146
-7578125.000000,-79.116286099971319
-7573242.187500,-79.078335605459500
-7568359.375000,-79.099982418410676
-7563476.562500,-79.183785309111741
-7558593.750000,-79.181102848671571
-7553710.937500,-79.165392024247112
-7548828.125000,-79.168677468988491
-7543945.312500,-79.100150167587017
-7539062.500000,-79.066409349341640
-7534179.687500,-79.122031478633033
-7529296.875000,-79.158521501210302
-7524414.062500,-79.094324463895830
-7519531.250000,-79.169778251423054
-7514648.437500,-79.172370088565359
-7509765.625000,-79.055404795105645
-7504882.812500,-79.111570827867553
-7500000.000000,-79.086756235724735
-7495117.187500,-79.128402741910364
-7490234.375000,-79.147167793754718
-7485351.562500,-79.191432312714639
-7480468.750000,-79.096498199767169
-7475585.937500,-79.097854287665285
-7470703.125000,-79.117573769741483
-7465820.312500,-79.140423312747103
-7460937.500000,-79.174064613457901
-7456054.687500,-79.167381331095356
-7451171.875000,-79.103487364703241
-7446289.062500,-79.067067576144552
-7441406.250000,-79.121967281485809
-7436523.437500,-79.145614937600911
-7431640.625000,-79.083975246786451
-7426757.812500,-79.185841049495295
-7421875.000000,-79.189760258916351
-7416992.187500,-79.090540297300180
-7412109.375000,-79.067197144610816
-7407226.562500,-79.168345522997740
-7402343.750000,-79.173352527564674
-7397460.937500,-79.137007288901458
-7392578.125000,-79.078437523426302
-7387695.312500,-79.038399324786269
-7382812.500000,-79.100934793273566
-7377929.687500,-79.152643557550206
-7373046.875000,-79.153011209222626
-7368164.062500,-79.181011750082774
-7363281.250000,-79.213347930891516
-7358398.437500,-79.109862051906134
-7353515.625000,-79.047925647058591
-7348632.812500,-79.053321765000305
-7343750.000000,-79.061852195462507
-7338867.187500,-79.176568118216125
-7333984.375000,-79.153440201890902
-7329101.562500,-79.127814841330945
-7324218.750000,-79.068538345847259
-7319335.937500,-79.108757272768486
-7314453.125000,-79.109908199225572
-7309570.312500,-79.007382260286619
-7304687.500000,-79.075537811112895
-7299804.687500,-79.125030629558779
-7294921.875000,-79.127906783620801
-7290039.062500,-79.056004657141955
-7285156.250000,-79.084958080559417
-7280273.437500,-79.134726404425464
-7275390.625000,-79.153025966957017
-7270507.812500,-79.168770571251031
-7265625.000000,-79.073170309887331
-7260742.187500,-79.118293064482884
-7255859.375000,-79.090997540852200
-7250976.562500,-79.128324131394635
-7246093.750000,-79.176757197862827
-7241210.937500,-79.089861412357450
-7236328.125000,-79.035017016856301
-7231445.312500,-79.048547600538200
-7226562.500000,-79.135903219601659
-7221679.687500,-79.105130226196280
-7216796.875000,-79.095832847135611
-7211914.062500,-79.080412777718635
-7207031.250000,-79.112026576468864
-7202148.437500,-79.096446880338320
-7197265.625000,-79.149161206717423
-7192382.812500,-79.079262772699252
-7187500.000000,-79.070242902001880
-7182617.187500,-79.073504530986554
-7177734.375000,-79.055454326193797
-7172851.562500,-79.129268249769552
-7167968.750000,-79.143167063173308
-7163085.937500,-79.096344671538162
-7158203.125000,-79.089878717574720
-7153320.312500,-79.032369082458430
-7148437.500000,-79.127835157593779
-7143554.687500,-79.096488961842681
-7138671.875000,-79.027012634921306
-7133789.062500,-79.057203934183093
-7128906.250000,-79.120533737310524
-7124023.437500,-79.077693958000964
-7119140.625000,-79.080615180719917
-7114257.812500,-79.153940983854113
-7109375.000000,-79.060139082745380
-7104492.187500,-78.981639803906404
-7099609.375000,-79.049773186284241
-7094726.562500,-79.131036927299164
-7089843.750000,-79.082067338491882
-7084960.937500,-79.073455226088001
-7080078.125000,-79.114344588573942
-7075195.312500,-79.108378265834290
-7070312.500000,-79.121059120195284
-7065429.687500,-79.038086363070278
-7060546.875000,-79.085548994750468
-7055664.062500,-79.137592314882639
-7050781.250000,-79.114183691288787
-7045898.437500,-79.099522566745350
-7041015.625000,-79.173589760066747
-7036132.812500,-79.168218142551893
-7031250.000000,-79.132345411008643
-7026367.187500,-79.090366269427676
-7021484.375000,-79.066960301593298
-7016601.562500,-79.122775895332524
-7011718.750000,-79.064340045984537
-7006835.937500,-79.087295292548745
-7001953.125000,-79.078862964720301
-6997070.312500,-79.051697359265447
-6992187.500000,-79.031081068294185
-6987304.687500,-79.054776207718348
-6982421.875000,-79.036138307804009
-6977539.062500,-79.054575981250309
-6972656.250000,-79.076823173101701
-6967773.437500,-78.937532816421040
-6962890.625000,-79.034058857674225
-6958007.812500,-79.012424767431398
-6953125.000000,-79.049269360405489
-6948242.187500,-79.091684811887987
-6943359.375000,-79.055417987754694
-6938476.562500,-79.060322535325554
-6933593.750000,-78.980741082597802
-6928710.937500,-78.996773321062278
-6923828.125000,-78.983937784429685
-6918945.312500,-78.994117165533851
-6914062.500000,-78.990183960300726
-6909179.687500,-79.009486210681189
-6904296.875000,-79.045961249744906
-6899414.062500,-78.978876725139656
-6894531.250000,-79.008491458711759
-6889648.437500,-78.992448661515894
-6884765.625000,-78.998891615219691
-6879882.812500,-79.025642486708108
-6875000.000000,-79.005092272401072
-6870117.187500,-78.926069169802645
-6865234.375000,-78.930090270919791
-6860351.562500,-79.014434352997668
-6855468.750000,-78.985449462283199
-6850585.937500,-78.984393097404421
-6845703.125000,-79.018449439033262
-6840820.312500,-79.018786061851301
-6835937.500000,-78.999572839004756
-6831054.687500,-79.004274350718106
-6826171.875000,-79.025857830202696
-6821289.062500,-79.055659364992238
-6816406.250000,-79.051942443934536
-6811523.437500,-78.952441554539675
-6806640.625000,-78.890743044647110
-6801757.812500,-78.924545190518558
-6796875.000000,-78.958906393694633
-6791992.187500,-78.992788522634385
-6787109.375000,-79.048217558338095
-6782226.562500,-78.966429593728279
-6777343.750000,-79.021193843650494
-6772460.937500,-78.972472235557689
-6767578.125000,-79.057194843923000
-6762695.312500,-79.160273345267626
-6757812.500000,-79.072460339577603
-6752929.687500,-79.073944466211543
-6748046.875000,-79.121748676030506
-6743164.062500,-79.052235973523025
-6738281.250000,-79.068687809011266
-6733398.437500,-79.046172311169983
-6728515.625000,-79.021099334598446
-6723632.812500,-79.096392444430577
-6718750.000000,-79.069752322943515
-6713867.187500,-79.083822602258934
-6708984.375000,-79.070446710472226
-6704101.562500,-79.094692103373035
-6699218.750000,-79.080299215152834
-6694335.937500,-79.053789287118093
-6689453.125000,-79.073466806116983
-6684570.312500,-79.118948635600475
-6679687.500000,-79.017178158858215
-6674804.687500,-79.002375157927389
-6669921.875000,-79.014643970264885
-6665039.062500,-78.947937461694835
-6660156.250000,-79.096492024399112
-6655273.437500,-79.031367514921996
-6650390.625000,-79.068336881505502
-6645507.812500,-79.079182458216607
-6640625.000000,-79.084058360373476
-6635742.187500,-79.110393958213635
-6630859.375000,-79.158836940432522
-6625976.562500,-79.055775050614329
-6621093.750000,-79.119200339442955
-6616210.937500,-79.053622847643638
-6611328.125000,-79.090486358661323
-6606445.312500,-79.013362392164211
-6601562.500000,-78.977657551655682
-6596679.687500,-78.955877580662801
-6591796.875000,-79.033334753752712
-6586914.062500,-79.062989264356816
-6582031.250000,-78.977898662735214
-6577148.437500,-79.004921884986771
-6572265.625000,-79.032152208747121
-6567382.812500,-79.087396350615109
-6562500.000000,-79.172956275352448
-6557617.187500,-79.053965917937759
-6552734.375000,-79.077404214649164
-6547851.562500,-79.082665676799252
-6542968.750000,-79.047933705870520
-6538085.937500,-79.034031370646417
-6533203.125000,-79.052522923915959
-6528320.312500,-79.008986987310536
-6523437.500000,-79.015569008895397
-6518554.687500,-78.991246184129920
-6513671.875000,-78.991543436448552
-6508789.062500,-79.045215852156929
-6503906.250000,-78.594568282899104
-6499023.437500,-78.507080868360134
-6494140.625000,-79.019459087172166
-6489257.812500,-79.046887008709263
-6484375.000000,-79.085350752275531
-6479492.187500,-79.024928453476832
-6474609.375000,-78.974419304485366
-6469726.562500,-78.954433756284544
-6464843.750000,-78.929658925049324
-6459960.937500,-78.985740643884142
-6455078.125000,-79.022043481795649
-6450195.312500,-79.024526388199831
-6445312.500000,-79.024111074314732
-6440429.687500,-79.055604019565720
-6435546.875000,-79.063073697668514
-6430664.062500,-78.943955086701578
-6425781.250000,-78.870901849666907
-6420898.437500,-78.892575455091077
-6416015.625000,-78.940258653114697
-6411132.812500,-79.007729317298157
-6406250.000000,-78.981632986270839
-6401367.187500,-78.935689158041228
-6396484.375000,-78.934510808528245
-6391601.562500,-78.555671075059664
-6386718.750000,-78.171233373651731
-6381835.937500,-78.202462893335479
-6376953.125000,-78.720641839811663
-6372070.312500,-78.872116022856531
-6367187.500000,-78.809625558056283
-6362304.687500,-78.801920505197018
-6357421.875000,-78.817099389673942
-6352539.062500,-78.935488135898112
-6347656.250000,-78.851032531098255
-6342773.437500,-78.724771621564059
-6337890.625000,-78.617613165606699
-6333007.812500,-78.357097272429471
-6328125.000000,-78.150460483350784
-6323242.187500,-78.574774988766094
-6318359.375000,-78.825873125255214
-6313476.562500,-78.924066049315996
-6308593.750000,-78.935472171431144
-6303710.937500,-78.907373892189753
-6298828.125000,-78.871216943145924
-6293945.312500,-78.708258456775283
-6289062.500000,-78.587351847422497
-6284179.687500,-78.751489379461063
-6279296.875000,-78.862610115582669
-6274414.062500,-78.832508074906031
-6269531.250000,-78.741046758914223
-6264648.437500,-78.639277428894417
-6259765.625000,-78.604439502483757
-6254882.812500,-78.648823142269137
-6250000.000000,-78.709822929741492
-6245117.187500,-78.775729831314635
-6240234.375000,-78.787756332739619
-6235351.562500,-78.735499205188574
-6230468.750000,-78.706925088131598
-6225585.937500,-78.723603306222174
-6220703.125000,-78.905302632809423
-6215820.312500,-78.993040440679266
-6210937.500000,-79.043782992306177
-6206054.687500,-79.023202148304492
-6201171.875000,-78.943332838078490
-6196289.062500,-78.876456160313154
-6191406.250000,-78.821846305088329
-6186523.437500,-78.898832829419320
-6181640.625000,-78.972037535414501
-6176757.812500,-78.984950238941337
-6171875.000000,-78.935299174977033
-6166992.187500,-78.969877155027945
-6162109.375000,-78.987995182350801
-6157226.562500,-78.951102397834831
-6152343.750000,-78.916534117515539
-6147460.937500,-78.878040055382442
-6142578.125000,-78.888467318903650
-6137695.312500,-78.917309768770664
-6132812.500000,-78.838325160628017
-6127929.687500,-78.795095146998577
-6123046.875000,-78.788640349932592
-6118164.062500,-78.856472882325733
-6113281.250000,-78.825199267032886
-6108398.437500,-78.874806137065249
-6103515.625000,-78.956257870662313
-6098632.812500,-78.916729639818584
-6093750.000000,-78.952907392106141
-6088867.187500,-78.989632571238047
-6083984.375000,-78.960931140198682
-6079101.562500,-79.014696246783330
-6074218.750000,-79.054850723843273
-6069335.937500,-78.999254075365357
-6064453.125000,-79.012781340134481
-6059570.312500,-79.043061932229577
-6054687.500000,-78.967337027241186
-6049804.687500,-78.939920160494637
-6044921.875000,-78.947956393293111
-6040039.062500,-78.991824239281200
-6035156.250000,-79.004666581110698
-6030273.437500,-78.977665564813236
-6025390.625000,-78.932738059494284
-6020507.812500,-78.963256421559180
-6015625.000000,-78.961759972236052
-6010742.187500,-78.961201166556535
-6005859.375000,-78.949585981706278
-6000976.562500,-78.463908693206122
-5996093.750000,-78.678275595049016
