Frecuencia (Hz),PSD
-8852539.062500,-79.428945392804337
-8847656.250000,-79.437154961624657
-8842773.437500,-79.400449939155592
-8837890.625000,-79.333454444828888
-8833007.812500,-79.356164090052218
-8828125.000000,-79.278123457378399
-8823242.187500,-79.327509856145724
-8818359.375000,-79.430178476077373
-8813476.562500,-79.367207538408081
-8808593.750000,-79.350317716987334
-8803710.937500,-79.413642952211930
-8798828.125000,-79.370502670234274
-8793945.312500,-79.375137078841973
-8789062.500000,-79.326314917771043
-8784179.687500,-79.342740713686297
-8779296.875000,-79.381942885373149
-8774414.062500,-79.346553221828685
-8769531.250000,-79.411237851107302
-8764648.437500,-79.393142546185857
-8759765.625000,-79.369965055037028
-8754882.812500,-79.391118792684907
-8750000.000000,-79.416708735054044
-8745117.187500,-79.371086916573887
-8740234.375000,-79.327591989668889
-8735351.562500,-79.318953405530891
-8730468.750000,-79.389320828564422
-8725585.937500,-79.344010529082823
-8720703.125000,-79.277535514096485
-8715820.312500,-79.320033470891772
-8710937.500000,-79.337652185349725
-8706054.687500,-79.314812291124184
-8701171.875000,-79.301446003752304
-8696289.062500,-79.286515583191104
-8691406.250000,-79.285590947558759
-8686523.437500,-79.331627341110988
-8681640.625000,-79.336625120443998
-8676757.812500,-79.338572064834750
-8671875.000000,-79.361608674820104
-8666992.187500,-79.361139024136122
-8662109.375000,-79.304024599253381
-8657226.562500,-79.396536428739125
-8652343.750000,-79.402307031579994
-8647460.937500,-79.331832150489220
-8642578.125000,-79.332727687607900
-8637695.312500,-79.460186977876560
-8632812.500000,-79.355517628622692
-8627929.687500,-79.371935546147952
-8623046.875000,-79.403900690807788
-8618164.062500,-79.456170249170114
-8613281.250000,-79.382778223541408
-8608398.437500,-79.379442314148633
-8603515.625000,-79.323029201579672
-8598632.812500,-79.327050321343776
-8593750.000000,-79.352623023180271
-8588867.187500,-79.370967719116280
-8583984.375000,-79.308922852735634
-8579101.562500,-79.378121879200592
-8574218.750000,-79.424037660638561
-8569335.937500,-79.471522551812782
-8564453.125000,-79.348066948804586
-8559570.312500,-79.335409062354771
-8554687.500000,-79.303867957993901
-8549804.687500,-79.280969023939051
-8544921.875000,-79.311109956085474
-8540039.062500,-79.364073857698713
-8535156.250000,-79.354302670412167
-8530273.437500,-79.343254788756880
-8525390.625000,-79.403954553718677
-8520507.812500,-79.295425372777274
-8515625.000000,-79.322886879096600
-8510742.187500,-79.408920464725895
-8505859.375000,-79.406596047741104
-8500976.562500,-79.360682228695026
-8496093.750000,-79.438091151480663
-8491210.937500,-79.360714801519080
-8486328.125000,-79.374390484668751
-8481445.312500,-79.407413906705216
-8476562.500000,-79.367043597457652
-8471679.687500,-79.331139455014380
-8466796.875000,-79.433207235549062
-8461914.062500,-79.318008354865611
-8457031.250000,-79.320420122231027
-8452148.437500,-79.308719201219475
-8447265.625000,-79.200555613412533
-8442382.812500,-79.191220417014321
-8437500.000000,-79.212258427940853
-8432617.187500,-79.306970457781830
-8427734.375000,-79.252163454331196
-8422851.562500,-79.142111355944593
-8417968.750000,-78.971566404173416
-8413085.937500,-78.651254307444802
-8408203.125000,-78.413960440711762
-8403320.312500,-78.544087806733515
-8398437.500000,-78.878189044351771
-8393554.687500,-79.098947962901178
-8388671.875000,-79.161214980340574
-8383789.062500,-79.008163421853084
-8378906.250000,-78.972085934606739
-8374023.437500,-78.941219480323568
-8369140.625000,-78.765464196910941
-8364257.812500,-78.692415791036098
-8359375.000000,-78.610804843736048
-8354492.187500,-78.577468178339771
-8349609.375000,-78.733154011301565
-8344726.562500,-78.763130619349823
-8339843.750000,-78.850211994822359
-8334960.937500,-78.864099796021151
-8330078.125000,-78.793277888988712
-8325195.312500,-78.648983330543601
-8320312.500000,-78.503426292331156
-8315429.687500,-78.268333228105675
-8310546.875000,-78.180783400876535
-8305664.062500,-78.063019832183315
-8300781.250000,-78.105419906676559
-8295898.437500,-78.389402838349383
-8291015.625000,-78.573054999381057
-8286132.812500,-78.676507766400562
-8281250.000000,-78.814633959005079
-8276367.187500,-78.906452609962969
-8271484.375000,-78.910492010061446
-8266601.562500,-78.762176836028189
-8261718.750000,-78.561999146808432
-8256835.937500,-78.298332750602555
-8251953.125000,-78.114682928373796
-8247070.312500,-78.116918556007562
-8242187.500000,-78.218946317640217
-8237304.687500,-78.510811363750989
-8232421.875000,-78.720524425824379
-8227539.062500,-78.909755020093684
-8222656.250000,-79.038169204986616
-8217773.437500,-79.132206278661002
-8212890.625000,-79.180677788377068
-8208007.812500,-79.267832681834122
-8203125.000000,-79.380672139416632
-8198242.187500,-79.341712664138072
-8193359.375000,-79.335719057769509
-8188476.562500,-79.364323804793031
-8183593.750000,-79.341132722371853
-8178710.937500,-79.319100888506441
-8173828.125000,-79.321376384898826
-8168945.312500,-79.335613174455773
-8164062.500000,-79.341275165966010
-8159179.687500,-79.308867904463639
-8154296.875000,-79.298986913144660
-8149414.062500,-79.336383285763887
-8144531.250000,-79.329151380459436
-8139648.437500,-79.304367918155819
-8134765.625000,-79.217653191360483
-8129882.812500,-79.125961044902652
-8125000.000000,-79.110500350867042
-8120117.187500,-79.147308104883933
-8115234.375000,-79.128977377210745
-8110351.562500,-79.162810462637822
-8105468.750000,-79.200039049600079
-8100585.937500,-79.282427878039400
-8095703.125000,-79.276811208645967
-8090820.312500,-79.289890223521752
-8085937.500000,-79.348833232624457
-8081054.687500,-79.328275801989946
-8076171.875000,-79.336299740409416
-8071289.062500,-79.321100863665706
-8066406.250000,-79.293320401428375
-8061523.437500,-79.316931226954239
-8056640.625000,-79.322676666021323
-8051757.812500,-79.322942698333421
-8046875.000000,-79.301452241603158
-8041992.187500,-79.354085359668957
-8037109.375000,-79.360242459009399
-8032226.562500,-79.321636281962924
-8027343.750000,-79.319150371108350
-8022460.937500,-79.344414487666512
-8017578.125000,-79.355670141928968
-8012695.312500,-79.374859505608171
-8007812.500000,-79.359940174483810
-8002929.687500,-79.279640786928468
-7998046.875000,-79.305790050436116
-7993164.062500,-79.345410428075439
-7988281.250000,-79.313143312449156
-7983398.437500,-79.304714324303859
-7978515.625000,-79.323435053667936
-7973632.812500,-79.304771911102009
-7968750.000000,-79.329848373541822
-7963867.187500,-79.371641605599393
-7958984.375000,-79.277905785037476
-7954101.562500,-79.303760471886903
-7949218.750000,-79.374114869649077
-7944335.937500,-79.242579324223755
-7939453.125000,-79.275843621348073
-7934570.312500,-79.333866257913670
-7929687.500000,-79.229621442235725
-7924804.687500,-79.289595642359274
-7919921.875000,-79.359883089564647
-7915039.062500,-79.408804838823457
-7910156.250000,-79.378559345124728
-7905273.437500,-79.352943482905587
-7900390.625000,-79.336743307532458
-7895507.812500,-79.360707826447467
-7890625.000000,-79.409639680683469
-7885742.187500,-79.384740365633519
-7880859.375000,-79.400697980316210
-7875976.562500,-79.317648460510611
-7871093.750000,-79.291449574940231
-7866210.937500,-79.328789439470611
-7861328.125000,-79.351939964028574
-7856445.312500,-79.354458181510182
-7851562.500000,-79.370539181277763
-7846679.687500,-79.343908915232745
-7841796.875000,-79.221805244268353
-7836914.062500,-79.174013698205840
-7832031.250000,-79.215716806205222
-7827148.437500,-79.239173017406216
-7822265.625000,-79.201680384206014
-7817382.812500,-79.308950747285152
-7812500.000000,-79.284455648928116
-7807617.187500,-79.227560972667050
-7802734.375000,-79.314504474078433
-7797851.562500,-79.245370769867534
-7792968.750000,-79.250283167274986
-7788085.937500,-79.292779742777412
-7783203.125000,-79.342778950612583
-7778320.312500,-79.269722056788254
-7773437.500000,-79.259284101156666
-7768554.687500,-79.329709263833251
-7763671.875000,-79.289949684805251
-7758789.062500,-79.257801009092887
-7753906.250000,-79.267614403602920
-7749023.437500,-79.304464364529082
-7744140.625000,-79.276228126728398
-7739257.812500,-79.283840179472293
-7734375.000000,-79.326794387370839
-7729492.187500,-79.305170757616409
-7724609.375000,-79.338926340365617
-7719726.562500,-79.321477870100978
-7714843.750000,-79.354658662030232
-7709960.937500,-79.324316541252585
-7705078.125000,-79.349451524781486
-7700195.312500,-79.369438205872711
-7695312.500000,-79.323958415776048
-7690429.687500,-79.371029255303554
-7685546.875000,-79.359458485451242
-7680664.062500,-79.339172997547976
-7675781.250000,-79.344479282607310
-7670898.437500,-79.275871140264798
-7666015.625000,-79.250279818732224
-7661132.812500,-79.302953199311247
-7656250.000000,-79.359805033737004
-7651367.187500,-79.416896651418867
-7646484.375000,-79.376405901783528
-7641601.562500,-79.391616987514936
-7636718.750000,-79.329629082634511
-7631835.937500,-79.380483266089058
-7626953.125000,-79.432480831752073
-7622070.312500,-79.398986714946290
-7617187.500000,-79.347675053730583
-7612304.687500,-79.297742241315788
-7607421.875000,-79.386065301048674
-7602539.062500,-79.375645629050652
-7597656.250000,-79.370609584130875
-7592773.437500,-79.334189921995772
-7587890.625000,-79.334239032361580
-7583007.812500,-79.323555233439492
-7578125.000000,-79.305954820020162
-7573242.187500,-79.312849640098776
-7568359.375000,-79.363532397680359
-7563476.562500,-79.382252601996782
-7558593.750000,-79.377767660825427
-7553710.937500,-79.394904759952070
-7548828.125000,-79.369499853792632
-7543945.312500,-79.381187589673516
-7539062.500000,-79.405826388760076
-7534179.687500,-79.342265567296948
-7529296.875000,-79.358294772665943
-7524414.062500,-79.406137667772754
-7519531.250000,-79.375367350618220
-7514648.437500,-79.376619083347279
-7509765.625000,-79.396611803223067
-7504882.812500,-79.335944876251929
-7500000.000000,-79.330422341917483
-7495117.187500,-79.350759858241105
-7490234.375000,-79.345149658007472
-7485351.562500,-79.346383094355815
-7480468.750000,-79.355641782634308
-7475585.937500,-79.334043931267203
-7470703.125000,-79.403629275792440
-7465820.312500,-79.358404680894893
-7460937.500000,-79.277870692750213
-7456054.687500,-79.344429568928007
-7451171.875000,-79.364175208135933
-7446289.062500,-79.372550679565961
-7441406.250000,-79.324550168207068
-7436523.437500,-79.212107433414232
-7431640.625000,-79.180945557126492
-7426757.812500,-79.263759483954573
-7421875.000000,-79.268784378745792
-7416992.187500,-79.322122478388792
-7412109.375000,-79.314705903855923
-7407226.562500,-79.346210901628751
-7402343.750000,-79.321776432787189
-7397460.937500,-79.296390202578436
-7392578.125000,-79.280335377599869
-7387695.312500,-79.335136907115881
-7382812.500000,-79.327716338370053
-7377929.687500,-79.374349016717446
-7373046.875000,-79.363750613868561
-7368164.062500,-79.344237189540110
-7363281.250000,-79.334551102308183
-7358398.437500,-79.271877405301424
-7353515.625000,-79.302753277165792
-7348632.812500,-79.291254217932561
-7343750.000000,-79.245842359376056
-7338867.187500,-79.245066817496081
-7333984.375000,-79.211795379687203
-7329101.562500,-79.231234607634079
-7324218.750000,-79.260577866032790
-7319335.937500,-79.272131571115921
-7314453.125000,-79.239817653639136
-7309570.312500,-79.190216807172519
-7304687.500000,-79.157843437545466
-7299804.687500,-79.278811774663154
-7294921.875000,-79.243721047713493
-7290039.062500,-79.216500134531941
-7285156.250000,-79.212887480358546
-7280273.437500,-79.205222432460289
-7275390.625000,-79.224444238438124
-7270507.812500,-79.204183157053492
-7265625.000000,-79.302935145055244
-7260742.187500,-79.365675823586002
-7255859.375000,-79.327254957776091
-7250976.562500,-79.323370658818362
-7246093.750000,-79.320357952330724
-7241210.937500,-79.339605294479412
-7236328.125000,-79.274385660702166
-7231445.312500,-79.278931413346129
-7226562.500000,-79.378794515116937
-7221679.687500,-79.311530995753373
-7216796.875000,-79.356353111988113
-7211914.062500,-79.362183706948755
-7207031.250000,-79.362036693269104
-7202148.437500,-79.324911008889757
-7197265.625000,-79.333295045705825
-7192382.812500,-79.378584132201894
-7187500.000000,-79.259867904089447
-7182617.187500,-79.277236806700145
-7177734.375000,-79.380132966243593
-7172851.562500,-79.323940414199527
-7167968.750000,-79.310810590963513
-7163085.937500,-79.384665449365443
-7158203.125000,-79.297925498226562
-7153320.312500,-79.330234048396036
-7148437.500000,-79.380385941390387
-7143554.687500,-79.401017061782042
-7138671.875000,-79.361750713869384
-7133789.062500,-79.327301420298198
-7128906.250000,-79.383768848528192
-7124023.437500,-79.343491099543272
-7119140.625000,-79.310087463228115
-7114257.812500,-79.362239042264861
-7109375.000000,-79.324892992524781
-7104492.187500,-79.281163359622354
-7099609.375000,-79.301003440779553
-7094726.562500,-79.284956833702225
-7089843.750000,-79.275609844557934
-7084960.937500,-79.318051018959409
-7080078.125000,-79.330138140916773
-7075195.312500,-79.338151764235974
-7070312.500000,-79.350674914401594
-7065429.687500,-79.384318050321156
-7060546.875000,-79.335407684334285
-7055664.062500,-79.373493320503542
-7050781.250000,-79.323827868237117
-7045898.437500,-79.251485410100699
-7041015.625000,-79.331000001889208
-7036132.812500,-79.390103898562657
-7031250.000000,-79.354675628738931
-7026367.187500,-79.246723766707120
-7021484.375000,-79.297153100031878
-7016601.562500,-79.284696063700878
-7011718.750000,-79.307932661368440
-7006835.937500,-79.332529154958820
-7001953.125000,-79.323161302060356
-6997070.312500,-79.253255800506835
-6992187.500000,-79.353977049026341
-6987304.687500,-79.328347986061360
-6982421.875000,-79.300441361664753
-6977539.062500,-79.289920705362775
-6972656.250000,-79.325916501158474
-6967773.437500,-79.408456584790287
-6962890.625000,-79.388516344650597
-6958007.812500,-79.320436323690203
-6953125.000000,-79.309007649086837
-6948242.187500,-79.335922436305566
-6943359.375000,-79.324869357416844
-6938476.562500,-79.373318567222398
-6933593.750000,-79.410602069551970
-6928710.937500,-79.345388083587366
-6923828.125000,-79.333023290945164
-6918945.312500,-79.350907149024138
-6914062.500000,-79.312792873867082
-6909179.687500,-79.296911732894898
-6904296.875000,-79.254571764871017
-6899414.062500,-79.283226217261259
-6894531.250000,-79.304977333428539
-6889648.437500,-79.320709686522761
-6884765.625000,-79.360772674638213
-6879882.812500,-79.302099857812919
-6875000.000000,-79.339726393827831
-6870117.187500,-79.378733199117008
-6865234.375000,-79.357142058845454
-6860351.562500,-79.313709565388535
-6855468.750000,-79.255072904574163
-6850585.937500,-79.313547620400556
-6845703.125000,-79.360871623425339
-6840820.312500,-79.364523171673198
-6835937.500000,-79.273062953307260
-6831054.687500,-79.231701185702462
-6826171.875000,-79.334833723123054
-6821289.062500,-79.341892271957292
-6816406.250000,-79.277100451818896
-6811523.437500,-79.229241247847767
-6806640.625000,-79.192444599290639
-6801757.812500,-79.130940058030134
-6796875.000000,-79.145724580287251
-6791992.187500,-79.203658011767459
-6787109.375000,-79.232591746076352
-6782226.562500,-79.326034153959966
-6777343.750000,-79.353551660144987
-6772460.937500,-79.363245402810165
-6767578.125000,-79.297886709344880
-6762695.312500,-79.333435878486554
-6757812.500000,-79.279606175200456
-6752929.687500,-79.310580349886749
-6748046.875000,-79.387559943761687
-6743164.062500,-79.355015409602089
-6738281.250000,-79.340581405909177
-6733398.437500,-79.330039281731771
-6728515.625000,-79.269375009870828
-6723632.812500,-79.277696225162458
-6718750.000000,-79.315185814478880
-6713867.187500,-79.298768955374271
-6708984.375000,-79.267141811601491
-6704101.562500,-79.321438740137253
-6699218.750000,-79.392474689381359
-6694335.937500,-79.373826590917389
-6689453.125000,-79.314590174508155
-6684570.312500,-79.273501131791079
-6679687.500000,-79.402803188039073
-6674804.687500,-79.314475630127717
-6669921.875000,-79.236628475935376
-6665039.062500,-79.255124312937710
-6660156.250000,-79.482626275777406
-6655273.437500,-79.374863730399611
-6650390.625000,-79.306411167257920
-6645507.812500,-79.343300044246959
-6640625.000000,-79.391243016161482
-6635742.187500,-79.335202738452253
-6630859.375000,-79.258687038421868
-6625976.562500,-79.255251292594011
-6621093.750000,-79.302477090289642
-6616210.937500,-79.270415154515035
-6611328.125000,-79.247330663534044
-6606445.312500,-79.241903258963134
-6601562.500000,-79.297483322481412
-6596679.687500,-79.274234147403519
-6591796.875000,-79.326580341458723
-6586914.062500,-79.333298179459391
-6582031.250000,-79.283335768554636
-6577148.437500,-79.292000216825031
-6572265.625000,-79.297547155024418
-6567382.812500,-79.344726717363457
-6562500.000000,-79.290113606831866
-6557617.187500,-79.243651425308897
-6552734.375000,-79.317931059868386
-6547851.562500,-79.369313948987951
-6542968.750000,-79.321006481675283
-6538085.937500,-79.280776807738832
-6533203.125000,-79.274811024944384
-6528320.312500,-79.351946746047744
-6523437.500000,-79.398425030145702
-6518554.687500,-79.386651961400347
-6513671.875000,-79.344813762113361
-6508789.062500,-79.306288318695437
-6503906.250000,-77.853607503317420
-6499023.437500,-77.686514480339270
-6494140.625000,-79.239526258864515
-6489257.812500,-79.345996672890465
-6484375.000000,-79.337447178154179
-6479492.187500,-79.271753194183091
-6474609.375000,-79.261415284196076
-6469726.562500,-79.325497211186786
-6464843.750000,-79.354149608442683
-6459960.937500,-79.344580464874127
-6455078.125000,-79.344075025249538
-6450195.312500,-79.325851393708760
-6445312.500000,-79.303350280427637
-6440429.687500,-79.252158550423545
-6435546.875000,-79.219714263770854
-6430664.062500,-79.240283258691107
-6425781.250000,-79.267400230765787
-6420898.437500,-79.296435950619426
-6416015.625000,-79.263680351798513
-6411132.812500,-79.357612998415149
-6406250.000000,-79.331188133015942
-6401367.187500,-79.298339128865138
-6396484.375000,-79.357271888101607
-6391601.562500,-79.352873999683894
-6386718.750000,-79.273521574947253
-6381835.937500,-79.290674414152335
-6376953.125000,-79.281303949103304
-6372070.312500,-79.272428758724345
-6367187.500000,-79.234076523155906
-6362304.687500,-79.305241713965970
-6357421.875000,-79.315516425655645
-6352539.062500,-79.211293488295681
-6347656.250000,-79.246375528009295
-6342773.437500,-79.297391641147556
-6337890.625000,-79.400023551439915
-6333007.812500,-79.327243572938386
-6328125.000000,-79.290082138314361
-6323242.187500,-79.318947649157664
-6318359.375000,-79.244377072883339
-6313476.562500,-79.249588692406917
-6308593.750000,-79.270733453527342
-6303710.937500,-79.289207625527808
-6298828.125000,-79.270824437257119
-6293945.312500,-79.317084497048597
-6289062.500000,-79.325338702830649
-6284179.687500,-79.324905485228669
-6279296.875000,-79.270122277200286
-6274414.062500,-79.263921205376306
-6269531.250000,-79.296075749680540
-6264648.437500,-79.386406067113100
-6259765.625000,-79.356101090211041
-6254882.812500,-79.315206107136589
-6250000.000000,-79.358432612133271
-6245117.187500,-79.367323581975967
-6240234.375000,-79.265553531928262
-6235351.562500,-79.331200249976689
-6230468.750000,-79.343851015051527
-6225585.937500,-79.274709050367633
-6220703.125000,-79.276819416572849
-6215820.312500,-79.232400114245934
-6210937.500000,-79.273553985101216
-6206054.687500,-79.173894241295386
-6201171.875000,-79.063971141299689
-6196289.062500,-79.129898093407078
-6191406.250000,-79.201992530962272
-6186523.437500,-79.178555535921348
-6181640.625000,-79.221457586396852
-6176757.812500,-79.227661447349249
-6171875.000000,-79.303505298344930
-6166992.187500,-79.319571360993734
-6162109.375000,-79.290430630070560
-6157226.562500,-79.315500785887394
-6152343.750000,-79.342051935643553
-6147460.937500,-79.337261509681539
-6142578.125000,-79.272946225527079
-6137695.312500,-79.331908348419631
-6132812.500000,-79.343152723741241
-6127929.687500,-79.302147787620129
-6123046.875000,-79.230934303067315
-6118164.062500,-79.264899723980278
-6113281.250000,-79.262576126729854
-6108398.437500,-79.310765521914163
-6103515.625000,-79.358133760660351
-6098632.812500,-79.391519255943024
-6093750.000000,-79.231503312732684
-6088867.187500,-79.204269389167223
-6083984.375000,-79.322223250628795
-6079101.562500,-79.368089390776191
-6074218.750000,-79.399849928286017
-6069335.937500,-79.311509665508368
-6064453.125000,-79.245399015833740
-6059570.312500,-79.161668077525320
-6054687.500000,-79.168907135743041
-6049804.687500,-79.234720598185660
-6044921.875000,-79.222033405302682
-6040039.062500,-79.221738646202894
-6035156.250000,-79.239901283396662
-6030273.437500,-79.240241330795598
-6025390.625000,-79.216763168296069
-6020507.812500,-79.154370634864875
-6015625.000000,-79.123286493538345
-6010742.187500,-79.022090440480497
-6005859.375000,-78.704105952511014
-6000976.562500,-78.490886369158005
-5996093.750000,-78.435051907807050
