Frecuencia (Hz),PSD
-9511718.750000,-42.350772746738599
-9506835.937500,-42.463456962937620
-9501953.125000,-42.555752983893882
-9497070.312500,-42.467210021027356
-9492187.500000,-42.454754667697415
-9487304.687500,-42.482522297753455
-9482421.875000,-42.490274786173728
-9477539.062500,-42.461839766212350
-9472656.250000,-42.356206245637715
-9467773.437500,-42.430627536839069
-9462890.625000,-42.352461902180011
-9458007.812500,-41.728669065435895
-9453125.000000,-41.315165437050617
-9448242.187500,-41.867720613063149
-9443359.375000,-41.161762628540558
-9438476.562500,-39.787887822962546
-9433593.750000,-38.478222829084274
-9428710.937500,-37.821201317137827
-9423828.125000,-37.987618971668333
-9418945.312500,-39.165738740600673
-9414062.500000,-40.620128083846048
-9409179.687500,-41.696276670040000
-9404296.875000,-42.135590348141470
-9399414.062500,-42.304016278027497
-9394531.250000,-42.345829921096680
-9389648.437500,-42.393876237704518
-9384765.625000,-42.449058657339123
-9379882.812500,-42.461447090799197
-9375000.000000,-42.408615101572508
-9370117.187500,-42.406743521535979
-9365234.375000,-42.406589313948466
-9360351.562500,-42.364986033458358
-9355468.750000,-42.414172458496196
-9350585.937500,-42.495532491206738
-9345703.125000,-42.426182392469244
-9340820.312500,-42.424552091528078
-9335937.500000,-42.459907209943083
-9331054.687500,-42.539894607400853
-9326171.875000,-42.438118707514747
-9321289.062500,-42.375138300139561
-9316406.250000,-42.551892694141273
-9311523.437500,-42.557017804315116
-9306640.625000,-42.524650381107556
-9301757.812500,-42.455230406599604
-9296875.000000,-42.544132010024185
-9291992.187500,-42.533878833544023
-9287109.375000,-42.511131685321757
-9282226.562500,-42.535160245842860
-9277343.750000,-42.477021792087719
-9272460.937500,-42.471267298303594
-9267578.125000,-42.494440293594565
-9262695.312500,-42.443426869459522
-9257812.500000,-42.431345276972635
-9252929.687500,-42.497381243602320
-9248046.875000,-42.501391528884611
-9243164.062500,-42.468594187534869
-9238281.250000,-42.371761657798217
-9233398.437500,-42.368619073560019
-9228515.625000,-42.429412109196505
-9223632.812500,-42.400175678553076
-9218750.000000,-42.473023986385371
-9213867.187500,-42.542518824555316
-9208984.375000,-42.537486581962895
-9204101.562500,-42.475562088107239
-9199218.750000,-42.495460324089024
-9194335.937500,-42.483774666993988
-9189453.125000,-42.575089157166119
-9184570.312500,-42.494015592203347
-9179687.500000,-42.476030481948577
-9174804.687500,-42.493514051615477
-9169921.875000,-42.495623802693984
-9165039.062500,-42.474514238919525
-9160156.250000,-42.427351119007632
-9155273.437500,-42.537505648204416
-9150390.625000,-42.529094366301408
-9145507.812500,-42.453265206324780
-9140625.000000,-42.434111854425964
-9135742.187500,-42.431026701644257
-9130859.375000,-42.341545786048897
-9125976.562500,-42.315312080646891
-9121093.750000,-42.527087474444059
-9116210.937500,-42.597484548205166
-9111328.125000,-42.499843788114319
-9106445.312500,-42.437836801544918
-9101562.500000,-42.448912324308026
-9096679.687500,-42.505767343937634
-9091796.875000,-42.473258629661260
-9086914.062500,-42.481949861834224
-9082031.250000,-42.503462180627807
-9077148.437500,-42.475234942146010
-9072265.625000,-42.510355528276726
-9067382.812500,-42.433784583256475
-9062500.000000,-42.444588458704928
-9057617.187500,-42.543292968483676
-9052734.375000,-42.546240994777335
-9047851.562500,-42.579076654334294
-9042968.750000,-42.478892756504713
-9038085.937500,-42.342365854903726
-9033203.125000,-42.249103590481589
-9028320.312500,-42.324571728262242
-9023437.500000,-42.456771196159970
-9018554.687500,-42.489195678211154
-9013671.875000,-42.562809574718621
-9008789.062500,-42.491743317512800
-9003906.250000,-42.453611497806762
-8999023.437500,-42.351341487172967
-8994140.625000,-42.457956849993288
-8989257.812500,-42.527493951936975
-8984375.000000,-42.494691283312321
-8979492.187500,-42.516388799414912
-8974609.375000,-42.467347408024779
-8969726.562500,-42.380904153159818
-8964843.750000,-42.438232228565234
-8959960.937500,-42.520328450268316
-8955078.125000,-42.528643233586472
-8950195.312500,-42.501866235239440
-8945312.500000,-42.400614234081274
-8940429.687500,-42.321919974942205
-8935546.875000,-42.093968095008734
-8930664.062500,-42.179887058219201
-8925781.250000,-42.455483251261839
-8920898.437500,-42.492064006405045
-8916015.625000,-42.531391150818799
-8911132.812500,-42.507896560381340
-8906250.000000,-42.493114377462547
-8901367.187500,-42.540438411304713
-8896484.375000,-42.505272586076430
-8891601.562500,-42.483288888959748
-8886718.750000,-42.550511242324944
-8881835.937500,-42.538422737348540
-8876953.125000,-42.493574551954325
-8872070.312500,-42.418453572181207
-8867187.500000,-42.391770521057204
-8862304.687500,-42.421300434591430
-8857421.875000,-42.462148380875732
-8852539.062500,-42.524472593575958
-8847656.250000,-42.475834766434666
-8842773.437500,-42.281761101263655
-8837890.625000,-42.118189876470481
-8833007.812500,-42.223252004309629
-8828125.000000,-42.360668256631435
-8823242.187500,-42.476652163432476
-8818359.375000,-42.505207594516470
-8813476.562500,-42.455387795864894
-8808593.750000,-42.477703949261596
-8803710.937500,-42.598464673489921
-8798828.125000,-42.602166694537019
-8793945.312500,-42.529483870998483
-8789062.500000,-42.456691672313497
-8784179.687500,-42.462032277915391
-8779296.875000,-42.473666225356993
-8774414.062500,-42.432844711354804
-8769531.250000,-42.484584723650315
-8764648.437500,-42.501203738791943
-8759765.625000,-42.434069453819873
-8754882.812500,-42.507294117314558
-8750000.000000,-42.472554623521873
-8745117.187500,-42.183313302066850
-8740234.375000,-42.125404648668486
-8735351.562500,-42.236869672396217
-8730468.750000,-42.456891978967583
-8725585.937500,-42.547355160820473
-8720703.125000,-42.592062797308891
-8715820.312500,-42.458769452323395
-8710937.500000,-42.445646769928970
-8706054.687500,-42.506223571556333
-8701171.875000,-42.501010208100510
-8696289.062500,-42.479684962288658
-8691406.250000,-42.561482407621874
-8686523.437500,-42.509162359701236
-8681640.625000,-42.487562551443602
-8676757.812500,-42.468296414621250
-8671875.000000,-42.498804133589083
-8666992.187500,-42.558246405140643
-8662109.375000,-42.488243890592258
-8657226.562500,-42.524290583325318
-8652343.750000,-42.402683024471770
-8647460.937500,-42.253118726362118
-8642578.125000,-42.156055263955665
-8637695.312500,-42.314022263687001
-8632812.500000,-42.458131112439744
-8627929.687500,-42.483572849043590
-8623046.875000,-42.438311224961765
-8618164.062500,-42.485076830520384
-8613281.250000,-42.475294837775557
-8608398.437500,-42.464471391856627
-8603515.625000,-42.404549205261546
-8598632.812500,-42.489245585654686
-8593750.000000,-42.550552443530698
-8588867.187500,-42.563452773306793
-8583984.375000,-42.435366041803313
-8579101.562500,-42.492494013715607
-8574218.750000,-42.460414596317150
-8569335.937500,-42.465415614999202
-8564453.125000,-42.520413895302489
-8559570.312500,-42.537919902039135
-8554687.500000,-42.525868910544631
-8549804.687500,-42.287555499282512
-8544921.875000,-42.215959323664826
-8540039.062500,-42.467691051289137
-8535156.250000,-42.514479250253160
-8530273.437500,-42.384685458616914
-8525390.625000,-42.431913134963864
-8520507.812500,-42.485840725163030
-8515625.000000,-42.535969424771551
-8510742.187500,-42.447989548397047
-8505859.375000,-42.439530899424838
-8500976.562500,-42.515839833305378
-8496093.750000,-42.553629308498280
-8491210.937500,-42.480766731085652
-8486328.125000,-42.425862920592905
-8481445.312500,-42.429231832088576
-8476562.500000,-42.445483412580323
-8471679.687500,-42.563880670589292
-8466796.875000,-42.556809086664316
-8461914.062500,-42.536078705824877
-8457031.250000,-42.415461501573112
-8452148.437500,-42.325143145456110
-8447265.625000,-42.283498234149519
-8442382.812500,-42.038532698259637
-8437500.000000,-42.237970707280240
-8432617.187500,-42.590379919513659
-8427734.375000,-42.598382526457229
-8422851.562500,-42.111655383316574
-8417968.750000,-42.228788314381376
-8413085.937500,-42.555727726211110
-8408203.125000,-42.546118950878991
-8403320.312500,-42.508577863083239
-8398437.500000,-42.455709663610016
-8393554.687500,-42.439645852071521
-8388671.875000,-42.300193634107742
-8383789.062500,-42.208776727462407
-8378906.250000,-42.371361570969000
-8374023.437500,-42.466039139550730
-8369140.625000,-42.595485801623560
-8364257.812500,-42.564175089284745
-8359375.000000,-42.410344467336849
-8354492.187500,-42.276044245465556
-8349609.375000,-42.367914712092158
-8344726.562500,-42.506312825599544
-8339843.750000,-42.511347553535337
-8334960.937500,-42.464054200449908
-8330078.125000,-42.477899241825455
-8325195.312500,-42.387124545472204
-8320312.500000,-42.467687965241026
-8315429.687500,-42.574997835141218
-8310546.875000,-42.547543777203209
-8305664.062500,-42.457573163572242
-8300781.250000,-42.477439233695371
-8295898.437500,-42.453714236872422
-8291015.625000,-42.420244590520838
-8286132.812500,-42.384567100305397
-8281250.000000,-42.447160342383008
-8276367.187500,-42.474427064832419
-8271484.375000,-42.443298315611898
-8266601.562500,-42.557844015544717
-8261718.750000,-42.431484632037780
-8256835.937500,-42.305649421581641
-8251953.125000,-42.396092231799905
-8247070.312500,-42.473661777252197
-8242187.500000,-42.432890844551437
-8237304.687500,-42.478559353890532
-8232421.875000,-42.493829233466222
-8227539.062500,-42.579520118543343
-8222656.250000,-42.606063031479529
-8217773.437500,-42.554655443327562
-8212890.625000,-42.553744266178526
-8208007.812500,-42.551877092670892
-8203125.000000,-42.568585289420469
-8198242.187500,-42.501585829786670
-8193359.375000,-42.403201414618508
-8188476.562500,-42.436273934863777
-8183593.750000,-42.513043603839684
-8178710.937500,-42.502404417183264
-8173828.125000,-42.475301462048819
-8168945.312500,-42.430605366186562
-8164062.500000,-42.366186820272738
-8159179.687500,-42.267116453225242
-8154296.875000,-42.429961016957321
-8149414.062500,-42.541344599606255
-8144531.250000,-42.507152545618574
-8139648.437500,-42.497500252882560
-8134765.625000,-42.497458159039674
-8129882.812500,-42.529190593874240
-8125000.000000,-42.588027536285125
-8120117.187500,-42.604572822738795
-8115234.375000,-42.510376233081530
-8110351.562500,-42.490562491153327
-8105468.750000,-42.464296223904540
-8100585.937500,-42.356849172611604
-8095703.125000,-42.277559940352639
-8090820.312500,-42.465949274883783
-8085937.500000,-42.526205548196458
-8081054.687500,-42.466845655147239
-8076171.875000,-42.460805385452083
-8071289.062500,-42.414936988187712
-8066406.250000,-42.267822571459249
-8061523.437500,-42.234005342381494
-8056640.625000,-42.429496166982943
-8051757.812500,-42.490501173974366
-8046875.000000,-42.503762326087752
-8041992.187500,-42.499086903182651
-8037109.375000,-42.549960446642778
-8032226.562500,-42.594276620681626
-8027343.750000,-42.557123002453153
-8022460.937500,-42.524147062508646
-8017578.125000,-42.540959166101700
-8012695.312500,-42.525467465777638
-8007812.500000,-42.499818148183522
-8002929.687500,-42.432678042928799
-7998046.875000,-42.246240084684118
-7993164.062500,-42.467656124612873
-7988281.250000,-42.533407609076413
-7983398.437500,-42.511227839405038
-7978515.625000,-42.440609066741253
-7973632.812500,-42.436907592541637
-7968750.000000,-42.271849613227531
-7963867.187500,-42.267160774228842
-7958984.375000,-42.336453019419835
-7954101.562500,-42.544352143329895
-7949218.750000,-42.491150668444469
-7944335.937500,-42.429915220972340
-7939453.125000,-42.409466914654004
-7934570.312500,-42.457349413812643
-7929687.500000,-42.564093905402473
-7924804.687500,-42.578078853203813
-7919921.875000,-42.498788963708769
-7915039.062500,-42.533171006264574
-7910156.250000,-42.528537141140561
-7905273.437500,-42.431656280879118
-7900390.625000,-42.362008689853141
-7895507.812500,-42.458235126486102
-7890625.000000,-42.529610230692185
-7885742.187500,-42.521011275498481
-7880859.375000,-42.471095785188993
-7875976.562500,-42.325452490660538
-7871093.750000,-42.132067760798236
-7866210.937500,-42.300619934898727
-7861328.125000,-42.467462691862103
-7856445.312500,-42.597305228841350
-7851562.500000,-42.497676126851658
-7846679.687500,-42.562742776360508
-7841796.875000,-42.571016547635281
-7836914.062500,-42.567713183170035
-7832031.250000,-42.548868732360994
-7827148.437500,-42.552098174142145
-7822265.625000,-42.600426593909177
-7817382.812500,-42.610703234590346
-7812500.000000,-42.549921133519462
-7807617.187500,-42.504547992712475
-7802734.375000,-42.479088353743073
-7797851.562500,-42.448095867794756
-7792968.750000,-42.512642140803464
-7788085.937500,-42.514080001136520
-7783203.125000,-42.534061751061472
-7778320.312500,-42.282322085953012
-7773437.500000,-42.154961707098764
-7768554.687500,-42.340061822683772
-7763671.875000,-42.489301838940662
-7758789.062500,-42.535313029476278
-7753906.250000,-42.519599384580104
-7749023.437500,-42.550088141322547
-7744140.625000,-42.547075587202478
-7739257.812500,-42.554997424219287
-7734375.000000,-42.584435868596906
-7729492.187500,-42.510534368956968
-7724609.375000,-42.527035040663520
-7719726.562500,-42.523105412094935
-7714843.750000,-42.452017073285305
-7709960.937500,-42.477105263214440
-7705078.125000,-42.455058212477539
-7700195.312500,-42.407277987779189
-7695312.500000,-42.461652102211659
-7690429.687500,-42.548183563931026
-7685546.875000,-42.491329303718601
-7680664.062500,-42.231217108037320
-7675781.250000,-42.190516236571355
-7670898.437500,-42.345265163197496
-7666015.625000,-42.494909825818759
-7661132.812500,-42.611288722280932
-7656250.000000,-42.590580939968802
-7651367.187500,-42.573167737654501
-7646484.375000,-42.637781293228947
-7641601.562500,-42.565135285515353
-7636718.750000,-42.576214452540178
-7631835.937500,-42.535513738811673
-7626953.125000,-42.573247036926425
-7622070.312500,-42.551446936208478
-7617187.500000,-42.501185491715674
-7612304.687500,-42.486741769283071
-7607421.875000,-42.519754156770929
-7602539.062500,-42.539280037647622
-7597656.250000,-42.506131552428556
-7592773.437500,-42.449314423149573
-7587890.625000,-42.106415573063209
-7583007.812500,-42.134129195978367
-7578125.000000,-42.308310998971237
-7573242.187500,-42.342292935233807
-7568359.375000,-42.438519522191960
-7563476.562500,-42.470979602430830
-7558593.750000,-42.518593078500089
-7553710.937500,-42.521470378541110
-7548828.125000,-42.537199833231170
-7543945.312500,-42.552939284988717
-7539062.500000,-42.511111755510420
-7534179.687500,-42.446327874045352
-7529296.875000,-42.381693669372147
-7524414.062500,-42.508093484262417
-7519531.250000,-42.479111370550591
-7514648.437500,-42.418751983274142
-7509765.625000,-42.508823792214514
-7504882.812500,-42.574873518759446
-7500000.000000,-42.537225059456844
-7495117.187500,-42.458780542141525
-7490234.375000,-42.353483280458121
-7485351.562500,-42.223859938116888
-7480468.750000,-42.250828434046504
-7475585.937500,-42.351334379698066
-7470703.125000,-42.419166369914301
-7465820.312500,-42.477167710417341
-7460937.500000,-42.511029828812482
-7456054.687500,-42.567716817711784
-7451171.875000,-42.499289382928978
-7446289.062500,-42.511756101073814
-7441406.250000,-42.585073009458476
-7436523.437500,-42.627200206971388
-7431640.625000,-42.539539077896656
-7426757.812500,-42.471984781936868
-7421875.000000,-42.552602692974702
-7416992.187500,-42.467503289325307
-7412109.375000,-42.443630421413054
-7407226.562500,-42.382398182879683
-7402343.750000,-42.456740034342275
-7397460.937500,-42.531476274300893
-7392578.125000,-42.352718785959766
-7387695.312500,-42.260819437422995
-7382812.500000,-42.279541570112123
-7377929.687500,-42.370675195100667
-7373046.875000,-42.440437687129176
-7368164.062500,-42.482835152181757
-7363281.250000,-42.581549522549821
-7358398.437500,-42.613760270459181
-7353515.625000,-42.617285805146096
-7348632.812500,-42.543123767234469
-7343750.000000,-42.536633654337905
-7338867.187500,-42.563933965737526
-7333984.375000,-42.560415240057921
-7329101.562500,-42.536452949203479
-7324218.750000,-42.542861466256518
-7319335.937500,-42.397134466211313
-7314453.125000,-42.448019778322049
-7309570.312500,-42.504222787553303
-7304687.500000,-42.456796890410104
-7299804.687500,-42.475930885963969
-7294921.875000,-42.386858417262488
-7290039.062500,-42.276410161577985
-7285156.250000,-42.341572244302917
-7280273.437500,-42.459851926670353
-7275390.625000,-42.490380330675407
-7270507.812500,-42.481465326770646
-7265625.000000,-42.473345302114005
-7260742.187500,-42.545454881790249
-7255859.375000,-42.605258379215876
-7250976.562500,-42.575733885190246
-7246093.750000,-42.559572860208007
-7241210.937500,-42.574426392445048
-7236328.125000,-42.502026796471533
-7231445.312500,-42.567853782067935
-7226562.500000,-42.520975030195714
-7221679.687500,-42.419781401457826
-7216796.875000,-42.431183428854339
-7211914.062500,-42.413001530965431
-7207031.250000,-42.425268289737154
-7202148.437500,-42.497575861851885
-7197265.625000,-42.342289322895510
-7192382.812500,-42.201215653275916
-7187500.000000,-42.350700506599416
-7182617.187500,-42.445075507106402
-7177734.375000,-42.542179829117600
-7172851.562500,-42.638782691651365
-7167968.750000,-42.578713829301364
-7163085.937500,-42.553597040239985
-7158203.125000,-42.537106777730216
-7153320.312500,-42.520139917074154
-7148437.500000,-42.646076008026021
-7143554.687500,-42.638259705111381
-7138671.875000,-42.566383280956146
-7133789.062500,-42.523711498953539
-7128906.250000,-42.412491363495448
-7124023.437500,-42.396145665618889
-7119140.625000,-42.385745350432657
-7114257.812500,-42.438493376661512
-7109375.000000,-42.511543189024508
-7104492.187500,-42.429872182307903
-7099609.375000,-42.272483963047065
-7094726.562500,-42.203586899850634
-7089843.750000,-42.345340114843104
-7084960.937500,-42.463165804472581
-7080078.125000,-42.493088476413647
-7075195.312500,-42.449824296563754
-7070312.500000,-42.408344883000908
-7065429.687500,-42.394466865448408
-7060546.875000,-42.378384546448103
-7055664.062500,-42.297900531059582
-7050781.250000,-42.279046664024833
-7045898.437500,-42.239212661866816
-7041015.625000,-42.151276816930235
-7036132.812500,-41.773259595987312
-7031250.000000,-40.914958186072397
-7026367.187500,-39.619562709038519
-7021484.375000,-38.381823619843615
-7016601.562500,-37.733666376565608
-7011718.750000,-37.889584302335486
-7006835.937500,-39.012794700450364
-7001953.125000,-40.458285706924357
-6997070.312500,-41.329113560032916
-6992187.500000,-41.982557456496899
-6987304.687500,-42.302340363960042
-6982421.875000,-42.350741122956379
-6977539.062500,-42.371670828378981
-6972656.250000,-42.398137645316311
-6967773.437500,-42.478067102627712
-6962890.625000,-42.571111146624510
-6958007.812500,-42.525013964909483
-6953125.000000,-42.456699512287443
-6948242.187500,-42.439756976593003
-6943359.375000,-42.501218454752745
-6938476.562500,-42.436522029564472
-6933593.750000,-42.375530175186888
-6928710.937500,-42.424834949525057
-6923828.125000,-42.482562786143603
-6918945.312500,-42.512051140312352
-6914062.500000,-42.457346285624375
-6909179.687500,-42.436635353623885
-6904296.875000,-42.269677652391771
-6899414.062500,-42.326942504638879
-6894531.250000,-42.444494539261022
-6889648.437500,-42.545031589254528
-6884765.625000,-42.567776296141545
-6879882.812500,-42.530951505292016
-6875000.000000,-42.573345365828850
-6870117.187500,-42.531035813683914
-6865234.375000,-42.528685109290279
-6860351.562500,-42.506446641937544
-6855468.750000,-42.568015674061279
-6850585.937500,-42.570996884353349
-6845703.125000,-42.559004459397499
-6840820.312500,-42.512184262792630
-6835937.500000,-42.407559582725732
-6831054.687500,-42.350914802590474
-6826171.875000,-42.407574827621389
-6821289.062500,-42.451975154649098
-6816406.250000,-42.503390633144093
-6811523.437500,-42.514727876353085
-6806640.625000,-42.344589910729638
-6801757.812500,-42.395888974994747
-6796875.000000,-42.433907141565363
-6791992.187500,-42.540143394399479
-6787109.375000,-42.576098444175329
-6782226.562500,-42.481754080757170
-6777343.750000,-42.458684010502395
-6772460.937500,-42.563571541470218
-6767578.125000,-42.594148026259255
-6762695.312500,-42.484280543922551
-6757812.500000,-42.509778971860584
-6752929.687500,-42.557834124630560
-6748046.875000,-42.551616080607118
-6743164.062500,-42.503972637910096
-6738281.250000,-42.419492983219065
-6733398.437500,-42.399516254394918
-6728515.625000,-42.373447879341427
-6723632.812500,-42.460134225127319
-6718750.000000,-42.518665532568008
-6713867.187500,-42.473588440308092
-6708984.375000,-42.383330806414506
-6704101.562500,-42.477516859729178
-6699218.750000,-42.534489266730134
-6694335.937500,-42.534964666217796
-6689453.125000,-42.555624465191606
-6684570.312500,-42.553257961433758
-6679687.500000,-42.511711124893196
-6674804.687500,-42.537070689940187
-6669921.875000,-42.522658335972359
-6665039.062500,-42.548162585391296
-6660156.250000,-42.544339171156132
-6655273.437500,-42.489066080267435
-6650390.625000,-42.478307326484938
-6645507.812500,-42.519878630503371
-6640625.000000,-42.474072686143501
-6635742.187500,-42.424301823442477
-6630859.375000,-42.516865973680133
-6625976.562500,-42.509869045954112
-6621093.750000,-42.497745573187082
-6616210.937500,-42.299620466425566
-6611328.125000,-42.323331063205245
-6606445.312500,-42.387548475641623
-6601562.500000,-42.498887601516813
-6596679.687500,-42.582668185295347
-6591796.875000,-42.570738671986781
-6586914.062500,-42.572039325022459
-6582031.250000,-42.549147225583866
-6577148.437500,-42.571238043379218
-6572265.625000,-42.570807719738596
-6567382.812500,-42.605280453378676
-6562500.000000,-42.583463802554689
-6557617.187500,-42.555597527361193
-6552734.375000,-42.538484881584473
-6547851.562500,-42.566624572643839
-6542968.750000,-42.485321421666711
-6538085.937500,-42.496391551528454
-6533203.125000,-42.523117292582135
-6528320.312500,-42.567905864834344
-6523437.500000,-42.531125894279008
-6518554.687500,-42.330076319055877
-6513671.875000,-42.349743238274499
-6508789.062500,-42.425204115071153
-6503906.250000,-42.500378016178850
-6499023.437500,-42.548808276979820
-6494140.625000,-42.587936914946134
-6489257.812500,-42.547608118753395
-6484375.000000,-42.594006462543597
-6479492.187500,-42.591750754244046
-6474609.375000,-42.546547092647494
-6469726.562500,-42.684782392720429
-6464843.750000,-42.657263810014079
-6459960.937500,-42.621603102637351
-6455078.125000,-42.558831560752147
-6450195.312500,-42.434172891811130
-6445312.500000,-42.404497616197609
-6440429.687500,-42.435731409770447
-6435546.875000,-42.504937301618277
-6430664.062500,-42.367334934311344
-6425781.250000,-41.961942524775267
-6420898.437500,-42.314966988792065
-6416015.625000,-42.273986693380472
-6411132.812500,-42.425399155809757
-6406250.000000,-42.463789991463699
-6401367.187500,-42.500714896552019
-6396484.375000,-42.611356501098356
-6391601.562500,-42.663892962418672
-6386718.750000,-42.645244719032277
-6381835.937500,-42.595395338171862
-6376953.125000,-42.649420710998456
-6372070.312500,-42.666171653602674
-6367187.500000,-42.572688769859170
-6362304.687500,-42.503251979910701
-6357421.875000,-42.511189408944645
-6352539.062500,-42.504059738599437
-6347656.250000,-42.440985476014276
-6342773.437500,-42.237749344212915
-6337890.625000,-41.935858963941129
-6333007.812500,-42.403809541455082
-6328125.000000,-42.287674876568708
-6323242.187500,-42.238435450130694
-6318359.375000,-42.224174172878961
-6313476.562500,-42.478592311725976
-6308593.750000,-42.613457830681085
-6303710.937500,-42.581762850334670
-6298828.125000,-42.536660842628613
-6293945.312500,-42.493767339132269
-6289062.500000,-42.523240953745365
-6284179.687500,-42.614692527602983
-6279296.875000,-42.549079184723581
-6274414.062500,-42.561641261460963
-6269531.250000,-42.593393065821246
-6264648.437500,-42.604030120801532
-6259765.625000,-42.598703413429675
-6254882.812500,-42.537471950088005
-6250000.000000,-42.494477139633688
-6245117.187500,-42.544744943363980
-6240234.375000,-42.454207832385606
-6235351.562500,-42.462586963733848
-6230468.750000,-42.375854150654753
-6225585.937500,-42.269653275199282
-6220703.125000,-42.373276889719193
-6215820.312500,-42.511463114302117
-6210937.500000,-42.491886954105382
-6206054.687500,-42.567057187113278
-6201171.875000,-42.556658137197047
-6196289.062500,-42.536265361711756
-6191406.250000,-42.485813897914710
-6186523.437500,-42.514727410252817
-6181640.625000,-42.530483606848584
-6176757.812500,-42.517468895821239
-6171875.000000,-42.626842419442170
-6166992.187500,-42.608449441411565
-6162109.375000,-42.485979082993673
-6157226.562500,-42.461033279421123
-6152343.750000,-42.480265661885312
-6147460.937500,-42.524130719837565
-6142578.125000,-42.516417872789454
-6137695.312500,-42.538057295962531
-6132812.500000,-42.424691578305243
-6127929.687500,-42.191707087462611
-6123046.875000,-42.424591461862263
-6118164.062500,-42.527267605567204
-6113281.250000,-42.553067578886605
-6108398.437500,-42.567971794299105
-6103515.625000,-42.518771008218934
-6098632.812500,-42.605666425531581
-6093750.000000,-42.550312704280586
-6088867.187500,-42.449635374126046
-6083984.375000,-42.524907829231992
-6079101.562500,-42.523273458399721
-6074218.750000,-42.471999964798286
-6069335.937500,-42.482267300910380
-6064453.125000,-42.467797468072526
-6059570.312500,-42.440998184669056
-6054687.500000,-42.463714903075065
-6049804.687500,-42.529782620625355
-6044921.875000,-42.471101629822641
-6040039.062500,-42.464726224983295
-6035156.250000,-42.381371414795581
-6030273.437500,-42.238067501676511
-6025390.625000,-42.513742214577555
-6020507.812500,-42.596933782717386
-6015625.000000,-42.585767354685004
-6010742.187500,-42.476523667696632
-6005859.375000,-42.479893906965017
-6000976.562500,-42.351482737216948
-5996093.750000,-42.511382270061695
