Frecuencia (Hz),PSD
-9584960.937500,-42.175018495546496
-9580078.125000,-42.180530231538697
-9575195.312500,-42.227034850249751
-9570312.500000,-42.287837670112069
-9565429.687500,-42.225756960380778
-9560546.875000,-42.134445377480326
-9555664.062500,-42.073247727304192
-9550781.250000,-41.939448554489744
-9545898.437500,-41.920953627706879
-9541015.625000,-42.145140409419632
-9536132.812500,-42.170057230432164
-9531250.000000,-41.901962924606984
-9526367.187500,-42.157873548008837
-9521484.375000,-42.093208804325471
-9516601.562500,-42.086458437595489
-9511718.750000,-42.160571963579045
-9506835.937500,-42.125419674508777
-9501953.125000,-42.043935139399579
-9497070.312500,-42.128486708805582
-9492187.500000,-42.224180515737615
-9487304.687500,-42.234692666840004
-9482421.875000,-42.227675966533944
-9477539.062500,-42.251523000940750
-9472656.250000,-42.211433336931556
-9467773.437500,-42.143932440659874
-9462890.625000,-42.118385693089515
-9458007.812500,-42.121258963703376
-9453125.000000,-42.094853603070838
-9448242.187500,-42.084447023944890
-9443359.375000,-42.158263855493999
-9438476.562500,-42.187081496018635
-9433593.750000,-42.236924826002976
-9428710.937500,-42.155234887282205
-9423828.125000,-42.129274969348991
-9418945.312500,-42.152535101225979
-9414062.500000,-42.135090584436405
-9409179.687500,-42.114206174924732
-9404296.875000,-42.084643288722376
-9399414.062500,-42.136894918578982
-9394531.250000,-42.090326241960334
-9389648.437500,-42.004975685512271
-9384765.625000,-41.959083537045970
-9379882.812500,-41.862369369945895
-9375000.000000,-41.749497285160629
-9370117.187500,-41.679588513567154
-9365234.375000,-41.581311617205230
-9360351.562500,-41.477640992788068
-9355468.750000,-41.304982803039394
-9350585.937500,-41.229999459219748
-9345703.125000,-41.259592131604485
-9340820.312500,-41.182201922199084
-9335937.500000,-40.939460241165463
-9331054.687500,-40.846448350710496
-9326171.875000,-40.862459375215167
-9321289.062500,-40.722826888092783
-9316406.250000,-40.672777123102918
-9311523.437500,-40.515274025784080
-9306640.625000,-40.512257043813548
-9301757.812500,-40.578066637852089
-9296875.000000,-40.499685026016110
-9291992.187500,-40.607280458103389
-9287109.375000,-40.638433919009032
-9282226.562500,-40.666751179478773
-9277343.750000,-40.676442944042037
-9272460.937500,-40.487997008219942
-9267578.125000,-40.137228876065983
-9262695.312500,-39.823316625454133
-9257812.500000,-39.808551761826550
-9252929.687500,-40.275686740904433
-9248046.875000,-40.950318803737687
-9243164.062500,-41.313399768837357
-9238281.250000,-41.613279753111058
-9233398.437500,-41.822741085760583
-9228515.625000,-41.877913781223022
-9223632.812500,-41.967205295674972
-9218750.000000,-42.012182003177323
-9213867.187500,-42.085025943434616
-9208984.375000,-42.117935539093985
-9204101.562500,-42.105249788146310
-9199218.750000,-42.180181830139951
-9194335.937500,-42.167472261363358
-9189453.125000,-42.169133575612193
-9184570.312500,-42.213897986174906
-9179687.500000,-42.212755840627935
-9174804.687500,-42.181668207601213
-9169921.875000,-42.168765822566328
-9165039.062500,-42.090920897167663
-9160156.250000,-42.029585140482979
-9155273.437500,-42.088683271521234
-9150390.625000,-42.161690833132432
-9145507.812500,-42.186721383550548
-9140625.000000,-42.237687199716063
-9135742.187500,-42.179821726453241
-9130859.375000,-42.140259413803626
-9125976.562500,-42.192431991596699
-9121093.750000,-42.178149483854824
-9116210.937500,-42.202130818077286
-9111328.125000,-42.182272993443483
-9106445.312500,-42.144152869876933
-9101562.500000,-42.241061079936031
-9096679.687500,-42.236218067279260
-9091796.875000,-42.109347973261123
-9086914.062500,-42.180459987063600
-9082031.250000,-42.242440894754523
-9077148.437500,-42.191164203983860
-9072265.625000,-42.151067131600030
-9067382.812500,-42.053796816286621
-9062500.000000,-42.027763193806123
-9057617.187500,-42.076503066759024
-9052734.375000,-42.141472675676198
-9047851.562500,-42.283774760977472
-9042968.750000,-42.283252675444622
-9038085.937500,-42.217163818154134
-9033203.125000,-42.097169741691502
-9028320.312500,-42.152211229247705
-9023437.500000,-42.119923589521520
-9018554.687500,-42.099779415831868
-9013671.875000,-42.133850420171264
-9008789.062500,-42.184924878187637
-9003906.250000,-42.217915378550295
-8999023.437500,-42.078912085951863
-8994140.625000,-42.218957091543942
-8989257.812500,-42.269304199584575
-8984375.000000,-42.248047691258293
-8979492.187500,-42.190277880756341
-8974609.375000,-42.205142172892877
-8969726.562500,-42.116431403123457
-8964843.750000,-42.112161026689506
-8959960.937500,-42.208805705352638
-8955078.125000,-42.220772340171536
-8950195.312500,-42.224796906513838
-8945312.500000,-42.189216371182340
-8940429.687500,-42.103702829172022
-8935546.875000,-42.068012163474322
-8930664.062500,-42.064086745450453
-8925781.250000,-42.096794019825261
-8920898.437500,-42.114725838551720
-8916015.625000,-42.094254047586624
-8911132.812500,-42.121445696509724
-8906250.000000,-42.126645415743155
-8901367.187500,-42.168429704641746
-8896484.375000,-42.182667941731268
-8891601.562500,-42.201112398623302
-8886718.750000,-42.229408784763436
-8881835.937500,-42.176417838909828
-8876953.125000,-42.144857977891007
-8872070.312500,-42.189671144958055
-8867187.500000,-42.139906831594956
-8862304.687500,-42.072659990781275
-8857421.875000,-42.063936446987555
-8852539.062500,-42.190489489382870
-8847656.250000,-42.164987863185885
-8842773.437500,-42.145844586252757
-8837890.625000,-42.156214192106212
-8833007.812500,-42.142823629107546
-8828125.000000,-42.131556697330026
-8823242.187500,-42.154303928434274
-8818359.375000,-42.151342086242785
-8813476.562500,-42.127018578030722
-8808593.750000,-42.179339770261343
-8803710.937500,-42.231363123633862
-8798828.125000,-42.189385301888862
-8793945.312500,-42.225209394842210
-8789062.500000,-42.183901589141122
-8784179.687500,-42.302712033964511
-8779296.875000,-42.304957088925235
-8774414.062500,-42.233553567225741
-8769531.250000,-42.173751938189028
-8764648.437500,-42.212433528072765
-8759765.625000,-42.215030043930710
-8754882.812500,-42.097301201494339
-8750000.000000,-42.088185282979431
-8745117.187500,-42.243063107954704
-8740234.375000,-42.155450877849063
-8735351.562500,-42.097072632300467
-8730468.750000,-42.160526535933307
-8725585.937500,-42.203513848493799
-8720703.125000,-42.187389551709693
-8715820.312500,-42.285871750126589
-8710937.500000,-42.266005752992569
-8706054.687500,-42.225694354263609
-8701171.875000,-42.301631206247272
-8696289.062500,-42.283353901419154
-8691406.250000,-42.233521962198843
-8686523.437500,-42.268011422130023
-8681640.625000,-42.203783726618084
-8676757.812500,-42.136574436822762
-8671875.000000,-42.154429194582491
-8666992.187500,-42.172398711410757
-8662109.375000,-42.207509613578516
-8657226.562500,-42.234059031712327
-8652343.750000,-42.250458935034686
-8647460.937500,-42.191234053311618
-8642578.125000,-42.160759041644710
-8637695.312500,-42.163643267086464
-8632812.500000,-42.212956193979927
-8627929.687500,-42.197932371414140
-8623046.875000,-42.148429521142873
-8618164.062500,-42.185241239245777
-8613281.250000,-42.307641037569397
-8608398.437500,-42.272140865070355
-8603515.625000,-42.227898285669276
-8598632.812500,-42.311312694078168
-8593750.000000,-42.260146400652985
-8588867.187500,-42.159124162255353
-8583984.375000,-42.187290929441907
-8579101.562500,-42.237669942465715
-8574218.750000,-42.234765365689704
-8569335.937500,-42.287743037698178
-8564453.125000,-42.251158429003645
-8559570.312500,-42.260597820156576
-8554687.500000,-41.383803287407623
-8549804.687500,-40.283145479812802
-8544921.875000,-42.065651921027076
-8540039.062500,-42.253830371093287
-8535156.250000,-42.251916295364190
-8530273.437500,-42.238544378509808
-8525390.625000,-42.308603760292741
-8520507.812500,-42.340208371665533
-8515625.000000,-42.237564588052230
-8510742.187500,-42.194037225520873
-8505859.375000,-42.228571582423825
-8500976.562500,-42.256212347167626
-8496093.750000,-42.211540232848975
-8491210.937500,-42.203074693679177
-8486328.125000,-42.203882668575105
-8481445.312500,-42.190319211051481
-8476562.500000,-42.244995838037333
-8471679.687500,-42.218422025098079
-8466796.875000,-42.179010924750202
-8461914.062500,-42.201139176634385
-8457031.250000,-42.267347126437677
-8452148.437500,-42.330199254560355
-8447265.625000,-42.265492740689382
-8442382.812500,-42.261045519610875
-8437500.000000,-42.222135325201798
-8432617.187500,-42.213418788230854
-8427734.375000,-42.246816573957076
-8422851.562500,-42.202530046613518
-8417968.750000,-42.225098558778726
-8413085.937500,-42.208622060786794
-8408203.125000,-42.185504617103504
-8403320.312500,-42.238200422996925
-8398437.500000,-42.303337568447326
-8393554.687500,-42.258553915001819
-8388671.875000,-42.208006169844921
-8383789.062500,-42.135251549580190
-8378906.250000,-42.244523813673574
-8374023.437500,-42.197328703759929
-8369140.625000,-42.225272025765619
-8364257.812500,-42.230648442348752
-8359375.000000,-42.180298120877808
-8354492.187500,-42.192986376353844
-8349609.375000,-42.281566741015752
-8344726.562500,-42.217696361088947
-8339843.750000,-42.208664933590356
-8334960.937500,-42.193036443244679
-8330078.125000,-42.211656704037814
-8325195.312500,-42.241974147285724
-8320312.500000,-42.282565184778790
-8315429.687500,-42.251899509607981
-8310546.875000,-42.259752748375313
-8305664.062500,-42.226396731444169
-8300781.250000,-42.260494424407156
-8295898.437500,-42.235299482135567
-8291015.625000,-42.280355356127743
-8286132.812500,-42.232661853493511
-8281250.000000,-42.260782562332892
-8276367.187500,-42.306345617661982
-8271484.375000,-42.401489720249614
-8266601.562500,-42.305434870800724
-8261718.750000,-42.250693370952312
-8256835.937500,-42.245784251169667
-8251953.125000,-42.259088586041159
-8247070.312500,-42.249190939364922
-8242187.500000,-42.215550592388098
-8237304.687500,-42.253540287102439
-8232421.875000,-42.317712647797173
-8227539.062500,-42.338465729913111
-8222656.250000,-42.258758273014720
-8217773.437500,-42.200707275293695
-8212890.625000,-42.256581616530738
-8208007.812500,-42.247348457545534
-8203125.000000,-42.262030638890224
-8198242.187500,-42.295462901376943
-8193359.375000,-42.266518355639214
-8188476.562500,-42.259213851718954
-8183593.750000,-42.216437842872367
-8178710.937500,-42.207667103045814
-8173828.125000,-42.225793536882961
-8168945.312500,-42.247770374074001
-8164062.500000,-42.224684122261820
-8159179.687500,-42.276091343050190
-8154296.875000,-42.220636108121425
-8149414.062500,-42.148777276453558
-8144531.250000,-42.216446754068016
-8139648.437500,-42.250604072153237
-8134765.625000,-42.277526837275204
-8129882.812500,-42.267755882677733
-8125000.000000,-42.301310930830880
-8120117.187500,-42.248805541027004
-8115234.375000,-42.228910661029644
-8110351.562500,-42.155813000684248
-8105468.750000,-42.119356247569364
-8100585.937500,-42.089895045868076
-8095703.125000,-42.108011953800251
-8090820.312500,-42.207044664404812
-8085937.500000,-42.252804527665418
-8081054.687500,-42.198294526602993
-8076171.875000,-42.222418317712034
-8071289.062500,-42.196593522627850
-8066406.250000,-42.158704552689485
-8061523.437500,-42.224388462027342
-8056640.625000,-42.173036289284973
-8051757.812500,-42.192349338407745
-8046875.000000,-42.244082162777460
-8041992.187500,-42.247838870224392
-8037109.375000,-42.238985790820323
-8032226.562500,-42.157497449620521
-8027343.750000,-42.240351372660463
-8022460.937500,-42.253780948111540
-8017578.125000,-42.263249340142536
-8012695.312500,-42.264986691730762
-8007812.500000,-42.160793808443835
-8002929.687500,-42.187137868629847
-7998046.875000,-42.077722778944839
-7993164.062500,-42.099486805546356
-7988281.250000,-42.170250570417842
-7983398.437500,-42.142822007228617
-7978515.625000,-42.168528735027309
-7973632.812500,-42.220845865881891
-7968750.000000,-42.197568027057969
-7963867.187500,-42.150867065752138
-7958984.375000,-42.201720658609958
-7954101.562500,-42.221837617186523
-7949218.750000,-42.259445520907981
-7944335.937500,-42.335809675629086
-7939453.125000,-42.286505679123678
-7934570.312500,-42.279791629438421
-7929687.500000,-42.247520430250518
-7924804.687500,-42.264561609037216
-7919921.875000,-42.209643306963436
-7915039.062500,-42.212604849111379
-7910156.250000,-42.166045279764191
-7905273.437500,-42.080693763018935
-7900390.625000,-42.123573320962670
-7895507.812500,-42.216035766208471
-7890625.000000,-42.267864285858778
-7885742.187500,-42.224597783701313
-7880859.375000,-42.283562839402329
-7875976.562500,-42.297523362193623
-7871093.750000,-42.112245747888466
-7866210.937500,-42.152450693817904
-7861328.125000,-42.158263858911127
-7856445.312500,-42.102236032947502
-7851562.500000,-42.167491619689407
-7846679.687500,-42.199915922899038
-7841796.875000,-42.204397976787263
-7836914.062500,-42.222464506772170
-7832031.250000,-42.309053938139527
-7827148.437500,-42.268719230482574
-7822265.625000,-42.177399280348915
-7817382.812500,-42.184920266876055
-7812500.000000,-42.243638717666350
-7807617.187500,-42.148539395688054
-7802734.375000,-42.063454723636646
-7797851.562500,-42.119957805990758
-7792968.750000,-42.190384007009570
-7788085.937500,-42.174650047076163
-7783203.125000,-42.171558437541073
-7778320.312500,-42.073923641152334
-7773437.500000,-42.150167199300661
-7768554.687500,-42.221101833574188
-7763671.875000,-42.137538504157121
-7758789.062500,-42.152955136816281
-7753906.250000,-42.113066803342853
-7749023.437500,-42.135838726944222
-7744140.625000,-42.135404914109301
-7739257.812500,-42.085396679177180
-7734375.000000,-42.145889456320646
-7729492.187500,-42.177015259306991
-7724609.375000,-42.227148472696349
-7719726.562500,-42.213068844973250
-7714843.750000,-42.194769957725100
-7709960.937500,-42.113160962363494
-7705078.125000,-42.086987333564998
-7700195.312500,-42.164055810606420
-7695312.500000,-42.221809329130203
-7690429.687500,-42.193456479485924
-7685546.875000,-42.155557257687406
-7680664.062500,-42.188470868556067
-7675781.250000,-42.238878976226687
-7670898.437500,-42.152443428819410
-7666015.625000,-42.110016764015270
-7661132.812500,-42.217502483857544
-7656250.000000,-42.262223724640677
-7651367.187500,-42.255822994094785
-7646484.375000,-42.243039241366695
-7641601.562500,-42.172218627374669
-7636718.750000,-42.217528302380501
-7631835.937500,-42.203880809824497
-7626953.125000,-42.194953551460529
-7622070.312500,-42.141066514825667
-7617187.500000,-42.127716351776002
-7612304.687500,-42.187736530690138
-7607421.875000,-42.204176614436626
-7602539.062500,-42.188156431420168
-7597656.250000,-42.177766683645110
-7592773.437500,-42.168747507833459
-7587890.625000,-42.060538016243100
-7583007.812500,-42.092455359044159
-7578125.000000,-42.197675420767197
-7573242.187500,-42.216070049453371
-7568359.375000,-42.178889021780577
-7563476.562500,-42.199976568795982
-7558593.750000,-42.169126014422574
-7553710.937500,-42.183660874305687
-7548828.125000,-42.184129189532371
-7543945.312500,-42.169030097055298
-7539062.500000,-41.934004453005791
-7534179.687500,-41.967334112441357
-7529296.875000,-42.219069004718918
-7524414.062500,-42.147765071459332
-7519531.250000,-41.827762410586146
-7514648.437500,-41.805998662171255
-7509765.625000,-42.150347604511310
-7504882.812500,-42.159960226908694
-7500000.000000,-42.179536811808404
-7495117.187500,-42.217608310719328
-7490234.375000,-42.300392016854680
-7485351.562500,-42.259158360549307
-7480468.750000,-42.101002175181215
-7475585.937500,-42.122856994627831
-7470703.125000,-42.202754235709499
-7465820.312500,-42.127689979512972
-7460937.500000,-42.101156534085561
-7456054.687500,-42.135891019601900
-7451171.875000,-42.119527070683617
-7446289.062500,-42.155711615827457
-7441406.250000,-42.156776016157977
-7436523.437500,-42.156211417204979
-7431640.625000,-42.160207849822051
-7426757.812500,-42.126862095521801
-7421875.000000,-42.150581607297468
-7416992.187500,-42.220252632727657
-7412109.375000,-42.294973384992609
-7407226.562500,-42.258083247177794
-7402343.750000,-42.210522431995741
-7397460.937500,-42.259212192555147
-7392578.125000,-42.274401410116411
-7387695.312500,-42.225667412805350
-7382812.500000,-42.013863327091372
-7377929.687500,-41.960579781157527
-7373046.875000,-41.942884958330495
-7368164.062500,-41.877891853197269
-7363281.250000,-41.832888449280794
-7358398.437500,-41.745784850312177
-7353515.625000,-41.603620230420340
-7348632.812500,-41.414363917480543
-7343750.000000,-41.203262590714743
-7338867.187500,-40.815002642412722
-7333984.375000,-40.442109722725306
-7329101.562500,-40.106849169138911
-7324218.750000,-39.630473970355297
-7319335.937500,-39.323252871172926
-7314453.125000,-38.996518278505860
-7309570.312500,-38.660195251499978
-7304687.500000,-38.391728598877428
-7299804.687500,-38.257075762688018
-7294921.875000,-38.283750855723397
-7290039.062500,-38.327433390386695
-7285156.250000,-38.358894621716850
-7280273.437500,-38.563894008096973
-7275390.625000,-38.795287169777517
-7270507.812500,-39.114026324027044
-7265625.000000,-39.368484546130986
-7260742.187500,-39.644791763839763
-7255859.375000,-40.139167897680082
-7250976.562500,-40.542150730749057
-7246093.750000,-40.821359883315289
-7241210.937500,-41.271459217367365
-7236328.125000,-41.582397868299587
-7231445.312500,-41.581245988964639
-7226562.500000,-41.592985366153876
-7221679.687500,-41.719657524423120
-7216796.875000,-41.872319681754021
-7211914.062500,-41.934729035460279
-7207031.250000,-42.040933221535617
-7202148.437500,-42.131531461069812
-7197265.625000,-42.152674030230777
-7192382.812500,-42.232480885109524
-7187500.000000,-42.161767198964796
-7182617.187500,-42.071561794328929
-7177734.375000,-41.980234294693503
-7172851.562500,-42.011719749234288
-7167968.750000,-42.113992751961277
-7163085.937500,-42.218443207504691
-7158203.125000,-42.204346799985061
-7153320.312500,-42.204111494994123
-7148437.500000,-42.145652710624589
-7143554.687500,-42.135437121301351
-7138671.875000,-42.190698965054906
-7133789.062500,-42.071500979156433
-7128906.250000,-41.971840709885285
-7124023.437500,-42.041292551053111
-7119140.625000,-42.079093186810042
-7114257.812500,-42.133513657440076
-7109375.000000,-42.138051349151979
-7104492.187500,-42.182078976190375
-7099609.375000,-42.124798417981424
-7094726.562500,-42.135962816558589
-7089843.750000,-42.139845407788201
-7084960.937500,-42.075536403311709
-7080078.125000,-42.103063269115530
-7075195.312500,-42.098208542041860
-7070312.500000,-42.016044900400502
-7065429.687500,-42.053953505957971
-7060546.875000,-42.082124397779090
-7055664.062500,-42.078053921686490
-7050781.250000,-42.168947526950163
-7045898.437500,-42.146225467373839
-7041015.625000,-42.115260770693297
-7036132.812500,-42.016766222326993
-7031250.000000,-42.003255218835207
-7026367.187500,-42.073715102422497
-7021484.375000,-42.155194582547168
-7016601.562500,-42.240124239719378
-7011718.750000,-42.267389294583502
-7006835.937500,-42.176841348142929
-7001953.125000,-42.062722142834275
-6997070.312500,-42.096360531403988
-6992187.500000,-42.171180379472986
-6987304.687500,-42.158254285783570
-6982421.875000,-42.108892120478643
-6977539.062500,-42.051201953924206
-6972656.250000,-42.096226754773902
-6967773.437500,-42.169889631974485
-6962890.625000,-42.153789696209820
-6958007.812500,-42.192335262700091
-6953125.000000,-42.207960053772752
-6948242.187500,-42.218266417619162
-6943359.375000,-42.158329785522525
-6938476.562500,-42.023609386671950
-6933593.750000,-41.885155495082635
-6928710.937500,-42.100121150901174
-6923828.125000,-42.201514792036569
-6918945.312500,-42.197211403582585
-6914062.500000,-42.204252160228563
-6909179.687500,-42.166004318964823
-6904296.875000,-42.183627275668847
-6899414.062500,-42.231915918493840
-6894531.250000,-42.188573004176575
-6889648.437500,-42.135290995134497
-6884765.625000,-42.065487919196720
-6879882.812500,-41.996111936719714
-6875000.000000,-42.074020081284296
-6870117.187500,-42.018728560766178
-6865234.375000,-41.810492425537319
-6860351.562500,-41.098118723415347
-6855468.750000,-39.911260538778428
-6850585.937500,-38.697886955507400
-6845703.125000,-38.281474895534714
-6840820.312500,-38.767675386563816
-6835937.500000,-39.784428189861366
-6831054.687500,-40.826423393342239
-6826171.875000,-41.508629701094449
-6821289.062500,-41.827311533392376
-6816406.250000,-41.993042234577629
-6811523.437500,-42.032158910686519
-6806640.625000,-41.986702925331166
-6801757.812500,-42.065562349986216
-6796875.000000,-42.085837020086927
-6791992.187500,-42.045555187206972
-6787109.375000,-41.955634107925206
-6782226.562500,-41.973896443325742
-6777343.750000,-42.104907511035172
-6772460.937500,-42.130343455619474
-6767578.125000,-42.111462957660919
-6762695.312500,-42.120630289122431
-6757812.500000,-42.055645991883459
-6752929.687500,-42.136314175991188
-6748046.875000,-42.031661235714061
-6743164.062500,-41.898149774486264
-6738281.250000,-41.979528718412297
-6733398.437500,-42.065711549489748
-6728515.625000,-42.194475692200683
-6723632.812500,-42.212810902859530
-6718750.000000,-42.121083564220996
-6713867.187500,-42.153353112082812
-6708984.375000,-42.201395574067597
-6704101.562500,-42.191148740772348
-6699218.750000,-42.168234986084400
-6694335.937500,-42.135952140304894
-6689453.125000,-42.040640751817342
-6684570.312500,-42.020028019597703
-6679687.500000,-42.123493035801289
-6674804.687500,-42.160735745864258
-6669921.875000,-42.167637527201464
-6665039.062500,-42.130155855178884
-6660156.250000,-42.096732301623717
-6655273.437500,-42.057994298347474
-6650390.625000,-41.976182237602906
-6645507.812500,-41.806458495482815
-6640625.000000,-41.991391489297982
-6635742.187500,-42.117281878340791
-6630859.375000,-42.157862487697770
-6625976.562500,-42.243670244167724
-6621093.750000,-42.183113067725905
-6616210.937500,-42.151467302920189
-6611328.125000,-42.154119700569119
-6606445.312500,-42.225178820090335
-6601562.500000,-42.193421089380863
-6596679.687500,-42.112384327875667
-6591796.875000,-42.032383086132327
-6586914.062500,-42.017620714528121
-6582031.250000,-42.115113445468126
-6577148.437500,-42.218710570852679
-6572265.625000,-42.158953790552793
-6567382.812500,-42.104064509916334
-6562500.000000,-42.116800716226734
-6557617.187500,-42.105386566238003
-6552734.375000,-41.961120922350766
-6547851.562500,-41.909219110580011
-6542968.750000,-41.926524287157648
-6538085.937500,-42.100242561406347
-6533203.125000,-42.154378512725117
-6528320.312500,-42.143688771909147
-6523437.500000,-42.094310270188316
-6518554.687500,-42.151117253485815
-6513671.875000,-42.181857189873199
-6508789.062500,-42.120490865784681
-6503906.250000,-42.161020923477970
-6499023.437500,-42.210863080493596
-6494140.625000,-42.016354910212137
-6489257.812500,-42.106998926313757
-6484375.000000,-42.107614907584164
-6479492.187500,-42.129673076762202
-6474609.375000,-42.156072431834140
-6469726.562500,-42.187180780377311
-6464843.750000,-42.222866564443223
-6459960.937500,-42.190859456485839
-6455078.125000,-41.998060024058681
-6450195.312500,-42.018044668446805
-6445312.500000,-42.006927740479924
-6440429.687500,-42.208769552909217
-6435546.875000,-42.226998884861800
-6430664.062500,-42.201192368622586
-6425781.250000,-42.161783933317224
-6420898.437500,-42.181675489179604
-6416015.625000,-42.158134892641996
-6411132.812500,-42.120546893899601
-6406250.000000,-42.136611829131354
-6401367.187500,-42.142932571630055
-6396484.375000,-42.034622565528551
-6391601.562500,-42.085470872085239
-6386718.750000,-42.152468079186818
-6381835.937500,-42.141494034456251
-6376953.125000,-42.183173386526903
-6372070.312500,-42.233200241008653
-6367187.500000,-42.176924146959479
-6362304.687500,-42.115966264041930
-6357421.875000,-41.929664985639874
-6352539.062500,-41.848150545399079
-6347656.250000,-42.080450288067567
-6342773.437500,-42.114646832519966
-6337890.625000,-42.173806799878179
-6333007.812500,-42.273568675129084
-6328125.000000,-42.169738959038831
-6323242.187500,-42.120767063755416
-6318359.375000,-42.152288638688198
-6313476.562500,-42.163133614369535
-6308593.750000,-42.101573695228907
-6303710.937500,-42.058221171495035
-6298828.125000,-42.063258903475962
-6293945.312500,-42.058132655005842
-6289062.500000,-42.150507503623366
-6284179.687500,-42.142839169656909
-6279296.875000,-42.145636086612946
-6274414.062500,-42.162291412088415
-6269531.250000,-42.156074144591841
-6264648.437500,-42.106281185386777
-6259765.625000,-42.036002117170206
-6254882.812500,-41.978253908719736
-6250000.000000,-42.088854163621470
-6245117.187500,-42.100911120430460
-6240234.375000,-42.139359547000559
-6235351.562500,-42.193310558252051
-6230468.750000,-42.173233986247084
-6225585.937500,-42.152585403056818
-6220703.125000,-42.125077060848085
-6215820.312500,-42.197416247521573
-6210937.500000,-42.146262168951267
-6206054.687500,-42.068650724160470
-6201171.875000,-42.059995533826111
-6196289.062500,-42.054401412968232
-6191406.250000,-42.124595741340478
-6186523.437500,-42.190682097073761
-6181640.625000,-42.229254204842562
-6176757.812500,-42.105919631280798
-6171875.000000,-42.119954398631108
-6166992.187500,-42.062811639180723
-6162109.375000,-41.857504144899849
-6157226.562500,-41.821551811724660
-6152343.750000,-42.005660120317629
-6147460.937500,-42.048227531413609
-6142578.125000,-42.125359346182805
-6137695.312500,-42.218684191572763
-6132812.500000,-42.217460393509150
-6127929.687500,-42.202594158610012
-6123046.875000,-42.150690036998533
-6118164.062500,-42.084398363723253
-6113281.250000,-42.104322556595719
-6108398.437500,-42.104984801780525
-6103515.625000,-42.033619443819347
-6098632.812500,-41.999082756306272
-6093750.000000,-42.022518672990763
-6088867.187500,-42.049847823530271
-6083984.375000,-42.129962610385611
-6079101.562500,-42.119380424587511
-6074218.750000,-42.136979075064822
-6069335.937500,-42.055043980306543
-6064453.125000,-41.822208183262561
-6059570.312500,-41.969929720361577
-6054687.500000,-42.125142830229493
-6049804.687500,-42.264324578184691
-6044921.875000,-42.245546850106933
-6040039.062500,-42.156654220782137
-6035156.250000,-42.169763627798424
-6030273.437500,-42.126730403111559
-6025390.625000,-42.135270779055880
-6020507.812500,-42.122008503770985
-6015625.000000,-42.101131952380619
-6010742.187500,-42.072324682696745
-6005859.375000,-41.991241343887268
-6000976.562500,-41.965702288624335
-5996093.750000,-42.050108749170754
