Freq_Hz,N9000B_dBm
8.800000000000000000e+07,-8.782513189799998088e+01
8.801955034213098884e+07,-8.878477525200001708e+01
8.803910068426197767e+07,-8.834868448000001706e+01
8.805865102639296651e+07,-8.803538137800002517e+01
8.807820136852395535e+07,-8.921786680799999658e+01
8.809775171065492928e+07,-8.998346069000000114e+01
8.811730205278591812e+07,-8.870886027200002388e+01
8.813685239491690695e+07,-8.828424383400000863e+01
8.815640273704789579e+07,-8.937515801000002114e+01
8.817595307917888463e+07,-8.985518250799998441e+01
8.819550342130987346e+07,-8.828824403400001586e+01
8.821505376344086230e+07,-8.861765049600002442e+01
8.823460410557185113e+07,-8.692701711400000875e+01
8.825415444770283997e+07,-8.987716048999999430e+01
8.827370478983382881e+07,-8.953191025999998942e+01
8.829325513196480274e+07,-8.762538625599999875e+01
8.831280547409579158e+07,-8.902007960600001013e+01
8.833235581622678041e+07,-8.769203766399998301e+01
8.835190615835776925e+07,-8.895427759000003221e+01
8.837145650048875809e+07,-8.781638595600000485e+01
8.839100684261974692e+07,-8.848123886199998367e+01
8.841055718475073576e+07,-9.019777846199998805e+01
8.843010752688172460e+07,-8.723750667799998837e+01
8.844965786901271343e+07,-8.807390583000002948e+01
8.846920821114370227e+07,-8.762994846199998733e+01
8.848875855327467620e+07,-8.803640846200001135e+01
8.850830889540566504e+07,-8.768691659800001048e+01
8.852785923753665388e+07,-9.007699412199998790e+01
8.854740957966764271e+07,-8.861903847200002815e+01
8.856695992179863155e+07,-9.075836381399997776e+01
8.858651026392962039e+07,-8.771803583600002696e+01
8.860606060606060922e+07,-9.257164435400002844e+01
8.862561094819159806e+07,-8.713747572200001912e+01
8.864516129032258689e+07,-8.989523847999997486e+01
8.866471163245356083e+07,-8.844977832200000023e+01
8.868426197458454967e+07,-8.920425238799998624e+01
8.870381231671553850e+07,-8.954574811800000589e+01
8.872336265884652734e+07,-8.821085786400000472e+01
8.874291300097751617e+07,-8.762222956000002227e+01
8.876246334310850501e+07,-8.776323146800000075e+01
8.878201368523949385e+07,-9.140771666399999162e+01
8.880156402737048268e+07,-8.907897446199999081e+01
8.882111436950147152e+07,-8.747997668599998633e+01
8.884066471163246036e+07,-8.853305351800000267e+01
8.886021505376343429e+07,-8.899480694200001096e+01
8.887976539589442313e+07,-8.943192767400000776e+01
8.889931573802541196e+07,-8.608550438400001781e+01
8.891886608015640080e+07,-8.815508683999999562e+01
8.893841642228738964e+07,-8.574347330800000577e+01
8.895796676441837847e+07,-9.036079208800001084e+01
8.897751710654936731e+07,-8.809075808200000779e+01
8.899706744868035614e+07,-8.877381273400001760e+01
8.901661779081134498e+07,-8.831615829200001144e+01
8.903616813294233382e+07,-8.757401324799998577e+01
8.905571847507330775e+07,-8.719882342199998959e+01
8.907526881720429659e+07,-8.840334070200000838e+01
8.909481915933528543e+07,-8.861940495200001067e+01
8.911436950146627426e+07,-8.744393473800002425e+01
8.913391984359726310e+07,-9.022529845200001830e+01
8.915347018572825193e+07,-8.812638773999999842e+01
8.917302052785924077e+07,-8.801220285000000843e+01
8.919257086999022961e+07,-8.947102245799997888e+01
8.921212121212121844e+07,-8.836253778399998282e+01
8.923167155425219238e+07,-8.749460535399998662e+01
8.925122189638318121e+07,-8.885120182200002148e+01
8.927077223851417005e+07,-8.737790931599997180e+01
8.929032258064515889e+07,-9.154027918399997077e+01
8.930987292277614772e+07,-9.091785768399999768e+01
8.932942326490713656e+07,-8.974433699800000852e+01
8.934897360703812540e+07,-8.827038709000001404e+01
8.936852394916911423e+07,-8.732471616600000175e+01
8.938807429130010307e+07,-8.906060687399997278e+01
8.940762463343109190e+07,-8.726469957200001204e+01
8.942717497556206584e+07,-8.792115328400002738e+01
8.944672531769305468e+07,-8.760202341799997328e+01
8.946627565982404351e+07,-8.832680581799999686e+01
8.948582600195503235e+07,-9.107212412199997686e+01
8.950537634408602118e+07,-8.697981725399999675e+01
8.952492668621701002e+07,-9.170968942199999674e+01
8.954447702834799886e+07,-8.887628394399997944e+01
8.956402737047898769e+07,-8.803879785600000218e+01
8.958357771260997653e+07,-8.883894950799997048e+01
8.960312805474096537e+07,-9.111394056199996783e+01
8.962267839687193930e+07,-8.712913008399996784e+01
8.964222873900292814e+07,-8.695147451399998317e+01
8.966177908113391697e+07,-8.689127223800002753e+01
8.968132942326490581e+07,-8.725493750600003295e+01
8.970087976539589465e+07,-9.095764030400000877e+01
8.972043010752688348e+07,-9.038115925799998251e+01
8.973998044965787232e+07,-9.105213996600001281e+01
8.975953079178886116e+07,-8.909901536200001715e+01
8.977908113391984999e+07,-9.043224231999997187e+01
8.979863147605082393e+07,-9.100831430399999533e+01
8.981818181818181276e+07,-8.761315154399999017e+01
8.983773216031280160e+07,-8.901202836599998136e+01
8.985728250244379044e+07,-8.860219026199999348e+01
8.987683284457477927e+07,-8.897132792999998685e+01
8.989638318670576811e+07,-8.702948054600003047e+01
8.991593352883675694e+07,-8.741189734200000316e+01
8.993548387096774578e+07,-8.883618749399997228e+01
8.995503421309873462e+07,-8.815178399200001991e+01
8.997458455522972345e+07,-8.768718808799998499e+01
8.999413489736069739e+07,-8.874803635799999313e+01
9.001368523949168622e+07,-8.706589991199999190e+01
9.003323558162267506e+07,-8.992948027999999283e+01
9.005278592375366390e+07,-8.766746667200001752e+01
9.007233626588465273e+07,-8.734879889399999797e+01
9.009188660801564157e+07,-8.805297646600001826e+01
9.011143695014663041e+07,-8.877809477399998173e+01
