Freq_Hz,N9000B_dBm
8.800000000000000000e+07,-8.904270801999997786e+01
8.801955034213098884e+07,-8.756406702799998243e+01
8.803910068426197767e+07,-8.729620312199999432e+01
8.805865102639296651e+07,-9.075969206199997075e+01
8.807820136852395535e+07,-8.901254186799999957e+01
8.809775171065492928e+07,-8.686565650999997956e+01
8.811730205278591812e+07,-8.894472768400001428e+01
8.813685239491690695e+07,-8.754634608199998524e+01
8.815640273704789579e+07,-8.931575793800000440e+01
8.817595307917888463e+07,-8.756087195200002782e+01
8.819550342130987346e+07,-8.775664219400002253e+01
8.821505376344086230e+07,-8.808071608200000924e+01
8.823460410557185113e+07,-8.587286304399999892e+01
8.825415444770283997e+07,-9.080040368600000988e+01
8.827370478983382881e+07,-8.807773320600001909e+01
8.829325513196480274e+07,-9.132727203000000316e+01
8.831280547409579158e+07,-8.754159750000000884e+01
8.833235581622678041e+07,-8.717708559999996965e+01
8.835190615835776925e+07,-8.908458319799999003e+01
8.837145650048875809e+07,-9.113381826199999125e+01
8.839100684261974692e+07,-8.814613869400000112e+01
8.841055718475073576e+07,-8.789084509999997863e+01
8.843010752688172460e+07,-9.002618184399997858e+01
8.844965786901271343e+07,-8.939552961599997616e+01
8.846920821114370227e+07,-8.956526122600000406e+01
8.848875855327467620e+07,-9.022414161199999683e+01
8.850830889540566504e+07,-8.789074119400001450e+01
8.852785923753665388e+07,-8.955228842000001066e+01
8.854740957966764271e+07,-8.560936083199997881e+01
8.856695992179863155e+07,-8.961654292799997279e+01
8.858651026392962039e+07,-8.865578839799998434e+01
8.860606060606060922e+07,-8.832027241000000117e+01
8.862561094819159806e+07,-8.673249543999997968e+01
8.864516129032258689e+07,-8.684307154399998296e+01
8.866471163245356083e+07,-9.092261774200001412e+01
8.868426197458454967e+07,-8.815154033200001038e+01
8.870381231671553850e+07,-8.711779122000002928e+01
8.872336265884652734e+07,-9.007741190199999437e+01
8.874291300097751617e+07,-8.608185287599999924e+01
8.876246334310850501e+07,-8.714543406399998560e+01
8.878201368523949385e+07,-8.870165514799998618e+01
8.880156402737048268e+07,-8.981189893199997698e+01
8.882111436950147152e+07,-8.963813656800002150e+01
8.884066471163246036e+07,-8.712222533000002045e+01
8.886021505376343429e+07,-8.947991107799997224e+01
8.887976539589442313e+07,-8.776874366000001260e+01
8.889931573802541196e+07,-8.813302118200002155e+01
8.891886608015640080e+07,-8.784093618400001446e+01
8.893841642228738964e+07,-8.989671803200000966e+01
8.895796676441837847e+07,-8.799148317199998814e+01
8.897751710654936731e+07,-8.915435384000002728e+01
8.899706744868035614e+07,-9.076546489200001133e+01
8.901661779081134498e+07,-8.935496135600001821e+01
8.903616813294233382e+07,-8.858881393799998705e+01
8.905571847507330775e+07,-8.984157159400001547e+01
8.907526881720429659e+07,-8.821747705600002121e+01
8.909481915933528543e+07,-8.840549335199997927e+01
8.911436950146627426e+07,-8.942894663000001287e+01
8.913391984359726310e+07,-8.919953868399997532e+01
8.915347018572825193e+07,-8.838183655200002420e+01
8.917302052785924077e+07,-8.718076326799999265e+01
8.919257086999022961e+07,-8.873766857999997626e+01
8.921212121212121844e+07,-8.961204204199999879e+01
8.923167155425219238e+07,-8.853007315800000754e+01
8.925122189638318121e+07,-8.994564724800002864e+01
8.927077223851417005e+07,-8.779302971000001321e+01
8.929032258064515889e+07,-8.933653110800000263e+01
8.930987292277614772e+07,-9.006528088199999615e+01
8.932942326490713656e+07,-8.977594655999999418e+01
8.934897360703812540e+07,-8.750890252399999270e+01
8.936852394916911423e+07,-8.813647759799998482e+01
8.938807429130010307e+07,-9.013445360000000051e+01
8.940762463343109190e+07,-8.909825365599998293e+01
8.942717497556206584e+07,-8.956904016999999385e+01
8.944672531769305468e+07,-8.610004054200001633e+01
8.946627565982404351e+07,-9.053847063200001344e+01
8.948582600195503235e+07,-8.799268122800000924e+01
8.950537634408602118e+07,-8.932839568800002894e+01
8.952492668621701002e+07,-8.927139029400002812e+01
8.954447702834799886e+07,-8.875465194999999596e+01
8.956402737047898769e+07,-8.920561951800002021e+01
8.958357771260997653e+07,-8.907704212399997346e+01
8.960312805474096537e+07,-8.749039539000000332e+01
8.962267839687193930e+07,-8.888505528000000311e+01
8.964222873900292814e+07,-9.267870634399999119e+01
8.966177908113391697e+07,-8.741973690000000374e+01
8.968132942326490581e+07,-8.820983101600002385e+01
8.970087976539589465e+07,-8.951402963600001783e+01
8.972043010752688348e+07,-9.063676409800000044e+01
8.973998044965787232e+07,-8.817426037799998539e+01
8.975953079178886116e+07,-8.773689977199998680e+01
8.977908113391984999e+07,-8.914084621200001379e+01
8.979863147605082393e+07,-8.682497095400000831e+01
8.981818181818181276e+07,-9.083598105799998734e+01
8.983773216031280160e+07,-8.805086681199999532e+01
8.985728250244379044e+07,-8.907087981800000875e+01
