# Timestamp: 20251217_153846
# Config: {'ip': '192.168.46.113', 'ruta_salida': '/home/gcpds/Desktop/Procesamiento_ANE2/ANE2_procesamiento/extraccion', 'frecuencia_central_hz': 98000000, 'span_hz': 20000000, 'puntos': 1024}
Frecuencia_Hz,Amplitud_dBm
90697947.21,-90.608971
90717497.56,-96.900656
90737047.90,-91.020606
90756598.24,-95.738842
90776148.58,-90.238781
90795698.92,-96.253269
90815249.27,-90.375104
90834799.61,-95.591336
90854349.95,-90.027191
90873900.29,-95.327687
90893450.64,-90.753634
90913000.98,-96.565314
90932551.32,-90.962411
90952101.66,-96.191908
90971652.00,-90.613317
90991202.35,-95.787353
91010752.69,-89.982169
91030303.03,-95.536324
91049853.37,-90.095927
91069403.71,-95.973559
91088954.06,-89.721323
91108504.40,-96.512824
91128054.74,-90.560789
91147605.08,-96.148529
91167155.43,-90.602600
91186705.77,-96.131743
91206256.11,-90.288537
91225806.45,-95.778229
91245356.79,-89.953328
91264907.14,-95.006535
91284457.48,-90.009058
91304007.82,-96.558427
91323558.16,-90.688886
91343108.50,-96.234382
91362658.85,-90.158485
91382209.19,-95.580502
91401759.53,-90.052541
91421309.87,-95.942863
91440860.22,-90.430683
91460410.56,-95.825608
91479960.90,-89.858871
91499511.24,-95.994839
91519061.58,-90.070505
91538611.93,-95.792752
91558162.27,-89.124608
91577712.61,-94.497032
91597262.95,-85.826372
91616813.29,-87.684367
91636363.64,-77.151160
91655913.98,-77.944056
91675464.32,-71.938879
91695014.66,-74.326195
91714565.00,-72.173173
91734115.35,-78.524038
91753665.69,-79.461217
91773216.03,-89.501609
91792766.37,-86.893081
91812316.72,-94.485515
91831867.06,-89.111921
91851417.40,-95.988806
91870967.74,-89.614421
91890518.08,-95.559031
91910068.43,-89.997837
91929618.77,-96.387876
91949169.11,-90.172072
91968719.45,-95.874027
91988269.79,-90.485548
92007820.14,-96.411093
92027370.48,-89.655385
92046920.82,-95.246145
92066471.16,-89.654310
92086021.51,-95.755777
92105571.85,-89.702616
92125122.19,-95.382730
92144672.53,-89.221180
92164222.87,-95.077577
92183773.22,-89.774874
92203323.56,-95.150401
92222873.90,-86.895320
92242424.24,-89.773465
92261974.58,-82.993698
92281524.93,-85.927790
92301075.27,-82.681819
92320625.61,-89.025277
92340175.95,-86.019927
92359726.30,-93.625464
92379276.64,-89.271821
92398826.98,-95.701745
92418377.32,-89.707609
92437927.66,-95.310962
92457478.01,-89.739710
92477028.35,-94.988320
92496578.69,-89.721611
92516129.03,-95.347657
92535679.37,-89.869024
92555229.72,-96.120762
92574780.06,-89.822178
92594330.40,-95.798930
92613880.74,-88.648059
92633431.09,-92.383360
92652981.43,-85.532347
92672531.77,-88.660771
92692082.11,-83.361102
92711632.45,-88.779870
92731182.80,-84.628708
92750733.14,-92.325397
92770283.48,-88.238116
92789833.82,-95.117120
92809384.16,-89.246665
92828934.51,-95.426838
92848484.85,-89.227352
92868035.19,-95.243565
92887585.53,-89.201644
92907135.87,-94.874274
92926686.22,-89.435387
92946236.56,-95.709519
92965786.90,-89.592680
92985337.24,-95.950493
93004887.59,-89.454386
93024437.93,-95.345792
93043988.27,-89.139866
93063538.61,-94.659071
93083088.95,-89.531123
93102639.30,-95.318812
93122189.64,-89.416948
93141739.98,-95.313217
93161290.32,-88.935501
93180840.66,-95.045045
93200391.01,-88.937969
93219941.35,-95.315085
93239491.69,-89.410044
93259042.03,-94.170992
93278592.38,-89.093157
93298142.72,-94.464731
93317693.06,-89.306357
93337243.40,-94.733894
93356793.74,-88.946532
93376344.09,-94.808164
93395894.43,-89.138395
93415444.77,-94.971862
93434995.11,-88.981733
93454545.45,-94.388130
93474095.80,-89.356569
93493646.14,-94.268041
93513196.48,-88.861580
93532746.82,-94.290180
93552297.17,-89.392763
93571847.51,-95.133937
93591397.85,-88.968468
93610948.19,-95.117744
93630498.53,-89.554034
93650048.88,-95.385084
93669599.22,-88.982958
93689149.56,-94.556164
93708699.90,-88.869387
93728250.24,-94.835433
93747800.59,-89.149670
93767350.93,-95.407545
93786901.27,-89.284841
93806451.61,-95.077867
93826001.96,-88.913463
93845552.30,-94.596643
93865102.64,-89.008958
93884652.98,-94.902183
93904203.32,-89.269733
93923753.67,-95.117573
93943304.01,-89.470758
93962854.35,-95.218129
93982404.69,-89.313967
94001955.03,-95.155968
94021505.38,-88.673572
94041055.72,-94.261271
94060606.06,-88.327586
94080156.40,-94.094881
94099706.74,-88.734826
94119257.09,-95.433590
94138807.43,-88.827029
94158357.77,-94.116436
94177908.11,-88.978207
94197458.46,-95.353580
94217008.80,-89.450178
94236559.14,-95.430172
94256109.48,-89.250118
94275659.82,-94.845453
94295210.17,-88.809336
94314760.51,-94.950355
94334310.85,-88.786041
94353861.19,-94.766680
94373411.53,-89.013122
94392961.88,-95.016393
94412512.22,-88.952219
94432062.56,-94.669545
94451612.90,-88.791386
94471163.25,-94.595050
94490713.59,-89.155915
94510263.93,-96.372439
94529814.27,-89.183723
94549364.61,-94.365248
94568914.96,-89.222923
94588465.30,-94.305503
94608015.64,-88.845820
94627565.98,-95.193986
94647116.32,-89.319432
94666666.67,-95.326410
94686217.01,-89.198352
94705767.35,-94.875901
94725317.69,-89.405461
94744868.04,-95.581652
94764418.38,-89.652879
94783968.72,-94.464874
94803519.06,-88.807313
94823069.40,-94.932783
94842619.75,-88.679736
94862170.09,-94.015619
94881720.43,-88.644112
94901270.77,-94.434974
94920821.11,-88.680359
94940371.46,-94.565359
94959921.80,-88.553079
94979472.14,-94.210209
94999022.48,-88.486273
95018572.83,-93.238032
95038123.17,-85.824731
95057673.51,-88.377036
95077223.85,-81.922982
95096774.19,-84.768086
95116324.54,-81.432562
95135874.88,-89.506250
95155425.22,-85.411761
95174975.56,-93.779822
95194525.90,-88.915351
95214076.25,-94.946156
95233626.59,-89.071079
95253176.93,-94.950182
95272727.27,-89.252463
95292277.61,-94.484792
95311827.96,-89.115683
95331378.30,-94.088649
95350928.64,-88.912230
95370478.98,-94.366438
95390029.33,-89.254876
95409579.67,-94.731953
95429130.01,-89.363207
95448680.35,-95.455497
95468230.69,-88.803990
95487781.04,-94.057730
95507331.38,-89.165876
95526881.72,-94.988082
95546432.06,-88.503713
95565982.40,-94.178700
95585532.75,-87.523791
95605083.09,-91.896361
95624633.43,-81.115818
95644183.77,-81.262874
95663734.12,-71.996852
95683284.46,-72.072339
95702834.80,-70.854971
95722385.14,-75.912512
95741935.48,-77.077642
95761485.83,-86.495218
95781036.17,-85.603631
95800586.51,-93.576222
95820136.85,-88.840961
95839687.19,-95.494599
95859237.54,-88.893501
95878787.88,-94.188109
95898338.22,-88.796110
95917888.56,-95.430674
95937438.91,-88.984104
95956989.25,-95.612052
95976539.59,-89.165742
95996089.93,-95.124176
96015640.27,-89.162120
96035190.62,-94.507185
96054740.96,-88.714528
96074291.30,-94.144082
96093841.64,-89.478219
96113391.98,-94.605941
96132942.33,-89.307975
96152492.67,-94.332581
96172043.01,-88.854417
96191593.35,-93.992154
96211143.70,-87.626649
96230694.04,-90.298743
96250244.38,-74.586463
96269794.72,-71.268550
96289345.06,-69.488399
96308895.41,-71.045738
96328445.75,-72.420089
96347996.09,-81.441160
96367546.43,-86.122428
96387096.77,-94.671633
96406647.12,-89.034419
96426197.46,-93.888471
96445747.80,-89.187078
96465298.14,-94.819408
96484848.48,-89.223826
96504398.83,-94.138054
96523949.17,-89.120645
96543499.51,-95.381892
96563049.85,-89.604479
96582600.20,-95.297413
96602150.54,-89.388773
96621700.88,-94.988436
96641251.22,-89.088354
96660801.56,-94.576987
96680351.91,-89.338921
96699902.25,-94.538034
96719452.59,-89.199745
96739002.93,-94.379166
96758553.27,-89.232826
96778103.62,-95.512501
96797653.96,-89.626547
96817204.30,-95.119500
96836754.64,-89.559054
96856304.99,-95.907048
96875855.33,-90.155033
96895405.67,-96.349313
96914956.01,-90.217907
96934506.35,-96.026023
96954056.70,-90.026770
96973607.04,-95.453896
96993157.38,-89.562173
97012707.72,-95.962526
97032258.06,-89.715951
97051808.41,-95.119971
97071358.75,-89.102982
97090909.09,-95.298308
97110459.43,-89.520539
97130009.78,-95.207327
97149560.12,-89.699327
97169110.46,-94.655003
97188660.80,-89.434463
97208211.14,-95.225587
97227761.49,-89.405876
97247311.83,-95.784491
97266862.17,-89.347749
97286412.51,-95.800673
97305962.85,-89.586414
97325513.20,-95.521077
97345063.54,-90.109176
97364613.88,-95.458103
97384164.22,-89.607572
97403714.57,-95.589065
97423264.91,-90.117108
97442815.25,-96.200260
97462365.59,-89.835476
97481915.93,-95.484157
97501466.28,-89.597433
97521016.62,-95.535449
97540566.96,-90.060419
97560117.30,-96.032270
97579667.64,-90.224314
97599217.99,-95.323492
97618768.33,-89.733169
97638318.67,-95.426571
97657869.01,-89.893235
97677419.35,-95.853016
97696969.70,-89.692114
97716520.04,-95.121495
97736070.38,-89.835114
97755620.72,-95.774846
97775171.07,-90.273483
97794721.41,-96.013827
97814271.75,-89.867711
97833822.09,-94.939307
97853372.43,-89.621168
97872922.78,-95.630935
97892473.12,-89.916099
97912023.46,-96.123835
97931573.80,-90.665085
97951124.14,-95.885876
97970674.49,-90.582777
97990224.83,-96.193248
98009775.17,-90.156211
98029325.51,-96.247185
98048875.86,-90.317791
98068426.20,-96.457264
98087976.54,-90.636172
98107526.88,-97.050236
98127077.22,-89.847641
98146627.57,-96.106705
98166177.91,-90.618209
98185728.25,-96.406055
98205278.59,-90.457984
98224828.93,-96.018499
98244379.28,-89.595444
98263929.62,-95.789251
98283479.96,-90.244431
98303030.30,-96.089509
98322580.65,-90.167556
98342130.99,-96.052052
98361681.33,-90.452933
98381231.67,-96.436918
98400782.01,-90.375351
98420332.36,-97.082743
98439882.70,-90.555916
98459433.04,-96.330201
98478983.38,-90.251120
98498533.72,-96.233859
98518084.07,-90.379886
98537634.41,-96.412676
98557184.75,-90.504207
98576735.09,-96.431477
98596285.43,-89.960497
98615835.78,-96.005957
98635386.12,-90.374297
98654936.46,-96.208666
98674486.80,-90.664716
98694037.15,-96.939118
98713587.49,-90.457586
98733137.83,-96.040932
98752688.17,-90.022966
98772238.51,-95.137522
98791788.86,-90.209363
98811339.20,-96.412843
98830889.54,-90.365686
98850439.88,-95.841134
98869990.22,-90.474453
98889540.57,-96.560128
98909090.91,-90.584439
98928641.25,-96.124433
98948191.59,-90.529391
98967741.94,-96.436361
98987292.28,-90.615357
99006842.62,-96.321052
99026392.96,-90.524785
99045943.30,-96.579138
99065493.65,-90.361178
99085043.99,-95.925042
99104594.33,-90.332083
99124144.67,-96.652304
99143695.01,-90.515546
99163245.36,-96.239874
99182795.70,-90.462942
99202346.04,-95.752594
99221896.38,-90.674576
99241446.73,-96.938006
99260997.07,-90.683607
99280547.41,-96.470760
99300097.75,-90.079355
99319648.09,-95.694902
99339198.44,-89.753199
99358748.78,-96.027763
99378299.12,-89.927547
99397849.46,-95.625655
99417399.80,-90.411606
99436950.15,-96.338956
99456500.49,-90.684792
99476050.83,-96.132393
99495601.17,-90.073166
99515151.52,-96.324902
99534701.86,-90.074120
99554252.20,-95.818934
99573802.54,-89.651421
99593352.88,-95.118788
99612903.23,-83.451629
99632453.57,-83.401685
99652003.91,-72.991522
99671554.25,-71.164921
99691104.59,-68.268635
99710654.94,-70.657438
99730205.28,-72.841320
99749755.62,-82.230008
99769305.96,-85.905392
99788856.30,-95.304172
99808406.65,-90.292223
99827956.99,-95.768490
99847507.33,-90.445110
99867057.67,-97.047057
99886608.02,-90.350210
99906158.36,-95.897765
99925708.70,-89.923856
99945259.04,-95.143689
99964809.38,-85.753584
99984359.73,-86.564815
100003910.07,-84.083933
100023460.41,-91.022257
100043010.75,-87.954447
100062561.09,-95.332413
100082111.44,-90.058365
100101661.78,-97.216688
100121212.12,-90.369052
100140762.46,-95.760550
100160312.81,-90.463140
100179863.15,-95.913312
100199413.49,-90.070646
100218963.83,-96.352310
100238514.17,-90.609794
100258064.52,-96.908062
100277614.86,-90.707383
100297165.20,-96.297107
100316715.54,-90.142272
100336265.88,-95.902457
100355816.23,-90.551800
100375366.57,-96.738731
100394916.91,-90.538950
100414467.25,-97.035313
100434017.60,-90.633462
100453567.94,-96.897999
100473118.28,-90.965084
100492668.62,-96.801447
100512218.96,-90.801127
100531769.31,-96.531905
100551319.65,-90.232295
100570869.99,-95.958035
100590420.33,-90.119803
100609970.67,-95.662064
100629521.02,-89.846283
100649071.36,-97.350355
100668621.70,-90.819103
100688172.04,-96.425131
100707722.39,-90.296368
100727272.73,-95.081663
100746823.07,-90.633741
100766373.41,-97.007091
100785923.75,-91.141514
100805474.10,-96.316820
100825024.44,-90.409528
100844574.78,-95.359014
100864125.12,-90.418935
100883675.46,-96.384011
100903225.81,-90.525328
100922776.15,-96.233575
100942326.49,-90.584074
100961876.83,-96.609634
100981427.17,-90.172239
101000977.52,-96.223447
101020527.86,-90.191964
101040078.20,-96.795042
101059628.54,-89.810260
101079178.89,-95.014154
101098729.23,-84.825864
101118279.57,-86.127567
101137829.91,-76.062431
101157380.25,-76.886803
101176930.60,-72.121668
101196480.94,-75.141796
101216031.28,-74.861188
101235581.62,-82.687114
101255131.96,-83.396424
101274682.31,-92.509993
101294232.65,-88.526362
101313782.99,-95.351051
101333333.33,-90.103922
101352883.68,-95.433129
101372434.02,-90.736389
101391984.36,-97.141312
101411534.70,-90.972605
101431085.04,-96.723278
101450635.39,-90.546442
101470185.73,-96.905081
101489736.07,-90.604451
101509286.41,-96.340818
101528836.75,-90.049464
101548387.10,-95.424541
101567937.44,-89.724861
101587487.78,-95.247950
101607038.12,-87.750107
101626588.47,-92.081427
101646138.81,-81.077646
101665689.15,-81.739294
101685239.49,-76.076292
101704789.83,-78.224611
101724340.18,-77.547638
101743890.52,-86.314455
101763440.86,-85.565939
101782991.20,-93.643505
101802541.54,-88.736846
101822091.89,-95.949621
101841642.23,-90.308080
101861192.57,-95.930426
101880742.91,-90.367288
101900293.26,-96.524958
101919843.60,-90.225299
101939393.94,-96.251157
101958944.28,-90.445884
101978494.62,-96.988621
101998044.97,-89.963371
102017595.31,-95.132548
102037145.65,-89.150474
102056695.99,-95.635537
102076246.33,-90.355887
102095796.68,-96.405718
102115347.02,-90.539465
102134897.36,-96.391540
102154447.70,-90.562270
102173998.04,-96.559866
102193548.39,-90.247087
102213098.73,-95.309798
102232649.07,-90.361748
102252199.41,-95.762118
102271749.76,-90.683968
102291300.10,-96.572653
102310850.44,-90.633593
102330400.78,-95.943366
102349951.12,-90.161376
102369501.47,-96.140988
102389051.81,-90.435651
102408602.15,-96.769090
102428152.49,-90.134802
102447702.83,-96.697023
102467253.18,-90.894691
102486803.52,-96.694299
102506353.86,-90.395872
102525904.20,-95.961113
102545454.55,-89.980575
102565004.89,-96.029223
102584555.23,-90.265807
102604105.57,-96.005982
102623655.91,-90.105205
102643206.26,-95.809810
102662756.60,-89.867543
102682306.94,-95.856590
102701857.28,-90.334592
102721407.62,-95.984490
102740957.97,-90.304713
102760508.31,-95.862783
102780058.65,-89.699918
102799608.99,-95.428040
102819159.34,-90.094449
102838709.68,-95.630455
102858260.02,-90.253293
102877810.36,-95.969452
102897360.70,-90.168998
102916911.05,-96.804384
102936461.39,-90.470499
102956011.73,-95.310324
102975562.07,-89.917330
102995112.41,-95.429942
103014662.76,-90.200871
103034213.10,-96.211487
103053763.44,-90.414247
103073313.78,-96.295519
103092864.13,-90.338626
103112414.47,-96.198481
103131964.81,-90.408505
103151515.15,-96.125776
103171065.49,-90.310366
103190615.84,-96.756825
103210166.18,-90.224445
103229716.52,-96.159257
103249266.86,-90.193701
103268817.20,-96.172902
103288367.55,-90.186314
103307917.89,-96.483177
103327468.23,-90.236171
103347018.57,-95.688916
103366568.91,-90.196145
103386119.26,-96.205146
103405669.60,-90.769586
103425219.94,-96.955120
103444770.28,-90.528586
103464320.63,-96.503542
103483870.97,-89.994086
103503421.31,-96.175950
103522971.65,-90.015492
103542521.99,-95.847709
103562072.34,-89.155624
103581622.68,-94.555880
103601173.02,-82.478360
103620723.36,-80.901273
103640273.70,-66.954496
103659824.05,-63.723441
103679374.39,-58.248438
103698924.73,-59.252083
103718475.07,-59.221199
103738025.42,-64.576309
103757575.76,-70.210105
103777126.10,-81.062431
103796676.44,-83.546698
103816226.78,-91.415056
103835777.13,-88.272721
103855327.47,-95.843486
103874877.81,-89.954237
103894428.15,-95.050434
103913978.49,-89.870197
103933528.84,-95.607238
103953079.18,-90.208559
103972629.52,-96.151258
103992179.86,-90.439995
104011730.21,-95.960733
104031280.55,-89.730099
104050830.89,-95.759693
104070381.23,-90.113529
104089931.57,-95.627218
104109481.92,-90.150998
104129032.26,-95.261368
104148582.60,-90.620316
104168132.94,-96.461404
104187683.28,-90.725843
104207233.63,-96.361527
104226783.97,-90.246993
104246334.31,-95.284064
104265884.65,-89.586389
104285435.00,-95.090282
104304985.34,-89.949760
104324535.68,-96.196714
104344086.02,-90.478768
104363636.36,-96.676100
104383186.71,-90.411894
104402737.05,-96.355132
104422287.39,-90.138856
104441837.73,-95.681637
104461388.07,-90.180822
104480938.42,-95.747732
104500488.76,-90.360049
104520039.10,-95.997476
104539589.44,-90.192220
104559139.78,-95.845601
104578690.13,-90.411809
104598240.47,-96.090891
104617790.81,-90.464118
104637341.15,-96.301289
104656891.50,-90.127699
104676441.84,-96.278508
104695992.18,-90.505198
104715542.52,-95.835804
104735092.86,-90.239458
104754643.21,-95.911328
104774193.55,-89.935713
104793743.89,-95.741794
104813294.23,-89.896817
104832844.57,-95.441475
104852394.92,-90.111928
104871945.26,-95.920946
104891495.60,-89.877053
104911045.94,-95.867205
104930596.29,-90.652267
104950146.63,-97.349216
104969696.97,-90.623870
104989247.31,-96.526780
105008797.65,-90.187644
105028348.00,-96.153762
105047898.34,-89.985787
105067448.68,-94.933578
105086999.02,-89.740863
105106549.36,-95.609343
105126099.71,-89.164096
105145650.05,-94.112613
105165200.39,-86.880085
105184750.73,-90.648124
105204301.08,-85.689606
105223851.42,-91.288910
105243401.76,-86.853052
105262952.10,-94.384346
105282502.44,-89.236260
105302052.79,-95.113011
105321603.13,-89.774330
105341153.47,-95.663869
105360703.81,-90.379796
105380254.15,-96.116629
105399804.50,-90.306163
105419354.84,-96.368421
105438905.18,-90.183644
105458455.52,-95.381220
105478005.87,-90.168342
105497556.21,-96.601152
105517106.55,-90.201947
105536656.89,-95.613666
105556207.23,-87.649075
105575757.58,-90.881178
105595307.92,-81.596538
105614858.26,-84.533296
105634408.60,-71.513633
105653958.94,-71.212106
105673509.29,-62.523358
105693059.63,-62.796067
105712609.97,-61.768269
105732160.31,-66.944505
105751710.65,-70.649616
105771261.00,-80.635425
105790811.34,-81.786575
105810361.68,-90.628078
105829912.02,-87.812417
105849462.37,-95.682668
105869012.71,-89.389156
105888563.05,-95.843509
105908113.39,-89.757122
105927663.73,-96.556913
105947214.08,-89.937926
105966764.42,-95.546608
105986314.76,-89.712154
106005865.10,-95.449397
106025415.44,-89.160350
106044965.79,-94.773226
106064516.13,-88.995867
106084066.47,-94.801647
106103616.81,-89.364570
106123167.16,-95.733032
106142717.50,-90.185725
106162267.84,-96.157304
106181818.18,-90.450396
106201368.52,-95.843268
106220918.87,-90.359031
106240469.21,-95.057854
106260019.55,-90.588676
106279569.89,-96.649540
106299120.23,-90.180846
106318670.58,-95.845178
106338220.92,-90.210704
106357771.26,-95.682093
106377321.60,-90.068858
106396871.95,-96.076670
106416422.29,-89.926976
106435972.63,-95.516369
106455522.97,-89.746702
106475073.31,-95.986918
106494623.66,-89.827678
106514174.00,-95.579085
106533724.34,-90.177897
106553274.68,-96.481057
106572825.02,-90.638668
106592375.37,-96.728053
106611925.71,-90.094007
106631476.05,-95.550168
106651026.39,-90.076139
106670576.74,-95.575158
106690127.08,-89.869107
106709677.42,-96.467890
106729227.76,-90.692268
106748778.10,-97.335080
106768328.45,-91.005908
106787878.79,-96.433348
106807429.13,-90.652490
106826979.47,-96.597467
106846529.81,-91.012611
106866080.16,-96.991681
106885630.50,-90.464764
106905180.84,-95.136555
106924731.18,-90.081827
106944281.52,-95.895882
106963831.87,-89.808230
106983382.21,-96.024442
107002932.55,-90.159077
107022482.89,-95.959592
107042033.24,-88.417922
107061583.58,-91.738144
107081133.92,-85.066527
107100684.26,-88.639240
107120234.60,-85.570881
107139784.95,-92.959383
107159335.29,-88.742859
107178885.63,-95.687735
107198435.97,-89.683726
107217986.31,-95.330424
107237536.66,-87.548072
107257087.00,-90.868296
107276637.34,-83.482580
107296187.68,-86.264853
107315738.03,-83.638826
107335288.37,-92.899420
107354838.71,-88.163790
107374389.05,-96.086616
107393939.39,-90.140486
107413489.74,-96.667456
107433040.08,-90.774710
107452590.42,-97.698035
107472140.76,-91.190770
107491691.10,-96.830011
107511241.45,-90.780415
107530791.79,-95.949221
107550342.13,-90.540202
107569892.47,-96.059364
107589442.82,-90.609429
107608993.16,-97.212798
107628543.50,-90.314101
107648093.84,-96.434363
107667644.18,-90.168661
107687194.53,-96.156685
107706744.87,-90.646570
107726295.21,-97.353305
107745845.55,-90.349548
107765395.89,-96.642984
107784946.24,-89.958556
107804496.58,-96.119993
107824046.92,-89.968478
107843597.26,-95.696161
107863147.61,-90.156722
107882697.95,-96.387302
107902248.29,-90.022548
107921798.63,-96.593882
107941348.97,-90.379801
107960899.32,-96.507764
107980449.66,-90.628838
108000000.00,-96.169881
