# Timestamp: 20251217_153756
# Config: {'ip': '192.168.46.113', 'ruta_salida': '/home/gcpds/Desktop/Procesamiento_ANE2/ANE2_procesamiento/extraccion', 'frecuencia_central_hz': 98000000, 'span_hz': 20000000, 'puntos': 4096}
Frecuencia_Hz,Amplitud_dBm
89225885.23,-93.534323
89230769.23,-93.187774
89235653.24,-93.630300
89240537.24,-93.271803
89245421.25,-93.663323
89250305.25,-93.156697
89255189.26,-93.523987
89260073.26,-93.257644
89264957.26,-93.670955
89269841.27,-93.642411
89274725.27,-94.261861
89279609.28,-93.786418
89284493.28,-94.278803
89289377.29,-93.819379
89294261.29,-94.166301
89299145.30,-93.470707
89304029.30,-93.662136
89308913.31,-93.268407
89313797.31,-93.499984
89318681.32,-92.845207
89323565.32,-93.068995
89328449.33,-92.741688
89333333.33,-93.077130
89338217.34,-92.926578
89343101.34,-93.820157
89347985.35,-93.487339
89352869.35,-94.131946
89357753.36,-93.348618
89362637.36,-93.788987
89367521.37,-93.509987
89372405.37,-94.022891
89377289.38,-93.703223
89382173.38,-94.032920
89387057.39,-93.493296
89391941.39,-93.897410
89396825.40,-93.863299
89401709.40,-94.606067
89406593.41,-94.048545
89411477.41,-94.395937
89416361.42,-93.905979
89421245.42,-94.210051
89426129.43,-93.527450
89431013.43,-93.973483
89435897.44,-93.260373
89440781.44,-93.369658
89445665.45,-93.121263
89450549.45,-93.787855
89455433.46,-93.390807
89460317.46,-93.746908
89465201.47,-93.216542
89470085.47,-93.562599
89474969.47,-93.198679
89479853.48,-93.544133
89484737.48,-92.909767
89489621.49,-93.296197
89494505.49,-92.908343
89499389.50,-93.311265
89504273.50,-93.213309
89509157.51,-93.800352
89514041.51,-93.472698
89518925.52,-93.860802
89523809.52,-93.348784
89528693.53,-93.690134
89533577.53,-93.393653
89538461.54,-93.819547
89543345.54,-93.676806
89548229.55,-94.068889
89553113.55,-93.513744
89557997.56,-93.797862
89562881.56,-93.407064
89567765.57,-93.733614
89572649.57,-93.213717
89577533.58,-93.703844
89582417.58,-93.048562
89587301.59,-93.443889
89592185.59,-92.554839
89597069.60,-92.563545
89601953.60,-91.616691
89606837.61,-92.114332
89611721.61,-91.759878
89616605.62,-92.200037
89621489.62,-90.915159
89626373.63,-91.075576
89631257.63,-89.628144
89636141.64,-89.175713
89641025.64,-86.786069
89645909.65,-85.676326
89650793.65,-83.000935
89655677.66,-81.497060
89660561.66,-79.428559
89665445.67,-78.012253
89670329.67,-76.416164
89675213.68,-75.171585
89680097.68,-74.067051
89684981.68,-73.255653
89689865.69,-72.669331
89694749.69,-72.295097
89699633.70,-72.127033
89704517.70,-72.156333
89709401.71,-72.387062
89714285.71,-72.829383
89719169.72,-73.542854
89724053.72,-74.412699
89728937.73,-75.409103
89733821.73,-76.795898
89738705.74,-77.938297
89743589.74,-79.429102
89748473.75,-80.746139
89753357.75,-82.282607
89758241.76,-83.420809
89763125.76,-85.033325
89768009.77,-85.851077
89772893.77,-87.065733
89777777.78,-87.711612
89782661.78,-88.888175
89787545.79,-89.536015
89792429.79,-90.768190
89797313.80,-91.289811
89802197.80,-92.232598
89807081.81,-92.069315
89811965.81,-92.670840
89816849.82,-92.426508
89821733.82,-93.081887
89826617.83,-92.915782
89831501.83,-93.410064
89836385.84,-93.055065
89841269.84,-93.529934
89846153.85,-93.560110
89851037.85,-94.286884
89855921.86,-93.390341
89860805.86,-93.581486
89865689.87,-93.394552
89870573.87,-93.883689
89875457.88,-93.500451
89880341.88,-93.909453
89885225.89,-93.793652
89890109.89,-94.516351
89894993.89,-94.040640
89899877.90,-94.541011
89904761.90,-94.075160
89909645.91,-94.533898
89914529.91,-93.907790
89919413.92,-94.154631
89924297.92,-93.825906
89929181.93,-94.337690
89934065.93,-93.687800
89938949.94,-93.908179
89943833.94,-93.192655
89948717.95,-93.450176
89953601.95,-92.940115
89958485.96,-93.547030
89963369.96,-93.488041
89968253.97,-93.878911
89973137.97,-93.238597
89978021.98,-93.447385
89982905.98,-92.672847
89987789.99,-92.718672
89992673.99,-92.325594
89997558.00,-92.603574
90002442.00,-92.367882
90007326.01,-92.735561
90012210.01,-92.376057
90017094.02,-92.803017
90021978.02,-92.565415
90026862.03,-93.020643
90031746.03,-93.076236
90036630.04,-93.762083
90041514.04,-93.241814
90046398.05,-93.509164
90051282.05,-93.067960
90056166.06,-93.583207
90061050.06,-93.082259
90065934.07,-93.484973
90070818.07,-93.178726
90075702.08,-93.621634
90080586.08,-92.625099
90085470.09,-92.865011
90090354.09,-92.250743
90095238.10,-92.718134
90100122.10,-92.437330
90105006.11,-93.104196
90109890.11,-92.579765
90114774.11,-92.896365
90119658.12,-92.773271
90124542.12,-93.182986
90129426.13,-93.149859
90134310.13,-93.667550
90139194.14,-93.747225
90144078.14,-94.259136
90148962.15,-93.918075
90153846.15,-94.384683
90158730.16,-94.064649
90163614.16,-94.371207
90168498.17,-93.720332
90173382.17,-94.046603
90178266.18,-93.296286
90183150.18,-93.468916
90188034.19,-93.109335
90192918.19,-93.530274
90197802.20,-93.400743
90202686.20,-93.900134
90207570.21,-93.422815
90212454.21,-93.726910
90217338.22,-93.001779
90222222.22,-93.304433
90227106.23,-92.614086
90231990.23,-93.085706
90236874.24,-92.192437
90241758.24,-92.614059
90246642.25,-91.561807
90251526.25,-91.648912
90256410.26,-90.907598
90261294.26,-90.937060
90266178.27,-89.727909
90271062.27,-89.521363
90275946.28,-88.356984
90280830.28,-88.110357
90285714.29,-87.388128
90290598.29,-87.268387
90295482.30,-86.929793
90300366.30,-87.263803
90305250.31,-87.309032
90310134.31,-87.769704
90315018.32,-87.959473
90319902.32,-88.696461
90324786.32,-89.284791
90329670.33,-90.170071
90334554.33,-89.994777
90339438.34,-90.763746
90344322.34,-91.063349
90349206.35,-92.132368
90354090.35,-92.435249
90358974.36,-93.249219
90363858.36,-92.902478
90368742.37,-93.418308
90373626.37,-93.212643
90378510.38,-93.695750
90383394.38,-93.467942
90388278.39,-93.994001
90393162.39,-93.757794
90398046.40,-94.078784
90402930.40,-93.501155
90407814.41,-93.726579
90412698.41,-93.302211
90417582.42,-93.714414
90422466.42,-93.393696
90427350.43,-93.818430
90432234.43,-93.465417
90437118.44,-93.921307
90442002.44,-93.643370
90446886.45,-94.103799
90451770.45,-93.588382
90456654.46,-93.848720
90461538.46,-93.287596
90466422.47,-93.654129
90471306.47,-93.321084
90476190.48,-93.707966
90481074.48,-93.253154
90485958.49,-93.507473
90490842.49,-93.173733
90495726.50,-93.477694
90500610.50,-92.856655
90505494.51,-93.433237
90510378.51,-93.346376
90515262.52,-93.870843
90520146.52,-93.657154
90525030.53,-94.182712
90529914.53,-93.408115
90534798.53,-93.729703
90539682.54,-93.252414
90544566.54,-93.569223
90549450.55,-93.513336
90554334.55,-94.019977
90559218.56,-93.263859
90564102.56,-93.610375
90568986.57,-93.048639
90573870.57,-93.368777
90578754.58,-93.094387
90583638.58,-93.590015
90588522.59,-93.481317
90593406.59,-94.138925
90598290.60,-93.552017
90603174.60,-93.825501
90608058.61,-93.057230
90612942.61,-93.036545
90617826.62,-92.634026
90622710.62,-92.916368
90627594.63,-92.994990
90632478.63,-93.648118
90637362.64,-93.123883
90642246.64,-93.685352
90647130.65,-93.225584
90652014.65,-93.598491
90656898.66,-93.212988
90661782.66,-93.642737
90666666.67,-93.379167
90671550.67,-93.863683
90676434.68,-93.504653
90681318.68,-93.845830
90686202.69,-93.243369
90691086.69,-93.623974
90695970.70,-93.324293
90700854.70,-93.773102
90705738.71,-93.086664
90710622.71,-93.552609
90715506.72,-93.239557
90720390.72,-93.645672
90725274.73,-93.479698
90730158.73,-93.931607
90735042.74,-93.595777
90739926.74,-94.214492
90744810.74,-93.558148
90749694.75,-93.807247
90754578.75,-93.191691
90759462.76,-93.345820
90764346.76,-93.217492
90769230.77,-93.673997
90774114.77,-93.120602
90778998.78,-93.434943
90783882.78,-93.029975
90788766.79,-93.495178
90793650.79,-93.642301
90798534.80,-94.337001
90803418.80,-94.020241
90808302.81,-94.165270
90813186.81,-93.241313
90818070.82,-93.245626
90822954.82,-92.738447
90827838.83,-92.966700
90832722.83,-92.629652
90837606.84,-93.046075
90842490.84,-92.410073
90847374.85,-92.936699
90852258.85,-92.852054
90857142.86,-93.468242
90862026.86,-93.162939
90866910.87,-93.629932
90871794.87,-93.308333
90876678.88,-93.746968
90881562.88,-93.205278
90886446.89,-93.373373
90891330.89,-92.895270
90896214.90,-93.382874
90901098.90,-93.020153
90905982.91,-93.704376
90910866.91,-93.450300
90915750.92,-93.802957
90920634.92,-92.893516
90925518.93,-93.095205
90930402.93,-92.947133
90935286.94,-93.455155
90940170.94,-93.284873
90945054.95,-93.682232
90949938.95,-93.027066
90954822.95,-93.322167
90959706.96,-92.825720
90964590.96,-93.273231
90969474.97,-93.026010
90974358.97,-93.599625
90979242.98,-92.998267
90984126.98,-93.339724
90989010.99,-92.976210
90993894.99,-93.629334
90998779.00,-93.569280
91003663.00,-94.099152
91008547.01,-93.513812
91013431.01,-93.716281
91018315.02,-93.088214
91023199.02,-93.297252
91028083.03,-93.291261
91032967.03,-94.049086
91037851.04,-93.502889
91042735.04,-93.662278
91047619.05,-93.035018
91052503.05,-93.152550
91057387.06,-92.693724
91062271.06,-93.255067
91067155.07,-92.724306
91072039.07,-93.230370
91076923.08,-92.784776
91081807.08,-93.096397
91086691.09,-92.888324
91091575.09,-93.298380
91096459.10,-92.694956
91101343.10,-93.014710
91106227.11,-92.850655
91111111.11,-93.579830
91115995.12,-93.423686
91120879.12,-93.753592
91125763.13,-92.826080
91130647.13,-92.939893
91135531.14,-92.529258
91140415.14,-92.854135
91145299.15,-92.600043
91150183.15,-93.152850
91155067.16,-93.135876
91159951.16,-93.461814
91164835.16,-92.629957
91169719.17,-92.720145
91174603.17,-92.505569
91179487.18,-93.133054
91184371.18,-92.807201
91189255.19,-93.324888
91194139.19,-93.342731
91199023.20,-94.164077
91203907.20,-94.015801
91208791.21,-94.638538
91213675.21,-93.970348
91218559.22,-94.338724
91223443.22,-93.696694
91228327.23,-94.005292
91233211.23,-93.266917
91238095.24,-93.565838
91242979.24,-93.122127
91247863.25,-93.406931
91252747.25,-92.510063
91257631.26,-92.924300
91262515.26,-92.850422
91267399.27,-93.446929
91272283.27,-93.008490
91277167.28,-93.534629
91282051.28,-93.441127
91286935.29,-93.917199
91291819.29,-93.126169
91296703.30,-93.329777
91301587.30,-92.890805
91306471.31,-93.209367
91311355.31,-92.745634
91316239.32,-93.121421
91321123.32,-92.599297
91326007.33,-92.990415
91330891.33,-92.712243
91335775.34,-93.171495
91340659.34,-92.702616
91345543.35,-93.092038
91350427.35,-92.640562
91355311.36,-93.291446
91360195.36,-92.846255
91365079.37,-93.170662
91369963.37,-92.571195
91374847.37,-92.772022
91379731.38,-92.428195
91384615.38,-92.625585
91389499.39,-92.525406
91394383.39,-93.352479
91399267.40,-93.442384
91404151.40,-94.096984
91409035.41,-93.483918
91413919.41,-93.715552
91418803.42,-93.319250
91423687.42,-93.766865
91428571.43,-93.114028
91433455.43,-93.395512
91438339.44,-92.804887
91443223.44,-93.030207
91448107.45,-92.446117
91452991.45,-92.605701
91457875.46,-92.401737
91462759.46,-92.895917
91467643.47,-92.677185
91472527.47,-93.110200
91477411.48,-92.677322
91482295.48,-93.051136
91487179.49,-92.441316
91492063.49,-92.710041
91496947.50,-92.703268
91501831.50,-93.259435
91506715.51,-93.252155
91511599.51,-94.094711
91516483.52,-93.467445
91521367.52,-93.728077
91526251.53,-93.456039
91531135.53,-93.776601
91536019.54,-92.842015
91540903.54,-92.808009
91545787.55,-92.423692
91550671.55,-92.929455
91555555.56,-92.556095
91560439.56,-93.286634
91565323.57,-92.954090
91570207.57,-93.413534
91575091.58,-92.511800
91579975.58,-92.929219
91584859.58,-91.914598
91589743.59,-92.038337
91594627.59,-90.857533
91599511.60,-90.798315
91604395.60,-89.159146
91609279.61,-88.986809
91614163.61,-87.278959
91619047.62,-86.635606
91623931.62,-85.271955
91628815.63,-84.468833
91633699.63,-82.701607
91638583.64,-81.679429
91643467.64,-80.066271
91648351.65,-79.195275
91653235.65,-78.216338
91658119.66,-77.702801
91663003.66,-76.658076
91667887.67,-76.203807
91672771.67,-75.054911
91677655.68,-74.487464
91682539.68,-73.575516
91687423.69,-73.266093
91692307.69,-72.927903
91697191.70,-72.990482
91702075.70,-72.672353
91706959.71,-72.858528
91711843.71,-73.081268
91716727.72,-73.648267
91721611.72,-74.329794
91726495.73,-75.228384
91731379.73,-76.184517
91736263.74,-77.390708
91741147.74,-78.538087
91746031.75,-79.863416
91750915.75,-81.185988
91755799.76,-82.914043
91760683.76,-84.189430
91765567.77,-85.775248
91770451.77,-86.615678
91775335.78,-88.021601
91780219.78,-88.497542
91785103.79,-89.581221
91789987.79,-89.630763
91794871.79,-90.406977
91799755.80,-90.119422
91804639.80,-90.646279
91809523.81,-90.596474
91814407.81,-91.556102
91819291.82,-91.606126
91824175.82,-92.542166
91829059.83,-92.107356
91833943.83,-92.583125
91838827.84,-92.598022
91843711.84,-93.248070
91848595.85,-93.194323
91853479.85,-93.774868
91858363.86,-93.216841
91863247.86,-93.651981
91868131.87,-92.985861
91873015.87,-93.152549
91877899.88,-92.537055
91882783.88,-92.711029
91887667.89,-92.043480
91892551.89,-92.153956
91897435.90,-91.719044
91902319.90,-92.000728
91907203.91,-91.588913
91912087.91,-91.905639
91916971.92,-91.766536
91921855.92,-92.244413
91926739.93,-91.989445
91931623.93,-92.418753
91936507.94,-92.173832
91941391.94,-92.859415
91946275.95,-92.535715
91951159.95,-92.874161
91956043.96,-92.511828
91960927.96,-92.949754
91965811.97,-92.909618
91970695.97,-93.532651
91975579.98,-93.296866
91980463.98,-94.038490
91985347.99,-93.519951
91990231.99,-93.744215
91995116.00,-92.817055
92000000.00,-92.959321
92004884.00,-92.486276
92009768.01,-92.846275
92014652.01,-92.702692
92019536.02,-93.314569
92024420.02,-93.015672
92029304.03,-93.423774
92034188.03,-92.699304
92039072.04,-93.038099
92043956.04,-92.820621
92048840.05,-93.330067
92053724.05,-92.546891
92058608.06,-92.782366
92063492.06,-92.594695
92068376.07,-93.121294
92073260.07,-92.575624
92078144.08,-93.174913
92083028.08,-92.613544
92087912.09,-92.731774
92092796.09,-91.973105
92097680.10,-92.262138
92102564.10,-92.152607
92107448.11,-92.675253
92112332.11,-92.364714
92117216.12,-92.654519
92122100.12,-92.245792
92126984.13,-92.519484
92131868.13,-91.972617
92136752.14,-92.228807
92141636.14,-92.459991
92146520.15,-93.160976
92151404.15,-92.979201
92156288.16,-93.329314
92161172.16,-92.976850
92166056.17,-93.341059
92170940.17,-92.592898
92175824.18,-92.909599
92180708.18,-92.589689
92185592.19,-92.958023
92190476.19,-92.355429
92195360.20,-92.553100
92200244.20,-92.005762
92205128.21,-92.558305
92210012.21,-91.316510
92214896.21,-91.205582
92219780.22,-90.069625
92224664.22,-89.787552
92229548.23,-88.684469
92234432.23,-88.512796
92239316.24,-87.735404
92244200.24,-87.646252
92249084.25,-86.766402
92253968.25,-86.567193
92258852.26,-85.708449
92263736.26,-85.575359
92268620.27,-85.028139
92273504.27,-85.049017
92278388.28,-84.428915
92283272.28,-84.393361
92288156.29,-84.065642
92293040.29,-84.441499
92297924.30,-84.478775
92302808.30,-84.714759
92307692.31,-84.503605
92312576.31,-84.989230
92317460.32,-85.004454
92322344.32,-85.754824
92327228.33,-86.011329
92332112.33,-86.790752
92336996.34,-86.995595
92341880.34,-87.612523
92346764.35,-87.621565
92351648.35,-88.325569
92356532.36,-88.780388
92361416.36,-89.805712
92366300.37,-89.777281
92371184.37,-90.404422
92376068.38,-90.171236
92380952.38,-90.802238
92385836.39,-90.856445
92390720.39,-91.574417
92395604.40,-91.165147
92400488.40,-91.745253
92405372.41,-91.618411
92410256.41,-92.356308
92415140.42,-91.995138
92420024.42,-92.434635
92424908.42,-91.933515
92429792.43,-92.322866
92434676.43,-91.970385
92439560.44,-92.381614
92444444.44,-91.877792
92449328.45,-92.269689
92454212.45,-91.998269
92459096.46,-92.436575
92463980.46,-91.849711
92468864.47,-92.095869
92473748.47,-91.932507
92478632.48,-92.419925
92483516.48,-91.845534
92488400.49,-92.270192
92493284.49,-91.965603
92498168.50,-92.295956
92503052.50,-92.136643
92507936.51,-92.792764
92512820.51,-92.497437
92517704.52,-92.848614
92522588.52,-92.357139
92527472.53,-92.738918
92532356.53,-92.365395
92537240.54,-92.827356
92542124.54,-92.517500
92547008.55,-93.303593
92551892.55,-92.767717
92556776.56,-92.923366
92561660.56,-92.071034
92566544.57,-92.437239
92571428.57,-91.935001
92576312.58,-92.097157
92581196.58,-91.539120
92586080.59,-91.725123
92590964.59,-91.696214
92595848.60,-92.149575
92600732.60,-91.718432
92605616.61,-91.860048
92610500.61,-91.107036
92615384.62,-91.413814
92620268.62,-90.528409
92625152.63,-90.462353
92630036.63,-89.613301
92634920.63,-89.718658
92639804.64,-88.983937
92644688.64,-89.207811
92649572.65,-88.310215
92654456.65,-88.298389
92659340.66,-87.545542
92664224.66,-87.332508
92669108.67,-86.359870
92673992.67,-86.287474
92678876.68,-85.814987
92683760.68,-85.958575
92688644.69,-85.693018
92693528.69,-85.700768
92698412.70,-85.196914
92703296.70,-85.378987
92708180.71,-85.532447
92713064.71,-86.051556
92717948.72,-86.086154
92722832.72,-86.819147
92727716.73,-87.261400
92732600.73,-88.437632
92737484.74,-88.666494
92742368.74,-89.333777
92747252.75,-89.171610
92752136.75,-89.901147
92757020.76,-90.189013
92761904.76,-91.133762
92766788.77,-91.137794
92771672.77,-91.964776
92776556.78,-91.819490
92781440.78,-92.496637
92786324.79,-91.746893
92791208.79,-91.909020
92796092.80,-91.495218
92800976.80,-91.943465
92805860.81,-91.801249
92810744.81,-92.233853
92815628.82,-91.916401
92820512.82,-92.413805
92825396.83,-92.097633
92830280.83,-92.630669
92835164.84,-91.919585
92840048.84,-92.093620
92844932.84,-91.524689
92849816.85,-92.066066
92854700.85,-92.096112
92859584.86,-92.631991
92864468.86,-92.041703
92869352.87,-92.430597
92874236.87,-92.304700
92879120.88,-92.632523
92884004.88,-92.150325
92888888.89,-92.385351
92893772.89,-91.665755
92898656.90,-91.753601
92903540.90,-91.120054
92908424.91,-91.180423
92913308.91,-91.129143
92918192.92,-91.689766
92923076.92,-91.645702
92927960.93,-92.471978
92932844.93,-91.989944
92937728.94,-92.223658
92942612.94,-91.692601
92947496.95,-92.116787
92952380.95,-92.037870
92957264.96,-92.636629
92962148.96,-92.435508
92967032.97,-92.957987
92971916.97,-92.822062
92976800.98,-93.394516
92981684.98,-92.761758
92986568.99,-93.027067
92991452.99,-92.611257
92996337.00,-93.091258
93001221.00,-92.651306
93006105.01,-93.123558
93010989.01,-92.717924
93015873.02,-92.975596
93020757.02,-92.300276
93025641.03,-92.391467
93030525.03,-91.674098
93035409.04,-91.807332
93040293.04,-91.422572
93045177.05,-91.830770
93050061.05,-91.675931
93054945.05,-91.990017
93059829.06,-91.623319
93064713.06,-91.912479
93069597.07,-91.617137
93074481.07,-92.067670
93079365.08,-91.897576
93084249.08,-92.352056
93089133.09,-91.811381
93094017.09,-91.959988
93098901.10,-91.525016
93103785.10,-92.164360
93108669.11,-92.128330
93113553.11,-92.662784
93118437.12,-92.158495
93123321.12,-92.547814
93128205.13,-91.607289
93133089.13,-91.647972
93137973.14,-91.321943
93142857.14,-91.588858
93147741.15,-91.519872
93152625.15,-92.120752
93157509.16,-91.993151
93162393.16,-92.504158
93167277.17,-92.118920
93172161.17,-92.636183
93177045.18,-92.152064
93181929.18,-92.446683
93186813.19,-91.868972
93191697.19,-92.151710
93196581.20,-92.046103
93201465.20,-92.481422
93206349.21,-91.770124
93211233.21,-92.025706
93216117.22,-91.576668
93221001.22,-91.867033
93225885.23,-91.526244
93230769.23,-91.908793
93235653.24,-91.925356
93240537.24,-92.670817
93245421.25,-92.755521
93250305.25,-93.359305
93255189.26,-92.627319
93260073.26,-92.860583
93264957.26,-92.194805
93269841.27,-92.265561
93274725.27,-91.805879
93279609.28,-91.949870
93284493.28,-91.431859
93289377.29,-91.941038
93294261.29,-91.903308
93299145.30,-92.593051
93304029.30,-92.219687
93308913.31,-92.741765
93313797.31,-92.823181
93318681.32,-93.636784
93323565.32,-92.764038
93328449.33,-92.886693
93333333.33,-92.166568
93338217.34,-92.406118
93343101.34,-91.829024
93347985.35,-92.170677
93352869.35,-91.761612
93357753.36,-92.166401
93362637.36,-91.783446
93367521.37,-92.230408
93372405.37,-91.952341
93377289.38,-92.370438
93382173.38,-92.083504
93387057.39,-92.727027
93391941.39,-92.188451
93396825.40,-92.577403
93401709.40,-92.510251
93406593.41,-92.965959
93411477.41,-92.133321
93416361.42,-92.277152
93421245.42,-91.608328
93426129.43,-91.814368
93431013.43,-91.289846
93435897.44,-91.534527
93440781.44,-91.307350
93445665.45,-91.954435
93450549.45,-91.498560
93455433.46,-91.792862
93460317.46,-91.060493
93465201.47,-91.380039
93470085.47,-91.491181
93474969.47,-92.108353
93479853.48,-91.697461
93484737.48,-92.012837
93489621.49,-91.687999
93494505.49,-92.201704
93499389.50,-91.844176
93504273.50,-92.057991
93509157.51,-91.743944
93514041.51,-92.186942
93518925.52,-91.803814
93523809.52,-92.066041
93528693.53,-91.433398
93533577.53,-91.548735
93538461.54,-91.237597
93543345.54,-91.538747
93548229.55,-91.121684
93553113.55,-91.653475
93557997.56,-91.775122
93562881.56,-92.347996
93567765.57,-91.850185
93572649.57,-92.456814
