Freq_Hz,N9000B_dBm
148003906.63150698,-98.85464914063247
148013673.2102744,-97.87071647703365
148023439.7890419,-98.6042371465375
148033206.36780936,-99.747547231982
148042972.9465768,-98.39304296997683
148052739.52534428,-98.09823539273823
148062506.10411173,-99.01171933925067
148072272.68287915,-98.72758887755256
148082039.26164666,-99.55181793836582
148091805.8404141,-98.08650105690278
148101572.41918153,-98.70058487913211
148111338.99794903,-100.22120519000379
148121105.57671648,-99.63271522431326
148130872.15548393,-99.04190550303831
148140638.73425138,-99.14583599940227
148150405.31301886,-98.20483654691057
148160171.89178628,-100.35875273870987
148169938.47055373,-98.43630779514997
148179705.04932123,-98.64059584866087
148189471.62808868,-99.24924151570998
148199238.2068561,-99.28671256602968
148209004.7856236,-98.40239075125581
148218771.36439103,-99.64678336021238
148228537.94315848,-99.87205179340663
148238304.521926,-99.16205096349725
148248071.1006934,-98.77443595573239
148257837.67946085,-99.0812656411552
148267604.25822833,-99.12983997563205
148277370.8369958,-97.63561530376755
148287137.41576323,-99.23886021856856
148296903.9945307,-98.79342223168948
148306670.57329816,-98.5293195904231
148316437.1520656,-99.37344693035706
148326203.73083308,-98.29573716671842
148335970.30960053,-98.39695257447403
148345736.88836798,-98.97562759747996
148355503.46713546,-99.08716241045339
148365270.0459029,-99.14120573894746
148375036.62467036,-98.498783961893
148384803.20343783,-99.72361019602751
148394569.78220528,-99.88056549428231
148404336.36097273,-98.46109203006668
148414102.9397402,-98.85652724664664
148423869.51850766,-98.682329225377
148433636.0972751,-98.03616645398495
148443402.6760426,-98.39514049408433
148453169.25481004,-98.40704178932661
148462935.83357748,-100.1806814988652
148472702.41234496,-100.21795818731981
148482468.9911124,-98.21376476423006
148492235.56987986,-96.7943235483817
148502002.14864734,-98.11444450545275
148511768.7274148,-97.98740238012529
148521535.3061822,-98.95708619291986
148531301.8849497,-98.87900620826255
148541068.46371716,-98.70218388806839
148550835.0424846,-99.27056813558022
148560601.62125206,-99.4002429832105
148570368.20001954,-99.66809363921656
148580134.77878696,-99.35020769299419
148589901.35755444,-98.88601676047436
148599667.9363219,-99.17154437696992
148609434.51508936,-100.09229341647452
148619201.0938568,-97.81278765078007
148628967.6726243,-99.40147629726114
148638734.2513917,-97.86799016845427
148648500.8301592,-98.9893374338568
148658267.40892667,-100.56025798719098
148668033.98769408,-98.89023170049862
148677800.56646156,-98.67869922031039
148687567.14522904,-99.38330080039694
148697333.7239965,-99.28765068027874
148707100.30276394,-99.80140952982431
148716866.8815314,-98.05604565383489
148726633.46029884,-98.87094278094084
148736400.0390663,-99.36977305753541
148746166.61783376,-99.46636348924251
148755933.1966012,-99.0189743852585
148765699.7753687,-98.72945123529745
148775466.35413614,-98.36546697533036
148785232.9329036,-98.02819183389227
148794999.51167107,-100.1832167812607
148804766.09043851,-99.86654241412361
148814532.66920596,-99.37969746233854
148824299.24797344,-98.63677667781351
148834065.8267409,-99.17593697299401
148843832.40550834,-97.83239233816667
148853598.98427582,-98.53306043328354
148863365.56304327,-98.8403231806434
148873132.14181072,-99.2722046954013
148882898.7205782,-99.53008185284821
148892665.29934564,-99.13340818471596
148902431.8781131,-99.2809856517757
148912198.45688057,-99.78568436264385
148921965.03564802,-98.72480248978518
148931731.61441547,-99.76705320894546
148941498.1931829,-99.19667760862043
148951264.7719504,-99.06469770061335
148961031.35071784,-99.5744949731686
148970797.9294853,-99.05596269186823
148980564.50825277,-100.14547385438007
148990331.08702022,-99.91382018545184
149000097.66578764,-99.22584360082611
149009864.24455515,-98.97217246439749
149019630.8233226,-98.66985867142014
149029397.40209004,-97.9360621300254
149039163.98085752,-97.8946497798435
149048930.55962497,-98.46458577514889
149058697.1383924,-99.03542500576464
149068463.71715987,-99.0568794265528
149078230.29592735,-98.35305951494902
149087996.87469476,-99.62231131606926
149097763.4534622,-100.1256191826624
149107530.03222972,-99.13231218254978
149117296.61099717,-98.52486168830295
149127063.1897646,-97.92810473556473
149136829.7685321,-97.60100282197558
149146596.34729952,-99.97863058133525
149156362.92606696,-99.40585599561054
149166129.50483444,-98.85128861757116
149175896.08360192,-99.35600473088805
149185662.66236934,-99.3435771811434
149195429.24113682,-99.292345272848
149205195.81990427,-99.29690617752092
149214962.39867172,-98.6342535491538
149224728.9774392,-99.27644606707155
149234495.55620664,-99.11302549199067
149244262.1349741,-99.40527409092792
149254028.71374157,-98.7758800873356
149263795.29250902,-100.2687001140595
149273561.87127647,-99.51876148530485
149283328.45004395,-99.0974857438713
149293095.0288114,-98.46366739701591
149302861.60757884,-98.89522914084408
149312628.18634632,-99.84736266012418
149322394.76511377,-99.4522633378433
149332161.34388122,-99.83669677386143
149341927.9226487,-98.36968879717517
149351694.50141615,-99.05057531405747
