Frecuencia_Hz,PSD_dBm
136947265.625,-93.70924238201567
136952148.4375,-93.77561871056952
136957031.25,-93.7998894991498
136961914.0625,-93.84894397602625
136966796.875,-93.80550734624347
136971679.6875,-93.75593911736723
136976562.5,-93.6849896976635
136981445.3125,-93.76103030771003
136986328.125,-93.79328650574709
136991210.9375,-93.70728098829403
136996093.75,-93.73121499426762
137000976.5625,-93.77487104160093
137005859.375,-93.77733905047234
137010742.1875,-93.77852197493993
137015625.0,-93.87532094682155
137020507.8125,-93.77944167481445
137025390.625,-93.86055245591322
137030273.4375,-93.88381575114664
137035156.25,-93.82328744748438
137040039.0625,-93.7535796558858
137044921.875,-93.73380306534978
137049804.6875,-93.77296418271783
137054687.5,-93.65124367055213
137059570.3125,-93.86989131751011
137064453.125,-93.85696341602636
137069335.9375,-93.87289423769778
137074218.75,-93.70444617107037
137079101.5625,-93.75915185453681
137083984.375,-93.66888343659241
137088867.1875,-93.74671380715856
137093750.0,-93.91115406225686
137098632.8125,-93.73978746942996
137103515.625,-93.83579139616128
137108398.4375,-93.80312240804685
137113281.25,-93.78643222216593
137118164.0625,-93.7786018787821
137123046.875,-93.75973052394608
137127929.6875,-93.67716060421924
137132812.5,-93.80712971995678
137137695.3125,-93.71417201506372
137142578.125,-93.75401892406532
137147460.9375,-93.64935298327498
137152343.75,-93.68413986559386
137157226.5625,-93.8879723612267
137162109.375,-93.79413974207847
137166992.1875,-93.85718737066645
137171875.0,-93.77626805623322
137176757.8125,-93.76349741286074
137181640.625,-93.77057344782446
137186523.4375,-93.8272243850746
137191406.25,-93.813003484174
137196289.0625,-93.76334419155128
137201171.875,-93.75312579165796
137206054.6875,-93.65448697956282
137210937.5,-93.7538132709434
137215820.3125,-93.83485764685963
137220703.125,-93.81172918616042
137225585.9375,-93.74425928629236
137230468.75,-93.6910334847943
137235351.5625,-93.82313410856801
137240234.375,-93.73813956042244
137245117.1875,-93.66385342366902
137250000.0,-93.68441970084427
137254882.8125,-93.72335044907794
137259765.625,-93.69895473516777
137264648.4375,-93.84658995489457
137269531.25,-93.6717991517713
137274414.0625,-93.77427738501319
137279296.875,-93.86393522666768
137284179.6875,-93.68397521237401
137289062.5,-93.75825295710084
137293945.3125,-93.69329137369516
137298828.125,-93.67380495697478
137303710.9375,-93.6983106168594
137308593.75,-93.68165401278083
137313476.5625,-93.68763050602965
137318359.375,-93.8303239930963
137323242.1875,-93.66566972400187
137328125.0,-93.70711459367652
137333007.8125,-93.67314346977167
137337890.625,-93.58758253736025
137342773.4375,-93.71110855196844
137347656.25,-93.71778210945274
137352539.0625,-93.58160636188231
137357421.875,-93.65729354594367
137362304.6875,-93.74143774897877
137367187.5,-93.80449016567806
137372070.3125,-93.69780985569179
137376953.125,-93.62539107283192
137381835.9375,-93.66506033434175
137386718.75,-93.66945798283501
137391601.5625,-93.79645349756615
137396484.375,-93.78380375797298
137401367.1875,-93.62462375707474
137406250.0,-93.7375583666483
137411132.8125,-93.6864617743671
137416015.625,-93.68901855454203
137420898.4375,-93.80764998243902
137425781.25,-93.7949127238272
137430664.0625,-93.682169063521
137435546.875,-93.69101023300843
137440429.6875,-93.64145387879248
137445312.5,-93.86761289364858
137450195.3125,-93.69406396469063
137455078.125,-93.74009052239569
137459960.9375,-93.75338920157293
137464843.75,-93.71285596646294
137469726.5625,-93.86960903007363
137474609.375,-93.62243936025521
137479492.1875,-93.64478124248396
137484375.0,-93.88105788736658
137489257.8125,-93.66965770525275
137494140.625,-93.69131452486351
137499023.4375,-93.7968881525241
137503906.25,-93.71853923142552
137508789.0625,-93.6992374492124
137513671.875,-93.70245964489567
137518554.6875,-93.67618376616261
137523437.5,-93.69712664834645
137528320.3125,-93.72482492657494
137533203.125,-93.6296731432715
137538085.9375,-93.6141220693219
137542968.75,-93.76834157890676
137547851.5625,-93.78790373648158
137552734.375,-93.75990883546879
137557617.1875,-93.68541274182479
137562500.0,-93.77665033557517
137567382.8125,-93.7344674463827
137572265.625,-93.83717910547372
137577148.4375,-93.77921075752641
137582031.25,-93.68825684694542
137586914.0625,-93.76992808110083
137591796.875,-93.6953998113901
137596679.6875,-93.62931575465777
137601562.5,-93.75461460697971
137606445.3125,-93.74194577249571
137611328.125,-93.74596798839724
137616210.9375,-93.71593015209382
137621093.75,-93.78609972822335
137625976.5625,-93.78358967654563
137630859.375,-93.76358690563609
137635742.1875,-93.77302392028093
137640625.0,-93.63713493961004
137645507.8125,-93.61387946045926
137650390.625,-93.79529607058114
137655273.4375,-93.75535148505676
137660156.25,-93.6399120003955
137665039.0625,-93.62057038540138
137669921.875,-93.67634044857311
137674804.6875,-93.67854182761462
137679687.5,-93.72754579741519
137684570.3125,-93.75929680391613
137689453.125,-93.69220723404828
137694335.9375,-93.57720384332953
137699218.75,-93.71238731980227
137704101.5625,-93.67636396397455
137708984.375,-93.81945050061577
137713867.1875,-93.71001503457217
137718750.0,-93.70360687516217
137723632.8125,-93.66115136097227
137728515.625,-93.79053939677982
137733398.4375,-93.74712480544375
137738281.25,-93.72550878978194
137743164.0625,-93.74369054828165
137748046.875,-93.74143499263641
137752929.6875,-93.66795271373866
137757812.5,-93.65131659961793
137762695.3125,-93.71334320738754
137767578.125,-93.65922644413882
137772460.9375,-93.77316617331826
137777343.75,-93.76680803880402
137782226.5625,-93.73469071095576
137787109.375,-93.65623750822164
137791992.1875,-93.78945222011214
137796875.0,-93.73258190368489
137801757.8125,-93.77604084567412
137806640.625,-93.6855803936244
137811523.4375,-93.8390095695986
137816406.25,-93.8334213588522
137821289.0625,-93.6355253439562
137826171.875,-93.82915689548864
137831054.6875,-93.8123706575071
137835937.5,-93.69812130027367
137840820.3125,-93.84833233994826
137845703.125,-93.73431691062024
137850585.9375,-93.78996633480284
137855468.75,-93.72172459937082
137860351.5625,-93.71795978297865
137865234.375,-93.65919756997042
137870117.1875,-93.79073371912932
137875000.0,-93.77638326645354
137879882.8125,-93.73351846799167
137884765.625,-93.76153883152853
137889648.4375,-93.76212857722874
137894531.25,-93.64302180165004
137899414.0625,-93.6832163224096
137904296.875,-93.80077073194838
137909179.6875,-93.70204981378478
137914062.5,-93.71681962344326
137918945.3125,-93.80242629750381
137923828.125,-93.62056296262156
137928710.9375,-93.72335772803623
137933593.75,-93.73129568218789
137938476.5625,-93.7666082838723
137943359.375,-93.71105398053777
137948242.1875,-93.73915797159046
137953125.0,-93.8087264635326
137958007.8125,-93.6901694628695
137962890.625,-93.75210799202654
137967773.4375,-93.73386256277999
137972656.25,-93.7133818848211
137977539.0625,-93.5842818538099
137982421.875,-93.64473381447311
137987304.6875,-93.69247635848421
137992187.5,-93.70591950911361
137997070.3125,-93.74278863662255
138001953.125,-93.72559668968347
138006835.9375,-93.66724610036158
138011718.75,-93.65905564886489
138016601.5625,-93.81775438013304
138021484.375,-93.71225939502295
138026367.1875,-93.6572934347262
138031250.0,-93.69721200995974
138036132.8125,-93.74432995507539
138041015.625,-93.79215993572132
138045898.4375,-93.81029262345731
138050781.25,-93.72950933659632
138055664.0625,-93.69947786343738
138060546.875,-93.70948155268411
138065429.6875,-93.75468108775291
138070312.5,-93.83892731895486
138075195.3125,-93.70288228461018
138080078.125,-93.79325884990885
138084960.9375,-93.74992431627675
138089843.75,-93.71176110569965
138094726.5625,-93.57303069749403
138099609.375,-93.7219426712916
138104492.1875,-93.64869361343042
138109375.0,-93.6319281798437
138114257.8125,-93.72256172049961
138119140.625,-93.63936875323759
138124023.4375,-93.66479171097791
138128906.25,-93.65389960464196
138133789.0625,-93.70381398905951
138138671.875,-93.66340221998979
138143554.6875,-93.74787289251358
138148437.5,-93.79243314215441
138153320.3125,-93.71163844214024
138158203.125,-93.76032682983231
138163085.9375,-93.76841884707531
138167968.75,-93.61861352891964
138172851.5625,-93.68984131954869
138177734.375,-93.67976038663164
138182617.1875,-93.62031227186122
138187500.0,-93.6687902181497
138192382.8125,-93.80011259609276
138197265.625,-93.76188666465771
138202148.4375,-93.71157880789758
138207031.25,-93.66381536260474
138211914.0625,-93.67249100563012
138216796.875,-93.73887070728085
138221679.6875,-93.70881960916626
138226562.5,-93.71322504378008
138231445.3125,-93.5819851938713
138236328.125,-93.77809269718341
138241210.9375,-93.78488670691121
138246093.75,-93.80976653951541
138250976.5625,-93.69523438718008
138255859.375,-93.71846664894417
