Frecuencia_Hz,PSD_dBm
91747070.3125,-90.85233569301613
91751953.125,-90.93322540540083
91756835.9375,-90.83729512694217
91761718.75,-90.66264535750429
91766601.5625,-90.4054807180234
91771484.375,-90.5657638931952
91776367.1875,-90.754779390663
91781250.0,-90.89988232365192
91786132.8125,-90.9152750197764
91791015.625,-90.81274005139008
91795898.4375,-90.89544658179986
91800781.25,-91.07741045044042
91805664.0625,-90.79866009214501
91810546.875,-90.81726162537768
91815429.6875,-90.9485098116684
91820312.5,-90.8758194166831
91825195.3125,-90.98436340818557
91830078.125,-91.0056092734066
91834960.9375,-91.02361472031049
91839843.75,-91.11932894401968
91844726.5625,-91.02482616516147
91849609.375,-91.0806540820123
91854492.1875,-91.11617176657995
91859375.0,-91.03299818853688
91864257.8125,-90.99541925724117
91869140.625,-91.13582420033535
91874023.4375,-91.08818648433589
91878906.25,-91.10052538895641
91883789.0625,-91.0622386365581
91888671.875,-91.13250566963393
91893554.6875,-91.30463079058384
91898437.5,-91.12234053420124
91903320.3125,-91.25688621169186
91908203.125,-91.05494010043603
91913085.9375,-91.1432168641079
91917968.75,-91.07784852440159
91922851.5625,-91.13266904823541
91927734.375,-91.11003521175635
91932617.1875,-91.25104417500845
91937500.0,-91.24197711586137
91942382.8125,-91.1551984505449
91947265.625,-91.1393439025806
91952148.4375,-91.192372469731
91957031.25,-91.24049840292781
91961914.0625,-91.21041030778417
91966796.875,-91.22596805442683
91971679.6875,-91.21141566322146
91976562.5,-91.20621621427381
91981445.3125,-91.19857557625292
91986328.125,-91.14659844514134
91991210.9375,-91.18077720988975
91996093.75,-91.23192069146705
92000976.5625,-91.2955857053031
92005859.375,-91.17198256221761
92010742.1875,-91.14511648777162
92015625.0,-91.17195829326218
92020507.8125,-91.17691033166975
92025390.625,-91.20777761375945
92030273.4375,-91.27839454852736
92035156.25,-91.1505005008872
92040039.0625,-91.21284379490794
92044921.875,-91.1506047004159
92049804.6875,-91.13481171960296
92054687.5,-91.07098398341847
92059570.3125,-91.09922106907402
92064453.125,-91.1548330406161
92069335.9375,-91.16152501955798
92074218.75,-91.11029429591008
92079101.5625,-91.110490089893
92083984.375,-91.17145281113358
92088867.1875,-91.13102026170861
92093750.0,-91.08812068980905
92098632.8125,-90.94738642973073
92103515.625,-91.16048933158001
92108398.4375,-91.08977675174069
92113281.25,-91.13504328708842
92118164.0625,-90.99696850262569
92123046.875,-91.0413945832322
92127929.6875,-91.06871670264093
92132812.5,-90.99864388189874
92137695.3125,-90.95729126022943
92142578.125,-91.05749010951791
92147460.9375,-90.95726729377833
92152343.75,-91.15619709698564
92157226.5625,-91.01853278424187
92162109.375,-90.90575878363427
92166992.1875,-91.03518602551583
92171875.0,-91.09212667676033
92176757.8125,-90.96080708978496
92181640.625,-90.98680386392266
92186523.4375,-90.99954708409518
92191406.25,-90.99069154159221
92196289.0625,-91.03668254206895
92201171.875,-91.02628702398471
92206054.6875,-90.97754060372199
92210937.5,-90.91061566155523
92215820.3125,-91.05878646214748
92220703.125,-91.03443435066703
92225585.9375,-90.9004771494011
92230468.75,-91.01308707383194
92235351.5625,-90.97993368246682
92240234.375,-90.89246144834459
92245117.1875,-90.72641906385394
92250000.0,-90.13904069043073
92254882.8125,-90.25824873611572
92259765.625,-90.50766555617159
92264648.4375,-90.40672286831222
92269531.25,-90.20159036593992
92274414.0625,-90.1552186842261
92279296.875,-90.08847370061778
92284179.6875,-89.85712961919174
92289062.5,-89.84290524971303
92293945.3125,-89.72813647804173
92298828.125,-89.7838851079774
92303710.9375,-89.85260608848361
92308593.75,-89.84679109107182
92313476.5625,-89.9888367861268
92318359.375,-90.07860995971811
92323242.1875,-89.99124764638174
92328125.0,-90.0712723301015
92333007.8125,-90.20423946895684
92337890.625,-90.23622165067727
92342773.4375,-90.45366565493322
92347656.25,-90.44615026948338
92352539.0625,-90.57212593352207
92357421.875,-90.68659716232526
92362304.6875,-90.68186674542545
92367187.5,-90.76999021925411
92372070.3125,-90.82784749083976
92376953.125,-90.7247732620699
92381835.9375,-90.87387980838545
92386718.75,-90.77336432002792
92391601.5625,-90.83016176525894
92396484.375,-90.92830868692963
92401367.1875,-90.78173295502918
92406250.0,-90.86467288977974
92411132.8125,-90.7910250935692
92416015.625,-90.89497311994398
92420898.4375,-90.91903298348564
92425781.25,-90.93567622825586
92430664.0625,-90.87546056751714
92435546.875,-90.80676016992945
92440429.6875,-90.84123121038635
92445312.5,-90.86398598767843
92450195.3125,-90.86374658171013
92455078.125,-90.87519423144715
92459960.9375,-90.84725332593294
92464843.75,-90.874987758944
92469726.5625,-90.90464592952137
92474609.375,-90.90087788488913
92479492.1875,-90.90801116258672
92484375.0,-90.89181329246497
92489257.8125,-91.0232100357562
92494140.625,-90.90930700896448
92499023.4375,-91.03133217895015
92503906.25,-90.93305400372262
92508789.0625,-90.96825530373138
92513671.875,-90.94453014072411
92518554.6875,-91.0262071192096
92523437.5,-91.04579053310661
92528320.3125,-91.0270235712338
92533203.125,-90.9329426891372
92538085.9375,-91.0020528888655
92542968.75,-90.9895834963354
92547851.5625,-91.19073246931796
92552734.375,-91.0790117184572
92557617.1875,-91.10256177617367
92562500.0,-91.02144597208263
92567382.8125,-91.04818524662113
92572265.625,-91.05341208086284
92577148.4375,-91.14285129672766
92582031.25,-90.97903794162607
92586914.0625,-91.11123770427949
92591796.875,-91.11470712586646
92596679.6875,-91.13836474339303
92601562.5,-91.0236211195598
92606445.3125,-91.09754694512546
92611328.125,-91.02658993200274
92616210.9375,-91.10438468567114
92621093.75,-91.00262774683532
92625976.5625,-91.14871665970651
92630859.375,-91.1632215353853
92635742.1875,-90.89819957677986
92640625.0,-90.95885669455853
92645507.8125,-90.89597303797072
92650390.625,-90.95534534518887
92655273.4375,-90.99828220185603
92660156.25,-91.09797463803102
92665039.0625,-90.88822308428598
92669921.875,-90.66782488072067
92674804.6875,-90.66667260068999
92679687.5,-90.54968969906636
92684570.3125,-90.25217701868084
92689453.125,-89.92187369137201
92694335.9375,-89.74818655390752
92699218.75,-90.00431098750522
92704101.5625,-90.07535089303434
92708984.375,-90.2015672982049
92713867.1875,-90.3060533482707
92718750.0,-90.59954471961916
92723632.8125,-90.58141279511398
92728515.625,-90.63502133611388
92733398.4375,-90.60235093888946
92738281.25,-90.69702088557835
92743164.0625,-90.81316592097784
92748046.875,-90.8107592703949
92752929.6875,-90.86653400323132
92757812.5,-90.8517587757182
92762695.3125,-90.82209527279491
92767578.125,-90.85754134499328
92772460.9375,-90.95118416737643
92777343.75,-90.94471989906194
92782226.5625,-91.08609285951377
92787109.375,-90.9701460309231
92791992.1875,-91.02136793074342
92796875.0,-91.11249809149336
92801757.8125,-91.04387262316848
92806640.625,-90.96192399245894
92811523.4375,-91.14538311427037
92816406.25,-91.02262419437074
92821289.0625,-90.99082303995996
92826171.875,-90.90559015527373
92831054.6875,-90.82621606377563
92835937.5,-90.93228651392513
92840820.3125,-90.92755156378894
92845703.125,-90.84932098677913
92850585.9375,-90.91149506189473
92855468.75,-90.94517132692783
92860351.5625,-90.93932953422652
92865234.375,-90.90539480442621
92870117.1875,-90.901788249648
92875000.0,-90.92539447559048
92879882.8125,-90.89690819281105
92884765.625,-90.89632991682234
92889648.4375,-90.81935444964432
92894531.25,-90.75159552307926
92899414.0625,-91.04487479157567
92904296.875,-90.98342526770773
92909179.6875,-90.8700323679721
92914062.5,-90.83760843181955
92918945.3125,-90.79962148718803
92923828.125,-90.90564299101169
92928710.9375,-90.84395775864093
92933593.75,-90.72187879020231
92938476.5625,-90.83313644016374
92943359.375,-90.75893187947199
92948242.1875,-90.81911621750012
92953125.0,-90.71826766417101
92958007.8125,-90.84697026359362
92962890.625,-90.86961320708488
92967773.4375,-90.8070524296441
92972656.25,-90.69373446704392
92977539.0625,-90.67383252376348
92982421.875,-90.62890716963767
92987304.6875,-90.68808631513431
92992187.5,-90.7065049780102
92997070.3125,-90.65254086904804
93001953.125,-90.77096396834935
93006835.9375,-90.6515219094511
93011718.75,-90.80039253359274
93016601.5625,-90.79243027789153
93021484.375,-90.74137334337021
93026367.1875,-90.68298978598963
93031250.0,-90.69954263258452
93036132.8125,-90.78305915422308
93041015.625,-90.74461968428758
93045898.4375,-90.78950523003743
93050781.25,-90.70869183253308
93055664.0625,-90.77519707000516
93060546.875,-90.78124432449388
93065429.6875,-90.82745285127007
93070312.5,-90.76050210771226
93075195.3125,-90.75423843784242
93080078.125,-90.8327830987065
93084960.9375,-90.78426357956309
93089843.75,-90.77210446799455
93094726.5625,-90.80375555665887
93099609.375,-90.90335576759418
93104492.1875,-90.78769164891273
93109375.0,-90.90073444436473
93114257.8125,-90.98473954123645
93119140.625,-90.81130421955837
93124023.4375,-90.83141009833943
93128906.25,-90.99798628921886
93133789.0625,-90.89964548530045
93138671.875,-90.88488175625554
93143554.6875,-90.88619149447482
93148437.5,-90.86489463836043
93153320.3125,-90.87375876240196
93158203.125,-90.80989991655892
93163085.9375,-90.80370739799346
93167968.75,-90.80955704333789
93172851.5625,-90.91163613532905
93177734.375,-90.95127423766951
93182617.1875,-90.86017636255869
93187500.0,-90.95471609442734
93192382.8125,-90.93606400999687
93197265.625,-91.06116175499105
93202148.4375,-90.98066633651857
93207031.25,-90.83794982160975
93211914.0625,-90.8453834010351
93216796.875,-90.89820283989442
93221679.6875,-90.98370857209918
93226562.5,-90.8847271853493
93231445.3125,-90.92573155271165
93236328.125,-90.96071473678353
93241210.9375,-91.00388507789285
93246093.75,-90.99440885669668
93250976.5625,-91.04404668978086
93255859.375,-90.90553923760038
93260742.1875,-91.03001851635148
93265625.0,-91.03070191809505
93270507.8125,-90.96299160083558
93275390.625,-90.92848693169009
93280273.4375,-91.01489691374223
93285156.25,-90.93803272385819
93290039.0625,-90.94154740179499
93294921.875,-90.93422962836823
93299804.6875,-90.98580238914894
93304687.5,-90.98782198672856
93309570.3125,-90.86906782478133
93314453.125,-90.9225747948048
93319335.9375,-90.94076584858635
93324218.75,-90.8947879658177
93329101.5625,-90.88775303430884
93333984.375,-91.019586148093
93338867.1875,-91.04746421744505
93343750.0,-90.91469096507942
93348632.8125,-91.0610210996926
93353515.625,-91.04831569938523
93358398.4375,-91.06206527726275
93363281.25,-91.00366080942456
93368164.0625,-91.01799690865417
93373046.875,-90.98055614702008
93377929.6875,-91.00216261441994
93382812.5,-90.97482555321511
93387695.3125,-90.96271126032227
93392578.125,-90.97938507713343
93397460.9375,-91.02509883634548
93402343.75,-91.04040252089186
93407226.5625,-90.96038071919912
93412109.375,-91.05299167712036
93416992.1875,-90.9832340857208
93421875.0,-90.96398037226305
93426757.8125,-91.04865636219449
93431640.625,-91.03852963793227
93436523.4375,-91.00043390295752
93441406.25,-90.95897813627371
93446289.0625,-90.98449960727413
93451171.875,-90.92992601735159
93456054.6875,-90.90708102452533
93460937.5,-90.88793816610107
93465820.3125,-90.89780322745565
93470703.125,-90.84324023258347
93475585.9375,-90.84929789742549
93480468.75,-90.87281653362612
93485351.5625,-91.00375336914291
93490234.375,-91.00091960985057
93495117.1875,-90.81149549177482
93500000.0,-90.80373651422678
93504882.8125,-90.96799251400333
93509765.625,-90.89584124866948
93514648.4375,-90.91722859956286
93519531.25,-90.74228417052169
93524414.0625,-90.76087962938976
93529296.875,-90.74949204251081
93534179.6875,-90.79284315059292
93539062.5,-90.75874097161255
93543945.3125,-90.75978053258095
93548828.125,-90.71452144270205
93553710.9375,-90.78278296559586
93558593.75,-90.74339419881198
93563476.5625,-90.73371584049707
93568359.375,-90.63118891355671
93573242.1875,-90.66697725477019
93578125.0,-90.67010053485589
93583007.8125,-90.80582087215535
93587890.625,-90.766088201304
93592773.4375,-90.77905238307358
93597656.25,-90.69501383549161
93602539.0625,-90.54078476867124
93607421.875,-90.72065058208275
93612304.6875,-90.60798962181121
93617187.5,-90.70979811832436
93622070.3125,-90.67423163001268
93626953.125,-90.68432803418511
93631835.9375,-90.70243600383446
93636718.75,-90.7821535462839
93641601.5625,-90.64443496597622
93646484.375,-90.62469639874712
93651367.1875,-90.78082790909829
93656250.0,-90.8032183244575
93661132.8125,-90.81333622766036
93666015.625,-90.70586671054653
93670898.4375,-90.77087955806695
93675781.25,-90.79146247018434
93680664.0625,-90.78746541438633
93685546.875,-90.80193955223501
93690429.6875,-90.7872084646718
93695312.5,-90.78436799465689
93700195.3125,-90.82389234577752
93705078.125,-90.75391834615121
93709960.9375,-90.85212657249735
93714843.75,-90.792043106942
93719726.5625,-90.68197264701121
93724609.375,-90.81880555584885
93729492.1875,-90.86726834560017
93734375.0,-90.7968359072157
93739257.8125,-90.86798270559692
93744140.625,-91.02619837452238
93749023.4375,-90.93479212973841
93753906.25,-90.87890603665662
93758789.0625,-90.8133478770985
93763671.875,-90.9506223999391
93768554.6875,-90.9266804997473
93773437.5,-90.97952879145919
93778320.3125,-90.73604881755378
93783203.125,-90.83489074243928
93788085.9375,-90.92623730336271
93792968.75,-90.79502154694302
93797851.5625,-90.83900061013952
93802734.375,-90.84669017997075
93807617.1875,-90.79779960577861
93812500.0,-90.82105140145433
93817382.8125,-90.86112745785081
93822265.625,-90.86615081279325
93827148.4375,-90.95828157331493
93832031.25,-91.05430422452471
93836914.0625,-91.02030990158394
93841796.875,-90.84021700236138
93846679.6875,-90.89486771421005
93851562.5,-90.87770519348769
93856445.3125,-90.86124379826151
93861328.125,-90.97261331202483
93866210.9375,-90.89628886870346
93871093.75,-90.91355637237666
93875976.5625,-90.99159626129446
93880859.375,-90.98264805438882
93885742.1875,-91.076181131526
93890625.0,-91.05213909179363
93895507.8125,-90.90587859058701
93900390.625,-90.97288538305412
93905273.4375,-90.9495713029853
93910156.25,-90.9961381340002
93915039.0625,-90.87614236069345
93919921.875,-91.01362474104127
93924804.6875,-90.9686131635338
93929687.5,-90.99572708131623
93934570.3125,-91.04035278727756
93939453.125,-91.03046020357323
93944335.9375,-90.9781450692386
93949218.75,-90.97313516482723
93954101.5625,-91.03474142262655
93958984.375,-91.01409778954294
93963867.1875,-91.06470052761017
93968750.0,-90.95070855369923
93973632.8125,-91.10080629132344
93978515.625,-91.06431749783411
93983398.4375,-91.0119906723562
93988281.25,-90.99969531479957
93993164.0625,-91.04515130287467
93998046.875,-91.0081551593587
94002929.6875,-91.11969767717068
94007812.5,-91.12646133077732
94012695.3125,-91.11717442761449
94017578.125,-91.14172990978284
94022460.9375,-91.0565158061917
94027343.75,-90.95099741175073
94032226.5625,-91.05374900922772
94037109.375,-91.10647398333134
94041992.1875,-91.07151070935652
94046875.0,-90.88193393929961
94051757.8125,-91.03314853723444
94056640.625,-90.93473076630988
94061523.4375,-90.99018665228704
94066406.25,-91.00384876111417
94071289.0625,-90.9579963015828
94076171.875,-90.9315310057035
94081054.6875,-90.92607555847121
94085937.5,-90.98010237347393
94090820.3125,-90.85310205927027
94095703.125,-91.07378113607194
94100585.9375,-90.9331752206349
94105468.75,-90.96407002959188
94110351.5625,-90.89513726546915
94115234.375,-90.88129819244668
94120117.1875,-90.93501871218513
94125000.0,-91.02692036879097
94129882.8125,-90.88140248484092
94134765.625,-91.04979265959432
94139648.4375,-90.8941472712473
94144531.25,-91.00313908598747
94149414.0625,-90.90077614867573
94154296.875,-90.92139304535345
94159179.6875,-90.89846977943645
94164062.5,-90.83839917998012
94168945.3125,-90.99574237251406
94173828.125,-90.92728548994876
94178710.9375,-90.81551779488294
94183593.75,-90.804375908905
94188476.5625,-90.72212972693396
94193359.375,-90.87129655720341
94198242.1875,-90.87301425792077
94203125.0,-90.84986275417867
94208007.8125,-90.89286551991651
94212890.625,-90.73723460688046
94217773.4375,-90.77094261044289
94222656.25,-90.82160737678885
94227539.0625,-90.90738678411796
94232421.875,-90.844469663535
94237304.6875,-90.9189180876607
94242187.5,-90.82842989641262
94247070.3125,-90.80183448882187
94251953.125,-90.89281769699966
94256835.9375,-90.88843704899654
94261718.75,-90.81383739486458
94266601.5625,-90.82010126348146
94271484.375,-90.94888040612759
94276367.1875,-90.84814842064597
94281250.0,-90.72952488278855
94286132.8125,-90.91396445134569
94291015.625,-90.83874395499475
94295898.4375,-90.86007234855603
94300781.25,-90.82416149332039
94305664.0625,-90.78869342175244
94310546.875,-90.76210192626564
94315429.6875,-90.91717153845593
94320312.5,-90.82205914523487
94325195.3125,-90.96586610297382
94330078.125,-90.82878422224852
94334960.9375,-90.76228073663995
94339843.75,-90.87582269621282
94344726.5625,-90.84860149455983
94349609.375,-90.82250470565396
94354492.1875,-90.7748456439003
94359375.0,-90.83453728989645
94364257.8125,-90.78661059985845
94369140.625,-90.80644307792639
94374023.4375,-90.85562275226187
94378906.25,-90.76729687523348
94383789.0625,-90.75773239125047
94388671.875,-90.808872640745
94393554.6875,-90.64316173166705
94398437.5,-90.75515291441951
94403320.3125,-90.83017884676312
94408203.125,-90.84322918796903
94413085.9375,-90.68684727894612
94417968.75,-90.68330821035352
94422851.5625,-90.82744213405545
94427734.375,-90.80455437032799
94432617.1875,-90.85055657306052
94437500.0,-90.8359808776413
94442382.8125,-90.801359524303
94447265.625,-90.78791899740676
94452148.4375,-90.74735608686814
94457031.25,-90.84123286222075
94461914.0625,-90.87325637147802
94466796.875,-90.89318552554192
94471679.6875,-90.90392272905748
94476562.5,-90.8882830843996
94481445.3125,-90.89200331060107
94486328.125,-90.9173058989472
94491210.9375,-90.84287918631685
94496093.75,-90.88904114315287
94500976.5625,-90.82956505645836
94505859.375,-90.90170601361785
94510742.1875,-90.86874197035837
94515625.0,-90.99997942069785
94520507.8125,-90.91616374346384
94525390.625,-90.825899739844
94530273.4375,-90.91520737011055
94535156.25,-91.00431350164075
94540039.0625,-91.02031093583523
94544921.875,-90.96345509409227
94549804.6875,-91.02009436575915
94554687.5,-90.9904456187156
94559570.3125,-90.95267868164973
94564453.125,-90.87340342383732
94569335.9375,-91.0263060136607
94574218.75,-91.00198211097714
94579101.5625,-90.98774142006855
94583984.375,-90.95981474240256
94588867.1875,-91.06129412148397
94593750.0,-91.0782684517375
94598632.8125,-90.94193723569549
94603515.625,-90.99499793123303
94608398.4375,-91.05590379987567
94613281.25,-91.05669990152288
94618164.0625,-91.04128888578771
94623046.875,-91.0662004977595
94627929.6875,-91.09936948098547
94632812.5,-90.88185985677961
94637695.3125,-90.99008442044746
94642578.125,-90.94898126552383
94647460.9375,-91.00531087936585
94652343.75,-90.93570026174714
94657226.5625,-90.9797095942734
94662109.375,-91.00367229275133
94666992.1875,-91.0513639697817
94671875.0,-91.03945479642024
94676757.8125,-90.96735691448887
94681640.625,-90.87603102512159
94686523.4375,-91.03162395405607
94691406.25,-90.90682436527459
94696289.0625,-91.01730956633119
94701171.875,-91.04930477573762
94706054.6875,-91.02634940491993
94710937.5,-90.9681935507044
94715820.3125,-90.95444496736505
94720703.125,-91.06367576002415
94725585.9375,-91.1568268768475
94730468.75,-90.95717268435362
94735351.5625,-90.95136434693183
94740234.375,-90.92553332250941
94745117.1875,-91.09272233458836
94750000.0,-90.9553398800372
94754882.8125,-91.01864997548836
94759765.625,-91.01734272216447
94764648.4375,-91.00296170816074
94769531.25,-91.02749270876106
94774414.0625,-91.00302669588496
94779296.875,-90.96417515114774
94784179.6875,-90.93322387532467
94789062.5,-90.99925058047722
94793945.3125,-90.97896496010944
94798828.125,-90.9962916966183
94803710.9375,-91.00593706330079
94808593.75,-91.04336203277131
94813476.5625,-90.96958268537736
94818359.375,-90.98490336225413
94823242.1875,-90.96478167775987
94828125.0,-90.99931194314786
94833007.8125,-90.96651735749916
94837890.625,-90.97076702059692
94842773.4375,-90.97824273372768
94847656.25,-90.9430735872703
94852539.0625,-91.06390135539363
94857421.875,-90.95808081341943
94862304.6875,-90.9594490584139
94867187.5,-90.87203840512373
94872070.3125,-90.96504396943382
94876953.125,-90.9343130953736
94881835.9375,-90.88587376873721
94886718.75,-90.84077938064272
94891601.5625,-90.90429671072766
94896484.375,-90.92767125075358
94901367.1875,-90.93438229168993
94906250.0,-90.89702999979696
94911132.8125,-90.96000231543616
94916015.625,-90.85923177170719
94920898.4375,-90.83634573937707
94925781.25,-90.78042801854278
94930664.0625,-90.97126997708915
94935546.875,-90.87879082224475
94940429.6875,-90.92566307408089
94945312.5,-90.82949176958766
94950195.3125,-90.87409742478218
94955078.125,-90.80582166959925
94959960.9375,-90.8428466457278
94964843.75,-90.87575656837484
94969726.5625,-90.93840239727282
94974609.375,-90.88711658396494
94979492.1875,-90.80841111148732
94984375.0,-90.8381092550797
94989257.8125,-90.83899374936917
94994140.625,-90.86168369242552
94999023.4375,-90.73784779768158
95003906.25,-90.83095456146106
95008789.0625,-90.80393602604212
95013671.875,-90.71953752332607
95018554.6875,-90.78521889982139
95023437.5,-90.77670276083614
95028320.3125,-90.70026143936553
95033203.125,-90.80342958799093
95038085.9375,-90.66742685347347
95042968.75,-90.22852586575863
95047851.5625,-89.5542146320796
95052734.375,-88.42533987590267
95057617.1875,-87.74670853764542
95062500.0,-87.05526083182332
95067382.8125,-86.46674587943812
95072265.625,-86.33473433639568
95077148.4375,-85.08014152832655
95082031.25,-85.09838389622982
95086914.0625,-84.99736108664843
95091796.875,-84.36563533899638
95096679.6875,-84.48706514787199
95101562.5,-84.50346967056146
95106445.3125,-84.6481800603043
95111328.125,-84.62641397029691
95116210.9375,-84.19012323249908
95121093.75,-83.57239293654044
95125976.5625,-82.54724694196176
95130859.375,-81.88282781132818
95135742.1875,-81.55044612206285
95140625.0,-81.19552130983345
95145507.8125,-81.23184977537554
95150390.625,-81.72435581374285
95155273.4375,-81.81044360483125
95160156.25,-83.47708804432696
95165039.0625,-85.77409065951895
95169921.875,-87.32543346511466
95174804.6875,-89.18873643256086
95179687.5,-90.20803087716675
95184570.3125,-90.5120502460625
95189453.125,-90.81358468202043
95194335.9375,-90.97963863523049
95199218.75,-90.90643230085223
95204101.5625,-90.92662479536034
95208984.375,-90.87897133517475
95213867.1875,-90.91757532811567
95218750.0,-90.93576277951709
95223632.8125,-90.97483388679038
95228515.625,-90.97600682960993
95233398.4375,-90.99356384118158
95238281.25,-90.92622859996033
95243164.0625,-91.06586407874119
95248046.875,-90.92855768287481
95252929.6875,-91.04195045374797
95257812.5,-90.99039970254009
95262695.3125,-91.04314092048952
95267578.125,-91.0567473801024
95272460.9375,-91.04450807048454
95277343.75,-91.07919343612585
95282226.5625,-91.00865384261641
95287109.375,-91.0729420661414
95291992.1875,-90.9222923394953
95296875.0,-90.9734697199016
95301757.8125,-91.0026625400238
95306640.625,-90.85756470018657
95311523.4375,-90.91759763715498
95316406.25,-91.04700398623203
95321289.0625,-91.10159306286627
95326171.875,-91.07389153542658
95331054.6875,-90.9440112664991
95335937.5,-91.03525757373168
95340820.3125,-90.97108605938746
95345703.125,-91.01981892507621
95350585.9375,-91.06376905448369
95355468.75,-91.06928329252207
95360351.5625,-90.97676876288088
95365234.375,-91.04843688859131
95370117.1875,-91.00551814267237
95375000.0,-91.09799380770866
95379882.8125,-91.06389973957732
95384765.625,-91.00661226866049
95389648.4375,-91.046449862358
95394531.25,-91.11618102650087
