Frecuencia_Hz,PSD_dBm
100563476.5625,-91.80609341304199
100568359.375,-91.68895000747202
100573242.1875,-91.6153672937337
100578125.0,-91.6624271042268
100583007.8125,-91.56790048662822
100587890.625,-91.34325169893748
100592773.4375,-91.40223587026094
100597656.25,-91.33656421368076
100602539.0625,-91.40427354268778
100607421.875,-91.36226651128524
100612304.6875,-91.4104786633099
100617187.5,-91.60817469255045
100622070.3125,-91.73187231723344
100626953.125,-91.93378038367933
100631835.9375,-91.97193931294603
100636718.75,-92.1175656337328
100641601.5625,-92.11914723155135
100646484.375,-92.27305096846902
100651367.1875,-92.37138387057175
100656250.0,-92.3330900525105
100661132.8125,-92.40020891086996
100666015.625,-92.51558381394909
100670898.4375,-92.48282058538132
100675781.25,-92.57337033533884
100680664.0625,-92.65444911124658
100685546.875,-92.63371705759701
100690429.6875,-92.6688343781521
100695312.5,-92.77103986551299
100700195.3125,-92.80530900060023
100705078.125,-92.88444599838519
100709960.9375,-92.81922612723525
100714843.75,-92.83726675447267
100719726.5625,-92.82793369389844
100724609.375,-92.91923723232244
100729492.1875,-92.78762453503592
100734375.0,-92.8488195632448
100739257.8125,-92.86221446220188
100744140.625,-92.85402375160322
100749023.4375,-92.80352955387451
100753906.25,-92.89123186626401
100758789.0625,-92.88702509009258
100763671.875,-92.87922387137164
100768554.6875,-92.83259136878686
100773437.5,-92.77880024852044
100778320.3125,-92.75705423879631
100783203.125,-92.84397630824805
100788085.9375,-92.86333530354176
100792968.75,-92.79560630518557
100797851.5625,-92.81588555901536
100802734.375,-92.84518411418833
100807617.1875,-92.85969250668668
100812500.0,-92.76613641960859
100817382.8125,-92.8715350534448
100822265.625,-92.87469978328306
100827148.4375,-92.87247927650085
100832031.25,-92.85889659796473
100836914.0625,-92.79473336245633
100841796.875,-92.92188559486422
100846679.6875,-92.93215875305893
100851562.5,-92.89240768288576
100856445.3125,-92.84259240115932
100861328.125,-92.9135063104359
100866210.9375,-92.87778218612075
100871093.75,-92.89334471536063
100875976.5625,-92.88741977940253
100880859.375,-92.75945576198856
100885742.1875,-92.81833587232808
100890625.0,-92.90342958459664
100895507.8125,-92.88294035987042
100900390.625,-92.89614575533187
100905273.4375,-92.73969729205191
100910156.25,-92.88803590572397
100915039.0625,-92.85402561024677
100919921.875,-92.92875256041776
100924804.6875,-92.80449201990874
100929687.5,-92.89017918762207
100934570.3125,-92.81697498056562
100939453.125,-92.81859386120581
100944335.9375,-92.94257690606486
100949218.75,-92.82207270128526
100954101.5625,-92.90278486468847
100958984.375,-92.8972871334908
100963867.1875,-92.8357957356651
100968750.0,-92.97579938356299
100973632.8125,-92.86702929727548
100978515.625,-92.80370163684407
100983398.4375,-92.74762869793724
100988281.25,-92.9151734751648
100993164.0625,-92.86635961306837
100998046.875,-92.90750328899153
101002929.6875,-92.91019430359461
101007812.5,-92.75036559487182
101012695.3125,-92.74034196833239
101017578.125,-92.971458695911
101022460.9375,-92.79400745900406
101027343.75,-92.86396550044347
101032226.5625,-92.74454290243557
101037109.375,-92.79393704766
101041992.1875,-92.77066814783961
101046875.0,-92.96399477602625
101051757.8125,-92.85397228000159
101056640.625,-92.80933360635095
101061523.4375,-92.76048052055555
101066406.25,-92.91323130880616
101071289.0625,-92.74991221015395
101076171.875,-92.83083863988742
101081054.6875,-92.87148695562843
101085937.5,-92.70457376310225
101090820.3125,-92.78674712240328
101095703.125,-92.87054773491565
101100585.9375,-92.7318689414663
101105468.75,-92.69131378509121
101110351.5625,-92.59212478495064
101115234.375,-92.57981305376293
101120117.1875,-92.29499696253751
101125000.0,-92.4044688056569
101129882.8125,-92.04882511024528
101134765.625,-91.6628738775849
101139648.4375,-91.41433837777083
101144531.25,-90.99678696950951
101149414.0625,-90.61487169344292
101154296.875,-90.16303746055624
101159179.6875,-89.7802736297864
101164062.5,-89.3911516723906
101168945.3125,-89.21701912530997
101173828.125,-88.99434088295092
101178710.9375,-89.10072555147673
101183593.75,-89.05928224354244
101188476.5625,-89.0980504699757
101193359.375,-89.08488093492588
101198242.1875,-89.48264582677376
101203125.0,-89.68324009952107
101208007.8125,-90.29892771733415
101212890.625,-90.71653492316568
101217773.4375,-90.99709412666354
101222656.25,-91.02883911893247
101227539.0625,-91.11215989859687
101232421.875,-91.31105695966619
101237304.6875,-91.66773196745706
101242187.5,-91.86968799437338
101247070.3125,-91.92186662270558
101251953.125,-92.04614400246749
101256835.9375,-92.15812544744787
101261718.75,-92.43786435909567
101266601.5625,-92.59337374690608
101271484.375,-92.64074655131401
101276367.1875,-92.58561225658025
101281250.0,-92.74949646394742
101286132.8125,-92.69549056240396
101291015.625,-92.58285758685187
101295898.4375,-92.4884487167119
101300781.25,-92.43017812240365
101305664.0625,-92.5012116806289
101310546.875,-92.46708208596439
101315429.6875,-92.42027846341372
101320312.5,-92.3795672169704
101325195.3125,-92.38374694753585
101330078.125,-92.20507706243771
101334960.9375,-92.22439795455679
101339843.75,-92.20644700908619
101344726.5625,-92.01500514691972
101349609.375,-92.03465475875558
101354492.1875,-92.0078574540517
101359375.0,-91.95436167008859
101364257.8125,-91.86916062508931
101369140.625,-91.85961070320192
101374023.4375,-91.90104344803845
101378906.25,-91.77604088278224
101383789.0625,-91.70796915232097
101388671.875,-91.83272934714583
101393554.6875,-91.86242485639897
101398437.5,-91.89706242114875
101403320.3125,-91.95887748231809
101408203.125,-92.0947114566635
101413085.9375,-92.17813821912168
101417968.75,-92.12582843955764
101422851.5625,-92.30602348076528
101427734.375,-92.15437801703558
101432617.1875,-92.25121829031474
101437500.0,-92.23314214046394
101442382.8125,-92.32920126593069
101447265.625,-92.36275132901841
101452148.4375,-92.35405363995253
101457031.25,-92.35073699499654
101461914.0625,-92.5335622395801
101466796.875,-92.57584795989786
101471679.6875,-92.46013637327425
101476562.5,-92.55114078906698
101481445.3125,-92.68818898226624
101486328.125,-92.65539971714327
101491210.9375,-92.65606000753229
101496093.75,-92.65920585949641
101500976.5625,-92.74485975634002
101505859.375,-92.73718162971161
101510742.1875,-92.73125947328012
101515625.0,-92.83589524108808
101520507.8125,-92.83983503048313
101525390.625,-92.76264400562494
101530273.4375,-92.86905419306476
101535156.25,-92.7733100889327
101540039.0625,-92.75680028247027
101544921.875,-92.93679894817151
101549804.6875,-92.79145125213947
101554687.5,-92.94683524722723
101559570.3125,-92.97017908584681
101564453.125,-92.81245491694443
101569335.9375,-92.89673546281608
101574218.75,-92.80505079513239
101579101.5625,-92.83720574032861
101583984.375,-92.91233805340792
101588867.1875,-92.8271473370859
101593750.0,-92.79964246234297
101598632.8125,-92.85462714262553
101603515.625,-92.86688649034838
101608398.4375,-92.9200387372307
101613281.25,-92.79813584435783
101618164.0625,-92.82890080129414
101623046.875,-92.61953551369425
101627929.6875,-92.71010922479385
101632812.5,-92.76557742809206
101637695.3125,-92.83916801166467
101642578.125,-92.77046625920744
101647460.9375,-92.65921811576783
101652343.75,-92.67113659153753
101657226.5625,-92.76566842073993
101662109.375,-92.59632168634428
101666992.1875,-92.46155122449969
101671875.0,-92.19214259600625
101676757.8125,-91.84710668653642
101681640.625,-91.38804032199715
101686523.4375,-90.53521902572578
101691406.25,-90.08149835868207
101696289.0625,-89.57421990579644
101701171.875,-88.57077550066859
101706054.6875,-88.71572113332746
101710937.5,-88.75237337734657
101715820.3125,-89.19333258140097
101720703.125,-90.1535806576953
101725585.9375,-91.12708218590669
101730468.75,-91.22077156726814
101735351.5625,-91.38809910641842
101740234.375,-91.38657531134146
101745117.1875,-91.17278359332039
101750000.0,-91.57111953180808
101754882.8125,-91.74669029748972
101759765.625,-92.00881857965891
101764648.4375,-92.22109064366538
101769531.25,-92.469276999258
101774414.0625,-92.59094270262594
101779296.875,-92.6520031924934
101784179.6875,-92.8027322779979
101789062.5,-92.75985701008256
101793945.3125,-92.87988996820098
101798828.125,-92.86131885819665
101803710.9375,-92.8793207218047
101808593.75,-92.92243133785948
101813476.5625,-93.00039620804077
101818359.375,-92.79428049490235
101823242.1875,-92.83904200996889
101828125.0,-92.85436211243987
101833007.8125,-92.88493064114766
101837890.625,-92.98178548196685
101842773.4375,-92.88791427466091
101847656.25,-92.90095512869252
101852539.0625,-92.95547280638147
101857421.875,-92.76245700989361
101862304.6875,-92.89509065618358
101867187.5,-92.95536854897523
101872070.3125,-92.7905169016328
101876953.125,-92.78214094099184
101881835.9375,-92.88782292769417
101886718.75,-92.87508864910066
101891601.5625,-92.9047317918675
101896484.375,-92.86668580239149
101901367.1875,-92.85962533426894
101906250.0,-92.90499519009754
101911132.8125,-92.82449580600758
101916015.625,-92.71426842192992
101920898.4375,-92.8141198329003
101925781.25,-92.83208922983812
101930664.0625,-92.72934504751743
101935546.875,-92.89495646727818
101940429.6875,-92.7892132172349
101945312.5,-92.754622431663
101950195.3125,-92.80619469440515
101955078.125,-92.68336598911978
101959960.9375,-92.59917915246743
101964843.75,-92.77444147440772
101969726.5625,-92.68654100878857
101974609.375,-92.82261200972226
101979492.1875,-92.6955379101928
101984375.0,-92.5130271155042
101989257.8125,-92.75476884160463
101994140.625,-92.49929431325998
101999023.4375,-92.30458236867878
102003906.25,-92.35331566493895
102008789.0625,-92.30303325653938
102013671.875,-92.23993740626918
102018554.6875,-92.21208586854968
102023437.5,-92.26682512817422
102028320.3125,-92.34633464338538
102033203.125,-92.28640931791819
102038085.9375,-92.36405198423051
102042968.75,-92.45290894846804
102047851.5625,-92.4757381664034
102052734.375,-92.39382475437918
102057617.1875,-92.53028312729262
102062500.0,-92.59965033843739
102067382.8125,-92.63644267121288
102072265.625,-92.67065506019901
102077148.4375,-92.69339863870212
102082031.25,-92.68609444031651
102086914.0625,-92.86102349530671
102091796.875,-92.62363958149828
102096679.6875,-92.78394838086342
102101562.5,-92.80935376482131
102106445.3125,-92.72324424130255
102111328.125,-92.82912659198405
102116210.9375,-92.88473638083371
102121093.75,-92.78292896323143
102125976.5625,-92.88862553470415
102130859.375,-92.87752723883995
102135742.1875,-92.77579762505158
102140625.0,-92.73345371547893
102145507.8125,-92.92523296612805
102150390.625,-92.83781182739659
102155273.4375,-92.89101641606092
102160156.25,-92.77219451212059
102165039.0625,-92.87174612323392
102169921.875,-92.87134101789928
102174804.6875,-92.80916701056364
102179687.5,-92.89224428251038
102184570.3125,-92.9015919042316
102189453.125,-92.94417400242452
102194335.9375,-92.85900145763515
102199218.75,-92.94694572501072
102204101.5625,-92.85462511699404
102208984.375,-92.85932107865219
102213867.1875,-92.81188244009411
102218750.0,-92.86402927965818
102223632.8125,-92.76057894017862
102228515.625,-92.83264234283149
102233398.4375,-92.79880855436892
102238281.25,-92.8224676891733
102243164.0625,-92.70840113551606
102248046.875,-92.83074808557012
102252929.6875,-92.8528132298361
102257812.5,-92.8642198747761
102262695.3125,-92.82197308319871
102267578.125,-92.85430423851142
102272460.9375,-92.81622848212126
102277343.75,-92.75997901387606
102282226.5625,-92.72726922701372
102287109.375,-92.93791665787006
102291992.1875,-92.85755591639057
102296875.0,-92.8051495165561
102301757.8125,-92.91240218986965
102306640.625,-92.88910997793562
102311523.4375,-92.90036110145968
102316406.25,-92.80317823680923
102321289.0625,-92.90220154600172
102326171.875,-92.83918599964005
102331054.6875,-92.77418885686419
102335937.5,-92.77733626339483
102340820.3125,-92.69551918227842
102345703.125,-92.79742586164713
102350585.9375,-92.86646645739887
102355468.75,-92.91588569088054
102360351.5625,-92.8621570830467
102365234.375,-92.96209409939158
102370117.1875,-92.70383598275234
102375000.0,-92.87072197161609
102379882.8125,-92.78612743737685
102384765.625,-92.87697945154858
102389648.4375,-92.97272662770814
102394531.25,-92.84696877359852
