# Freq,Power
1.008016032064128220e+08,-1.042800991526152927e+02
1.008216432865731418e+08,-1.023710256134581869e+02
1.008416833667334616e+08,-1.025435798096678326e+02
1.008617234468937814e+08,-1.028279660088475254e+02
1.008817635270541012e+08,-1.017166178242726460e+02
1.009018036072144359e+08,-1.047771158774870770e+02
1.009218436873747557e+08,-1.035762747482777542e+02
1.009418837675350755e+08,-1.025987283499870415e+02
1.009619238476953954e+08,-1.026417345955614309e+02
1.009819639278557152e+08,-1.025909039572793660e+02
1.010020040080160350e+08,-1.028353574091760123e+02
1.010220440881763548e+08,-1.029887656293034013e+02
1.010420841683366746e+08,-1.036355105624192845e+02
1.010621242484969944e+08,-1.020126493407946526e+02
1.010821643286573142e+08,-1.036381551892717141e+02
1.011022044088176340e+08,-1.031206195782418860e+02
1.011222444889779538e+08,-1.038085721383135649e+02
1.011422845691382736e+08,-1.037590361787853084e+02
1.011623246492985934e+08,-1.027560392887239402e+02
1.011823647294589132e+08,-1.025332095571034188e+02
1.012024048096192330e+08,-1.052737845947207376e+02
1.012224448897795528e+08,-1.048240045439232375e+02
1.012424849699398726e+08,-1.038006459697296151e+02
1.012625250501002073e+08,-1.028348687890039059e+02
1.012825651302605271e+08,-1.055685833909475804e+02
1.013026052104208469e+08,-1.028190010161349619e+02
1.013226452905811667e+08,-1.027918787398736811e+02
1.013426853707414865e+08,-1.047794649980555164e+02
1.013627254509018064e+08,-1.034169226804157375e+02
1.013827655310621262e+08,-1.027211676009689967e+02
1.014028056112224460e+08,-1.031972799578337572e+02
1.014228456913827658e+08,-1.033570466781980883e+02
1.014428857715430856e+08,-1.040040748810821327e+02
1.014629258517034054e+08,-1.040633746645444120e+02
1.014829659318637252e+08,-1.035384238135704607e+02
1.015030060120240450e+08,-1.039035093326574923e+02
1.015230460921843648e+08,-1.028842645632601460e+02
1.015430861723446846e+08,-1.024484677496922274e+02
1.015631262525050044e+08,-1.031211022915031776e+02
1.015831663326653242e+08,-1.025060058371906280e+02
1.016032064128256440e+08,-1.033775306537345671e+02
1.016232464929859787e+08,-1.022124279430514804e+02
1.016432865731462985e+08,-1.033048831256519549e+02
1.016633266533066183e+08,-1.035489452726452697e+02
1.016833667334669381e+08,-1.036810419053573611e+02
1.017034068136272579e+08,-1.043197517954931755e+02
1.017234468937875777e+08,-1.048104828387481007e+02
1.017434869739478976e+08,-1.021681379592131975e+02
1.017635270541082174e+08,-1.008084035253888544e+02
1.017835671342685372e+08,-1.020609996172396876e+02
1.018036072144288570e+08,-1.020005140501120167e+02
1.018236472945891768e+08,-1.028202350565341163e+02
1.018436873747494966e+08,-1.038508271623973371e+02
1.018637274549098164e+08,-1.038770264434691626e+02
1.018837675350701362e+08,-1.019738703288757335e+02
1.019038076152304560e+08,-1.019603257756268846e+02
1.019238476953907758e+08,-1.029464013765407486e+02
1.019438877755510956e+08,-1.018855029397016381e+02
1.019639278557114303e+08,-1.038294370681067704e+02
1.019839679358717501e+08,-1.028886076064786153e+02
1.020040080160320699e+08,-1.024077785248698547e+02
1.020240480961923897e+08,-1.013572316809170957e+02
1.020440881763527095e+08,-1.016297616729956985e+02
1.020641282565130293e+08,-1.036977521328649772e+02
1.020841683366733491e+08,-1.018904590920920725e+02
1.021042084168336689e+08,-1.013505033517825069e+02
1.021242484969939888e+08,-1.034772391438945931e+02
1.021442885771543086e+08,-1.025309135184617162e+02
1.021643286573146284e+08,-1.025924498221422283e+02
1.021843687374749482e+08,-1.018477552928712413e+02
1.022044088176352680e+08,-1.027470186795675033e+02
1.022244488977955878e+08,-1.020130996201011868e+02
1.022444889779559076e+08,-1.013288518258991076e+02
1.022645290581162274e+08,-1.020946479094978372e+02
1.022845691382765472e+08,-1.004024637844612897e+02
1.023046092184368670e+08,-1.008884459231804414e+02
1.023246492985971868e+08,-1.014187848041160294e+02
1.023446893787575215e+08,-1.013643539535597995e+02
1.023647294589178413e+08,-1.014710093923712719e+02
1.023847695390781611e+08,-1.010831279550711628e+02
1.024048096192384809e+08,-1.018850911098967487e+02
1.024248496993988007e+08,-1.019232790075082704e+02
1.024448897795591205e+08,-1.014444168677039215e+02
1.024649298597194403e+08,-1.016676720647460570e+02
1.024849699398797601e+08,-1.004100650959196059e+02
1.025050100200400800e+08,-1.021754607169950475e+02
1.025250501002003998e+08,-1.006675493457917270e+02
1.025450901803607196e+08,-1.007085309718602986e+02
1.025651302605210394e+08,-1.019288506454780787e+02
1.025851703406813592e+08,-9.906890581756994152e+01
1.026052104208416790e+08,-9.968875489862743677e+01
1.026252505010019988e+08,-9.978230633569192776e+01
1.026452905811623186e+08,-9.932504471059837670e+01
1.026653306613226384e+08,-1.004690784640479393e+02
1.026853707414829731e+08,-1.015674711103513488e+02
1.027054108216432929e+08,-9.851327203091534557e+01
1.027254509018036127e+08,-1.005362728237367520e+02
1.027454909819639325e+08,-9.969741868309866106e+01
1.027655310621242523e+08,-9.814250643563305232e+01
1.027855711422845721e+08,-9.820743269226674954e+01
1.028056112224448919e+08,-9.858999870775856778e+01
1.028256513026052117e+08,-9.785076506145965425e+01
1.028456913827655315e+08,-9.858234879553127428e+01
1.028657314629258513e+08,-9.839082019439935323e+01
1.028857715430861712e+08,-9.803144582291118070e+01
1.029058116232464910e+08,-9.785403845159467551e+01
1.029258517034068108e+08,-9.734154223499470504e+01
1.029458917835671306e+08,-9.698140447269618392e+01
1.029659318637274504e+08,-9.658199050922904405e+01
1.029859719438877702e+08,-9.636115465696084925e+01
1.030060120240480900e+08,-9.531659665727187303e+01
1.030260521042084098e+08,-9.581175785222252728e+01
1.030460921843687445e+08,-9.701390084983299289e+01
1.030661322645290643e+08,-9.563470105707695268e+01
1.030861723446893841e+08,-9.304081993805195339e+01
1.031062124248497039e+08,-9.624329706640037330e+01
1.031262525050100237e+08,-9.524943154229443110e+01
1.031462925851703435e+08,-9.311566302162633235e+01
1.031663326653306633e+08,-9.209764804027761897e+01
1.031863727454909831e+08,-9.079894850696901187e+01
1.032064128256513029e+08,-9.142949256867379404e+01
1.032264529058116227e+08,-9.256543724293113939e+01
1.032464929859719425e+08,-9.244980942642668253e+01
1.032665330661322623e+08,-9.259540922989693001e+01
1.032865731462925822e+08,-9.278081578852439293e+01
1.033066132264529020e+08,-9.301890814082899794e+01
1.033266533066132218e+08,-9.205361705204617806e+01
1.033466933867735416e+08,-8.917948044272840491e+01
1.033667334669338614e+08,-8.929490212899607116e+01
1.033867735470941961e+08,-8.918398025314698430e+01
1.034068136272545159e+08,-8.826852154359951896e+01
1.034268537074148357e+08,-8.857508326499086593e+01
1.034468937875751555e+08,-8.908613460474332157e+01
1.034669338677354753e+08,-8.900412376851538454e+01
1.034869739478957951e+08,-8.873649907352229604e+01
1.035070140280561149e+08,-8.661528654732782684e+01
1.035270541082164347e+08,-8.621404870908678220e+01
1.035470941883767545e+08,-8.455756528518416815e+01
1.035671342685370743e+08,-8.563633928790466143e+01
1.035871743486973941e+08,-8.595723897610987763e+01
1.036072144288577139e+08,-8.438120221785329989e+01
1.036272545090180337e+08,-8.353813755579139411e+01
1.036472945891783535e+08,-8.448478897752079320e+01
1.036673346693386734e+08,-8.315127524151681371e+01
1.036873747494989932e+08,-8.275130342658711413e+01
1.037074148296593130e+08,-8.216164261783801237e+01
1.037274549098196328e+08,-8.003233155881147809e+01
1.037474949899799526e+08,-7.877893785676857874e+01
1.037675350701402873e+08,-7.989482678417921591e+01
1.037875751503006071e+08,-7.896900592321952672e+01
1.038076152304609269e+08,-7.682912207275329308e+01
1.038276553106212467e+08,-7.676983366069632098e+01
1.038476953907815665e+08,-7.625177195682177000e+01
1.038677354709418863e+08,-7.739561453985652406e+01
1.038877755511022061e+08,-7.647301515432566532e+01
1.039078156312625259e+08,-7.462222701298364314e+01
1.039278557114228457e+08,-7.377209628845653810e+01
1.039478957915831655e+08,-7.404391916432059872e+01
1.039679358717434853e+08,-7.490102720522600066e+01
1.039879759519038051e+08,-7.278003763201878940e+01
1.040080160320641249e+08,-7.111702113730710550e+01
1.040280561122244447e+08,-7.276032404652943342e+01
1.040480961923847646e+08,-7.139209199897445046e+01
1.040681362725450844e+08,-7.148626998884297734e+01
1.040881763527054042e+08,-6.921324462350915496e+01
1.041082164328657389e+08,-7.047714899665959365e+01
1.041282565130260587e+08,-6.762806255239711106e+01
1.041482965931863785e+08,-6.909458164565485561e+01
1.041683366733466983e+08,-6.440548527551081293e+01
1.041883767535070181e+08,-6.815289537474301085e+01
1.042084168336673379e+08,-6.519554128802337800e+01
1.042284569138276577e+08,-6.660459616720162046e+01
1.042484969939879775e+08,-6.356834733927553316e+01
1.042685370741482973e+08,-6.459616631972043876e+01
1.042885771543086171e+08,-6.212974135698027567e+01
1.043086172344689369e+08,-6.294284380552159774e+01
1.043286573146292567e+08,-6.210425715470996977e+01
1.043486973947895765e+08,-6.372451550249113694e+01
1.043687374749498963e+08,-6.156444008626902331e+01
1.043887775551102161e+08,-6.057202355472593780e+01
1.044088176352705359e+08,-5.982236071599415794e+01
1.044288577154308558e+08,-6.145200939105775007e+01
1.044488977955911756e+08,-6.087698010606528953e+01
1.044689378757514954e+08,-5.889046589196929204e+01
1.044889779559118301e+08,-5.863192115581161801e+01
1.045090180360721499e+08,-5.901482562080821737e+01
1.045290581162324697e+08,-5.774250939015016826e+01
1.045490981963927895e+08,-5.909799724448063074e+01
1.045691382765531093e+08,-5.780811765257745094e+01
1.045891783567134291e+08,-5.623849659137664503e+01
1.046092184368737489e+08,-5.602681925418457354e+01
1.046292585170340687e+08,-5.600689185448018037e+01
1.046492985971943885e+08,-5.532104924956771441e+01
1.046693386773547083e+08,-5.550179262065597641e+01
1.046893787575150281e+08,-5.737411037613595965e+01
1.047094188376753479e+08,-5.634360330028007979e+01
1.047294589178356677e+08,-5.535683477613122960e+01
1.047494989979959875e+08,-5.539306160838479087e+01
1.047695390781563073e+08,-5.502495923580026727e+01
1.047895791583166271e+08,-5.346414247429417799e+01
1.048096192384769619e+08,-5.399044646071341447e+01
1.048296593186372817e+08,-5.383516222630186832e+01
1.048496993987976015e+08,-5.456356481216047172e+01
1.048697394789579213e+08,-5.322527059288121620e+01
1.048897795591182411e+08,-5.303363255398654275e+01
1.049098196392785609e+08,-5.191722358992426933e+01
1.049298597194388807e+08,-5.152163208765452396e+01
1.049498997995992005e+08,-5.358679486751039889e+01
1.049699398797595203e+08,-5.319030200979069178e+01
1.049899799599198401e+08,-5.231428637806192938e+01
1.050100200400801599e+08,-5.416842000552112779e+01
1.050300601202404797e+08,-5.197228261538386107e+01
1.050501002004007995e+08,-5.130679880471200960e+01
1.050701402805611193e+08,-5.276667575495967810e+01
1.050901803607214391e+08,-5.262614748189211866e+01
1.051102204408817589e+08,-5.432972729355785901e+01
1.051302605210420787e+08,-5.412132964395072321e+01
1.051503006012023985e+08,-5.265286083951786367e+01
1.051703406813627183e+08,-5.553022507060759239e+01
1.051903807615230531e+08,-5.520408183715129269e+01
1.052104208416833729e+08,-5.453681858752640466e+01
1.052304609218436927e+08,-5.447963414921853342e+01
1.052505010020040125e+08,-5.574746503055892077e+01
1.052705410821643323e+08,-5.492226277816669011e+01
1.052905811623246521e+08,-5.455674017294807499e+01
1.053106212424849719e+08,-5.703551572710522777e+01
1.053306613226452917e+08,-5.615540008260633442e+01
1.053507014028056115e+08,-5.738571609145392216e+01
1.053707414829659313e+08,-5.693937895065288046e+01
1.053907815631262511e+08,-5.895312256616172419e+01
1.054108216432865709e+08,-5.755849554273007840e+01
1.054308617234468907e+08,-5.746050106791880552e+01
1.054509018036072105e+08,-5.715461536408809451e+01
1.054709418837675303e+08,-5.739020023448421171e+01
1.054909819639278501e+08,-5.802140148346469317e+01
1.055110220440881699e+08,-5.835381123447030660e+01
1.055310621242485046e+08,-5.954576638792351417e+01
1.055511022044088244e+08,-6.080724903482999366e+01
1.055711422845691442e+08,-6.192831265724774426e+01
1.055911823647294641e+08,-6.011109900897332636e+01
1.056112224448897839e+08,-6.359209694234499466e+01
1.056312625250501037e+08,-6.253603411690238545e+01
1.056513026052104235e+08,-6.374247037311975106e+01
1.056713426853707433e+08,-6.191720936131108743e+01
1.056913827655310631e+08,-6.339825498336524134e+01
1.057114228456913829e+08,-6.188934829486733946e+01
1.057314629258517027e+08,-6.603515002732559935e+01
1.057515030060120225e+08,-6.617714726434910233e+01
1.057715430861723423e+08,-6.552051087087011183e+01
1.057915831663326621e+08,-6.665513147307751751e+01
1.058116232464929819e+08,-6.557941464723754166e+01
1.058316633266533017e+08,-6.873018200029689240e+01
1.058517034068136215e+08,-6.940147331736781666e+01
1.058717434869739413e+08,-6.835545708766332496e+01
1.058917835671342611e+08,-6.912934524845206852e+01
1.059118236472945958e+08,-6.787292544001414285e+01
1.059318637274549156e+08,-6.976751845650674966e+01
1.059519038076152354e+08,-7.242045083130504679e+01
1.059719438877755553e+08,-7.259382536886835169e+01
1.059919839679358751e+08,-7.325489930367022851e+01
1.060120240480961949e+08,-7.248144855212547100e+01
1.060320641282565147e+08,-7.480109891632048402e+01
1.060521042084168345e+08,-7.360804315199995074e+01
1.060721442885771543e+08,-7.502650753411813866e+01
1.060921843687374741e+08,-7.407594935865112973e+01
1.061122244488977939e+08,-7.449109595033981179e+01
1.061322645290581137e+08,-7.672527092525793080e+01
1.061523046092184335e+08,-7.714014924967995057e+01
1.061723446893787533e+08,-7.824567197970998222e+01
1.061923847695390731e+08,-7.928562862060320526e+01
1.062124248496993929e+08,-7.881786699675203067e+01
1.062324649298597127e+08,-8.111778868007391452e+01
1.062525050100200474e+08,-8.080545207304855637e+01
1.062725450901803672e+08,-8.154069223860864213e+01
1.062925851703406870e+08,-7.968336633485336051e+01
1.063126252505010068e+08,-8.184984113524372162e+01
1.063326653306613266e+08,-8.198896896004943358e+01
1.063527054108216465e+08,-8.325027478728242158e+01
1.063727454909819663e+08,-8.415987906303296029e+01
1.063927855711422861e+08,-8.451462142392618659e+01
1.064128256513026059e+08,-8.543600072197818918e+01
1.064328657314629257e+08,-8.343462090513179419e+01
1.064529058116232455e+08,-8.513882255248753950e+01
1.064729458917835653e+08,-8.584339630416822331e+01
1.064929859719438851e+08,-8.871563320580253276e+01
1.065130260521042049e+08,-8.502849374489582601e+01
1.065330661322645247e+08,-8.743917502250161533e+01
1.065531062124248445e+08,-8.719077628577073824e+01
1.065731462925851643e+08,-8.700513915749350247e+01
1.065931863727454841e+08,-8.739717488121885935e+01
1.066132264529058039e+08,-8.977881472551894149e+01
1.066332665330661386e+08,-8.898291555710980560e+01
1.066533066132264584e+08,-9.071383991617175013e+01
1.066733466933867782e+08,-9.081297635708257587e+01
1.066933867735470980e+08,-8.966442412958582509e+01
1.067134268537074178e+08,-9.193354369563394357e+01
1.067334669338677377e+08,-9.068595371913218628e+01
1.067535070140280575e+08,-9.352649210792418444e+01
1.067735470941883773e+08,-9.238521397181729355e+01
1.067935871743486971e+08,-9.278220263096967813e+01
1.068136272545090169e+08,-9.217770880355084273e+01
1.068336673346693367e+08,-9.362852839206006195e+01
1.068537074148296565e+08,-9.302867008674344618e+01
1.068737474949899763e+08,-9.379722905232588914e+01
1.068937875751502961e+08,-9.572983778629290441e+01
1.069138276553106159e+08,-9.455513999070626596e+01
1.069338677354709357e+08,-9.554205129780443428e+01
1.069539078156312704e+08,-9.513234517902404264e+01
1.069739478957915902e+08,-9.627975879583939900e+01
1.069939879759519100e+08,-9.738449572476592664e+01
1.070140280561122298e+08,-9.711366405958348480e+01
1.070340681362725496e+08,-9.665278420207889098e+01
1.070541082164328694e+08,-9.652784847505574817e+01
1.070741482965931892e+08,-9.643533966622692333e+01
1.070941883767535090e+08,-9.824135181898796532e+01
1.071142284569138288e+08,-9.812913903174386121e+01
1.071342685370741487e+08,-9.769316692041840611e+01
1.071543086172344685e+08,-9.798378921455969248e+01
1.071743486973947883e+08,-9.978439309811822966e+01
1.071943887775551081e+08,-9.812555618614392472e+01
1.072144288577154279e+08,-9.856749423510264307e+01
1.072344689378757477e+08,-9.837682105214139483e+01
1.072545090180360675e+08,-9.654154320481801221e+01
1.072745490981963873e+08,-1.001553922518878608e+02
1.072945891783567071e+08,-9.794017996242195068e+01
1.073146292585170269e+08,-1.003769624696939218e+02
1.073346693386773616e+08,-9.905826226195806328e+01
1.073547094188376814e+08,-1.012162769100772550e+02
1.073747494989980012e+08,-1.003220292952895960e+02
1.073947895791583210e+08,-9.949792964995043576e+01
1.074148296593186408e+08,-1.002636255363714071e+02
1.074348697394789606e+08,-1.018931899000843231e+02
1.074549098196392804e+08,-9.968983459019318616e+01
1.074749498997996002e+08,-1.008319235971073624e+02
1.074949899799599200e+08,-1.005769256034176209e+02
1.075150300601202399e+08,-9.862948199371491853e+01
1.075350701402805597e+08,-1.009777201296074765e+02
1.075551102204408795e+08,-1.005330495661934975e+02
1.075751503006011993e+08,-1.019356570613550304e+02
1.075951903807615191e+08,-1.027847367803015857e+02
1.076152304609218389e+08,-1.008017651127548504e+02
1.076352705410821587e+08,-1.013674355130533513e+02
1.076553106212424785e+08,-1.013463561732839509e+02
1.076753507014028132e+08,-1.022388277387222928e+02
1.076953907815631330e+08,-9.990095051054402120e+01
1.077154308617234528e+08,-1.020395031848826761e+02
1.077354709418837726e+08,-1.010729480506152385e+02
1.077555110220440924e+08,-1.019233743678716877e+02
1.077755511022044122e+08,-1.021268007503228148e+02
1.077955911823647320e+08,-1.035091486766554425e+02
1.078156312625250518e+08,-1.012772357705737534e+02
1.078356713426853716e+08,-1.015575592018061997e+02
1.078557114228456914e+08,-1.019871864566610071e+02
1.078757515030060112e+08,-1.012356221183711398e+02
1.078957915831663311e+08,-1.026445584187187308e+02
1.079158316633266509e+08,-1.030818272497819379e+02
1.079358717434869707e+08,-1.010957611926921942e+02
1.079559118236472905e+08,-1.014674195444901272e+02
1.079759519038076103e+08,-1.026223294573029250e+02
1.079959919839679301e+08,-1.016157239476702898e+02
1.080160320641282499e+08,-1.029792988462620968e+02
1.080360721442885697e+08,-1.017812353104654477e+02
1.080561122244489044e+08,-1.050129702726996044e+02
1.080761523046092242e+08,-1.024204224620294923e+02
1.080961923847695440e+08,-1.018458476409905558e+02
1.081162324649298638e+08,-1.021460383691475897e+02
1.081362725450901836e+08,-1.026846970522578317e+02
1.081563126252505034e+08,-1.012057080765461023e+02
1.081763527054108232e+08,-1.031538630308241551e+02
1.081963927855711430e+08,-1.027893744592042822e+02
1.082164328657314628e+08,-1.027474582734279096e+02
1.082364729458917826e+08,-1.033053023696347310e+02
1.082565130260521024e+08,-1.020615424468161763e+02
1.082765531062124223e+08,-1.031358320514764415e+02
1.082965931863727421e+08,-1.038132751004334438e+02
1.083166332665330619e+08,-1.035743780184054117e+02
1.083366733466933817e+08,-1.032318660655942892e+02
1.083567134268537015e+08,-1.033796929064426138e+02
1.083767535070140362e+08,-1.017472150223316589e+02
1.083967935871743560e+08,-1.031817824557127494e+02
1.084168336673346758e+08,-1.039678423206230633e+02
1.084368737474949956e+08,-1.023881331508029859e+02
1.084569138276553154e+08,-1.033617585693752261e+02
1.084769539078156352e+08,-1.009645606063258754e+02
1.084969939879759550e+08,-1.029291381099828300e+02
1.085170340681362748e+08,-1.022988352478904943e+02
1.085370741482965946e+08,-1.022940393422648953e+02
1.085571142284569144e+08,-1.031258843524459365e+02
1.085771543086172342e+08,-1.030067440626989566e+02
1.085971943887775540e+08,-1.031754127224640740e+02
1.086172344689378738e+08,-1.017296104383366071e+02
1.086372745490981936e+08,-1.032305100635826847e+02
1.086573146292585135e+08,-1.038185806815424286e+02
1.086773547094188333e+08,-1.029813641740268650e+02
1.086973947895791531e+08,-1.052055098500902517e+02
1.087174348697394729e+08,-1.023930125595872198e+02
1.087374749498997927e+08,-1.035825599321889570e+02
1.087575150300601125e+08,-1.030936574924023290e+02
1.087775551102204472e+08,-1.040514851901533149e+02
1.087975951903807670e+08,-1.043661483295978343e+02
1.088176352705410868e+08,-1.040854783545482292e+02
1.088376753507014066e+08,-1.013065581540011237e+02
1.088577154308617264e+08,-1.041219565720959537e+02
1.088777555110220462e+08,-1.023764429004024663e+02
1.088977955911823660e+08,-1.029499762172652453e+02
1.089178356713426858e+08,-1.015228114605925214e+02
1.089378757515030056e+08,-1.038125773005111512e+02
1.089579158316633254e+08,-1.032424471033407372e+02
1.089779559118236452e+08,-1.029480863222561737e+02
1.089979959919839650e+08,-1.017456910467413564e+02
1.090180360721442848e+08,-1.029948147471512527e+02
1.090380761523046046e+08,-1.031896771465338674e+02
1.090581162324649245e+08,-1.041601214561979276e+02
1.090781563126252443e+08,-1.013033394640331721e+02
1.090981963927855790e+08,-1.024493202506327520e+02
1.091182364729458988e+08,-1.031370789881453760e+02
1.091382765531062186e+08,-1.021891393282922138e+02
1.091583166332665384e+08,-1.008371016991916207e+02
1.091783567134268582e+08,-1.022876476830739136e+02
1.091983967935871780e+08,-1.022338081298450589e+02
1.092184368737474978e+08,-1.026912262590645355e+02
1.092384769539078176e+08,-1.036081335349181671e+02
1.092585170340681374e+08,-1.033246018647318323e+02
1.092785571142284572e+08,-1.020159659768669798e+02
1.092985971943887770e+08,-1.033619620947416706e+02
1.093186372745490968e+08,-1.023637825748687362e+02
1.093386773547094166e+08,-1.038616839437068222e+02
1.093587174348697364e+08,-1.023646951263519469e+02
1.093787575150300562e+08,-1.030025987220827233e+02
1.093987975951903760e+08,-1.027615601747945391e+02
1.094188376753506958e+08,-1.029450410256660717e+02
1.094388777555110157e+08,-1.030806062502557268e+02
1.094589178356713355e+08,-1.034956844756420651e+02
1.094789579158316553e+08,-1.021281744222165031e+02
1.094989979959919900e+08,-1.022416158654839506e+02
1.095190380761523098e+08,-1.031678656794456543e+02
1.095390781563126296e+08,-1.021594173473889953e+02
1.095591182364729494e+08,-1.025129934091825987e+02
1.095791583166332692e+08,-1.042106746973768736e+02
1.095991983967935890e+08,-1.031302841728567472e+02
1.096192384769539088e+08,-1.030239952310175227e+02
1.096392785571142286e+08,-1.043980004853431893e+02
1.096593186372745484e+08,-1.039473622797634249e+02
1.096793587174348682e+08,-1.024558176725373926e+02
1.096993987975951880e+08,-1.037882597870106167e+02
1.097194388777555078e+08,-1.030683217079248948e+02
1.097394789579158276e+08,-1.026231728308491284e+02
1.097595190380761474e+08,-1.033061329679096474e+02
1.097795591182364672e+08,-1.035638268552043826e+02
1.097995991983968019e+08,-1.028604005873019105e+02
1.098196392785571218e+08,-1.021814499496326931e+02
1.098396793587174416e+08,-1.022561287658144380e+02
1.098597194388777614e+08,-1.044130645464627634e+02
1.098797595190380812e+08,-1.026086687649250848e+02
1.098997995991984010e+08,-1.030164475865493756e+02
1.099198396793587208e+08,-1.020980708751611701e+02
1.099398797595190406e+08,-1.029905876277061338e+02
1.099599198396793604e+08,-1.024008693122148230e+02
1.099799599198396802e+08,-1.019767083219261963e+02
1.100000000000000000e+08,-1.038292221167634466e+02
