# Timestamp: 20251218_072246
# ip: 192.168.46.113
# ruta_salida: Calibración/extraccion/Samples
# frecuencia_central_hz: 108000000
# span_hz: 20000000
# puntos: 4096
# rbw_hz: 47000
Frecuencia_Hz,Amplitud_dBm
99611721.61,-88.199920
99616605.62,-87.280230
99621489.62,-85.247669
99626373.63,-83.272928
99631257.63,-81.011494
99636141.64,-78.835613
99641025.64,-76.333703
99645909.65,-74.185696
99650793.65,-70.948875
99655677.66,-68.377318
99660561.66,-66.197361
99665445.67,-64.645839
99670329.67,-63.075328
99675213.68,-61.728865
99680097.68,-60.161402
99684981.68,-59.397575
99689865.69,-58.881087
99694749.69,-58.311588
99699633.70,-57.738988
99704517.70,-57.652252
99709401.71,-57.708453
99714285.71,-58.248270
99719169.72,-59.093734
99724053.72,-59.951375
99728937.73,-61.356340
99733821.73,-62.558319
99738705.74,-63.759217
99743589.74,-65.589056
99748473.75,-68.469016
99753357.75,-70.658401
99758241.76,-72.511096
99763125.76,-74.130267
99768009.77,-76.328466
99772893.77,-79.003158
99777777.78,-81.956580
99782661.78,-84.713758
99787545.79,-85.864381
99792429.79,-87.904697
99797313.80,-89.534180
99802197.80,-90.975572
99807081.81,-91.101404
99811965.81,-92.448932
99816849.82,-94.039637
99821733.82,-92.893547
99826617.83,-93.412425
99831501.83,-93.613810
99836385.84,-93.832476
99841269.84,-93.981337
99846153.85,-93.956707
99851037.85,-93.683847
99855921.86,-92.910944
99860805.86,-94.043222
99865689.87,-94.903128
99870573.87,-94.461584
99875457.88,-93.947343
99880341.88,-94.451205
99885225.89,-94.391313
99890109.89,-94.922299
99894993.89,-93.816172
99899877.90,-93.605679
99904761.90,-93.982107
99909645.91,-94.132397
99914529.91,-93.557777
99919413.92,-93.596330
99924297.92,-93.749512
99929181.93,-94.008595
99934065.93,-94.741485
99938949.94,-94.547891
99943833.94,-93.766382
99948717.95,-93.388615
99953601.95,-93.661076
99958485.96,-94.047469
99963369.96,-93.256727
99968253.97,-92.178247
99973137.97,-91.985192
99978021.98,-91.322126
99982905.98,-90.965492
99987789.99,-90.781565
99992673.99,-91.246525
99997558.00,-90.588616
100002442.00,-90.167298
100007326.01,-91.077985
100012210.01,-90.901654
100017094.02,-91.233102
100021978.02,-92.291133
100026862.03,-92.749091
100031746.03,-92.452836
100036630.04,-92.739669
100041514.04,-92.976558
100046398.05,-93.218864
100051282.05,-93.175331
100056166.06,-93.555923
100061050.06,-93.101348
100065934.07,-93.114294
100070818.07,-93.884796
100075702.08,-93.881122
100080586.08,-95.461409
100085470.09,-94.616315
100090354.09,-94.204420
100095238.10,-94.648215
100100122.10,-93.618739
100105006.11,-93.577053
100109890.11,-93.785598
100114774.11,-93.494986
100119658.12,-93.677558
100124542.12,-93.363829
100129426.13,-92.858822
100134310.13,-93.379267
100139194.14,-94.449145
100144078.14,-94.326330
100148962.15,-94.488205
100153846.15,-93.481777
100158730.16,-92.769132
100163614.16,-93.515280
100168498.17,-93.426418
100173382.17,-93.022887
100178266.18,-92.702068
100183150.18,-93.103461
100188034.19,-92.616884
100192918.19,-93.118707
100197802.20,-93.631209
100202686.20,-93.492263
100207570.21,-93.568358
100212454.21,-93.063298
100217338.22,-94.020342
100222222.22,-93.965033
100227106.23,-92.962925
100231990.23,-92.841173
100236874.24,-93.637945
100241758.24,-93.567899
100246642.25,-93.065591
100251526.25,-94.503377
100256410.26,-94.247573
100261294.26,-93.814391
100266178.27,-93.430352
100271062.27,-93.404449
100275946.28,-93.892963
100280830.28,-94.315748
100285714.29,-94.316446
100290598.29,-94.178057
100295482.30,-94.413605
100300366.30,-94.016048
100305250.31,-94.167000
100310134.31,-94.087163
100315018.32,-94.201112
100319902.32,-93.887350
100324786.32,-94.222213
100329670.33,-93.567561
100334554.33,-94.126088
100339438.34,-94.613400
100344322.34,-94.369250
100349206.35,-95.028155
100354090.35,-93.810831
100358974.36,-93.520465
100363858.36,-94.168273
100368742.37,-94.348509
100373626.37,-94.622434
100378510.38,-95.119641
100383394.38,-94.084642
100388278.39,-93.482793
100393162.39,-93.823439
100398046.40,-93.782538
100402930.40,-94.226401
100407814.41,-93.785154
100412698.41,-93.131670
100417582.42,-93.088711
100422466.42,-93.856461
100427350.43,-93.219614
100432234.43,-93.899580
100437118.44,-94.104049
100442002.44,-93.623274
100446886.45,-93.880579
100451770.45,-95.067158
100456654.46,-94.269657
100461538.46,-93.432384
100466422.47,-93.607185
100471306.47,-94.111168
100476190.48,-94.505348
100481074.48,-93.803120
100485958.49,-93.583708
100490842.49,-92.701211
100495726.50,-93.238729
100500610.50,-93.500390
100505494.51,-93.337595
100510378.51,-93.272826
100515262.52,-92.955422
100520146.52,-93.796862
100525030.53,-94.436412
100529914.53,-94.359571
100534798.53,-93.774724
100539682.54,-92.882455
100544566.54,-93.687711
100549450.55,-94.056806
100554334.55,-94.233540
100559218.56,-93.858178
100564102.56,-95.311015
100568986.57,-93.963768
100573870.57,-93.955564
100578754.58,-94.265115
100583638.58,-93.850990
100588522.59,-93.023177
100593406.59,-93.308374
100598290.60,-93.412778
100603174.60,-93.451035
100608058.61,-93.418982
100612942.61,-93.635192
100617826.62,-93.699825
100622710.62,-93.686761
100627594.63,-93.406672
100632478.63,-93.908965
100637362.64,-93.208009
100642246.64,-93.365546
100647130.65,-93.998373
100652014.65,-94.213834
100656898.66,-94.599791
100661782.66,-95.238593
100666666.67,-94.386200
100671550.67,-94.345105
100676434.68,-94.353713
100681318.68,-93.905357
100686202.69,-94.136845
100691086.69,-94.094097
100695970.70,-94.515035
100700854.70,-94.431870
100705738.71,-94.589877
100710622.71,-93.934686
100715506.72,-93.693689
100720390.72,-93.946727
100725274.73,-93.956850
100730158.73,-94.112331
100735042.74,-93.358973
100739926.74,-93.957760
100744810.74,-93.717338
100749694.75,-94.205765
100754578.75,-93.852648
100759462.76,-93.845612
100764346.76,-93.173209
100769230.77,-93.488630
100774114.77,-93.728898
100778998.78,-94.231313
100783882.78,-94.136075
100788766.79,-93.423343
100793650.79,-93.909992
100798534.80,-94.024465
100803418.80,-93.468032
100808302.81,-94.389067
100813186.81,-94.355150
100818070.82,-93.864915
100822954.82,-93.770549
100827838.83,-94.300733
100832722.83,-94.374476
100837606.84,-93.771686
100842490.84,-93.600738
100847374.85,-94.472072
100852258.85,-92.997602
100857142.86,-93.201547
100862026.86,-93.800438
100866910.87,-93.522997
100871794.87,-92.925886
100876678.88,-93.400098
100881562.88,-93.852480
100886446.89,-93.210580
100891330.89,-93.524573
100896214.90,-93.981085
100901098.90,-93.640006
100905982.91,-94.094166
100910866.91,-93.408331
100915750.92,-93.656351
100920634.92,-94.390758
100925518.93,-94.028165
100930402.93,-94.025483
100935286.94,-93.748984
100940170.94,-94.227288
100945054.95,-94.120170
100949938.95,-94.066847
100954822.95,-93.692094
100959706.96,-94.543097
100964590.96,-93.963981
100969474.97,-93.901304
100974358.97,-94.341422
100979242.98,-93.989090
100984126.98,-94.649006
100989010.99,-94.310383
100993894.99,-94.107799
100998779.00,-94.243334
101003663.00,-93.798219
101008547.01,-93.839194
101013431.01,-93.638178
101018315.02,-93.517716
101023199.02,-93.760632
101028083.03,-93.546010
101032967.03,-93.072412
101037851.04,-93.304091
101042735.04,-93.684457
101047619.05,-93.349736
101052503.05,-93.710678
101057387.06,-93.241383
101062271.06,-93.965913
101067155.07,-93.186023
101072039.07,-92.447073
101076923.08,-92.733314
101081807.08,-92.931111
101086691.09,-92.889459
101091575.09,-92.136729
101096459.10,-90.057899
101101343.10,-89.025514
101106227.11,-88.061993
101111111.11,-87.893641
101115995.12,-86.874199
101120879.12,-86.186762
101125763.13,-84.683826
101130647.13,-82.915747
101135531.14,-81.079135
101140415.14,-79.833380
101145299.15,-78.778070
101150183.15,-76.640898
101155067.16,-74.831863
101159951.16,-73.010981
101164835.16,-72.363158
101169719.17,-71.755212
101174603.17,-71.089411
101179487.18,-70.461831
101184371.18,-69.349642
101189255.19,-69.016751
101194139.19,-69.693895
101199023.20,-70.850755
101203907.20,-71.719911
101208791.21,-72.020525
101213675.21,-73.317080
101218559.22,-73.950830
101223443.22,-74.788245
101228327.23,-75.581988
101233211.23,-75.941013
101238095.24,-76.652703
101242979.24,-78.610339
101247863.25,-80.739728
101252747.25,-82.762501
101257631.26,-83.352177
101262515.26,-84.915827
101267399.27,-86.875467
101272283.27,-88.125092
101277167.28,-89.595576
101282051.28,-90.011184
101286935.29,-91.284867
101291819.29,-91.209698
101296703.30,-90.334656
101301587.30,-91.105368
101306471.31,-92.436382
101311355.31,-92.906290
101316239.32,-93.155129
101321123.32,-93.006288
101326007.33,-94.504384
101330891.33,-93.668854
101335775.34,-93.169368
101340659.34,-93.771012
101345543.35,-94.143346
101350427.35,-94.295152
101355311.36,-94.600173
101360195.36,-94.458910
101365079.37,-93.585994
101369963.37,-93.410900
101374847.37,-93.851507
101379731.38,-94.107540
101384615.38,-94.383259
101389499.39,-94.291941
101394383.39,-94.691296
101399267.40,-94.774673
101404151.40,-94.643183
101409035.41,-93.592924
101413919.41,-93.677712
101418803.42,-93.710361
101423687.42,-93.667507
101428571.43,-93.839381
101433455.43,-93.943768
101438339.44,-94.076899
101443223.44,-93.581072
101448107.45,-93.926892
101452991.45,-94.142370
101457875.46,-93.670462
101462759.46,-93.828069
101467643.47,-93.883207
101472527.47,-94.064088
101477411.48,-94.319878
101482295.48,-94.276310
101487179.49,-93.636240
101492063.49,-93.701674
101496947.50,-93.430661
101501831.50,-94.552958
101506715.51,-94.655480
101511599.51,-93.984366
101516483.52,-93.556114
101521367.52,-93.951740
101526251.53,-94.200927
101531135.53,-94.197149
101536019.54,-94.085344
101540903.54,-94.334166
101545787.55,-93.897238
101550671.55,-93.668819
101555555.56,-92.351170
101560439.56,-93.037270
101565323.57,-93.453139
101570207.57,-92.926617
101575091.58,-93.728963
101579975.58,-94.206223
101584859.58,-93.956952
101589743.59,-93.156315
101594627.59,-94.173547
101599511.60,-93.994724
101604395.60,-93.016552
101609279.61,-93.738173
101614163.61,-93.507019
101619047.62,-92.667499
101623931.62,-90.659955
101628815.63,-90.170520
101633699.63,-88.541093
101638583.64,-87.544804
101643467.64,-85.788118
101648351.65,-82.908074
101653235.65,-80.675994
101658119.66,-78.171454
101663003.66,-76.127552
101667887.67,-74.795880
101672771.67,-73.352435
101677655.68,-72.372870
101682539.68,-71.496087
101687423.69,-70.914620
101692307.69,-70.354475
101697191.70,-69.828615
101702075.70,-69.721322
101706959.71,-69.845116
101711843.71,-70.263650
101716727.72,-71.113643
101721611.72,-72.369174
101726495.73,-73.212547
101731379.73,-74.605125
101736263.74,-76.002826
101741147.74,-77.418713
101746031.75,-79.043145
101750915.75,-80.917390
101755799.76,-82.800762
101760683.76,-84.384307
101765567.77,-86.294682
101770451.77,-88.007210
101775335.78,-89.677474
101780219.78,-91.140329
101785103.79,-90.191667
101789987.79,-91.187298
101794871.79,-92.801103
101799755.80,-92.287960
101804639.80,-92.564741
101809523.81,-94.177309
101814407.81,-94.263822
101819291.82,-94.240915
101824175.82,-94.326244
101829059.83,-94.459722
101833943.83,-93.973564
101838827.84,-93.744483
101843711.84,-93.469847
101848595.85,-94.167026
101853479.85,-93.942196
101858363.86,-93.341269
101863247.86,-95.113672
101868131.87,-94.617184
101873015.87,-94.026623
101877899.88,-94.340685
101882783.88,-94.797092
101887667.89,-94.445143
101892551.89,-94.032865
101897435.90,-94.568659
101902319.90,-94.663133
101907203.91,-93.441750
101912087.91,-92.864011
101916971.92,-94.337788
101921855.92,-94.454230
101926739.93,-93.452105
101931623.93,-94.314119
101936507.94,-94.102667
101941391.94,-94.849791
101946275.95,-94.419867
101951159.95,-93.964108
101956043.96,-93.760514
101960927.96,-93.943555
101965811.97,-93.958625
101970695.97,-93.267651
101975579.98,-93.746008
101980463.98,-93.443499
101985347.99,-94.101132
101990231.99,-93.659676
101995116.00,-93.494860
102000000.00,-93.676385
102004884.00,-93.651092
102009768.01,-93.431610
102014652.01,-94.068583
102019536.02,-93.853769
102024420.02,-94.011916
102029304.03,-93.401548
102034188.03,-93.471494
102039072.04,-94.500502
102043956.04,-94.625898
102048840.05,-94.164774
102053724.05,-94.078543
102058608.06,-93.355375
102063492.06,-93.618551
102068376.07,-94.257598
102073260.07,-93.844920
102078144.08,-94.174364
102083028.08,-93.966903
102087912.09,-93.707231
102092796.09,-93.851964
102097680.10,-93.499248
102102564.10,-93.102092
102107448.11,-93.566373
102112332.11,-93.307503
102117216.12,-93.930853
102122100.12,-94.090864
102126984.13,-94.274949
102131868.13,-94.215477
102136752.14,-94.014339
102141636.14,-93.906036
102146520.15,-94.263911
102151404.15,-94.140696
102156288.16,-93.349971
102161172.16,-93.354537
102166056.17,-93.003111
102170940.17,-93.873765
102175824.18,-94.414557
102180708.18,-94.072974
102185592.19,-93.722262
102190476.19,-94.161718
102195360.20,-94.528339
102200244.20,-93.808202
102205128.21,-94.203445
102210012.21,-94.321072
102214896.21,-94.133260
102219780.22,-94.382762
102224664.22,-94.334699
102229548.23,-94.163647
102234432.23,-93.868123
102239316.24,-94.654688
102244200.24,-94.037961
102249084.25,-94.271941
102253968.25,-94.453344
102258852.26,-94.509266
102263736.26,-95.852405
102268620.27,-95.062952
102273504.27,-94.555035
102278388.28,-93.995936
102283272.28,-94.118300
102288156.29,-94.109017
102293040.29,-93.586031
102297924.30,-93.313764
102302808.30,-93.722596
102307692.31,-93.503323
102312576.31,-93.538444
102317460.32,-92.600236
102322344.32,-93.512212
102327228.33,-94.482495
102332112.33,-94.243171
102336996.34,-93.535125
102341880.34,-93.560177
102346764.35,-94.452242
102351648.35,-95.047752
102356532.36,-94.489647
102361416.36,-94.453274
102366300.37,-94.145574
102371184.37,-94.141429
102376068.38,-93.740109
102380952.38,-94.101207
102385836.39,-93.914320
102390720.39,-94.047241
102395604.40,-93.985382
102400488.40,-94.887585
102405372.41,-94.690523
102410256.41,-94.807052
102415140.42,-93.719792
102420024.42,-93.889053
102424908.42,-94.193516
102429792.43,-94.078558
102434676.43,-93.865488
102439560.44,-93.907212
102444444.44,-93.278395
102449328.45,-93.464345
102454212.45,-93.710885
102459096.46,-94.270719
102463980.46,-94.749006
102468864.47,-94.732527
102473748.47,-93.877398
102478632.48,-93.628841
102483516.48,-93.755544
102488400.49,-94.163730
102493284.49,-94.042118
102498168.50,-94.536920
102503052.50,-94.512620
102507936.51,-94.044980
102512820.51,-94.163529
102517704.52,-94.211124
102522588.52,-94.580793
102527472.53,-95.248757
102532356.53,-94.100925
102537240.54,-94.609838
102542124.54,-93.964942
102547008.55,-94.348478
102551892.55,-93.232195
102556776.56,-93.032521
102561660.56,-93.885284
102566544.57,-94.878736
102571428.57,-94.678469
102576312.58,-94.268074
102581196.58,-93.836878
102586080.59,-93.972412
102590964.59,-94.086206
102595848.60,-94.048387
102600732.60,-93.953080
102605616.61,-93.524409
102610500.61,-94.294738
102615384.62,-93.909289
102620268.62,-94.506508
102625152.63,-94.476720
102630036.63,-94.105677
102634920.63,-93.751133
102639804.64,-93.795226
102644688.64,-94.500627
102649572.65,-93.983757
102654456.65,-94.065130
102659340.66,-93.550959
102664224.66,-93.867478
102669108.67,-94.261170
102673992.67,-93.630681
102678876.68,-94.125083
102683760.68,-94.229678
102688644.69,-93.645546
102693528.69,-93.164840
102698412.70,-94.042828
102703296.70,-95.026247
102708180.71,-94.167111
102713064.71,-94.363618
102717948.72,-94.582197
102722832.72,-93.766003
102727716.73,-94.025574
102732600.73,-93.966188
102737484.74,-94.478324
102742368.74,-94.510223
102747252.75,-94.832978
102752136.75,-94.546252
102757020.76,-94.098314
102761904.76,-93.801728
102766788.77,-94.032328
102771672.77,-93.347939
102776556.78,-94.008796
102781440.78,-94.116022
102786324.79,-94.217133
102791208.79,-93.439021
102796092.80,-92.737386
102800976.80,-94.002567
102805860.81,-92.697234
102810744.81,-93.340705
102815628.82,-94.299090
102820512.82,-93.598621
102825396.83,-93.239338
102830280.83,-93.342401
102835164.84,-93.143841
102840048.84,-93.414439
102844932.84,-93.739146
102849816.85,-94.187573
102854700.85,-93.482349
102859584.86,-94.055371
102864468.86,-94.457599
102869352.87,-94.252715
102874236.87,-93.905505
102879120.88,-93.259407
102884004.88,-92.892493
102888888.89,-93.553419
102893772.89,-93.085657
102898656.90,-93.024268
102903540.90,-94.235916
102908424.91,-94.572277
102913308.91,-94.678388
102918192.92,-94.361524
102923076.92,-94.112339
102927960.93,-95.073598
102932844.93,-94.644302
102937728.94,-93.454799
102942612.94,-93.578714
102947496.95,-93.533840
102952380.95,-93.771338
102957264.96,-93.531387
102962148.96,-93.039340
102967032.97,-93.617257
102971916.97,-93.992675
102976800.98,-94.219581
102981684.98,-94.288656
102986568.99,-93.258361
102991452.99,-93.398268
102996337.00,-94.325087
103001221.00,-95.263108
103006105.01,-94.562988
103010989.01,-93.879940
103015873.02,-93.606890
103020757.02,-93.644206
103025641.03,-93.917086
103030525.03,-93.630361
103035409.04,-93.901306
103040293.04,-94.270347
103045177.05,-94.548733
103050061.05,-94.909309
103054945.05,-93.876853
103059829.06,-94.067995
103064713.06,-93.096496
103069597.07,-92.606087
103074481.07,-92.856319
103079365.08,-93.328527
103084249.08,-93.560416
103089133.09,-93.607575
103094017.09,-94.141104
103098901.10,-93.896588
103103785.10,-93.718410
103108669.11,-93.346584
103113553.11,-94.028172
103118437.12,-95.338977
103123321.12,-94.533742
103128205.13,-94.167177
103133089.13,-94.646143
103137973.14,-93.911617
103142857.14,-93.769989
103147741.15,-93.626652
103152625.15,-94.275332
103157509.16,-94.433200
103162393.16,-94.170671
103167277.17,-93.849156
103172161.17,-93.347650
103177045.18,-93.602674
103181929.18,-94.290497
103186813.19,-95.335638
103191697.19,-94.590625
103196581.20,-94.310188
103201465.20,-94.618222
103206349.21,-94.652159
103211233.21,-94.022106
103216117.22,-93.127431
103221001.22,-93.920162
103225885.23,-95.022670
103230769.23,-94.739323
103235653.24,-94.639713
103240537.24,-94.178553
103245421.25,-94.121397
103250305.25,-94.147199
103255189.26,-93.648079
103260073.26,-94.237825
103264957.26,-95.162988
103269841.27,-93.672491
103274725.27,-93.505741
103279609.28,-94.635981
103284493.28,-94.455905
103289377.29,-94.450767
103294261.29,-94.511881
103299145.30,-93.228708
103304029.30,-93.809133
103308913.31,-93.907735
103313797.31,-94.367435
103318681.32,-95.046478
103323565.32,-94.474488
103328449.33,-94.007319
103333333.33,-93.673435
103338217.34,-93.750731
103343101.34,-93.907956
103347985.35,-94.008074
103352869.35,-93.633844
103357753.36,-93.297730
103362637.36,-95.046963
103367521.37,-94.457291
103372405.37,-93.782117
103377289.38,-93.984879
103382173.38,-93.155620
103387057.39,-94.306590
103391941.39,-94.455870
103396825.40,-94.431273
103401709.40,-94.315601
103406593.41,-92.823327
103411477.41,-93.533048
103416361.42,-94.849551
103421245.42,-94.593294
103426129.43,-93.867950
103431013.43,-94.613331
103435897.44,-93.817833
103440781.44,-93.409371
103445665.45,-93.712040
103450549.45,-94.586074
103455433.46,-94.748976
103460317.46,-95.355358
103465201.47,-94.345446
103470085.47,-93.744242
103474969.47,-93.544305
103479853.48,-94.414646
103484737.48,-94.263941
103489621.49,-93.747000
103494505.49,-93.629046
103499389.50,-93.691135
103504273.50,-93.901510
103509157.51,-93.702705
103514041.51,-92.473519
103518925.52,-92.467127
103523809.52,-93.779902
103528693.53,-94.306880
103533577.53,-93.740917
103538461.54,-93.830356
103543345.54,-93.621292
103548229.55,-93.408587
103553113.55,-92.894033
103557997.56,-92.736969
103562881.56,-91.499943
103567765.57,-90.984744
103572649.57,-89.655248
103577533.58,-88.066028
103582417.58,-88.393469
103587301.59,-88.816968
103592185.59,-86.820329
