# Timestamp: 20251218_072302
# ip: 192.168.46.113
# ruta_salida: Calibración/extraccion/Samples
# frecuencia_central_hz: 146000000
# span_hz: 20000000
# puntos: 4096
# rbw_hz: 47000
Frecuencia_Hz,Amplitud_dBm
136371184.37,-93.981725
136376068.38,-94.625397
136380952.38,-94.213674
136385836.39,-94.169887
136390720.39,-93.903810
136395604.40,-94.472744
136400488.40,-94.274873
136405372.41,-94.272561
136410256.41,-94.226867
136415140.42,-94.498278
136420024.42,-94.973246
136424908.42,-94.460742
136429792.43,-93.855667
136434676.43,-93.915505
136439560.44,-94.433642
136444444.44,-94.301239
136449328.45,-93.837220
136454212.45,-94.114969
136459096.46,-95.086780
136463980.46,-94.931019
136468864.47,-94.988084
136473748.47,-93.726183
136478632.48,-93.836164
136483516.48,-94.460856
136488400.49,-94.770510
136493284.49,-94.810307
136498168.50,-95.237392
136503052.50,-95.671681
136507936.51,-94.344700
136512820.51,-94.422828
136517704.52,-94.476822
136522588.52,-93.885377
136527472.53,-93.630812
136532356.53,-95.593751
136537240.54,-95.471006
136542124.54,-94.812168
136547008.55,-94.890050
136551892.55,-94.743134
136556776.56,-95.161620
136561660.56,-94.141150
136566544.57,-93.246902
136571428.57,-94.196485
136576312.58,-94.924147
136581196.58,-94.735228
136586080.59,-93.670793
136590964.59,-93.679198
136595848.60,-94.212043
136600732.60,-94.063962
136605616.61,-93.367446
136610500.61,-94.625764
136615384.62,-94.794363
136620268.62,-94.516403
136625152.63,-94.504256
136630036.63,-93.898369
136634920.63,-93.868548
136639804.64,-94.234808
136644688.64,-93.674633
136649572.65,-94.745831
136654456.65,-95.924713
136659340.66,-95.774478
136664224.66,-95.041591
136669108.67,-95.236356
136673992.67,-94.607428
136678876.68,-94.835386
136683760.68,-95.696511
136688644.69,-95.054500
136693528.69,-94.796368
136698412.70,-94.693999
136703296.70,-93.784480
136708180.71,-95.775015
136713064.71,-95.374998
136717948.72,-94.688333
136722832.72,-94.118536
136727716.73,-94.264711
136732600.73,-95.204124
136737484.74,-94.676630
136742368.74,-94.927437
136747252.75,-94.723120
136752136.75,-94.451711
136757020.76,-95.141484
136761904.76,-96.724674
136766788.77,-96.131394
136771672.77,-95.528897
136776556.78,-95.148972
136781440.78,-94.496226
136786324.79,-94.073662
136791208.79,-94.539361
136796092.80,-94.238095
136800976.80,-94.368540
136805860.81,-94.729943
136810744.81,-94.491039
136815628.82,-95.120799
136820512.82,-95.207615
136825396.83,-95.681576
136830280.83,-94.927448
136835164.84,-94.054194
136840048.84,-93.366188
136844932.84,-94.786890
136849816.85,-94.750484
136854700.85,-95.419581
136859584.86,-96.124838
136864468.86,-95.016387
136869352.87,-95.074459
136874236.87,-95.182197
136879120.88,-94.998309
136884004.88,-95.171887
136888888.89,-94.428017
136893772.89,-95.219666
136898656.90,-94.796219
136903540.90,-94.161271
136908424.91,-93.925014
136913308.91,-94.783597
136918192.92,-94.865116
136923076.92,-94.900358
136927960.93,-94.306954
136932844.93,-93.899469
136937728.94,-94.322087
136942612.94,-95.095585
136947496.95,-94.412487
136952380.95,-94.832740
136957264.96,-94.841427
136962148.96,-95.025740
136967032.97,-94.569382
136971916.97,-95.117818
136976800.98,-95.303791
136981684.98,-95.332413
136986568.99,-95.169181
136991452.99,-94.971363
136996337.00,-94.247886
137001221.00,-94.342541
137006105.01,-93.517788
137010989.01,-93.857387
137015873.02,-94.624759
137020757.02,-95.335984
137025641.03,-94.717208
137030525.03,-94.506818
137035409.04,-94.743093
137040293.04,-94.267472
137045177.05,-93.876990
137050061.05,-94.311561
137054945.05,-95.499784
137059829.06,-94.224006
137064713.06,-94.311528
137069597.07,-94.989630
137074481.07,-95.153462
137079365.08,-95.426938
137084249.08,-95.279369
137089133.09,-95.914866
137094017.09,-94.583259
137098901.10,-93.994640
137103785.10,-93.915312
137108669.11,-94.207751
137113553.11,-94.662132
137118437.12,-94.108984
137123321.12,-94.501975
137128205.13,-94.445493
137133089.13,-93.864077
137137973.14,-93.636720
137142857.14,-93.950364
137147741.15,-95.160817
137152625.15,-94.748917
137157509.16,-94.407783
137162393.16,-94.611324
137167277.17,-93.712734
137172161.17,-93.813004
137177045.18,-94.974001
137181929.18,-94.657621
137186813.19,-94.249977
137191697.19,-94.366014
137196581.20,-94.947837
137201465.20,-94.895117
137206349.21,-94.501350
137211233.21,-94.748130
137216117.22,-94.394479
137221001.22,-94.199538
137225885.23,-94.311620
137230769.23,-94.348292
137235653.24,-94.586545
137240537.24,-96.019765
137245421.25,-94.489472
137250305.25,-94.565024
137255189.26,-95.207284
137260073.26,-94.077893
137264957.26,-93.563199
137269841.27,-94.010235
137274725.27,-95.527710
137279609.28,-95.293396
137284493.28,-94.899418
137289377.29,-94.889673
137294261.29,-94.724041
137299145.30,-95.059173
137304029.30,-94.199461
137308913.31,-93.232559
137313797.31,-94.367090
137318681.32,-94.804168
137323565.32,-94.142205
137328449.33,-94.081928
137333333.33,-94.913973
137338217.34,-94.544766
137343101.34,-93.486176
137347985.35,-93.155248
137352869.35,-93.973257
137357753.36,-94.238824
137362637.36,-95.034833
137367521.37,-94.446920
137372405.37,-94.224736
137377289.38,-94.067650
137382173.38,-94.596169
137387057.39,-95.546158
137391941.39,-95.274926
137396825.40,-95.358422
137401709.40,-95.164134
137406593.41,-94.789596
137411477.41,-95.175118
137416361.42,-95.556880
137421245.42,-94.054714
137426129.43,-94.346324
137431013.43,-94.643477
137435897.44,-94.501116
137440781.44,-94.341099
137445665.45,-94.780596
137450549.45,-94.294170
137455433.46,-94.480319
137460317.46,-94.156154
137465201.47,-93.931675
137470085.47,-94.254094
137474969.47,-94.754805
137479853.48,-95.026727
137484737.48,-94.043316
137489621.49,-93.840078
137494505.49,-94.102078
137499389.50,-94.351365
137504273.50,-93.345249
137509157.51,-93.812307
137514041.51,-94.772837
137518925.52,-94.397874
137523809.52,-94.066098
137528693.53,-94.744289
137533577.53,-94.242979
137538461.54,-94.640366
137543345.54,-94.770580
137548229.55,-93.582870
137553113.55,-95.469659
137557997.56,-95.466993
137562881.56,-94.883530
137567765.57,-95.596784
137572649.57,-95.504356
137577533.58,-94.825884
137582417.58,-94.420588
137587301.59,-94.360134
137592185.59,-93.739822
137597069.60,-94.369971
137601953.60,-95.013060
137606837.61,-94.309057
137611721.61,-94.438513
137616605.62,-93.824645
137621489.62,-93.148046
137626373.63,-94.165605
137631257.63,-93.805826
137636141.64,-93.753688
137641025.64,-94.387544
137645909.65,-95.239453
137650793.65,-94.732317
137655677.66,-94.410622
137660561.66,-94.163702
137665445.67,-94.249935
137670329.67,-93.876933
137675213.68,-93.562318
137680097.68,-94.359123
137684981.68,-94.436704
137689865.69,-94.136445
137694749.69,-93.571802
137699633.70,-94.124987
137704517.70,-94.653931
137709401.71,-95.403540
137714285.71,-94.494903
137719169.72,-94.895292
137724053.72,-94.094145
137728937.73,-94.536962
137733821.73,-94.840807
137738705.74,-93.577370
137743589.74,-93.559220
137748473.75,-94.182023
137753357.75,-94.274736
137758241.76,-95.070146
137763125.76,-94.566258
137768009.77,-95.248192
137772893.77,-95.362568
137777777.78,-94.643400
137782661.78,-94.194599
137787545.79,-93.753249
137792429.79,-94.937482
137797313.80,-94.880931
137802197.80,-94.788625
137807081.81,-94.979559
137811965.81,-95.029950
137816849.82,-95.412647
137821733.82,-94.668654
137826617.83,-95.077712
137831501.83,-94.112169
137836385.84,-94.059890
137841269.84,-94.983395
137846153.85,-94.799012
137851037.85,-94.617261
137855921.86,-94.698356
137860805.86,-94.612106
137865689.87,-95.203852
137870573.87,-94.737290
137875457.88,-94.413512
137880341.88,-94.680915
137885225.89,-94.293169
137890109.89,-94.183261
137894993.89,-94.226289
137899877.90,-95.005755
137904761.90,-95.327998
137909645.91,-94.883452
137914529.91,-94.556973
137919413.92,-94.502364
137924297.92,-93.895805
137929181.93,-94.141227
137934065.93,-94.886899
137938949.94,-94.635864
137943833.94,-94.506269
137948717.95,-94.195310
137953601.95,-93.714269
137958485.96,-93.930893
137963369.96,-94.546810
137968253.97,-94.400283
137973137.97,-93.896589
137978021.98,-93.901056
137982905.98,-94.627254
137987789.99,-95.210807
137992673.99,-94.952305
137997558.00,-94.546744
138002442.00,-94.360914
138007326.01,-93.746711
138012210.01,-94.432104
138017094.02,-94.882160
138021978.02,-94.656586
138026862.03,-94.908028
138031746.03,-95.099103
138036630.04,-94.146626
138041514.04,-94.116647
138046398.05,-94.386857
138051282.05,-95.502708
138056166.06,-95.602253
138061050.06,-95.194485
138065934.07,-95.105993
138070818.07,-94.105898
138075702.08,-94.132488
138080586.08,-95.072413
138085470.09,-93.990023
138090354.09,-94.797632
138095238.10,-94.163937
138100122.10,-94.453922
138105006.11,-94.564856
138109890.11,-94.313786
138114774.11,-94.750653
138119658.12,-93.967428
138124542.12,-93.493944
138129426.13,-93.562503
138134310.13,-94.146939
138139194.14,-94.049248
138144078.14,-95.054519
138148962.15,-95.360853
138153846.15,-94.526107
138158730.16,-93.987579
138163614.16,-94.058927
138168498.17,-94.093587
138173382.17,-95.344013
138178266.18,-94.364574
138183150.18,-93.921477
138188034.19,-93.820026
138192918.19,-93.997965
138197802.20,-94.027874
138202686.20,-93.948688
138207570.21,-95.084596
138212454.21,-95.184335
138217338.22,-94.259897
138222222.22,-93.940057
138227106.23,-95.150491
138231990.23,-94.903482
138236874.24,-94.470802
138241758.24,-94.503342
138246642.25,-94.952922
138251526.25,-93.865287
138256410.26,-95.269568
138261294.26,-95.203905
138266178.27,-93.836986
138271062.27,-94.121709
138275946.28,-94.482972
138280830.28,-94.783286
138285714.29,-93.253117
138290598.29,-93.640106
138295482.30,-93.805261
138300366.30,-93.890065
138305250.31,-94.242729
138310134.31,-94.327832
138315018.32,-95.003197
138319902.32,-94.521486
138324786.32,-94.759633
138329670.33,-95.698533
138334554.33,-94.770757
138339438.34,-94.747699
138344322.34,-94.328455
138349206.35,-94.784884
138354090.35,-94.766540
138358974.36,-94.843521
138363858.36,-95.046391
138368742.37,-93.708516
138373626.37,-94.028658
138378510.38,-94.947430
138383394.38,-94.478307
138388278.39,-95.290067
138393162.39,-95.451233
138398046.40,-94.683297
138402930.40,-94.872042
138407814.41,-95.774624
138412698.41,-96.126600
138417582.42,-95.016948
138422466.42,-94.490920
138427350.43,-95.008510
138432234.43,-94.803646
138437118.44,-94.425576
138442002.44,-94.087797
138446886.45,-93.420660
138451770.45,-94.308305
138456654.46,-94.377377
138461538.46,-94.597391
138466422.47,-95.410404
138471306.47,-94.806812
138476190.48,-94.296321
138481074.48,-94.475001
138485958.49,-94.694662
138490842.49,-93.595604
138495726.50,-94.296800
138500610.50,-94.139679
138505494.51,-94.764442
138510378.51,-94.462823
138515262.52,-94.447197
138520146.52,-94.849475
138525030.53,-94.487843
138529914.53,-95.056301
138534798.53,-94.098350
138539682.54,-94.188662
138544566.54,-95.148591
138549450.55,-94.403273
138554334.55,-94.683848
138559218.56,-95.780806
138564102.56,-95.096703
138568986.57,-94.329191
138573870.57,-94.193169
138578754.58,-94.108650
138583638.58,-94.906884
138588522.59,-94.534358
138593406.59,-94.737633
138598290.60,-94.488418
138603174.60,-94.683466
138608058.61,-94.405135
138612942.61,-94.755946
138617826.62,-94.688023
138622710.62,-94.647944
138627594.63,-94.646762
138632478.63,-95.453260
138637362.64,-95.425470
138642246.64,-94.081892
138647130.65,-93.673700
138652014.65,-94.552941
138656898.66,-95.199403
138661782.66,-94.956420
138666666.67,-94.023135
138671550.67,-94.417980
138676434.68,-94.233457
138681318.68,-94.939473
138686202.69,-95.171457
138691086.69,-95.065415
138695970.70,-95.766453
138700854.70,-94.979926
138705738.71,-94.123286
138710622.71,-93.646783
138715506.72,-94.276648
138720390.72,-95.033973
138725274.73,-94.947071
138730158.73,-94.717136
138735042.74,-94.686273
138739926.74,-94.071611
138744810.74,-94.843184
138749694.75,-94.994605
138754578.75,-94.963689
138759462.76,-94.760609
138764346.76,-94.622785
138769230.77,-94.105832
138774114.77,-93.795526
138778998.78,-94.153399
138783882.78,-94.909859
138788766.79,-94.902709
138793650.79,-94.609936
138798534.80,-94.418173
138803418.80,-94.918567
138808302.81,-95.087413
138813186.81,-95.236979
138818070.82,-94.578159
138822954.82,-94.577876
138827838.83,-94.543906
138832722.83,-94.811980
138837606.84,-94.859123
138842490.84,-94.354847
138847374.85,-94.081442
138852258.85,-94.599085
138857142.86,-95.323270
138862026.86,-94.583196
138866910.87,-95.012506
138871794.87,-95.196253
138876678.88,-94.163229
138881562.88,-94.548010
138886446.89,-94.775246
138891330.89,-94.983393
138896214.90,-95.403134
138901098.90,-94.344279
138905982.91,-94.497305
138910866.91,-95.292343
138915750.92,-94.896423
138920634.92,-93.764859
138925518.93,-93.868643
138930402.93,-93.569284
138935286.94,-94.342306
138940170.94,-94.346614
138945054.95,-94.931722
138949938.95,-94.376473
138954822.95,-93.504948
138959706.96,-94.500349
138964590.96,-94.933349
138969474.97,-94.990979
138974358.97,-94.443551
138979242.98,-94.468270
138984126.98,-93.511944
138989010.99,-93.918142
138993894.99,-94.600958
138998779.00,-94.474100
139003663.00,-93.857601
139008547.01,-93.575792
139013431.01,-93.272390
139018315.02,-94.201756
139023199.02,-94.641977
139028083.03,-94.826184
139032967.03,-94.421665
139037851.04,-94.480108
139042735.04,-94.609316
139047619.05,-94.090209
139052503.05,-94.563676
139057387.06,-93.908405
139062271.06,-93.543347
139067155.07,-93.924633
139072039.07,-94.081949
139076923.08,-93.982122
139081807.08,-94.426916
139086691.09,-94.624417
139091575.09,-94.640715
139096459.10,-95.315392
139101343.10,-94.826777
139106227.11,-94.703432
139111111.11,-94.526571
139115995.12,-94.613457
139120879.12,-95.381606
139125763.13,-95.910567
139130647.13,-95.203174
139135531.14,-94.586764
139140415.14,-94.609929
139145299.15,-95.232238
139150183.15,-94.732729
139155067.16,-94.278543
139159951.16,-94.821029
139164835.16,-94.250754
139169719.17,-94.026663
139174603.17,-93.508279
139179487.18,-93.748951
139184371.18,-93.647041
139189255.19,-94.260574
139194139.19,-94.869888
139199023.20,-94.156951
139203907.20,-94.606830
139208791.21,-94.976780
139213675.21,-94.098388
139218559.22,-93.614046
139223443.22,-95.167786
139228327.23,-95.348727
139233211.23,-94.106619
139238095.24,-94.139707
139242979.24,-94.493766
139247863.25,-94.872861
139252747.25,-94.715369
139257631.26,-94.383823
139262515.26,-94.444420
139267399.27,-94.180126
139272283.27,-93.901707
139277167.28,-93.841694
139282051.28,-94.959628
139286935.29,-94.437819
139291819.29,-93.979131
139296703.30,-93.880611
139301587.30,-93.871254
139306471.31,-94.504139
139311355.31,-94.467485
139316239.32,-94.729485
139321123.32,-94.778711
139326007.33,-95.404056
139330891.33,-95.132365
139335775.34,-95.105969
139340659.34,-94.984813
139345543.35,-94.337752
139350427.35,-95.039037
139355311.36,-95.554614
139360195.36,-95.031022
139365079.37,-94.295945
139369963.37,-94.480258
139374847.37,-94.446271
139379731.38,-95.071563
139384615.38,-95.396790
139389499.39,-94.828687
139394383.39,-95.050431
139399267.40,-95.089416
139404151.40,-94.149245
139409035.41,-94.218052
139413919.41,-95.898634
139418803.42,-95.136526
139423687.42,-93.957961
139428571.43,-93.283198
139433455.43,-94.105039
139438339.44,-93.816503
139443223.44,-94.907758
139448107.45,-94.702560
139452991.45,-94.344582
139457875.46,-94.466905
139462759.46,-94.524075
139467643.47,-94.243379
139472527.47,-94.081508
139477411.48,-94.380074
139482295.48,-94.421884
139487179.49,-94.879002
139492063.49,-94.365351
139496947.50,-94.862566
139501831.50,-94.889633
139506715.51,-95.835085
139511599.51,-94.975832
139516483.52,-94.034849
139521367.52,-94.877224
139526251.53,-94.969036
139531135.53,-94.624319
139536019.54,-94.591108
139540903.54,-94.998030
139545787.55,-94.376870
139550671.55,-95.075224
139555555.56,-94.783015
139560439.56,-94.571036
139565323.57,-94.967788
139570207.57,-94.067379
139575091.58,-93.871379
139579975.58,-95.321195
139584859.58,-96.022727
139589743.59,-95.127367
139594627.59,-94.818527
139599511.60,-94.772251
139604395.60,-95.851359
139609279.61,-94.440723
139614163.61,-93.811741
139619047.62,-94.145814
139623931.62,-93.890207
139628815.63,-94.120532
139633699.63,-94.280797
139638583.64,-93.933254
139643467.64,-94.487128
139648351.65,-95.332080
139653235.65,-95.987194
139658119.66,-95.266366
139663003.66,-94.746781
139667887.67,-95.406221
139672771.67,-94.792230
139677655.68,-94.962488
139682539.68,-93.825346
139687423.69,-94.949583
139692307.69,-94.738381
139697191.70,-94.260625
139702075.70,-95.387881
139706959.71,-95.118413
139711843.71,-95.137572
139716727.72,-95.108157
139721611.72,-94.024918
139726495.73,-94.397481
139731379.73,-94.327069
139736263.74,-94.573850
139741147.74,-94.337170
139746031.75,-93.718765
139750915.75,-93.658222
139755799.76,-93.837026
139760683.76,-94.254453
139765567.77,-94.683392
139770451.77,-94.455064
139775335.78,-93.774597
139780219.78,-94.903018
139785103.79,-95.006361
139789987.79,-95.605010
139794871.79,-94.837464
139799755.80,-94.772807
139804639.80,-95.011078
139809523.81,-95.499252
139814407.81,-94.708523
139819291.82,-94.619537
139824175.82,-94.823413
139829059.83,-94.548225
139833943.83,-94.398961
139838827.84,-94.161346
139843711.84,-94.294526
139848595.85,-93.989041
139853479.85,-94.289001
139858363.86,-93.800721
139863247.86,-94.250371
139868131.87,-93.728492
139873015.87,-94.382034
139877899.88,-94.803734
139882783.88,-94.361783
139887667.89,-94.798033
139892551.89,-95.406163
139897435.90,-95.319296
139902319.90,-94.891717
139907203.91,-94.935046
139912087.91,-94.569459
139916971.92,-94.527526
139921855.92,-94.714787
139926739.93,-94.582951
139931623.93,-94.510031
139936507.94,-94.510473
139941391.94,-94.031640
139946275.95,-93.648166
139951159.95,-93.577172
139956043.96,-94.144676
139960927.96,-93.273205
139965811.97,-92.283844
139970695.97,-93.405751
139975579.98,-92.610043
139980463.98,-92.028398
139985347.99,-91.142485
139990231.99,-90.256836
139995116.00,-89.833301
140000000.00,-90.163789
140004884.00,-90.426566
140009768.01,-90.525070
140014652.01,-90.961036
140019536.02,-92.226805
140024420.02,-91.927429
140029304.03,-91.967066
140034188.03,-93.239315
140039072.04,-93.862683
140043956.04,-94.097776
140048840.05,-93.731412
140053724.05,-93.885603
140058608.06,-94.401692
140063492.06,-92.997289
140068376.07,-93.156477
140073260.07,-93.908152
140078144.08,-94.605870
140083028.08,-93.911049
140087912.09,-95.194298
140092796.09,-94.886358
140097680.10,-94.903873
140102564.10,-94.077373
140107448.11,-93.359511
140112332.11,-94.034169
140117216.12,-93.775279
140122100.12,-94.791796
140126984.13,-94.536753
140131868.13,-94.287555
140136752.14,-93.597060
140141636.14,-93.944233
140146520.15,-94.511367
140151404.15,-94.240540
140156288.16,-94.366058
140161172.16,-95.028181
140166056.17,-93.956066
140170940.17,-93.759907
140175824.18,-94.525460
140180708.18,-94.650572
140185592.19,-94.449081
140190476.19,-93.949872
140195360.20,-94.039389
140200244.20,-94.459906
140205128.21,-93.064490
140210012.21,-93.800539
140214896.21,-94.002649
140219780.22,-93.919631
140224664.22,-94.110495
140229548.23,-94.942328
140234432.23,-95.358696
140239316.24,-94.464996
140244200.24,-93.669129
140249084.25,-93.318090
140253968.25,-93.999671
140258852.26,-94.486345
140263736.26,-95.081340
140268620.27,-94.310403
140273504.27,-94.034915
140278388.28,-93.872867
140283272.28,-93.835773
140288156.29,-93.966641
140293040.29,-94.193522
140297924.30,-93.429648
140302808.30,-94.333890
140307692.31,-93.817855
140312576.31,-93.776717
140317460.32,-94.687280
140322344.32,-94.622976
140327228.33,-93.523583
140332112.33,-94.048342
140336996.34,-94.610637
140341880.34,-94.700755
140346764.35,-93.922261
140351648.35,-94.520169
140356532.36,-94.712428
140361416.36,-94.988022
140366300.37,-93.585508
140371184.37,-93.370528
140376068.38,-93.990577
140380952.38,-94.400288
140385836.39,-93.729108
140390720.39,-93.501381
140395604.40,-93.498326
140400488.40,-93.827473
140405372.41,-94.177065
140410256.41,-94.296156
140415140.42,-93.431836
140420024.42,-93.933076
140424908.42,-94.769095
140429792.43,-94.268262
140434676.43,-94.735338
140439560.44,-95.347953
140444444.44,-94.861721
140449328.45,-95.196623
140454212.45,-94.382588
140459096.46,-93.530804
140463980.46,-94.738838
140468864.47,-95.300727
140473748.47,-94.379837
140478632.48,-94.190475
140483516.48,-93.069771
140488400.49,-93.856423
140493284.49,-94.650561
140498168.50,-95.019663
140503052.50,-94.784908
140507936.51,-94.126634
140512820.51,-94.674894
140517704.52,-94.279486
140522588.52,-93.789158
140527472.53,-94.035885
140532356.53,-94.335210
140537240.54,-93.635286
140542124.54,-94.313865
140547008.55,-94.279577
140551892.55,-94.591386
140556776.56,-94.704085
140561660.56,-95.202731
140566544.57,-93.889238
140571428.57,-94.016875
140576312.58,-94.279652
140581196.58,-93.730706
140586080.59,-93.797623
140590964.59,-93.557748
140595848.60,-93.135043
140600732.60,-93.079215
140605616.61,-93.368600
140610500.61,-93.815477
140615384.62,-93.971046
140620268.62,-94.309302
140625152.63,-94.811461
140630036.63,-94.063566
140634920.63,-93.556182
140639804.64,-94.656496
140644688.64,-93.652692
140649572.65,-94.123229
140654456.65,-93.918524
140659340.66,-93.848819
140664224.66,-93.731776
140669108.67,-93.941356
140673992.67,-94.145143
140678876.68,-94.693719
140683760.68,-94.579909
140688644.69,-93.701023
140693528.69,-94.399023
140698412.70,-93.851560
140703296.70,-93.791000
140708180.71,-94.276121
140713064.71,-94.369769
140717948.72,-95.228529
140722832.72,-94.303631
140727716.73,-94.104188
140732600.73,-93.307667
140737484.74,-94.301020
140742368.74,-94.152656
140747252.75,-93.999349
140752136.75,-94.521229
140757020.76,-95.222725
140761904.76,-94.900131
140766788.77,-94.688735
140771672.77,-94.452532
140776556.78,-94.965355
140781440.78,-94.143215
140786324.79,-93.565083
140791208.79,-94.279010
140796092.80,-92.579396
140800976.80,-92.875119
140805860.81,-93.952920
140810744.81,-94.137022
140815628.82,-94.841590
140820512.82,-94.209872
140825396.83,-93.164612
140830280.83,-93.887561
140835164.84,-93.724437
140840048.84,-93.669986
140844932.84,-95.081559
140849816.85,-94.608764
140854700.85,-94.346076
140859584.86,-94.797297
140864468.86,-94.397669
140869352.87,-93.693790
140874236.87,-94.088617
140879120.88,-94.935706
140884004.88,-94.112525
140888888.89,-94.733438
140893772.89,-94.913744
140898656.90,-94.493387
140903540.90,-94.219947
140908424.91,-92.908680
140913308.91,-93.011122
140918192.92,-93.384320
140923076.92,-93.707428
140927960.93,-93.177797
140932844.93,-94.005359
140937728.94,-93.621515
140942612.94,-93.830935
140947496.95,-94.131426
140952380.95,-93.937385
140957264.96,-94.071202
140962148.96,-94.338446
140967032.97,-94.509464
140971916.97,-94.032731
140976800.98,-93.349793
140981684.98,-94.334423
140986568.99,-94.841632
140991452.99,-93.544718
140996337.00,-93.496765
141001221.00,-94.937435
141006105.01,-94.446701
141010989.01,-93.771284
141015873.02,-94.403799
141020757.02,-94.554794
141025641.03,-94.680789
141030525.03,-94.149252
141035409.04,-94.114276
141040293.04,-94.466763
141045177.05,-93.872176
141050061.05,-93.724766
141054945.05,-92.887671
141059829.06,-93.430616
141064713.06,-94.064790
141069597.07,-93.613270
141074481.07,-93.144094
141079365.08,-94.423705
141084249.08,-94.591015
141089133.09,-93.880233
141094017.09,-93.626551
141098901.10,-93.973159
141103785.10,-94.846802
141108669.11,-93.467488
141113553.11,-93.970052
141118437.12,-94.029750
141123321.12,-94.262298
141128205.13,-93.778098
141133089.13,-94.639947
141137973.14,-93.370895
141142857.14,-93.230371
141147741.15,-93.482624
141152625.15,-94.056291
141157509.16,-94.896158
141162393.16,-94.643146
141167277.17,-94.817395
141172161.17,-94.518919
141177045.18,-94.634038
141181929.18,-94.229166
141186813.19,-92.846144
141191697.19,-93.556168
141196581.20,-93.518579
141201465.20,-94.074519
141206349.21,-93.175998
141211233.21,-92.450385
141216117.22,-93.838104
141221001.22,-93.700493
141225885.23,-93.573123
141230769.23,-93.460160
141235653.24,-93.824265
141240537.24,-93.574679
141245421.25,-93.190976
141250305.25,-93.119487
141255189.26,-94.016331
141260073.26,-95.212958
141264957.26,-94.925023
141269841.27,-94.811918
141274725.27,-94.483409
141279609.28,-94.806641
141284493.28,-94.461075
141289377.29,-93.961725
141294261.29,-94.198742
141299145.30,-93.918628
141304029.30,-93.632335
141308913.31,-93.050883
141313797.31,-93.645666
141318681.32,-92.852270
141323565.32,-93.147641
141328449.33,-93.094090
141333333.33,-92.725608
141338217.34,-92.805838
141343101.34,-92.834689
141347985.35,-93.192738
141352869.35,-94.288743
141357753.36,-94.172107
141362637.36,-94.748439
141367521.37,-94.463241
141372405.37,-94.397119
141377289.38,-94.072476
141382173.38,-93.068425
141387057.39,-93.376349
141391941.39,-94.086320
141396825.40,-94.792248
141401709.40,-94.285359
141406593.41,-93.967479
141411477.41,-93.753064
141416361.42,-93.564673
141421245.42,-94.663945
141426129.43,-94.505270
141431013.43,-93.307002
141435897.44,-94.076951
141440781.44,-93.710569
141445665.45,-94.351364
141450549.45,-94.189988
141455433.46,-94.323328
141460317.46,-94.184162
141465201.47,-94.052837
141470085.47,-93.985603
141474969.47,-93.725776
141479853.48,-94.334648
141484737.48,-94.503759
141489621.49,-94.382392
141494505.49,-93.916323
141499389.50,-93.151460
141504273.50,-93.137760
141509157.51,-93.214335
141514041.51,-93.539897
141518925.52,-94.067887
141523809.52,-94.343165
141528693.53,-94.320071
141533577.53,-94.255309
141538461.54,-94.375335
141543345.54,-94.057914
141548229.55,-94.559597
141553113.55,-94.912455
141557997.56,-94.403500
141562881.56,-94.213414
141567765.57,-93.900990
141572649.57,-93.790552
141577533.58,-93.943613
141582417.58,-93.839585
141587301.59,-94.183420
141592185.59,-94.628285
