# Timestamp: 20251218_072332
# ip: 192.168.46.113
# ruta_salida: Calibración/extraccion/Samples
# frecuencia_central_hz: 101000000
# span_hz: 20000000
# puntos: 4096
# rbw_hz: 47000
Frecuencia_Hz,Amplitud_dBm
91434676.43,-94.664725
91439560.44,-93.536370
91444444.44,-94.317342
91449328.45,-93.764863
91454212.45,-93.387218
91459096.46,-92.627154
91463980.46,-93.980727
91468864.47,-94.575333
91473748.47,-93.973780
91478632.48,-93.131124
91483516.48,-93.731530
91488400.49,-94.445903
91493284.49,-93.896612
91498168.50,-93.660284
91503052.50,-93.764166
91507936.51,-93.127092
91512820.51,-93.141674
91517704.52,-94.253727
91522588.52,-94.355727
91527472.53,-93.940558
91532356.53,-94.103809
91537240.54,-93.874798
91542124.54,-93.348955
91547008.55,-93.476773
91551892.55,-93.457281
91556776.56,-93.786900
91561660.56,-94.467250
91566544.57,-93.988774
91571428.57,-93.710671
91576312.58,-93.700029
91581196.58,-93.229932
91586080.59,-92.731335
91590964.59,-92.975576
91595848.60,-91.100464
91600732.60,-92.375766
91605616.61,-92.112976
91610500.61,-90.533110
91615384.62,-90.634553
91620268.62,-89.326049
91625152.63,-87.207256
91630036.63,-86.264291
91634920.63,-84.755398
91639804.64,-82.954585
91644688.64,-81.415623
91649572.65,-79.738235
91654456.65,-77.953694
91659340.66,-76.307751
91664224.66,-74.651234
91669108.67,-73.257160
91673992.67,-72.359037
91678876.68,-71.682731
91683760.68,-71.532967
91688644.69,-71.107328
91693528.69,-70.290751
91698412.70,-70.226714
91703296.70,-70.881979
91708180.71,-71.303213
91713064.71,-72.435317
91717948.72,-73.207579
91722832.72,-73.409435
91727716.73,-74.389891
91732600.73,-75.560147
91737484.74,-76.957186
91742368.74,-78.200853
91747252.75,-80.700535
91752136.75,-82.020609
91757020.76,-83.795765
91761904.76,-85.739117
91766788.77,-87.287158
91771672.77,-88.905980
91776556.78,-90.628873
91781440.78,-90.978700
91786324.79,-91.672063
91791208.79,-92.083211
91796092.80,-92.747761
91800976.80,-92.714193
91805860.81,-92.990313
91810744.81,-93.285665
91815628.82,-93.293541
91820512.82,-93.281157
91825396.83,-93.694447
91830280.83,-94.093452
91835164.84,-94.540435
91840048.84,-93.938429
91844932.84,-93.253012
91849816.85,-93.652506
91854700.85,-94.557879
91859584.86,-94.256555
91864468.86,-93.890425
91869352.87,-93.610145
91874236.87,-93.145588
91879120.88,-93.761674
91884004.88,-94.198204
91888888.89,-94.189163
91893772.89,-93.738055
91898656.90,-93.580330
91903540.90,-94.416892
91908424.91,-93.985713
91913308.91,-93.501889
91918192.92,-94.939797
91923076.92,-95.068468
91927960.93,-94.531075
91932844.93,-94.752930
91937728.94,-94.346889
91942612.94,-93.815193
91947496.95,-94.883485
91952380.95,-93.780825
91957264.96,-93.827950
91962148.96,-94.795149
91967032.97,-95.157345
91971916.97,-95.181578
91976800.98,-94.240374
91981684.98,-93.765835
91986568.99,-93.096690
91991452.99,-92.291192
91996337.00,-93.059150
92001221.00,-94.294473
92006105.01,-94.481103
92010989.01,-95.010781
92015873.02,-95.200930
92020757.02,-93.653484
92025641.03,-93.040590
92030525.03,-93.044528
92035409.04,-93.064303
92040293.04,-93.375979
92045177.05,-94.378177
92050061.05,-94.253428
92054945.05,-93.298932
92059829.06,-93.960589
92064713.06,-94.278884
92069597.07,-94.220265
92074481.07,-93.315313
92079365.08,-93.564866
92084249.08,-94.065191
92089133.09,-94.291331
92094017.09,-94.146776
92098901.10,-93.852471
92103785.10,-94.648478
92108669.11,-93.691890
92113553.11,-94.077395
92118437.12,-94.761595
92123321.12,-94.260873
92128205.13,-93.819974
92133089.13,-93.219448
92137973.14,-93.654288
92142857.14,-94.159072
92147741.15,-94.083991
92152625.15,-93.652638
92157509.16,-93.260151
92162393.16,-93.684956
92167277.17,-93.854758
92172161.17,-94.200944
92177045.18,-93.915159
92181929.18,-93.574637
92186813.19,-92.966708
92191697.19,-92.874780
92196581.20,-93.834315
92201465.20,-93.850048
92206349.21,-92.718051
92211233.21,-92.240604
92216117.22,-92.670705
92221001.22,-92.594787
92225885.23,-91.748891
92230769.23,-90.648251
92235653.24,-90.682555
92240537.24,-90.571725
92245421.25,-90.062554
92250305.25,-89.278258
92255189.26,-88.777919
92260073.26,-88.774872
92264957.26,-87.902043
92269841.27,-87.549624
92274725.27,-86.379859
92279609.28,-86.330107
92284493.28,-85.894800
92289377.29,-85.290825
92294261.29,-84.759495
92299145.30,-84.748747
92304029.30,-84.484668
92308913.31,-85.071748
92313797.31,-85.591706
92318681.32,-85.455844
92323565.32,-86.223645
92328449.33,-87.123775
92333333.33,-86.843251
92338217.34,-87.755192
92343101.34,-88.656890
92347985.35,-88.803941
92352869.35,-88.785354
92357753.36,-89.978135
92362637.36,-90.715137
92367521.37,-89.843755
92372405.37,-90.603021
92377289.38,-91.238948
92382173.38,-91.703038
92387057.39,-92.403387
92391941.39,-92.716804
92396825.40,-93.561955
92401709.40,-94.156647
92406593.41,-94.052560
92411477.41,-92.906609
92416361.42,-93.323854
92421245.42,-94.684571
92426129.43,-93.714030
92431013.43,-93.250240
92435897.44,-93.358423
92440781.44,-94.195195
92445665.45,-94.095950
92450549.45,-93.993448
92455433.46,-93.615682
92460317.46,-93.614708
92465201.47,-93.649917
92470085.47,-93.115955
92474969.47,-94.383994
92479853.48,-94.963826
92484737.48,-94.495228
92489621.49,-94.303515
92494505.49,-94.430095
92499389.50,-93.703356
92504273.50,-93.591500
92509157.51,-93.947668
92514041.51,-94.115048
92518925.52,-93.589327
92523809.52,-94.084530
92528693.53,-94.382217
92533577.53,-93.389603
92538461.54,-93.678650
92543345.54,-93.629943
92548229.55,-94.323288
92553113.55,-94.840302
92557997.56,-95.298469
92562881.56,-94.602216
92567765.57,-94.718310
92572649.57,-94.136878
92577533.58,-93.767385
92582417.58,-94.365858
92587301.59,-93.826445
92592185.59,-93.809967
92597069.60,-93.190383
92601953.60,-92.500907
92606837.61,-92.940224
92611721.61,-92.452202
92616605.62,-92.228086
92621489.62,-94.437749
92626373.63,-92.912950
92631257.63,-93.140728
92636141.64,-92.690978
92641025.64,-91.838846
92645909.65,-91.830032
92650793.65,-90.335563
92655677.66,-90.350145
92660561.66,-90.033856
92665445.67,-89.013265
92670329.67,-88.413228
92675213.68,-87.286318
92680097.68,-87.332415
92684981.68,-87.122009
92689865.69,-86.278221
92694749.69,-86.596656
92699633.70,-86.032400
92704517.70,-86.457955
92709401.71,-87.045783
92714285.71,-87.055140
92719169.72,-87.348959
92724053.72,-88.257730
92728937.73,-87.817685
92733821.73,-89.146138
92738705.74,-90.382714
92743589.74,-90.050223
92748473.75,-90.937445
92753357.75,-91.843533
92758241.76,-92.090090
92763125.76,-93.019905
92768009.77,-92.591687
92772893.77,-93.175301
92777777.78,-93.689056
92782661.78,-93.712123
92787545.79,-94.079615
92792429.79,-94.200045
92797313.80,-93.745262
92802197.80,-94.070944
92807081.81,-94.354991
92811965.81,-93.965917
92816849.82,-93.707221
92821733.82,-93.782202
92826617.83,-93.810390
92831501.83,-93.433338
92836385.84,-94.232567
92841269.84,-94.113951
92846153.85,-94.159978
92851037.85,-93.794841
92855921.86,-94.309346
92860805.86,-95.144462
92865689.87,-95.120284
92870573.87,-94.322173
92875457.88,-93.075147
92880341.88,-93.655764
92885225.89,-93.890893
92890109.89,-93.897445
92894993.89,-94.044495
92899877.90,-94.188896
92904761.90,-93.684063
92909645.91,-93.556858
92914529.91,-93.845713
92919413.92,-93.880765
92924297.92,-93.921635
92929181.93,-93.551603
92934065.93,-93.385481
92938949.94,-92.840772
92943833.94,-93.142517
92948717.95,-94.198668
92953601.95,-92.940145
92958485.96,-93.566003
92963369.96,-94.427877
92968253.97,-94.293599
92973137.97,-93.530643
92978021.98,-94.214199
92982905.98,-94.029279
92987789.99,-94.136227
92992673.99,-94.585892
92997558.00,-94.363466
93002442.00,-93.920894
93007326.01,-93.194243
93012210.01,-94.064844
93017094.02,-93.637952
93021978.02,-93.501810
93026862.03,-93.222383
93031746.03,-93.029363
93036630.04,-93.099501
93041514.04,-92.890646
93046398.05,-93.741353
93051282.05,-94.383831
93056166.06,-93.818408
93061050.06,-93.672580
93065934.07,-94.662009
93070818.07,-94.446011
93075702.08,-93.613703
93080586.08,-93.288042
93085470.09,-92.932383
93090354.09,-93.942280
93095238.10,-93.893730
93100122.10,-93.758948
93105006.11,-93.400674
93109890.11,-93.138756
93114774.11,-93.084439
93119658.12,-94.073206
93124542.12,-94.160172
93129426.13,-94.180626
93134310.13,-93.597626
93139194.14,-93.114080
93144078.14,-93.469725
93148962.15,-93.019820
93153846.15,-92.611184
93158730.16,-93.210458
93163614.16,-93.744004
93168498.17,-93.579641
93173382.17,-92.861264
93178266.18,-93.534855
93183150.18,-93.720335
93188034.19,-93.495453
93192918.19,-94.278359
93197802.20,-93.826310
93202686.20,-93.449763
93207570.21,-93.774940
93212454.21,-93.893995
93217338.22,-94.744562
93222222.22,-94.646189
93227106.23,-95.007357
93231990.23,-94.313491
93236874.24,-93.751222
93241758.24,-93.842143
93246642.25,-93.288984
93251526.25,-94.055009
93256410.26,-93.779415
93261294.26,-94.004980
93266178.27,-93.981760
93271062.27,-94.828826
93275946.28,-94.097942
93280830.28,-94.727772
93285714.29,-93.464963
93290598.29,-93.142560
93295482.30,-92.780367
93300366.30,-92.480610
93305250.31,-93.989176
93310134.31,-94.676338
93315018.32,-93.493699
93319902.32,-92.973239
93324786.32,-93.520234
93329670.33,-94.143967
93334554.33,-94.047981
93339438.34,-93.879019
93344322.34,-93.877034
93349206.35,-93.807144
93354090.35,-93.417287
93358974.36,-94.401803
93363858.36,-94.634058
93368742.37,-94.664023
93373626.37,-94.499329
93378510.38,-94.427888
93383394.38,-94.424841
93388278.39,-93.729024
93393162.39,-94.244296
93398046.40,-94.439653
93402930.40,-94.537681
93407814.41,-94.559250
93412698.41,-93.826345
93417582.42,-94.054330
93422466.42,-94.632108
93427350.43,-94.136107
93432234.43,-94.288731
93437118.44,-94.861631
93442002.44,-94.499751
93446886.45,-93.392057
93451770.45,-94.473380
93456654.46,-94.357586
93461538.46,-94.563396
93466422.47,-93.639019
93471306.47,-93.659838
93476190.48,-93.285922
93481074.48,-93.621168
93485958.49,-93.051042
93490842.49,-92.453303
93495726.50,-93.013172
93500610.50,-92.976886
93505494.51,-93.345127
93510378.51,-93.644869
93515262.52,-93.785962
93520146.52,-93.853782
93525030.53,-94.646460
93529914.53,-94.119277
93534798.53,-94.331688
93539682.54,-94.821753
93544566.54,-93.748203
93549450.55,-93.531769
93554334.55,-92.846283
93559218.56,-93.437805
93564102.56,-94.554231
93568986.57,-94.683058
93573870.57,-94.858190
93578754.58,-94.629929
93583638.58,-94.875266
93588522.59,-94.271988
93593406.59,-93.728359
93598290.60,-93.033796
93603174.60,-93.566349
93608058.61,-93.942603
93612942.61,-93.542556
93617826.62,-94.243463
93622710.62,-94.154880
93627594.63,-94.206081
93632478.63,-94.396787
93637362.64,-93.919252
93642246.64,-93.653064
93647130.65,-94.676986
93652014.65,-94.672754
93656898.66,-93.294708
93661782.66,-93.085191
93666666.67,-93.927118
93671550.67,-94.384430
93676434.68,-94.707134
93681318.68,-95.045533
93686202.69,-93.961077
93691086.69,-94.106768
93695970.70,-93.568452
93700854.70,-93.526034
93705738.71,-93.987406
93710622.71,-94.068989
93715506.72,-94.065716
93720390.72,-93.887555
93725274.73,-94.049221
93730158.73,-93.760561
93735042.74,-92.664730
93739926.74,-93.872893
93744810.74,-94.197094
93749694.75,-93.749767
93754578.75,-94.133425
93759462.76,-94.287112
93764346.76,-94.410296
93769230.77,-94.418676
93774114.77,-94.818501
93778998.78,-93.864701
93783882.78,-93.363996
93788766.79,-94.183085
93793650.79,-93.616931
93798534.80,-93.820667
93803418.80,-94.472866
93808302.81,-94.160671
93813186.81,-94.357439
93818070.82,-94.106547
93822954.82,-94.462925
93827838.83,-94.377164
93832722.83,-94.176688
93837606.84,-93.981787
93842490.84,-94.222699
93847374.85,-94.466713
93852258.85,-94.229862
93857142.86,-94.193193
93862026.86,-94.124714
93866910.87,-93.531017
93871794.87,-95.139962
93876678.88,-94.420105
93881562.88,-93.232762
93886446.89,-93.148465
93891330.89,-93.946736
93896214.90,-94.936304
93901098.90,-94.587125
93905982.91,-94.369890
93910866.91,-95.102711
93915750.92,-94.803303
93920634.92,-94.745869
93925518.93,-94.225357
93930402.93,-93.698503
93935286.94,-94.102091
93940170.94,-93.260776
93945054.95,-93.730493
93949938.95,-93.457163
93954822.95,-93.339732
93959706.96,-94.793649
93964590.96,-94.818005
93969474.97,-94.910475
93974358.97,-93.879223
93979242.98,-94.504332
93984126.98,-94.149892
93989010.99,-93.534141
93993894.99,-95.081276
93998779.00,-94.093105
94003663.00,-93.330183
94008547.01,-93.995848
94013431.01,-94.343323
94018315.02,-94.205580
94023199.02,-94.180774
94028083.03,-93.974740
94032967.03,-94.727770
94037851.04,-94.781201
94042735.04,-94.226457
94047619.05,-94.648301
94052503.05,-94.665340
94057387.06,-94.889390
94062271.06,-94.005534
94067155.07,-94.267891
94072039.07,-94.526521
94076923.08,-94.032000
94081807.08,-93.623765
94086691.09,-94.116442
94091575.09,-93.735609
94096459.10,-93.537258
94101343.10,-92.859542
94106227.11,-94.221495
94111111.11,-94.183275
94115995.12,-93.706263
94120879.12,-93.639996
94125763.13,-93.496782
94130647.13,-93.456576
94135531.14,-93.322421
94140415.14,-94.099161
94145299.15,-94.655771
94150183.15,-94.312724
94155067.16,-94.103590
94159951.16,-93.832995
94164835.16,-93.111692
94169719.17,-94.312242
94174603.17,-95.470966
94179487.18,-95.136942
94184371.18,-94.734891
94189255.19,-94.162309
94194139.19,-93.583211
94199023.20,-93.887884
94203907.20,-93.526405
94208791.21,-93.455452
94213675.21,-94.446954
94218559.22,-94.326195
94223443.22,-94.355498
94228327.23,-93.469900
94233211.23,-94.216710
94238095.24,-94.197148
94242979.24,-94.083619
94247863.25,-94.251068
94252747.25,-93.554590
94257631.26,-94.088433
94262515.26,-94.448276
94267399.27,-93.519823
94272283.27,-93.427774
94277167.28,-94.163975
94282051.28,-94.511920
94286935.29,-93.828350
94291819.29,-93.541659
94296703.30,-94.068027
94301587.30,-93.985786
94306471.31,-94.659847
94311355.31,-93.861753
94316239.32,-94.408051
94321123.32,-94.750683
94326007.33,-94.727725
94330891.33,-94.456172
94335775.34,-92.819811
94340659.34,-94.157288
94345543.35,-93.847968
94350427.35,-93.631516
94355311.36,-93.435204
94360195.36,-93.835569
94365079.37,-93.829020
94369963.37,-93.790853
94374847.37,-93.856705
94379731.38,-93.488206
94384615.38,-93.447391
94389499.39,-93.719120
94394383.39,-94.408948
94399267.40,-94.866243
94404151.40,-93.255874
94409035.41,-93.151682
94413919.41,-93.239815
94418803.42,-93.781060
94423687.42,-94.004970
94428571.43,-94.180399
94433455.43,-94.274350
94438339.44,-94.179862
94443223.44,-93.271861
94448107.45,-94.241082
94452991.45,-94.399472
94457875.46,-94.864868
94462759.46,-95.162172
94467643.47,-94.108150
94472527.47,-93.992722
94477411.48,-94.191024
94482295.48,-93.753086
94487179.49,-94.411573
94492063.49,-93.768123
94496947.50,-93.432567
94501831.50,-94.049662
94506715.51,-93.597108
94511599.51,-94.320663
94516483.52,-94.225338
94521367.52,-93.588891
94526251.53,-94.057127
94531135.53,-94.557451
94536019.54,-94.893707
94540903.54,-93.763957
94545787.55,-93.552873
94550671.55,-93.642852
94555555.56,-94.103719
94560439.56,-93.870631
94565323.57,-93.673029
94570207.57,-94.375173
94575091.58,-93.423951
94579975.58,-93.493165
94584859.58,-93.374967
94589743.59,-93.610410
94594627.59,-94.743977
94599511.60,-94.712987
94604395.60,-94.572404
94609279.61,-94.239095
94614163.61,-95.180530
94619047.62,-94.659338
94623931.62,-93.921747
94628815.63,-93.187883
94633699.63,-93.688329
94638583.64,-94.245411
94643467.64,-94.467631
94648351.65,-93.910622
94653235.65,-93.504826
94658119.66,-94.574825
94663003.66,-94.507827
94667887.67,-93.261550
94672771.67,-93.989546
94677655.68,-93.093949
94682539.68,-94.692005
94687423.69,-94.320893
94692307.69,-93.154734
94697191.70,-93.312115
94702075.70,-92.906440
94706959.71,-93.608461
94711843.71,-93.669226
94716727.72,-94.289127
94721611.72,-94.305661
94726495.73,-93.947981
94731379.73,-93.868683
94736263.74,-94.018380
94741147.74,-94.636748
94746031.75,-94.439599
94750915.75,-94.161880
94755799.76,-94.001280
94760683.76,-94.877508
94765567.77,-95.523749
94770451.77,-93.934006
94775335.78,-93.560158
94780219.78,-93.574288
94785103.79,-93.908036
94789987.79,-93.633278
94794871.79,-94.361082
94799755.80,-93.938335
94804639.80,-93.216091
94809523.81,-93.675024
94814407.81,-94.693284
94819291.82,-94.320308
94824175.82,-93.882248
94829059.83,-94.513612
94833943.83,-94.242129
94838827.84,-94.211801
94843711.84,-93.869224
94848595.85,-94.047370
94853479.85,-93.240234
94858363.86,-93.452316
94863247.86,-93.745874
94868131.87,-93.465838
94873015.87,-93.490873
94877899.88,-94.222161
94882783.88,-93.255888
94887667.89,-93.785392
94892551.89,-94.189206
94897435.90,-94.161248
94902319.90,-93.877779
94907203.91,-94.140241
94912087.91,-93.475904
94916971.92,-93.790453
94921855.92,-94.285918
94926739.93,-94.264701
94931623.93,-95.110252
94936507.94,-95.329841
94941391.94,-93.912390
94946275.95,-93.165390
94951159.95,-93.891748
94956043.96,-94.464422
94960927.96,-93.927221
94965811.97,-93.316643
94970695.97,-93.202713
94975579.98,-93.797685
94980463.98,-94.426992
94985347.99,-94.540228
94990231.99,-93.965521
94995116.00,-93.638901
95000000.00,-94.595440
95004884.00,-93.557863
95009768.01,-93.649184
95014652.01,-92.862309
95019536.02,-92.245147
95024420.02,-90.826440
95029304.03,-89.808201
95034188.03,-87.927235
95039072.04,-87.371342
95043956.04,-86.120396
95048840.05,-84.923508
95053724.05,-84.007371
95058608.06,-83.108133
95063492.06,-81.434352
95068376.07,-80.707335
95073260.07,-79.224032
95078144.08,-78.053710
95083028.08,-77.100624
95087912.09,-76.916366
95092796.09,-76.705578
95097680.10,-76.333507
95102564.10,-76.536756
95107448.11,-77.282573
95112332.11,-77.405478
95117216.12,-78.274774
95122100.12,-78.018238
95126984.13,-78.500776
95131868.13,-79.341518
95136752.14,-79.956349
95141636.14,-80.329102
95146520.15,-80.612382
95151404.15,-81.913450
95156288.16,-82.761701
95161172.16,-84.773657
95166056.17,-85.514334
95170940.17,-86.388229
95175824.18,-87.077219
95180708.18,-87.851956
95185592.19,-88.712889
95190476.19,-88.928437
95195360.20,-90.360578
95200244.20,-91.734726
95205128.21,-92.723754
95210012.21,-92.460824
95214896.21,-92.988952
95219780.22,-93.345975
95224664.22,-93.269360
95229548.23,-93.339793
95234432.23,-94.776272
95239316.24,-94.468189
95244200.24,-94.438104
95249084.25,-94.479027
95253968.25,-94.036891
95258852.26,-93.905436
95263736.26,-94.555805
95268620.27,-93.798859
95273504.27,-94.959708
95278388.28,-95.223981
95283272.28,-94.389932
95288156.29,-94.071168
95293040.29,-92.986799
95297924.30,-93.926406
95302808.30,-93.432652
95307692.31,-93.278131
95312576.31,-93.956252
95317460.32,-93.489744
95322344.32,-93.172950
95327228.33,-94.225180
95332112.33,-94.238735
95336996.34,-93.512015
95341880.34,-93.578110
95346764.35,-93.483360
95351648.35,-94.033299
95356532.36,-94.753891
95361416.36,-94.788089
95366300.37,-94.210281
95371184.37,-94.348272
95376068.38,-94.325086
95380952.38,-94.533945
95385836.39,-94.274465
95390720.39,-94.516388
95395604.40,-95.054724
95400488.40,-94.700441
95405372.41,-94.769238
95410256.41,-94.320254
95415140.42,-93.961511
95420024.42,-93.917177
95424908.42,-93.303516
95429792.43,-93.689578
95434676.43,-93.695956
95439560.44,-94.662319
95444444.44,-94.656119
95449328.45,-93.737666
95454212.45,-93.656818
95459096.46,-93.874160
95463980.46,-94.282992
95468864.47,-94.065704
95473748.47,-93.690795
95478632.48,-93.829379
95483516.48,-94.197270
95488400.49,-94.348849
95493284.49,-94.084927
95498168.50,-94.179035
95503052.50,-93.779806
95507936.51,-92.873164
95512820.51,-92.678385
95517704.52,-93.638024
95522588.52,-95.073701
95527472.53,-94.512826
95532356.53,-94.840093
95537240.54,-93.919253
95542124.54,-94.697960
95547008.55,-94.975247
95551892.55,-93.870340
95556776.56,-93.266992
95561660.56,-93.572832
95566544.57,-93.600480
95571428.57,-92.106412
95576312.58,-91.732251
95581196.58,-91.915536
95586080.59,-91.423663
95590964.59,-90.669923
95595848.60,-89.831622
95600732.60,-87.687587
95605616.61,-85.825696
95610500.61,-84.465663
95615384.62,-83.616074
95620268.62,-81.577485
95625152.63,-79.654797
95630036.63,-77.594242
95634920.63,-76.692825
95639804.64,-75.043486
95644688.64,-72.303278
95649572.65,-70.208770
95654456.65,-68.477082
95659340.66,-66.021912
95664224.66,-64.127498
95669108.67,-64.101020
95673992.67,-62.973884
95678876.68,-61.618518
95683760.68,-60.793631
95688644.69,-60.646986
95693528.69,-60.243715
95698412.70,-60.475795
95703296.70,-60.553110
95708180.71,-60.222989
95713064.71,-60.562625
95717948.72,-61.979419
95722832.72,-63.037398
95727716.73,-64.793878
95732600.73,-66.392509
95737484.74,-67.119808
95742368.74,-68.960709
95747252.75,-70.897947
95752136.75,-72.403691
95757020.76,-74.253947
95761904.76,-75.491359
95766788.77,-77.104014
95771672.77,-79.842273
95776556.78,-82.381676
95781440.78,-84.028998
95786324.79,-86.469050
95791208.79,-87.020261
95796092.80,-87.040957
95800976.80,-88.374898
95805860.81,-89.520800
95810744.81,-90.175072
95815628.82,-91.273205
95820512.82,-91.648849
95825396.83,-92.212098
95830280.83,-92.498914
95835164.84,-93.541685
95840048.84,-93.977657
95844932.84,-93.944995
95849816.85,-94.354628
95854700.85,-94.356336
95859584.86,-93.710796
95864468.86,-94.041494
95869352.87,-94.205617
95874236.87,-94.896053
95879120.88,-94.200986
95884004.88,-94.919069
95888888.89,-94.305670
95893772.89,-94.428924
95898656.90,-94.256268
95903540.90,-94.918135
95908424.91,-94.700378
95913308.91,-93.318516
95918192.92,-92.927893
95923076.92,-93.666132
95927960.93,-94.041515
95932844.93,-94.199383
95937728.94,-94.829387
95942612.94,-93.316487
95947496.95,-94.356227
95952380.95,-93.963252
95957264.96,-94.077063
95962148.96,-93.673914
95967032.97,-94.369333
95971916.97,-94.228628
95976800.98,-93.924447
95981684.98,-93.570999
95986568.99,-94.437959
95991452.99,-93.861719
95996337.00,-94.284382
96001221.00,-93.497089
96006105.01,-93.231616
96010989.01,-93.245554
96015873.02,-93.228536
96020757.02,-93.514795
96025641.03,-93.820931
96030525.03,-94.017995
96035409.04,-94.523372
96040293.04,-94.021430
96045177.05,-93.921158
96050061.05,-94.011225
96054945.05,-93.577747
96059829.06,-93.274262
96064713.06,-93.619577
96069597.07,-94.315693
96074481.07,-94.551397
96079365.08,-94.828510
96084249.08,-93.432119
96089133.09,-93.763515
96094017.09,-93.307372
96098901.10,-93.463115
96103785.10,-94.535397
96108669.11,-94.064533
96113553.11,-94.330584
96118437.12,-94.073125
96123321.12,-93.296529
96128205.13,-93.520160
96133089.13,-94.682908
96137973.14,-93.945769
96142857.14,-94.144453
96147741.15,-94.637444
96152625.15,-94.568529
96157509.16,-94.532592
96162393.16,-93.978998
96167277.17,-94.348789
96172161.17,-93.333999
96177045.18,-93.359417
96181929.18,-93.649613
96186813.19,-94.699457
96191697.19,-93.546782
96196581.20,-94.073987
96201465.20,-93.404057
96206349.21,-92.597671
96211233.21,-93.106480
96216117.22,-91.328749
96221001.22,-89.248020
96225885.23,-88.656833
96230769.23,-88.283787
96235653.24,-86.490256
96240537.24,-84.749527
96245421.25,-83.012091
96250305.25,-80.889814
96255189.26,-78.205578
96260073.26,-76.518227
96264957.26,-74.978498
96269841.27,-73.234041
96274725.27,-72.001876
96279609.28,-71.326703
96284493.28,-70.515578
96289377.29,-69.748720
96294261.29,-69.272143
96299145.30,-69.156697
96304029.30,-69.313747
96308913.31,-69.824420
96313797.31,-70.575585
96318681.32,-70.975966
96323565.32,-71.986422
96328449.33,-73.183627
96333333.33,-75.142554
96338217.34,-76.667077
96343101.34,-79.110003
96347985.35,-81.465669
96352869.35,-83.544659
96357753.36,-86.075333
96362637.36,-88.144951
96367521.37,-90.838526
96372405.37,-91.795361
96377289.38,-92.628125
96382173.38,-92.400490
96387057.39,-93.992902
96391941.39,-94.899008
96396825.40,-94.121226
96401709.40,-93.437395
96406593.41,-93.766823
96411477.41,-94.010000
96416361.42,-94.881490
96421245.42,-94.140188
96426129.43,-94.526354
96431013.43,-94.226249
96435897.44,-94.431310
96440781.44,-94.191969
96445665.45,-94.823698
96450549.45,-94.576325
96455433.46,-94.212268
96460317.46,-93.848577
96465201.47,-93.527672
96470085.47,-94.957670
96474969.47,-93.464560
96479853.48,-94.161913
96484737.48,-93.368261
96489621.49,-93.213219
96494505.49,-94.166673
96499389.50,-93.608933
96504273.50,-94.647680
96509157.51,-95.009248
96514041.51,-94.525093
96518925.52,-94.804349
96523809.52,-94.824350
96528693.53,-95.533096
96533577.53,-95.047513
96538461.54,-95.049395
96543345.54,-93.960550
96548229.55,-93.874580
96553113.55,-93.962382
96557997.56,-93.283742
96562881.56,-94.761840
96567765.57,-94.329285
96572649.57,-94.966624
96577533.58,-95.244833
96582417.58,-95.083728
96587301.59,-94.996557
96592185.59,-94.513273
