Frequency_Hz,Power_dBm
103374179.69,-66.5695
103379062.50,-66.6403
103383945.31,-66.6374
103388828.12,-66.7921
103393710.94,-66.7419
103398593.75,-66.7340
103403476.56,-66.8257
103408359.38,-66.8342
103413242.19,-66.7115
103418125.00,-66.6088
103423007.81,-66.7863
103427890.62,-66.7850
103432773.44,-66.7933
103437656.25,-66.7781
103442539.06,-66.7594
103447421.88,-66.8094
103452304.69,-66.9034
103457187.50,-66.8415
103462070.31,-66.7743
103466953.12,-66.7316
103471835.94,-66.7799
103476718.75,-66.7978
103481601.56,-66.7156
103486484.38,-66.7563
103491367.19,-66.8782
103496250.00,-66.8944
103501132.81,-66.8610
103506015.62,-66.8015
103510898.44,-66.7488
103515781.25,-66.6224
103520664.06,-66.6616
103525546.88,-66.6482
103530429.69,-66.5668
103535312.50,-66.6365
103540195.31,-66.8200
103545078.12,-66.8433
103549960.94,-66.8667
103554843.75,-66.7881
103559726.56,-66.8308
103564609.38,-66.8092
103569492.19,-66.8171
103574375.00,-66.8209
103579257.81,-66.7411
103584140.62,-66.7185
103589023.44,-66.7455
103593906.25,-66.8184
103598789.06,-66.8041
103603671.88,-66.8330
103608554.69,-66.7249
103613437.50,-66.7371
103618320.31,-66.6237
103623203.12,-66.6946
103628085.94,-66.6376
103632968.75,-66.6834
103637851.56,-66.6864
103642734.38,-66.7451
103647617.19,-66.6497
103652500.00,-66.7553
103657382.81,-66.7714
103662265.62,-66.6327
103667148.44,-66.7597
103672031.25,-66.8218
103676914.06,-66.7677
103681796.88,-66.6983
103686679.69,-66.7502
103691562.50,-66.7392
103696445.31,-66.7547
103701328.12,-66.6950
103706210.94,-66.7277
103711093.75,-62.5902
103715976.56,-59.2045
103720859.38,-64.0101
103725742.19,-66.5669
103730625.00,-66.6547
103735507.81,-66.7446
103740390.62,-66.6771
103745273.44,-66.7422
103750156.25,-66.7841
103755039.06,-66.6644
103759921.88,-66.6220
103764804.69,-66.5929
103769687.50,-66.7781
103774570.31,-66.7258
103779453.12,-66.6933
103784335.94,-66.7474
103789218.75,-66.8166
103794101.56,-66.8132
103798984.38,-66.7383
103803867.19,-66.6520
103808750.00,-66.6634
103813632.81,-66.6647
103818515.62,-66.6448
103823398.44,-66.7827
103828281.25,-66.7643
103833164.06,-66.7159
103838046.88,-66.7293
103842929.69,-66.6879
103847812.50,-66.6533
103852695.31,-66.6843
103857578.12,-66.7805
103862460.94,-66.7603
103867343.75,-66.7223
103872226.56,-66.6888
103877109.38,-66.7434
103881992.19,-66.7676
103886875.00,-66.7623
103891757.81,-66.8193
103896640.62,-66.8640
103901523.44,-66.8057
103906406.25,-66.8116
103911289.06,-66.8016
103916171.88,-66.7417
103921054.69,-66.7363
103925937.50,-66.8158
103930820.31,-66.7370
103935703.12,-66.7852
103940585.94,-66.8160
103945468.75,-66.7882
103950351.56,-66.7140
103955234.38,-66.7106
103960117.19,-66.6639
103965000.00,-66.7185
103969882.81,-66.6469
103974765.62,-66.6798
103979648.44,-66.7175
103984531.25,-66.8179
103989414.06,-66.8392
103994296.88,-66.8750
103999179.69,-66.6973
104004062.50,-66.7721
104008945.31,-66.8529
104013828.12,-66.9093
104018710.94,-66.8331
104023593.75,-66.7609
104028476.56,-66.7550
104033359.38,-66.6453
104038242.19,-66.7302
104043125.00,-66.7652
104048007.81,-66.7812
104052890.62,-66.7081
104057773.44,-66.6928
104062656.25,-66.6656
104067539.06,-66.6718
104072421.88,-66.6664
104077304.69,-66.7415
104082187.50,-66.7637
104087070.31,-66.7681
104091953.12,-66.6738
104096835.94,-66.8246
104101718.75,-66.7808
104106601.56,-66.7686
104111484.38,-66.7212
104116367.19,-66.7431
104121250.00,-66.7345
104126132.81,-66.7910
104131015.62,-66.8466
104135898.44,-66.7836
104140781.25,-66.5971
104145664.06,-66.6602
104150546.88,-66.6983
104155429.69,-66.7081
104160312.50,-66.7901
104165195.31,-66.8027
104170078.12,-66.7846
104174960.94,-66.7267
104179843.75,-66.6735
104184726.56,-66.7758
104189609.38,-66.7910
104194492.19,-66.6546
104199375.00,-66.5960
104204257.81,-66.7435
104209140.62,-66.7763
104214023.44,-66.6819
104218906.25,-66.6203
104223789.06,-66.7109
104228671.88,-66.7162
104233554.69,-66.7717
104238437.50,-66.8138
104243320.31,-66.8275
104248203.12,-66.6483
104253085.94,-66.6803
104257968.75,-66.6483
104262851.56,-66.6556
104267734.38,-66.8108
104272617.19,-66.7945
104277500.00,-66.8522
104282382.81,-66.8945
104287265.62,-66.8240
104292148.44,-66.7928
104297031.25,-66.8621
104301914.06,-66.7409
104306796.88,-66.7178
104311679.69,-66.7122
104316562.50,-66.7609
104321445.31,-66.7787
104326328.12,-66.7619
104331210.94,-66.7885
104336093.75,-66.8216
104340976.56,-66.8167
104345859.38,-66.7781
104350742.19,-66.8720
104355625.00,-66.8013
104360507.81,-66.6092
104365390.62,-66.5291
104370273.44,-66.6716
104375156.25,-66.7241
104380039.06,-66.7725
104384921.88,-66.8077
104389804.69,-66.7381
104394687.50,-66.7619
104399570.31,-66.6710
104404453.12,-66.6417
104409335.94,-66.7180
104414218.75,-66.7702
104419101.56,-66.7234
104423984.38,-66.7787
104428867.19,-66.7716
104433750.00,-66.9026
104438632.81,-66.9037
104443515.62,-66.8790
104448398.44,-66.8598
104453281.25,-66.8808
104458164.06,-66.8134
104463046.88,-66.7675
104467929.69,-66.7836
104472812.50,-66.8246
104477695.31,-66.8371
104482578.12,-66.7716
104487460.94,-66.7764
104492343.75,-66.7643
104497226.56,-66.7372
104502109.38,-66.7050
104506992.19,-66.7373
104511875.00,-66.7302
104516757.81,-66.7531
104521640.62,-66.7294
104526523.44,-66.6748
104531406.25,-66.6944
104536289.06,-66.7694
104541171.88,-66.7599
104546054.69,-66.7167
104550937.50,-66.8331
104555820.31,-66.8195
104560703.12,-66.8598
104565585.94,-66.7572
104570468.75,-66.7393
104575351.56,-66.7806
104580234.38,-66.7394
104585117.19,-66.6745
104590000.00,-66.7632
104594882.81,-66.7775
104599765.62,-66.7667
104604648.44,-66.7145
104609531.25,-66.7678
104614414.06,-66.7824
104619296.88,-66.7748
104624179.69,-66.6931
104629062.50,-66.7015
104633945.31,-66.7260
104638828.12,-66.7813
104643710.94,-66.7699
104648593.75,-66.8386
104653476.56,-66.8411
104658359.38,-66.8299
104663242.19,-66.7920
104668125.00,-66.7898
104673007.81,-66.7925
104677890.62,-66.7190
104682773.44,-66.7950
104687656.25,-66.7593
104692539.06,-66.6894
104697421.88,-66.7438
104702304.69,-66.7600
104707187.50,-66.7997
104712070.31,-66.8141
104716953.12,-66.8599
104721835.94,-66.8498
104726718.75,-66.8898
104731601.56,-66.8509
104736484.38,-66.7669
104741367.19,-66.6756
104746250.00,-66.7215
104751132.81,-66.7761
104756015.62,-66.8067
104760898.44,-66.7872
104765781.25,-66.8316
104770664.06,-66.7798
104775546.88,-66.7057
104780429.69,-66.7073
104785312.50,-66.7168
104790195.31,-66.6583
104795078.12,-66.7306
104799960.94,-66.8048
104804843.75,-66.7662
104809726.56,-66.7475
104814609.38,-66.7578
104819492.19,-66.8648
104824375.00,-66.8712
104829257.81,-66.8042
104834140.62,-66.8407
104839023.44,-66.7622
104843906.25,-66.7520
104848789.06,-66.8640
104853671.88,-66.8524
104858554.69,-66.7814
104863437.50,-66.8939
104868320.31,-66.8270
104873203.12,-66.7508
104878085.94,-66.8090
104882968.75,-66.8578
104887851.56,-66.8124
104892734.38,-66.7931
104897617.19,-66.8965
104902500.00,-66.8505
104907382.81,-66.8306
104912265.62,-66.7452
104917148.44,-66.7913
104922031.25,-66.7842
104926914.06,-66.8268
104931796.88,-66.8295
104936679.69,-66.8658
104941562.50,-66.8395
104946445.31,-66.7788
104951328.12,-66.7837
104956210.94,-66.7953
104961093.75,-66.8865
104965976.56,-66.8584
104970859.38,-66.8401
104975742.19,-66.7796
104980625.00,-66.7640
104985507.81,-66.8417
104990390.62,-66.7985
104995273.44,-66.7483
105000156.25,-66.7963
105005039.06,-66.6906
105009921.88,-66.8102
105014804.69,-66.8144
105019687.50,-66.7880
105024570.31,-66.6757
105029453.12,-66.8006
105034335.94,-66.8828
105039218.75,-66.7785
105044101.56,-66.8410
105048984.38,-66.8693
105053867.19,-66.8604
105058750.00,-66.8176
105063632.81,-66.7601
105068515.62,-66.7321
105073398.44,-66.8334
105078281.25,-66.8349
105083164.06,-66.7814
105088046.88,-66.7347
105092929.69,-66.7620
105097812.50,-66.7807
105102695.31,-66.8287
105107578.12,-66.8382
105112460.94,-66.7718
105117343.75,-66.7280
105122226.56,-66.7454
105127109.38,-66.6648
105131992.19,-66.7149
105136875.00,-66.7776
105141757.81,-66.8018
105146640.62,-66.7363
105151523.44,-66.7037
105156406.25,-66.7438
105161289.06,-66.8839
105166171.88,-66.9518
105171054.69,-66.9510
105175937.50,-66.8301
105180820.31,-66.8137
105185703.12,-66.7799
105190585.94,-66.7826
105195468.75,-66.8033
105200351.56,-66.8115
105205234.38,-66.7806
105210117.19,-66.7815
105215000.00,-66.7929
105219882.81,-66.8941
105224765.62,-66.8103
105229648.44,-66.7958
105234531.25,-66.8309
105239414.06,-66.8039
105244296.88,-66.7804
105249179.69,-66.8237
105254062.50,-66.7742
105258945.31,-66.8008
105263828.12,-66.8806
105268710.94,-66.8483
105273593.75,-66.7790
105278476.56,-66.7920
105283359.38,-66.8047
105288242.19,-66.7880
105293125.00,-66.8698
105298007.81,-66.8855
105302890.62,-66.8120
105307773.44,-66.7846
105312656.25,-66.7263
105317539.06,-66.8275
105322421.88,-66.8127
105327304.69,-66.8487
105332187.50,-66.9181
105337070.31,-66.9051
105341953.12,-66.7976
105346835.94,-66.8008
105351718.75,-66.8037
105356601.56,-66.6901
105361484.38,-66.7048
105366367.19,-66.6882
105371250.00,-66.7229
105376132.81,-66.7914
105381015.62,-66.7984
105385898.44,-66.7306
105390781.25,-66.7703
105395664.06,-66.7465
105400546.88,-66.7203
105405429.69,-66.8621
105410312.50,-66.9569
105415195.31,-66.9533
105420078.12,-66.7990
105424960.94,-66.8512
105429843.75,-66.8412
105434726.56,-66.7815
105439609.38,-66.8184
105444492.19,-66.8044
105449375.00,-66.8206
105454257.81,-66.9148
105459140.62,-66.9784
105464023.44,-66.9063
105468906.25,-66.8303
105473789.06,-66.8460
105478671.88,-66.8230
105483554.69,-66.8333
105488437.50,-66.8932
105493320.31,-66.8510
105498203.12,-66.8588
105503085.94,-66.8624
105507968.75,-66.8133
105512851.56,-66.8346
105517734.38,-66.8284
105522617.19,-66.8759
105527500.00,-66.8630
105532382.81,-66.7527
105537265.62,-66.8132
105542148.44,-66.9264
105547031.25,-66.9848
105551914.06,-66.8613
105556796.88,-66.8048
105561679.69,-66.9446
105566562.50,-66.9961
105571445.31,-66.8322
105576328.12,-66.7666
105581210.94,-66.7580
105586093.75,-66.8550
105590976.56,-66.8824
105595859.38,-66.8424
105600742.19,-66.7633
105605625.00,-66.8143
105610507.81,-66.8020
105615390.62,-66.7973
105620273.44,-66.7591
105625156.25,-66.7824
105630039.06,-66.7646
105634921.88,-66.8050
105639804.69,-66.8346
105644687.50,-66.8426
105649570.31,-66.8373
105654453.12,-66.8254
105659335.94,-66.7893
105664218.75,-66.7821
105669101.56,-66.7625
105673984.38,-66.8729
105678867.19,-66.8675
105683750.00,-66.8117
105688632.81,-66.8865
105693515.62,-66.7427
105698398.44,-66.8163
105703281.25,-66.8449
105708164.06,-66.7166
105713046.88,-66.7165
105717929.69,-66.7583
105722812.50,-66.8160
105727695.31,-66.7831
105732578.12,-66.8316
105737460.94,-66.8884
105742343.75,-66.7326
105747226.56,-66.7741
105752109.38,-66.8462
105756992.19,-66.8941
105761875.00,-66.9088
105766757.81,-66.9793
105771640.62,-66.9250
105776523.44,-66.8752
105781406.25,-66.8540
105786289.06,-66.8127
105791171.88,-66.8946
105796054.69,-66.8146
105800937.50,-66.9139
105805820.31,-66.8961
105810703.12,-66.9354
105815585.94,-66.9542
105820468.75,-66.8514
105825351.56,-66.7891
105830234.38,-66.8616
105835117.19,-66.7908
105840000.00,-66.7562
105844882.81,-66.8390
105849765.62,-66.8692
105854648.44,-66.8766
105859531.25,-66.8277
105864414.06,-66.8579
105869296.88,-66.9232
105874179.69,-66.8634
105879062.50,-66.9262
105883945.31,-66.8171
105888828.12,-66.8459
105893710.94,-66.9189
105898593.75,-67.0125
105903476.56,-66.9418
105908359.38,-66.7982
105913242.19,-66.7762
105918125.00,-66.8294
105923007.81,-66.7514
105927890.62,-66.7621
105932773.44,-66.8437
105937656.25,-66.8730
105942539.06,-66.8220
105947421.88,-66.9181
105952304.69,-66.9101
105957187.50,-66.8828
105962070.31,-66.8950
105966953.12,-66.8561
105971835.94,-66.7299
105976718.75,-66.7724
105981601.56,-66.7665
105986484.38,-66.8472
105991367.19,-66.7743
105996250.00,-66.8087
106001132.81,-66.9224
106006015.62,-66.7985
106010898.44,-66.8364
106015781.25,-66.8426
106020664.06,-66.8004
106025546.88,-66.8016
106030429.69,-66.8045
106035312.50,-66.7500
106040195.31,-66.8124
106045078.12,-66.9007
106049960.94,-66.8945
106054843.75,-66.8073
106059726.56,-66.9059
106064609.38,-66.9199
106069492.19,-66.8818
106074375.00,-66.8325
106079257.81,-66.8034
106084140.62,-66.8617
106089023.44,-66.8877
106093906.25,-66.7817
106098789.06,-66.7404
106103671.88,-66.7989
106108554.69,-66.8223
106113437.50,-66.7755
106118320.31,-66.8505
106123203.12,-66.8914
106128085.94,-66.8473
106132968.75,-66.8069
106137851.56,-66.7770
106142734.38,-66.8264
106147617.19,-66.8399
106152500.00,-66.8114
106157382.81,-66.8790
106162265.62,-66.9822
106167148.44,-67.0535
106172031.25,-66.9021
106176914.06,-66.8297
106181796.88,-66.8546
106186679.69,-66.8082
106191562.50,-66.9056
106196445.31,-66.8415
106201328.12,-66.7211
106206210.94,-66.7623
106211093.75,-66.8912
106215976.56,-66.9244
106220859.38,-66.9776
106225742.19,-66.9002
106230625.00,-66.8647
106235507.81,-66.8287
106240390.62,-66.7679
106245273.44,-66.7465
106250156.25,-66.8394
106255039.06,-66.8915
106259921.88,-66.8594
106264804.69,-66.8702
106269687.50,-66.8394
106274570.31,-66.8304
106279453.12,-66.8616
106284335.94,-66.8596
106289218.75,-66.8207
106294101.56,-66.8609
106298984.38,-66.8385
106303867.19,-66.8177
106308750.00,-66.8039
106313632.81,-66.7568
106318515.62,-66.7100
106323398.44,-66.7818
106328281.25,-66.7269
106333164.06,-66.8242
106338046.88,-66.7205
106342929.69,-66.7857
106347812.50,-66.8769
106352695.31,-66.7680
106357578.12,-66.7165
106362460.94,-66.7759
106367343.75,-66.6972
106372226.56,-66.7588
106377109.38,-66.8079
106381992.19,-66.8201
106386875.00,-66.8439
106391757.81,-66.7287
106396640.62,-66.7033
106401523.44,-66.8163
106406406.25,-66.8654
106411289.06,-66.8080
106416171.88,-66.8248
106421054.69,-66.7216
106425937.50,-66.6574
106430820.31,-66.7727
106435703.12,-66.8852
106440585.94,-66.7733
106445468.75,-66.7941
106450351.56,-66.9083
106455234.38,-66.7037
106460117.19,-66.7269
106465000.00,-66.7830
106469882.81,-66.7772
106474765.62,-66.8502
106479648.44,-66.8465
106484531.25,-66.7566
106489414.06,-66.7166
106494296.88,-66.7318
106499179.69,-66.7979
106504062.50,-66.8607
106508945.31,-66.8742
106513828.12,-66.7668
106518710.94,-66.7304
106523593.75,-66.6976
106528476.56,-66.7382
106533359.38,-66.6983
106538242.19,-66.6606
106543125.00,-66.7724
106548007.81,-66.7417
106552890.62,-66.7745
106557773.44,-66.7472
106562656.25,-66.7599
106567539.06,-66.7647
106572421.88,-66.8075
106577304.69,-66.8951
106582187.50,-66.8691
106587070.31,-66.8655
106591953.12,-66.9412
106596835.94,-66.8274
106601718.75,-66.6851
106606601.56,-66.6965
106611484.38,-66.7102
106616367.19,-66.6859
106621250.00,-66.7112
106626132.81,-66.6182
106631015.62,-66.7820
106635898.44,-66.8726
106640781.25,-66.7603
106645664.06,-66.7326
106650546.88,-66.7470
106655429.69,-66.7718
106660312.50,-66.6885
106665195.31,-66.7259
106670078.12,-66.7155
106674960.94,-66.8124
106679843.75,-66.7641
106684726.56,-66.8346
106689609.38,-66.7700
106694492.19,-66.6829
106699375.00,-66.7654
106704257.81,-66.7414
106709140.62,-66.6108
106714023.44,-66.3948
106718906.25,-66.5079
106723789.06,-66.7397
106728671.88,-66.8713
106733554.69,-66.7877
106738437.50,-66.8700
106743320.31,-66.8426
106748203.12,-66.7783
106753085.94,-66.7119
106757968.75,-66.8006
106762851.56,-66.7845
106767734.38,-66.8025
106772617.19,-66.8109
106777500.00,-66.6893
106782382.81,-66.7553
106787265.62,-66.7882
106792148.44,-66.8482
106797031.25,-66.8369
106801914.06,-66.8383
106806796.88,-66.7916
106811679.69,-66.6975
106816562.50,-66.6496
106821445.31,-66.6967
106826328.12,-66.8033
106831210.94,-66.7669
106836093.75,-66.7945
106840976.56,-66.7716
106845859.38,-66.6978
106850742.19,-66.7138
106855625.00,-66.8192
106860507.81,-66.7286
106865390.62,-66.7496
106870273.44,-66.7701
106875156.25,-66.8268
106880039.06,-66.8647
106884921.88,-66.7319
106889804.69,-66.7871
106894687.50,-66.7288
106899570.31,-66.6574
106904453.12,-66.7350
106909335.94,-66.7243
106914218.75,-66.8354
106919101.56,-66.7820
106923984.38,-66.6856
106928867.19,-66.7021
106933750.00,-66.8667
106938632.81,-66.8075
106943515.62,-66.8007
106948398.44,-66.8034
106953281.25,-66.7731
106958164.06,-66.7896
106963046.88,-66.7924
106967929.69,-66.7924
106972812.50,-66.7863
106977695.31,-66.8078
106982578.12,-66.7095
106987460.94,-66.7378
106992343.75,-66.7671
106997226.56,-66.7547
107002109.38,-66.7307
107006992.19,-66.7049
107011875.00,-66.7162
107016757.81,-66.7195
107021640.62,-66.6902
107026523.44,-66.7382
107031406.25,-66.7900
107036289.06,-66.7703
107041171.88,-66.7702
107046054.69,-66.7811
107050937.50,-66.7003
107055820.31,-66.6617
107060703.12,-66.7336
107065585.94,-66.6908
107070468.75,-66.6222
107075351.56,-66.6954
107080234.38,-66.7591
107085117.19,-66.7888
107090000.00,-66.7680
107094882.81,-66.6898
107099765.62,-66.6334
107104648.44,-66.6420
107109531.25,-66.6278
107114414.06,-66.6226
107119296.88,-66.6827
107124179.69,-66.6906
107129062.50,-66.7536
107133945.31,-66.7342
107138828.12,-66.6555
107143710.94,-66.6452
107148593.75,-66.7728
107153476.56,-66.6921
107158359.38,-66.6890
107163242.19,-66.8172
107168125.00,-66.7437
107173007.81,-66.7416
107177890.62,-66.6479
107182773.44,-66.6953
107187656.25,-66.7676
107192539.06,-66.7788
107197421.88,-66.6845
107202304.69,-66.7423
107207187.50,-66.7062
107212070.31,-66.6739
107216953.12,-66.6433
107221835.94,-66.5364
107226718.75,-66.4575
107231601.56,-66.6028
107236484.38,-66.6408
107241367.19,-66.6529
107246250.00,-66.6619
107251132.81,-66.7068
107256015.62,-66.6533
107260898.44,-66.6600
107265781.25,-66.6801
107270664.06,-66.6214
107275546.88,-66.7022
107280429.69,-66.7535
107285312.50,-66.6988
107290195.31,-66.6767
107295078.12,-66.6462
107299960.94,-66.6667
107304843.75,-66.7968
107309726.56,-66.7416
107314609.38,-66.6359
107319492.19,-66.5932
107324375.00,-66.7049
107329257.81,-66.6825
107334140.62,-66.6699
107339023.44,-66.6859
107343906.25,-66.6768
107348789.06,-66.6541
107353671.88,-66.5762
107358554.69,-66.5524
107363437.50,-66.6364
107368320.31,-66.7220
107373203.12,-66.6579
107378085.94,-66.7616
107382968.75,-66.7559
107387851.56,-66.6812
107392734.38,-66.6451
107397617.19,-66.6294
107402500.00,-66.5691
107407382.81,-66.6219
107412265.62,-66.5554
107417148.44,-66.6138
107422031.25,-66.6945
107426914.06,-66.7071
107431796.88,-66.6779
107436679.69,-66.7170
107441562.50,-66.6772
107446445.31,-66.6262
107451328.12,-66.6270
107456210.94,-66.7109
107461093.75,-66.6659
107465976.56,-66.5929
107470859.38,-66.5751
107475742.19,-66.6101
107480625.00,-66.5913
107485507.81,-66.5375
107490390.62,-66.5734
107495273.44,-66.6578
107500156.25,-66.6598
107505039.06,-66.6185
107509921.88,-66.5584
107514804.69,-66.6435
107519687.50,-66.7279
107524570.31,-66.5781
107529453.12,-66.4636
107534335.94,-66.5010
107539218.75,-66.5297
107544101.56,-66.5861
107548984.38,-66.5384
107553867.19,-66.5351
107558750.00,-66.5125
107563632.81,-66.4985
107568515.62,-66.4830
107573398.44,-66.5821
107578281.25,-66.5349
107583164.06,-66.5378
107588046.88,-66.6197
107592929.69,-66.4746
107597812.50,-66.3913
107602695.31,-66.5131
107607578.12,-66.5661
107612460.94,-66.5747
107617343.75,-66.4694
107622226.56,-66.4412
107627109.38,-66.3852
107631992.19,-66.4731
107636875.00,-66.5258
107641757.81,-66.3745
107646640.62,-66.3934
107651523.44,-66.3483
107656406.25,-66.2941
107661289.06,-66.2128
107666171.88,-66.1156
107671054.69,-66.1001
107675937.50,-66.0064
107680820.31,-65.9696
107685703.12,-65.8718
107690585.94,-65.7196
107695468.75,-65.5223
107700351.56,-65.1577
107705234.38,-64.5153
107710117.19,-18.2541
107715000.00,-12.2368
107719882.81,-18.2543
107724765.62,-64.5196
107729648.44,-65.0092
107734531.25,-65.4599
107739414.06,-65.7495
107744296.88,-65.9337
107749179.69,-65.9967
107754062.50,-66.1275
107758945.31,-66.1757
107763828.12,-66.1841
107768710.94,-66.1987
107773593.75,-66.2880
107778476.56,-66.3297
107783359.38,-66.4123
107788242.19,-66.3870
107793125.00,-66.3614
107798007.81,-66.3300
107802890.62,-66.4061
107807773.44,-66.4883
107812656.25,-66.5002
107817539.06,-66.5824
107822421.88,-66.5930
107827304.69,-66.6000
107832187.50,-66.5736
107837070.31,-66.4352
107841953.12,-66.4534
107846835.94,-66.5072
107851718.75,-66.4955
107856601.56,-66.6125
107861484.38,-66.6775
107866367.19,-66.6249
107871250.00,-66.5985
107876132.81,-66.5870
107881015.62,-66.5856
107885898.44,-66.5104
107890781.25,-66.5370
107895664.06,-66.6249
107900546.88,-66.6101
107905429.69,-66.4783
107910312.50,-66.5952
107915195.31,-66.6906
107920078.12,-66.6105
107924960.94,-66.6440
107929843.75,-66.6659
107934726.56,-66.6726
107939609.38,-66.5781
107944492.19,-66.5582
107949375.00,-66.5435
107954257.81,-66.6006
107959140.62,-66.6718
107964023.44,-66.7355
107968906.25,-66.7354
107973789.06,-66.6829
107978671.88,-66.6742
107983554.69,-66.6795
107988437.50,-66.7012
107993320.31,-66.6898
107998203.12,-66.6775
108003085.94,-66.6105
108007968.75,-66.6944
108012851.56,-66.6891
108017734.38,-66.5858
108022617.19,-66.6689
108027500.00,-66.7272
108032382.81,-66.7329
108037265.62,-66.7147
108042148.44,-66.6194
108047031.25,-66.6737
108051914.06,-66.7324
108056796.88,-66.8578
108061679.69,-66.7994
108066562.50,-66.7073
108071445.31,-66.7208
108076328.12,-66.7424
108081210.94,-66.7066
108086093.75,-66.8373
108090976.56,-66.8484
108095859.38,-66.7431
108100742.19,-66.6873
108105625.00,-66.7079
108110507.81,-66.7126
108115390.62,-66.7803
108120273.44,-66.8474
108125156.25,-66.8256
108130039.06,-66.6937
108134921.88,-66.7245
108139804.69,-66.7425
108144687.50,-66.7028
108149570.31,-66.8388
108154453.12,-66.8267
108159335.94,-66.7852
108164218.75,-66.7602
108169101.56,-66.7893
108173984.38,-66.8022
108178867.19,-66.7921
108183750.00,-66.8188
108188632.81,-66.7442
108193515.62,-66.7986
108198398.44,-66.7701
108203281.25,-66.6861
108208164.06,-66.6238
108213046.88,-66.7878
108217929.69,-66.7732
108222812.50,-66.7232
108227695.31,-66.7749
108232578.12,-66.7275
108237460.94,-66.7603
108242343.75,-66.7304
108247226.56,-66.7202
108252109.38,-66.7443
108256992.19,-66.8016
108261875.00,-66.7958
108266757.81,-66.8562
108271640.62,-66.7244
108276523.44,-66.7140
108281406.25,-66.8603
108286289.06,-66.7495
108291171.88,-66.7249
108296054.69,-66.7696
108300937.50,-66.7249
108305820.31,-66.8404
108310703.12,-66.7548
108315585.94,-66.6977
108320468.75,-66.6954
108325351.56,-66.7233
108330234.38,-66.7853
108335117.19,-66.8811
108340000.00,-66.8499
108344882.81,-66.9240
108349765.62,-66.8409
108354648.44,-66.7340
108359531.25,-66.7669
108364414.06,-66.8934
108369296.88,-66.8899
108374179.69,-66.8592
108379062.50,-66.8889
108383945.31,-66.8821
108388828.12,-66.7388
108393710.94,-66.8352
108398593.75,-66.8421
108403476.56,-66.7787
108408359.38,-66.6772
108413242.19,-66.6614
108418125.00,-66.6718
108423007.81,-66.7290
108427890.62,-66.7685
108432773.44,-66.7840
108437656.25,-66.8313
108442539.06,-66.8248
108447421.88,-66.7794
108452304.69,-66.8204
108457187.50,-66.7598
108462070.31,-66.7939
108466953.12,-66.8645
108471835.94,-66.8211
108476718.75,-66.8455
108481601.56,-66.8563
108486484.38,-66.9056
108491367.19,-66.8781
108496250.00,-66.8131
108501132.81,-66.8549
108506015.62,-66.8881
108510898.44,-66.9228
108515781.25,-66.8288
108520664.06,-66.8112
108525546.88,-66.8627
108530429.69,-66.8331
108535312.50,-66.8362
108540195.31,-66.8170
108545078.12,-66.9552
108549960.94,-66.9242
108554843.75,-66.9035
108559726.56,-66.9238
108564609.38,-66.9100
108569492.19,-66.8769
108574375.00,-66.8633
108579257.81,-66.8355
108584140.62,-66.8621
108589023.44,-66.9732
108593906.25,-66.9005
108598789.06,-66.8458
108603671.88,-66.8688
108608554.69,-66.9075
108613437.50,-66.9610
108618320.31,-66.8945
108623203.12,-66.8861
108628085.94,-66.8638
108632968.75,-66.7951
108637851.56,-66.7946
108642734.38,-66.8131
108647617.19,-66.7639
108652500.00,-66.7165
108657382.81,-66.8157
108662265.62,-66.9037
108667148.44,-66.8266
108672031.25,-66.7877
108676914.06,-66.7424
108681796.88,-66.7286
108686679.69,-66.8761
108691562.50,-66.8984
108696445.31,-66.8347
108701328.12,-66.8664
108706210.94,-66.8171
108711093.75,-66.7321
108715976.56,-66.7315
108720859.38,-66.8264
108725742.19,-66.8288
108730625.00,-66.7613
108735507.81,-66.7462
108740390.62,-66.8754
108745273.44,-66.8960
108750156.25,-66.8365
108755039.06,-66.7944
108759921.88,-66.7929
108764804.69,-66.8100
108769687.50,-66.8332
108774570.31,-66.8131
108779453.12,-66.8663
108784335.94,-66.7900
108789218.75,-66.8551
108794101.56,-66.8915
108798984.38,-66.8914
108803867.19,-66.8237
108808750.00,-66.8120
108813632.81,-66.8597
108818515.62,-66.9514
108823398.44,-66.8875
108828281.25,-66.7843
108833164.06,-66.8335
108838046.88,-66.9016
108842929.69,-66.8464
108847812.50,-66.9318
108852695.31,-66.8465
108857578.12,-66.8015
108862460.94,-66.7507
108867343.75,-66.7755
108872226.56,-66.7976
108877109.38,-66.8151
108881992.19,-66.8121
108886875.00,-66.7682
108891757.81,-66.7206
108896640.62,-66.7193
108901523.44,-66.7776
108906406.25,-66.7938
108911289.06,-66.8710
108916171.88,-66.7946
108921054.69,-66.8082
108925937.50,-66.8980
108930820.31,-66.9426
108935703.12,-66.8488
108940585.94,-66.8596
108945468.75,-66.7718
108950351.56,-66.8033
108955234.38,-66.8376
108960117.19,-66.7670
108965000.00,-66.8444
108969882.81,-66.8469
108974765.62,-66.9966
108979648.44,-67.0632
108984531.25,-66.8979
108989414.06,-66.8937
108994296.88,-66.9189
108999179.69,-66.8735
109004062.50,-66.8623
109008945.31,-66.7491
109013828.12,-66.7559
109018710.94,-66.8677
109023593.75,-66.8417
109028476.56,-66.8721
109033359.38,-66.8986
109038242.19,-66.8965
109043125.00,-66.8715
109048007.81,-66.8161
109052890.62,-66.9642
109057773.44,-66.8681
