Freq_Hz,N9000B_dBm
138003906.63150698,-99.61201466807124
138013673.2102744,-98.18157690103095
138023439.7890419,-98.54946373095896
138033206.36780936,-98.52086212667749
138042972.9465768,-98.29110345530717
138052739.52534428,-99.36577897022418
138062506.10411173,-98.44069395148881
138072272.68287915,-98.25021270406407
138082039.26164666,-98.2642447827111
138091805.8404141,-99.40836835487215
138101572.41918153,-99.4094159908384
138111338.99794903,-98.15756791465643
138121105.57671648,-99.52573889386508
138130872.15548393,-97.9878444077758
138140638.73425138,-97.63407690490239
138150405.31301886,-98.96668229563345
138160171.89178628,-98.74630572738697
138169938.47055373,-98.67085970977183
138179705.04932123,-99.43946972863964
138189471.62808868,-99.86284336945991
138199238.2068561,-97.49604439925564
138209004.7856236,-97.85006930688044
138218771.36439103,-97.30108864457023
138228537.94315848,-97.49914522058027
138238304.521926,-98.6579939879978
138248071.1006934,-99.08289438875119
138257837.67946085,-99.14178501302851
138267604.25822833,-98.53685497162418
138277370.8369958,-97.79898150442267
138287137.41576323,-98.10457116294926
138296903.9945307,-98.72428839771763
138306670.57329816,-99.09457523678702
138316437.1520656,-97.94976465956103
138326203.73083308,-98.74741789293583
138335970.30960053,-97.48702728183079
138345736.88836798,-99.04253458296786
138355503.46713546,-99.09998168801448
138365270.0459029,-98.2767653733549
138375036.62467036,-98.76289559705077
138384803.20343783,-98.55693606829576
138394569.78220528,-99.20799480423268
138404336.36097273,-99.53864895690012
138414102.9397402,-97.02696706716999
138423869.51850766,-98.3671728399618
138433636.0972751,-99.03774219993615
138443402.6760426,-97.40883775772278
138453169.25481004,-98.10326003773802
138462935.83357748,-96.78948325955061
138472702.41234496,-98.71757086671084
138482468.9911124,-98.42488325639684
138492235.56987986,-99.90448129884142
138502002.14864734,-98.34654836673862
138511768.7274148,-98.99758898263934
138521535.3061822,-98.34087252868179
138531301.8849497,-99.21023597822817
138541068.46371716,-99.62431896294986
138550835.0424846,-98.82510097956855
138560601.62125206,-98.1184493791374
138570368.20001954,-98.84747961445154
138580134.77878696,-99.78857912644033
138589901.35755444,-98.5914471193158
138599667.9363219,-98.62573123355412
138609434.51508936,-98.51760314555557
138619201.0938568,-98.56438740615593
138628967.6726243,-99.34413993033581
138638734.2513917,-97.33273365033429
138648500.8301592,-97.82096383020499
138658267.40892667,-98.18197540366279
138668033.98769408,-99.14783631942439
138677800.56646156,-98.8575835966063
138687567.14522904,-98.4686577529709
138697333.7239965,-98.90061841309236
138707100.30276394,-98.83854338276832
138716866.8815314,-98.33387746711034
138726633.46029884,-98.67150831496603
138736400.0390663,-98.24127350246303
138746166.61783376,-98.53910089948243
138755933.1966012,-97.86649862015472
138765699.7753687,-99.85159114107546
138775466.35413614,-99.03355555993494
138785232.9329036,-97.93314569209677
138794999.51167107,-99.37244059608338
138804766.09043851,-97.99579742181731
138814532.66920596,-98.49625788373557
138824299.24797344,-99.36338153269276
138834065.8267409,-97.16879947612745
138843832.40550834,-99.01367771450397
138853598.98427582,-97.93013123917615
138863365.56304327,-98.43336351721197
138873132.14181072,-97.86646687664881
138882898.7205782,-97.75106719176095
138892665.29934564,-97.21997474103789
138902431.8781131,-98.96339212612568
138912198.45688057,-98.16442633946988
138921965.03564802,-98.29912595003633
138931731.61441547,-97.89251405519988
138941498.1931829,-98.75509294102162
138951264.7719504,-98.77632668272679
138961031.35071784,-99.41508071309444
138970797.9294853,-98.63806429307829
138980564.50825277,-98.02810039191995
138990331.08702022,-97.99246052997421
139000097.66578764,-98.47324350359828
139009864.24455515,-98.1245321924406
139019630.8233226,-98.45284535031234
139029397.40209004,-99.95252633587008
139039163.98085752,-98.90338834331686
139048930.55962497,-97.85254007736279
139058697.1383924,-98.42194434727149
139068463.71715987,-99.20769093472973
139078230.29592735,-98.91866645795491
139087996.87469476,-98.51320838628024
139097763.4534622,-98.72281629668065
139107530.03222972,-98.817886091531
139117296.61099717,-97.01329246799975
139127063.1897646,-98.29030174751223
139136829.7685321,-98.53280831768124
139146596.34729952,-98.87844312439793
139156362.92606696,-98.0277974628093
139166129.50483444,-98.13048771494658
139175896.08360192,-98.04081477856244
139185662.66236934,-98.22366649718448
139195429.24113682,-99.08091517167443
139205195.81990427,-98.63983995444643
139214962.39867172,-97.85238730869256
139224728.9774392,-98.31929535690395
139234495.55620664,-98.15695221833462
139244262.1349741,-99.13448430571427
139254028.71374157,-97.36891142767226
139263795.29250902,-96.64896992116115
139273561.87127647,-97.28119645303629
139283328.45004395,-97.1714484957471
139293095.0288114,-98.9899410245329
139302861.60757884,-98.21577236346924
139312628.18634632,-99.80420120326194
139322394.76511377,-98.04597439773671
139332161.34388122,-98.43792471816096
139341927.9226487,-98.36309873135845
139351694.50141615,-98.1856766869903
139361461.0801836,-99.03510238566909
139371227.65895107,-98.09917185836034
139380994.23771852,-99.44626648306564
139390760.81648597,-98.1886147385843
139400527.39525345,-97.91070648139842
139410293.9740209,-97.8191015952047
139420060.55278835,-100.04545556125167
139429827.13155583,-98.156030732718
139439593.71032327,-97.8047697163658
139449360.28909072,-97.94631370674617
139459126.8678582,-99.87788801994314
139468893.44662565,-98.67654894388835
139478660.02539307,-98.20105784949598
139488426.60416058,-98.62485070892147
139498193.18292803,-97.51368630583943
139507959.76169544,-97.68794491580407
139517726.34046292,-98.90737983215914
139527492.9192304,-98.4676349559405
139537259.49799785,-98.35247603826863
139547026.0767653,-98.80407229039608
139556792.65553278,-98.70378469893686
139566559.2343002,-98.60197119259661
139576325.81306767,-100.1475469531966
139586092.39183515,-98.21583135040855
139595858.9706026,-97.35790159787612
139605625.54937005,-98.12407208697635
139615392.1281375,-99.26255546323722
139625158.70690495,-98.65159637556155
139634925.28567243,-98.63309732283355
139644691.86443987,-99.22201015865282
139654458.44320735,-98.17658804276597
139664225.0219748,-98.82413685367484
