Freq_Hz,N9000B_dBm
88003906.631507,-76.9974174422976
88013673.21027443,-80.73646533755468
88023439.7890419,-88.65278040629356
88033206.36780934,-92.81416435413284
88042972.94657682,-90.559464705523
88052739.52534425,-86.02125854472035
88062506.10411173,-83.4446889561984
88072272.68287918,-84.58311371666727
88082039.26164664,-90.00161151056302
88091805.84041409,-91.45462616321963
88101572.41918156,-91.82601751795971
88111338.99794902,-91.83970198012979
88121105.57671647,-92.23015068911302
88130872.15548392,-92.7267488076434
88140638.7342514,-90.7388106435321
88150405.31301884,-92.4598610725952
88160171.8917863,-93.82002108025259
88169938.47055376,-92.14869903316944
88179705.04932122,-92.15092055528658
88189471.62808867,-92.64555653558197
88199238.20685613,-91.2152283180899
88209004.78562358,-91.90498353960658
88218771.36439106,-92.12460976338448
88228537.94315849,-93.512361310308
88238304.52192597,-91.6598030162028
88248071.10069342,-92.16528120010778
88257837.67946088,-92.40458447989782
88267604.25822833,-92.97434483885795
88277370.83699581,-92.02197551913385
88287137.41576326,-92.11316643643796
88296903.99453071,-90.93760134146902
88306670.57329817,-91.28237526507858
88316437.15206563,-92.47207790774881
88326203.73083308,-91.37708159619544
88335970.30960055,-91.33934747800323
88345736.888368,-91.53271074683644
88355503.46713546,-91.42837969994382
88365270.04590292,-91.69283713732597
88375036.62467037,-91.36775388383667
88384803.20343783,-91.58465477378911
88394569.7822053,-91.40434006730138
88404336.36097273,-94.48841057908999
88414102.93974021,-91.66977504201348
88423869.51850767,-91.75999770302234
88433636.09727512,-90.26499127498977
88443402.67604259,-90.15632086040921
88453169.25481005,-92.50668930074363
88462935.8335775,-92.44538646256018
88472702.41234496,-90.85388227618765
88482468.9911124,-90.56456231841761
88492235.56987987,-90.58359639332491
88502002.14864732,-92.40716394666339
88511768.72741479,-92.40888882236936
88521535.30618224,-90.67756956718193
88531301.8849497,-89.63251547308954
88541068.46371715,-92.11417830896714
88550835.04248461,-93.51057454455933
88560601.62125207,-91.60306972005176
88570368.20001952,-91.94895739260119
88580134.77878697,-92.25434092336157
88589901.35755445,-92.77347647118503
88599667.9363219,-94.06760673439764
88609434.51508936,-92.71002752532185
88619201.0938568,-90.8450342155497
88628967.67262428,-90.94596303132947
88638734.25139174,-91.2327698066729
88648500.83015919,-93.03745967650072
88658267.40892665,-92.34676109357872
88668033.98769411,-91.69319261021785
88677800.56646155,-90.47275313841794
88687567.14522903,-93.03995641612335
88697333.72399648,-93.13778283607208
88707100.30276394,-92.87456882536274
88716866.8815314,-93.75503887292166
88726633.46029885,-92.19315442150373
88736400.0390663,-92.60181438213158
88746166.61783378,-92.19658804428433
88755933.19660121,-92.66765678396509
88765699.77536869,-92.56419915391275
88775466.35413615,-92.65111969453449
88785232.9329036,-91.68963009062233
88794999.51167105,-91.76992570592031
88804766.09043851,-92.11506694871572
88814532.66920598,-92.63356922326602
88824299.24797343,-92.34858444065353
88834065.82674089,-92.64012563525026
88843832.40550835,-92.33796918430156
88853598.98427579,-91.43500649849356
88863365.56304327,-91.79507307242523
88873132.14181072,-92.15410155035568
88882898.72057818,-91.40337451072612
88892665.29934564,-91.69198909606605
88902431.87811309,-91.50743308603631
88912198.45688055,-90.71515787405431
88921965.03564802,-90.69983188210485
88931731.61441545,-92.40937748986342
88941498.19318293,-92.90816159040355
88951264.7719504,-92.33553135211554
88961031.35071784,-91.6231299312932
88970797.92948529,-92.2815247890047
88980564.50825277,-92.86292392071637
88990331.08702022,-92.24768354497436
89000097.66578767,-92.993538774067
89009864.24455513,-91.83044628554315
89019630.82332258,-91.40517025979855
89029397.40209003,-91.25768947593065
89039163.9808575,-91.85228205912259
89048930.55962496,-90.94154890369876
89058697.13839242,-90.48623674855438
89068463.71715988,-92.39290353891502
89078230.29592733,-92.30190859792243
89087996.87469478,-91.50698264074367
89097763.45346226,-90.92251450140051
