Freq_Hz,N9000B_dBm
138003906.63150698,-99.6823747270846
138013673.2102744,-99.40849160255954
138023439.7890419,-96.34433253471346
138033206.36780936,-98.83918657865902
138042972.9465768,-99.38451481687355
138052739.52534428,-99.70878693001397
138062506.10411173,-98.9794322573856
138072272.68287915,-98.75949117090579
138082039.26164666,-98.49135279506268
138091805.8404141,-98.32582988661584
138101572.41918153,-99.91773634833494
138111338.99794903,-98.80031800859477
138121105.57671648,-97.78804189051056
138130872.15548393,-97.6850329571221
138140638.73425138,-99.17517985665597
138150405.31301886,-99.38332732787785
138160171.89178628,-98.2474885734847
138169938.47055373,-98.18986150263477
138179705.04932123,-99.37476299011239
138189471.62808868,-98.0508145097536
138199238.2068561,-99.12186494484915
138209004.7856236,-98.97233758623672
138218771.36439103,-99.47381727694321
138228537.94315848,-98.87065183573027
138238304.521926,-98.44636675324983
138248071.1006934,-99.53947763625041
138257837.67946085,-98.25621712269252
138267604.25822833,-99.5451114755901
138277370.8369958,-98.928116535268
138287137.41576323,-97.74174601160227
138296903.9945307,-99.46285862023382
138306670.57329816,-98.33392452810747
138316437.1520656,-99.18092125325865
138326203.73083308,-99.39284429603191
138335970.30960053,-98.76201004402475
138345736.88836798,-98.89068437196477
138355503.46713546,-97.74967971644844
138365270.0459029,-98.71683915024114
138375036.62467036,-98.63285602780945
138384803.20343783,-98.62852953033511
138394569.78220528,-99.01826710721465
138404336.36097273,-98.25908663487164
138414102.9397402,-98.86287315481239
138423869.51850766,-97.97574526567823
138433636.0972751,-98.01430724367805
138443402.6760426,-99.46519326365923
138453169.25481004,-98.58476371615325
138462935.83357748,-99.25519259854494
138472702.41234496,-98.78350997375111
138482468.9911124,-99.19971359882645
138492235.56987986,-99.67290754227386
138502002.14864734,-98.44615873545513
138511768.7274148,-99.36473321945846
138521535.3061822,-98.7381036002695
138531301.8849497,-99.61282785059586
138541068.46371716,-97.88943787166309
138550835.0424846,-98.927160640267
138560601.62125206,-99.32834397309693
138570368.20001954,-99.0176229641331
138580134.77878696,-98.6852018337339
138589901.35755444,-97.40849865726489
138599667.9363219,-99.49903575241827
138609434.51508936,-98.62532856759486
138619201.0938568,-99.18830276495406
138628967.6726243,-99.0728077343862
138638734.2513917,-99.02045973128516
138648500.8301592,-98.37893585037533
138658267.40892667,-98.5876361545742
138668033.98769408,-99.60494936258326
138677800.56646156,-98.76831011118641
138687567.14522904,-98.75952779123327
138697333.7239965,-97.54932922281571
138707100.30276394,-98.21098664572175
138716866.8815314,-98.85505158828624
138726633.46029884,-98.1690070642787
138736400.0390663,-97.93826501675447
138746166.61783376,-98.08319520861164
138755933.1966012,-98.27428321402368
138765699.7753687,-98.35264395790212
