Freq_Hz,N9000B_dBm
148003906.63150698,-98.39109331348583
148013673.2102744,-97.90965190270424
148023439.7890419,-100.30934594859562
148033206.36780936,-99.57099076583391
148042972.9465768,-99.53455280933733
148052739.52534428,-100.81921285520038
148062506.10411173,-99.79324402502797
148072272.68287915,-99.00960441025148
148082039.26164666,-99.26230775830534
148091805.8404141,-99.57337843519835
148101572.41918153,-99.66501423670734
148111338.99794903,-97.89349445548567
148121105.57671648,-98.38109026769601
148130872.15548393,-99.62049845037242
148140638.73425138,-98.3936586939201
148150405.31301886,-99.4706482660532
148160171.89178628,-100.07251427889005
148169938.47055373,-98.07782018718505
148179705.04932123,-98.58984560888052
148189471.62808868,-98.68818723941718
148199238.2068561,-98.77875184310815
148209004.7856236,-98.9703864659414
148218771.36439103,-98.83444704632291
148228537.94315848,-98.54423662128248
148238304.521926,-99.51990862995878
148248071.1006934,-100.20324218548714
148257837.67946085,-99.08724810725779
148267604.25822833,-98.42301961039071
148277370.8369958,-99.44977188353289
148287137.41576323,-97.63889517626487
148296903.9945307,-99.88734451315919
148306670.57329816,-99.04563113320646
148316437.1520656,-98.776852381364
148326203.73083308,-99.7055394982106
148335970.30960053,-98.87952612601003
148345736.88836798,-99.42591234834408
148355503.46713546,-99.22164932606398
148365270.0459029,-99.98120851631953
148375036.62467036,-98.7673535124455
148384803.20343783,-99.16111196479997
148394569.78220528,-99.41315802521285
148404336.36097273,-98.75675862416955
148414102.9397402,-99.57332012596814
148423869.51850766,-98.46677564535909
148433636.0972751,-97.32207821685235
148443402.6760426,-97.94611631892154
148453169.25481004,-99.18779243887046
148462935.83357748,-98.56017210473328
148472702.41234496,-100.9073837392335
148482468.9911124,-97.73256561413416
148492235.56987986,-97.8805995674166
148502002.14864734,-97.07951562334898
148511768.7274148,-98.04070684053758
148521535.3061822,-98.6305364090974
148531301.8849497,-99.2293540351086
148541068.46371716,-99.31095275672654
148550835.0424846,-98.88314895135832
148560601.62125206,-98.67389179837332
148570368.20001954,-98.60622130398752
148580134.77878696,-99.85348720105121
148589901.35755444,-99.25169229957902
148599667.9363219,-98.54037314080782
