Freq_Hz,N9000B_dBm
170003906.63150698,-96.78417383903098
170013673.2102744,-96.68968686133546
170023439.7890419,-96.29442820988754
170033206.36780936,-97.21512764513905
170042972.9465768,-96.64069501654743
170052739.52534428,-95.99147745889395
170062506.10411173,-96.33973218076525
170072272.68287915,-97.82412092995202
170082039.26164666,-97.44403179306117
170091805.8404141,-96.52238407023738
170101572.41918153,-95.53623570515421
170111338.99794903,-95.19696879407772
170121105.57671648,-95.59765197112257
170130872.15548393,-96.20403185771755
170140638.73425138,-96.1823216796387
170150405.31301886,-95.59959056716094
170160171.89178628,-95.4375204478593
170169938.47055373,-96.54297300904693
170179705.04932123,-96.31413116322868
170189471.62808868,-96.39365506403101
170199238.2068561,-96.69712210343994
170209004.7856236,-96.53044020373525
170218771.36439103,-96.95021726304903
170228537.94315848,-96.90235305528114
170238304.521926,-95.77774208735974
170248071.1006934,-96.19431602161164
170257837.67946085,-96.32537378176309
170267604.25822833,-96.63077467147674
170277370.8369958,-96.84862184146829
170287137.41576323,-96.75894044404167
170296903.9945307,-97.37093139814554
170306670.57329816,-96.15782095414207
170316437.1520656,-96.9745722099411
170326203.73083308,-96.69138421347107
170335970.30960053,-96.47915478997767
170345736.88836798,-96.86204370419205
170355503.46713546,-95.32004930228764
170365270.0459029,-95.14655921584881
170375036.62467036,-95.2343461766285
170384803.20343783,-96.43806360686261
170394569.78220528,-95.40116929543248
170404336.36097273,-95.43257607602392
170414102.9397402,-95.39032554134093
170423869.51850766,-95.87368039629663
170433636.0972751,-96.33933185215238
170443402.6760426,-95.64803133410571
170453169.25481004,-95.58980199059431
170462935.83357748,-96.66565179675186
170472702.41234496,-95.33828356320383
170482468.9911124,-95.31412712466911
170492235.56987986,-96.021329877239
170502002.14864734,-95.33959459764372
170511768.7274148,-95.45645905271549
170521535.3061822,-96.77842507612769
170531301.8849497,-95.47009864423904
170541068.46371716,-96.02641295803237
170550835.0424846,-96.50454636669694
170560601.62125206,-96.81770251353288
170570368.20001954,-97.10901028148767
170580134.77878696,-96.14833687177244
170589901.35755444,-95.2192925087671
170599667.9363219,-94.35493130584373
170609434.51508936,-96.59801556338726
170619201.0938568,-96.22373054244531
170628967.6726243,-96.05127553429178
170638734.2513917,-95.51418145903165
170648500.8301592,-95.1980578376118
170658267.40892667,-95.60800225436387
170668033.98769408,-95.8655411569189
170677800.56646156,-95.84745209097215
170687567.14522904,-95.8801360475499
170697333.7239965,-95.18585366229814
170707100.30276394,-95.18118841492715
170716866.8815314,-95.45270317810403
170726633.46029884,-96.29258360376726
170736400.0390663,-94.74218828283978
170746166.61783376,-95.85826316767522
170755933.1966012,-94.37634350388103
170765699.7753687,-96.32977687516708
170775466.35413614,-95.17392636168877
170785232.9329036,-95.73436859451724
170794999.51167107,-97.1356573719581
170804766.09043851,-96.51496253536669
170814532.66920596,-96.2464007738362
170824299.24797344,-95.41589124151342
170834065.8267409,-95.64605345616557
170843832.40550834,-95.84740251223074
170853598.98427582,-96.89995246985117
170863365.56304327,-95.99805459224484
170873132.14181072,-95.54575881144451
170882898.7205782,-94.59967716433798
170892665.29934564,-95.17177039786986
170902431.8781131,-96.11672768030192
170912198.45688057,-96.27405990778126
170921965.03564802,-95.59585689420523
170931731.61441547,-95.29773670194602
170941498.1931829,-96.46933540140915
170951264.7719504,-95.6028283846903
170961031.35071784,-97.22001887467401
170970797.9294853,-95.24939311762077
170980564.50825277,-94.88216047532114
170990331.08702022,-95.60860279943068
171000097.66578764,-95.86435442921254
171009864.24455515,-96.40019888699669
171019630.8233226,-94.49468317355583
171029397.40209004,-95.08349267725698
171039163.98085752,-95.36641702728551
171048930.55962497,-95.03086341542017
171058697.1383924,-94.71512463658195
171068463.71715987,-95.15526730988356
171078230.29592735,-94.17535710578301
171087996.87469476,-95.82400254858766
171097763.4534622,-95.46226336048919
171107530.03222972,-95.87733723773242
171117296.61099717,-95.99863923189945
171127063.1897646,-95.69032459863068
171136829.7685321,-94.85799146923523
171146596.34729952,-95.27699615405464
171156362.92606696,-94.42751772468154
171166129.50483444,-95.43333911821436
171175896.08360192,-94.93742118967161
171185662.66236934,-95.03242883612074
171195429.24113682,-93.42428492019259
171205195.81990427,-94.83291289076199
171214962.39867172,-95.9544848110187
171224728.9774392,-95.37615393340255
171234495.55620664,-94.93664366039039
171244262.1349741,-95.46969391645874
171254028.71374157,-95.45988548599516
171263795.29250902,-95.3072779026042
171273561.87127647,-94.72736243125865
171283328.45004395,-95.90455900362952
171293095.0288114,-94.83881030506923
171302861.60757884,-96.21064231710433
171312628.18634632,-95.18113872229463
171322394.76511377,-94.85684226853922
171332161.34388122,-96.58020251548386
171341927.9226487,-94.76239188116891
171351694.50141615,-95.15416129620219
171361461.0801836,-95.12807093332528
171371227.65895107,-95.11122471911517
171380994.23771852,-95.70711305331109
171390760.81648597,-95.47199945023826
171400527.39525345,-94.27417524982144
171410293.9740209,-95.00718167098314
171420060.55278835,-94.93395290357378
171429827.13155583,-95.57562477412377
171439593.71032327,-96.30052569473717
171449360.28909072,-95.09558891081215
171459126.8678582,-95.2504210954911
171468893.44662565,-94.79496520036113
171478660.02539307,-93.68536081034195
171488426.60416058,-95.0829982232332
171498193.18292803,-94.86357915492249
171507959.76169544,-94.07707776526291
171517726.34046292,-94.94535163538984
171527492.9192304,-95.31490676451247
171537259.49799785,-95.5675892804087
171547026.0767653,-95.59697860174313
171556792.65553278,-94.74862987763764
171566559.2343002,-94.96553679362557
171576325.81306767,-94.59932571196971
171586092.39183515,-94.58366602403713
171595858.9706026,-95.01758726930055
171605625.54937005,-95.12206769014455
171615392.1281375,-95.98085560085352
171625158.70690495,-94.29287353189552
171634925.28567243,-95.0883865653808
171644691.86443987,-94.93836422375063
171654458.44320735,-94.63996819564629
171664225.0219748,-94.81369229363801
171673991.60074225,-94.50630783971076
171683758.1795097,-95.08268537399235
171693524.75827718,-94.62341007685129
171703291.33704463,-95.39419814798936
171713057.91581208,-94.34619285892772
171722824.49457955,-95.12274740786586
171732591.073347,-95.69146397809575
171742357.65211445,-94.14086031328786
171752124.23088193,-95.37506330760188
171761890.80964938,-94.39816477951135
171771657.38841683,-95.32899456370613
171781423.9671843,-95.63971212380974
171791190.54595175,-94.65984170174623
171800957.1247192,-95.46362993912629
171810723.70348668,-95.01738525161174
171820490.28225413,-95.02878562755251
171830256.86102158,-94.16659930102453
171840023.439789,-94.28546842065465
171849790.0185565,-93.90742217948785
171859556.59732395,-94.12375832895093
171869323.17609143,-94.36325708457505
171879089.75485888,-95.1803053342262
171888856.33362633,-94.37053628661835
171898622.91239375,-95.34769701972382
171908389.49116126,-95.39612428163521
171918156.0699287,-95.48555820569943
171927922.64869615,-93.88051093200792
171937689.22746363,-94.22653746604365
171947455.80623108,-94.15836605762959
171957222.38499853,-93.67318256499988
171966988.96376598,-94.43354336212165
171976755.54253346,-94.53850352533465
171986522.12130088,-95.21661513276014
171996288.70006835,-95.15259413332446
172006055.27883583,-94.92846572733582
