Freq_Hz,N9000B_dBm
138003906.63150698,-99.06722081358465
138013673.2102744,-98.74817269715334
138023439.7890419,-98.36436078728816
138033206.36780936,-97.2747028297112
138042972.9465768,-98.7109940070029
138052739.52534428,-99.21197315322277
138062506.10411173,-98.52093874072136
138072272.68287915,-97.62568119487125
138082039.26164666,-97.91508612164895
138091805.8404141,-98.11279362667257
138101572.41918153,-98.11987602167628
138111338.99794903,-98.69666236816224
138121105.57671648,-97.10980049622074
138130872.15548393,-98.28130105080166
138140638.73425138,-98.38149083749839
138150405.31301886,-99.60540945603444
138160171.89178628,-98.35425831968041
138169938.47055373,-98.27782242673308
138179705.04932123,-98.0461986285309
138189471.62808868,-98.69173780012156
138199238.2068561,-100.69814582127778
138209004.7856236,-98.51038412829456
138218771.36439103,-99.1437809006324
138228537.94315848,-98.37052578529838
138238304.521926,-97.17448279585261
138248071.1006934,-99.01016970079282
138257837.67946085,-100.27160415423567
138267604.25822833,-98.80381551798962
138277370.8369958,-99.74993629719607
138287137.41576323,-97.96207753996548
138296903.9945307,-98.3539841672638
138306670.57329816,-98.0989638911656
138316437.1520656,-99.04860567930572
138326203.73083308,-97.88033633003339
138335970.30960053,-98.5858590669455
138345736.88836798,-98.5962447264268
138355503.46713546,-97.56363649772655
138365270.0459029,-98.9228028650773
138375036.62467036,-97.84476036638706
138384803.20343783,-99.24567143984191
138394569.78220528,-98.67393029824918
138404336.36097273,-98.02162172701664
138414102.9397402,-98.58396634812978
138423869.51850766,-97.67689782654818
138433636.0972751,-98.29925919594874
138443402.6760426,-98.05119454235104
138453169.25481004,-98.41664042417008
138462935.83357748,-98.56513852470188
138472702.41234496,-98.56911330285554
138482468.9911124,-97.94308098920895
138492235.56987986,-98.37435543661391
138502002.14864734,-98.58290536635089
138511768.7274148,-98.6046323127053
138521535.3061822,-99.98268128931542
138531301.8849497,-98.49716938359788
138541068.46371716,-98.26132797267576
138550835.0424846,-99.26378835815187
138560601.62125206,-99.22670869595223
138570368.20001954,-98.41703621188111
138580134.77878696,-99.5802494290241
138589901.35755444,-98.4739651462907
