Freq_Hz,N9000B_dBm
148003906.63150698,-99.1894307701273
148013673.2102744,-99.63422056598405
148023439.7890419,-98.41526295262071
148033206.36780936,-98.3110028193815
148042972.9465768,-98.63815048608559
148052739.52534428,-98.81977333175635
148062506.10411173,-98.79459950925407
148072272.68287915,-98.00712010227342
148082039.26164666,-99.19410538327881
148091805.8404141,-98.73182751060642
148101572.41918153,-99.34090531037157
148111338.99794903,-98.90092926040293
148121105.57671648,-99.54384471303756
148130872.15548393,-99.1824391938253
148140638.73425138,-99.05259267013034
148150405.31301886,-98.57314494891122
148160171.89178628,-99.23118868756637
148169938.47055373,-99.02361518207547
148179705.04932123,-100.51944300452112
148189471.62808868,-99.25976748510718
148199238.2068561,-98.29768528455452
148209004.7856236,-99.16808976715566
148218771.36439103,-99.18828766698388
148228537.94315848,-100.30563953288281
148238304.521926,-99.55417778999353
148248071.1006934,-97.96552592662664
148257837.67946085,-97.49266526869496
148267604.25822833,-99.06056677654122
148277370.8369958,-98.63636347014192
148287137.41576323,-98.38493855813793
148296903.9945307,-99.18547802204266
148306670.57329816,-97.81952306852217
148316437.1520656,-98.61094668912564
148326203.73083308,-98.93292092597534
148335970.30960053,-98.77141937152328
148345736.88836798,-99.11471076183504
148355503.46713546,-99.02079098156503
148365270.0459029,-99.74661241217333
148375036.62467036,-98.81371354165455
148384803.20343783,-98.56611402239155
148394569.78220528,-97.8075925887785
148404336.36097273,-97.79755380207615
148414102.9397402,-99.30373471762913
148423869.51850766,-98.83145356473987
148433636.0972751,-96.1022543429504
148443402.6760426,-98.60391100510205
148453169.25481004,-98.85414784460023
148462935.83357748,-98.51782193164773
148472702.41234496,-98.49354588012206
148482468.9911124,-98.49271593838608
148492235.56987986,-97.55838183614424
148502002.14864734,-97.6116306874199
148511768.7274148,-98.33942332122933
148521535.3061822,-98.97978853660106
148531301.8849497,-97.71936939629816
148541068.46371716,-99.91409689295614
148550835.0424846,-99.94388185790982
148560601.62125206,-99.269815844654
148570368.20001954,-98.27575036849262
148580134.77878696,-98.45163613748113
148589901.35755444,-98.75601463653382
148599667.9363219,-99.3764181013629
148609434.51508936,-98.07258428708472
148619201.0938568,-98.36499667553035
148628967.6726243,-99.20401942272825
148638734.2513917,-98.86024020775164
148648500.8301592,-98.10495825553468
148658267.40892667,-99.34901962600105
148668033.98769408,-99.98777883993574
148677800.56646156,-99.54416871546306
148687567.14522904,-99.45029459993421
148697333.7239965,-98.33840290090556
148707100.30276394,-100.42282605225735
148716866.8815314,-98.92480328150029
148726633.46029884,-97.96934509930436
148736400.0390663,-99.50752212730256
148746166.61783376,-99.38797602660244
148755933.1966012,-98.9107081892227
148765699.7753687,-99.93399154911677
148775466.35413614,-98.38868683273334
148785232.9329036,-98.40043626305372
148794999.51167107,-98.54882873896071
148804766.09043851,-99.66719182407607
148814532.66920596,-98.82247543967324
148824299.24797344,-98.8449067759919
148834065.8267409,-98.99536381020684
148843832.40550834,-98.21017808201633
148853598.98427582,-98.71414174435385
148863365.56304327,-98.50368511737221
148873132.14181072,-98.21154580148101
148882898.7205782,-99.14065398123978
148892665.29934564,-99.11864931147599
148902431.8781131,-99.18199530303781
148912198.45688057,-100.05868310786511
148921965.03564802,-98.9469391754152
148931731.61441547,-99.1572479764799
148941498.1931829,-99.0311001711814
148951264.7719504,-98.26958788325385
148961031.35071784,-98.7535086232746
148970797.9294853,-98.71862788998719
148980564.50825277,-99.28445321936819
148990331.08702022,-98.28431827787726
149000097.66578764,-97.8770484104482
149009864.24455515,-99.26333522185922
149019630.8233226,-98.02588903860025
149029397.40209004,-99.34987786266527
149039163.98085752,-99.36787484084014
149048930.55962497,-99.63232164821413
149058697.1383924,-98.62455819649571
149068463.71715987,-98.11929580809732
149078230.29592735,-99.09486031740114
149087996.87469476,-99.87157619411062
149097763.4534622,-98.73171270559466
149107530.03222972,-98.36957472062593
149117296.61099717,-98.80177647260275
149127063.1897646,-98.07143481949288
149136829.7685321,-98.89825877522986
149146596.34729952,-99.83864965692206
149156362.92606696,-98.91711980999874
149166129.50483444,-99.67972500296808
149175896.08360192,-98.98268734772442
149185662.66236934,-99.2652256782525
149195429.24113682,-98.59539461825123
149205195.81990427,-98.42430336470593
149214962.39867172,-99.20456973521746
149224728.9774392,-99.53834175893185
149234495.55620664,-98.2928351506009
149244262.1349741,-99.009746103561
149254028.71374157,-99.44783221158806
149263795.29250902,-98.73025473146765
149273561.87127647,-99.22119734816044
149283328.45004395,-98.82736774507711
149293095.0288114,-99.09689549099652
149302861.60757884,-100.05434786729913
149312628.18634632,-98.60349985112654
149322394.76511377,-99.4863205196021
149332161.34388122,-99.0834442447043
149341927.9226487,-99.440306980581
149351694.50141615,-98.35491292297208
149361461.0801836,-99.17050931345914
149371227.65895107,-97.8568961354604
149380994.23771852,-99.50488852583172
149390760.81648597,-98.74390799551026
149400527.39525345,-96.53774867920569
149410293.9740209,-95.99079611216546
149420060.55278835,-96.23094260339477
149429827.13155583,-97.63969412120814
149439593.71032327,-98.29610981060392
149449360.28909072,-99.5823601952502
149459126.8678582,-98.90051516939022
149468893.44662565,-98.33469011839159
149478660.02539307,-97.84281644816132
149488426.60416058,-99.01474868216516
149498193.18292803,-99.18637289212582
149507959.76169544,-98.36470885873213
149517726.34046292,-98.72069968853685
149527492.9192304,-98.3142306520244
149537259.49799785,-98.09524419820825
149547026.0767653,-98.53912143182026
149556792.65553278,-99.50551618671953
149566559.2343002,-99.41094607565572
149576325.81306767,-98.54621825659706
149586092.39183515,-99.21815439562712
149595858.9706026,-99.25841895575053
149605625.54937005,-98.15795094544428
149615392.1281375,-98.85849639565026
149625158.70690495,-98.47889872627061
149634925.28567243,-98.89388893054746
149644691.86443987,-98.59116054668996
149654458.44320735,-97.8079919039225
149664225.0219748,-98.78762355755477
149673991.60074225,-98.02662399649532
149683758.1795097,-98.7562681506372
149693524.75827718,-97.62053633555475
149703291.33704463,-100.30153199513352
149713057.91581208,-99.68530158593009
149722824.49457955,-99.26002595586988
149732591.073347,-99.23165073282732
149742357.65211445,-99.56992934302377
149752124.23088193,-98.53438967321125
149761890.80964938,-99.67270801205899
149771657.38841683,-98.43693588118461
149781423.9671843,-99.27468538104543
149791190.54595175,-97.63076401411385
149800957.1247192,-99.24834436570166
149810723.70348668,-98.76185577750718
149820490.28225413,-99.13411810677893
149830256.86102158,-99.90408888170323
149840023.439789,-99.0453307994475
149849790.0185565,-99.5509982611577
149859556.59732395,-98.43191665009633
149869323.17609143,-97.74121486338026
149879089.75485888,-98.04519918789757
149888856.33362633,-98.46574171422648
149898622.91239375,-99.26343292965447
149908389.49116126,-99.18886504804648
149918156.0699287,-98.55989454048398
149927922.64869615,-99.53743245496874
149937689.22746363,-98.65657776208306
149947455.80623108,-99.11682820081339
149957222.38499853,-98.2858405304656
149966988.96376598,-98.90386751822342
149976755.54253346,-98.89094921520497
149986522.12130088,-97.26324845487088
149996288.70006835,-95.62706013910883
